iter	Vehrc(1)	Kehr(1)	kfeces(1)	kbile(1)	kgutabs(1)	LnPrior	LnData	LnPosterior
91703	0.702819	0.0849804	0.0311201	0.00415472	1.67327	7.470279e+00	-1.721630e+02	-1.646927e+02
91704	0.66822	0.0849804	0.0381928	0.00415472	1.67327	8.851376e+00	-1.731833e+02	-1.643320e+02
91705	0.66822	0.0849804	0.0460384	0.0104022	1.87471	9.527899e+00	-1.733874e+02	-1.638595e+02
91706	0.66822	0.0732478	0.0460384	0.0104022	1.87471	8.250697e+00	-1.727968e+02	-1.645461e+02
91707	0.658035	0.0797874	0.0460384	0.0104022	1.87471	9.196693e+00	-1.734672e+02	-1.642705e+02
91708	0.658035	0.0797874	0.0460384	0.0213502	0.524757	8.123425e+00	-1.736322e+02	-1.655088e+02
91709	0.658035	0.0832721	0.0547792	0.0213502	0.711508	8.640920e+00	-1.742567e+02	-1.656158e+02
91710	0.693912	0.0952858	0.0547792	0.0273236	1.90291	9.276319e+00	-1.733626e+02	-1.640863e+02
91711	0.693912	0.0952858	0.0473652	0.0273236	2.62182	9.167195e+00	-1.734432e+02	-1.642760e+02
91712	0.693912	0.0878697	0.0726054	0.00946454	2.62182	6.759405e+00	-1.722508e+02	-1.654914e+02
91713	0.711407	0.0878697	0.0726054	8.46494e-05	2.47631	6.637377e+00	-1.720000e+02	-1.653626e+02
91714	0.704447	0.08305	0.0726054	8.46494e-05	2.47631	6.493677e+00	-1.723768e+02	-1.658832e+02
91715	0.704447	0.08305	0.0626742	8.46494e-05	2.47631	8.245525e+00	-1.723769e+02	-1.641313e+02
91716	0.704447	0.08305	0.0626158	8.46494e-05	2.45619	8.262289e+00	-1.723769e+02	-1.641146e+02
91717	0.704447	0.08305	0.0624864	8.46494e-05	1.23624	8.090923e+00	-1.723764e+02	-1.642854e+02
91718	0.704447	0.08305	0.0624864	0.0521275	0.637017	7.404077e+00	-1.726768e+02	-1.652727e+02
91719	0.709091	0.0924606	0.0624864	0.0195898	1.70103	8.530528e+00	-1.721363e+02	-1.636057e+02
91720	0.715261	0.0924606	0.0348261	0.0195898	1.8923	8.128522e+00	-1.720783e+02	-1.639498e+02
91721	0.715261	0.0924606	0.0250486	0.0195898	1.601	6.093091e+00	-1.720520e+02	-1.659589e+02
91722	0.715261	0.0924606	0.0250486	0.0195898	2.35199	6.110744e+00	-1.721265e+02	-1.660158e+02
91723	0.72423	0.098061	0.0250486	0.032701	1.41493	5.586925e+00	-1.721190e+02	-1.665321e+02
91724	0.72423	0.098061	0.0684688	0.032701	1.67137	7.111449e+00	-1.721533e+02	-1.650419e+02
91725	0.72423	0.098061	0.0684688	0.032701	2.28998	7.123405e+00	-1.722526e+02	-1.651292e+02
91726	0.72423	0.098061	0.0684688	0.0561346	1.5808	6.988179e+00	-1.727002e+02	-1.657121e+02
91727	0.72423	0.0939338	0.0745262	0.0561346	1.31195	5.784675e+00	-1.725570e+02	-1.667724e+02
91728	0.71343	0.0939338	0.0647612	0.0561346	1.31195	7.831222e+00	-1.728112e+02	-1.649800e+02
91729	0.717431	0.0939338	0.0462795	0.0336132	2.04233	9.128640e+00	-1.723599e+02	-1.632313e+02
91730	0.717431	0.0939338	0.0462795	0.0336132	1.31346	8.893866e+00	-1.722219e+02	-1.633280e+02
91731	0.705198	0.0939338	0.0462795	0.0336132	2.97833	8.787135e+00	-1.728518e+02	-1.640646e+02
91732	0.705198	0.0922693	0.0462795	0.0336132	1.65917	9.259246e+00	-1.725796e+02	-1.633203e+02
91733	0.705198	0.0922693	0.0462979	0.0336132	1.65917	9.259931e+00	-1.725798e+02	-1.633199e+02
91734	0.705198	0.0922693	0.0421518	0.0336132	1.65917	9.020488e+00	-1.725812e+02	-1.635608e+02
91735	0.705198	0.0928444	0.0391048	0.0336132	2.82254	8.440025e+00	-1.727762e+02	-1.643362e+02
91736	0.705198	0.0928444	0.0367446	0.0336132	2.82254	8.155013e+00	-1.727781e+02	-1.646231e+02
91737	0.705198	0.0828758	0.0625638	0.0336132	2.82254	8.030988e+00	-1.729841e+02	-1.649531e+02
91738	0.695881	0.0782286	0.0625638	0.0336132	2.16878	8.009638e+00	-1.731654e+02	-1.651558e+02
91739	0.695881	0.0782286	0.0477513	0.0336132	1.16868	8.442295e+00	-1.729815e+02	-1.645392e+02
91740	0.695881	0.0782286	0.0477513	0.0336132	1.75832	8.758634e+00	-1.731031e+02	-1.643445e+02
91741	0.695881	0.082472	0.0477513	0.0336132	1.69312	9.150231e+00	-1.727400e+02	-1.635897e+02
91742	0.651759	0.0827056	0.0477513	0.0418202	3.94584	7.624487e+00	-1.759902e+02	-1.683657e+02
91743	0.681026	0.0827056	0.0453888	0.0418202	3.94584	7.349141e+00	-1.735511e+02	-1.662020e+02
91744	0.681026	0.0827056	0.0453888	0.00953276	3.94584	7.377778e+00	-1.725419e+02	-1.651641e+02
91745	0.681026	0.0827056	0.0453888	0.00953276	3.99274	7.285406e+00	-1.725427e+02	-1.652573e+02
91746	0.681026	0.0827056	0.0399477	0.00953276	4.4368	5.902990e+00	-1.725515e+02	-1.666485e+02
91747	0.681026	0.0881641	0.0399477	0.00953276	4.4368	6.152181e+00	-1.729056e+02	-1.667535e+02
91748	0.705295	0.0902008	0.0399477	0.0261656	4.18554	6.529026e+00	-1.725739e+02	-1.660449e+02
91749	0.679256	0.0902008	0.0399477	0.0261656	3.46592	8.083136e+00	-1.739186e+02	-1.658355e+02
91750	0.679256	0.0763839	0.0399477	0.0261656	0.665362	7.340186e+00	-1.727137e+02	-1.653735e+02
91751	0.679256	0.0763839	0.0665201	0.0261656	2.21216	7.348979e+00	-1.729500e+02	-1.656010e+02
91752	0.679256	0.0763839	0.0665201	0.0261656	1.00209	6.873571e+00	-1.727777e+02	-1.659041e+02
91753	0.679256	0.084022	0.0665201	0.0261656	1.00209	7.621875e+00	-1.729046e+02	-1.652827e+02
91754	0.679256	0.084022	0.0665201	0.068604	1.9345	7.936055e+00	-1.742980e+02	-1.663620e+02
91755	0.679985	0.084022	0.0665201	0.068604	1.9345	7.930256e+00	-1.742490e+02	-1.663188e+02
91756	0.679985	0.084022	0.0565712	0.068604	2.32841	9.027146e+00	-1.743613e+02	-1.653342e+02
91757	0.717261	0.084022	0.0416121	0.0382799	1.62327	8.665054e+00	-1.731210e+02	-1.644560e+02
91758	0.717261	0.084022	0.0416121	0.0382799	3.42301	7.723533e+00	-1.734157e+02	-1.656922e+02
91759	0.717261	0.0963643	0.0416121	0.045007	3.42301	7.676946e+00	-1.729284e+02	-1.652515e+02
91760	0.717261	0.101826	0.0416121	0.0402384	1.34368	7.994158e+00	-1.728211e+02	-1.648269e+02
91761	0.717261	0.0993417	0.0416121	0.0402384	1.05605	8.026948e+00	-1.725144e+02	-1.644875e+02
91762	0.717261	0.0905135	0.0416121	0.0402384	0.308317	7.476592e+00	-1.720853e+02	-1.646087e+02
91763	0.717261	0.0905135	0.0416121	0.050398	0.392174	7.574745e+00	-1.722193e+02	-1.646446e+02
91764	0.717261	0.0905135	0.0635898	0.0559509	0.392174	6.974334e+00	-1.722728e+02	-1.652984e+02
91765	0.717261	0.0905135	0.0635898	0.0559509	0.410283	7.003286e+00	-1.722829e+02	-1.652797e+02
91766	0.661391	0.0881124	0.0493911	0.0559509	2.40319	9.589732e+00	-1.766130e+02	-1.670233e+02
91767	0.757961	0.0872488	0.0493911	0.0559509	0.963224	8.054387e+00	-1.752948e+02	-1.672404e+02
91768	0.757961	0.0963312	0.0493911	0.0559509	2.45703	8.324826e+00	-1.735070e+02	-1.651822e+02
91769	0.757961	0.0963312	0.0366989	0.0559509	1.96575	7.545935e+00	-1.733830e+02	-1.658370e+02
91770	0.757961	0.0963312	0.0304369	0.0559509	0.50409	5.398677e+00	-1.727433e+02	-1.673446e+02
91771	0.757961	0.111464	0.0304369	0.0809037	1.30271	3.982545e+00	-1.726916e+02	-1.687090e+02
91772	0.771185	0.111464	0.0318847	0.0809037	0.648248	3.367151e+00	-1.719484e+02	-1.685813e+02
91773	0.771185	0.111464	0.0714269	0.0809037	0.648248	2.712413e+00	-1.719261e+02	-1.692137e+02
91774	0.771185	0.111464	0.0370331	0.0809037	0.549425	4.028800e+00	-1.718656e+02	-1.678368e+02
91775	0.75561	0.111464	0.0370331	0.0237481	0.210713	4.023293e+00	-1.711122e+02	-1.670889e+02
91776	0.75561	0.111464	0.0455713	0.0535653	0.0982886	4.471522e+00	-1.714360e+02	-1.669645e+02
91777	0.745411	0.0984557	0.0455713	0.0135766	0.552435	7.416362e+00	-1.718190e+02	-1.644026e+02
91778	0.763571	0.0984557	0.0362051	0.021907	0.524159	6.243989e+00	-1.727903e+02	-1.665463e+02
91779	0.763571	0.0984557	0.0456719	0.021907	1.60241	8.111836e+00	-1.729956e+02	-1.648838e+02
91780	0.763571	0.0956559	0.0449544	0.021907	2.63342	8.154191e+00	-1.738103e+02	-1.656561e+02
91781	0.678159	0.0956559	0.0368593	0.0304194	2.82125	8.305611e+00	-1.752655e+02	-1.669599e+02
91782	0.757491	0.0956559	0.0681423	0.0304194	3.15974	6.253286e+00	-1.734305e+02	-1.671773e+02
91783	0.757491	0.0956559	0.0555153	0.0304194	4.17795	6.047670e+00	-1.735324e+02	-1.674847e+02
91784	0.757491	0.103976	0.0537881	0.0304194	4.17795	5.311274e+00	-1.722076e+02	-1.668963e+02
91785	0.757491	0.103976	0.0351163	0.0304194	4.17795	4.275398e+00	-1.722162e+02	-1.679408e+02
91786	0.757491	0.103976	0.037638	0.0304194	2.65198	6.778122e+00	-1.720675e+02	-1.652894e+02
91787	0.757491	0.108532	0.055388	0.0304194	2.65198	6.656589e+00	-1.717492e+02	-1.650926e+02
91788	0.757491	0.0950528	0.0481908	0.0304194	1.42655	8.423002e+00	-1.733072e+02	-1.648842e+02
91789	0.708681	0.0950528	0.0573011	0.0304194	3.39106	8.019327e+00	-1.726969e+02	-1.646775e+02
91790	0.708681	0.0950528	0.0454998	0.0304194	1.99192	9.152089e+00	-1.725525e+02	-1.634004e+02
91791	0.708681	0.0950528	0.0454998	0.0304194	1.99192	9.152089e+00	-1.725525e+02	-1.634004e+02
91792	0.708681	0.0950528	0.0454998	0.0304194	1.99192	9.152089e+00	-1.725525e+02	-1.634004e+02
91793	0.71862	0.0950528	0.0543526	0.0139972	0.236093	7.495677e+00	-1.716820e+02	-1.641864e+02
91794	0.71862	0.0950528	0.0543526	0.0139972	0.013676	7.078620e+00	-1.716445e+02	-1.645659e+02
91795	0.71862	0.0950528	0.0372459	0.0457087	0.881649	7.658576e+00	-1.723181e+02	-1.646595e+02
91796	0.71862	0.0872686	0.0284923	0.0457087	1.82221	6.858913e+00	-1.729025e+02	-1.660436e+02
91797	0.71862	0.0845322	0.0284923	0.0150205	1.48827	6.681303e+00	-1.729051e+02	-1.662238e+02
91798	0.71862	0.0907569	0.0799144	0.0150205	1.48827	4.666474e+00	-1.720675e+02	-1.674010e+02
91799	0.71862	0.0917174	0.0799144	0.0150205	1.48827	4.654590e+00	-1.719939e+02	-1.673393e+02
91800	0.71862	0.0931904	0.0799144	0.0287507	1.48827	4.614398e+00	-1.721508e+02	-1.675364e+02
91801	0.71862	0.0896025	0.0626411	0.0287507	2.95913	8.010829e+00	-1.725551e+02	-1.645443e+02
91802	0.71862	0.0896025	0.0475997	0.00975876	3.0641	8.672606e+00	-1.721860e+02	-1.635133e+02
91803	0.68012	0.0841625	0.0475997	0.00116053	0.192968	7.799536e+00	-1.723375e+02	-1.645379e+02
91804	0.68012	0.0835954	0.0475997	0.00116053	1.84175	9.384984e+00	-1.723333e+02	-1.629483e+02
91805	0.68012	0.0835954	0.0475997	0.00116053	2.63348	9.196856e+00	-1.723376e+02	-1.631407e+02
91806	0.68012	0.0887732	0.0475997	0.0160253	2.19351	9.602844e+00	-1.731923e+02	-1.635894e+02
91807	0.71221	0.0930609	0.0475997	0.0160253	2.19351	9.254934e+00	-1.720436e+02	-1.627886e+02
91808	0.71221	0.0880052	0.0601875	0.0160253	1.91831	8.807150e+00	-1.722484e+02	-1.634413e+02
91809	0.67498	0.0927279	0.0675038	0.0160253	1.56155	8.032512e+00	-1.742694e+02	-1.662369e+02
91810	0.67498	0.0927279	0.0405779	0.0160253	1.56155	9.120556e+00	-1.742755e+02	-1.651549e+02
91811	0.729545	0.0927279	0.0405779	0.0160253	2.26497	8.623581e+00	-1.722084e+02	-1.635848e+02
91812	0.691758	0.0949173	0.0616789	0.0160253	0.792289	8.025710e+00	-1.729907e+02	-1.649650e+02
91813	0.676288	0.0949173	0.0628518	0.0160253	0.792289	8.011839e+00	-1.745172e+02	-1.665054e+02
91814	0.676288	0.0770968	0.0628518	0.0160253	2.60202	7.848348e+00	-1.727603e+02	-1.649120e+02
91815	0.676288	0.076557	0.0514932	0.0160253	1.60912	8.696750e+00	-1.727148e+02	-1.640181e+02
91816	0.676288	0.0798535	0.0514932	0.0160253	1.60912	9.085567e+00	-1.726804e+02	-1.635948e+02
91817	0.676288	0.0798535	0.0293374	0.0336925	1.04274	6.566805e+00	-1.729658e+02	-1.663989e+02
91818	0.676288	0.0798535	0.0538565	0.00743269	2.27419	9.050049e+00	-1.725238e+02	-1.634737e+02
91819	0.676288	0.0798535	0.0491348	0.00743269	2.27419	9.120671e+00	-1.725248e+02	-1.634042e+02
91820	0.687591	0.0910556	0.0594716	0.00743269	1.18351	8.796692e+00	-1.726183e+02	-1.638217e+02
91821	0.687591	0.0815319	0.0594716	0.00743269	1.18351	8.443724e+00	-1.723081e+02	-1.638644e+02
91822	0.687591	0.0796191	0.0617913	0.037242	1.84904	8.327874e+00	-1.729600e+02	-1.646321e+02
91823	0.687591	0.0838934	0.0617913	0.0243125	1.84904	8.702008e+00	-1.726599e+02	-1.639579e+02
91824	0.70394	0.0801867	0.0312552	0.0243125	2.36343	7.134086e+00	-1.730995e+02	-1.659654e+02
91825	0.70394	0.0801867	0.0312552	0.0462019	2.36343	7.081903e+00	-1.734060e+02	-1.663241e+02
91826	0.70394	0.0801867	0.0312552	0.0462019	2.36343	7.081903e+00	-1.734060e+02	-1.663241e+02
91827	0.70394	0.0900238	0.0312552	0.00968855	0.623668	6.727631e+00	-1.719450e+02	-1.652174e+02
91828	0.696243	0.0900238	0.0343048	0.00968855	0.34255	6.903378e+00	-1.721124e+02	-1.652091e+02
91829	0.696243	0.0900238	0.0343048	0.00968855	0.20655	6.668717e+00	-1.720980e+02	-1.654293e+02
91830	0.698223	0.0900238	0.0439368	0.00968855	1.40891	9.130892e+00	-1.721319e+02	-1.630010e+02
91831	0.698223	0.0900238	0.0439368	0.00968855	2.31204	9.256904e+00	-1.721763e+02	-1.629194e+02
91832	0.698223	0.0900238	0.0439368	0.00968855	2.31204	9.256904e+00	-1.721763e+02	-1.629194e+02
91833	0.698223	0.0900238	0.0558768	0.00968855	0.512726	8.210724e+00	-1.720647e+02	-1.638539e+02
91834	0.698223	0.0900238	0.0556132	0.0293284	1.74846	9.301732e+00	-1.726380e+02	-1.633363e+02
91835	0.701628	0.0900238	0.0556132	0.0293284	1.74846	9.267704e+00	-1.725185e+02	-1.632508e+02
91836	0.701628	0.0900238	0.0556132	0.0293284	2.60626	9.115564e+00	-1.726266e+02	-1.635110e+02
91837	0.738984	0.0908349	0.0556132	0.0293284	0.537224	7.776588e+00	-1.727260e+02	-1.649494e+02
91838	0.738984	0.0908349	0.0556132	0.0293284	0.195079	7.217573e+00	-1.726132e+02	-1.653956e+02
91839	0.738984	0.0908349	0.0595544	0.101586	1.10294	7.631963e+00	-1.734201e+02	-1.657881e+02
91840	0.738984	0.0908349	0.0595544	0.0482772	1.10294	8.089520e+00	-1.729566e+02	-1.648671e+02
91841	0.706827	0.0908349	0.0595544	0.0482772	2.15474	8.875134e+00	-1.729425e+02	-1.640674e+02
91842	0.706827	0.0908349	0.0595544	0.0482772	3.31695	8.019922e+00	-1.731345e+02	-1.651146e+02
91843	0.723964	0.0936065	0.0595544	0.0145117	3.31695	7.820731e+00	-1.720347e+02	-1.642139e+02
91844	0.723964	0.0936065	0.0595544	0.0145117	3.202	7.965515e+00	-1.720298e+02	-1.640642e+02
91845	0.706512	0.0936065	0.0443271	0.0145117	0.668659	8.298326e+00	-1.720067e+02	-1.637083e+02
91846	0.696496	0.0860101	0.0443271	0.000469018	0.668659	8.357984e+00	-1.719984e+02	-1.636404e+02
91847	0.696496	0.0876453	0.0443271	0.00347602	2.11899	9.297479e+00	-1.720329e+02	-1.627354e+02
91848	0.696496	0.0940617	0.0443271	0.00347602	1.35281	9.040364e+00	-1.722741e+02	-1.632337e+02
91849	0.696496	0.0940617	0.0443271	0.00347602	1.35281	9.040364e+00	-1.722741e+02	-1.632337e+02
91850	0.696496	0.0940617	0.0495348	0.0355818	1.35281	9.202552e+00	-1.731848e+02	-1.639822e+02
91851	0.696496	0.0965093	0.0416757	0.0355818	1.35281	8.727800e+00	-1.735220e+02	-1.647942e+02
91852	0.710657	0.0869695	0.0490506	0.0355818	0.991098	8.789506e+00	-1.724343e+02	-1.636448e+02
91853	0.64844	0.0869695	0.0692187	0.0355818	2.21567	7.927832e+00	-1.772195e+02	-1.692917e+02
91854	0.64844	0.0869695	0.0692187	0.0355818	2.21567	7.927832e+00	-1.772195e+02	-1.692917e+02
91855	0.661001	0.0848623	0.0692187	0.0355818	0.367762	6.464192e+00	-1.745947e+02	-1.681305e+02
91856	0.661001	0.0807142	0.0492771	0.0355818	0.367762	8.009225e+00	-1.738242e+02	-1.658150e+02
91857	0.663455	0.0807142	0.0492771	0.0355818	1.25933	9.051760e+00	-1.738554e+02	-1.648036e+02
91858	0.663455	0.0807142	0.0492771	0.0355818	2.05023	9.324793e+00	-1.739914e+02	-1.646666e+02
91859	0.663455	0.0845374	0.0492771	0.0355818	2.07904	9.604863e+00	-1.746367e+02	-1.650318e+02
91860	0.693799	0.0881447	0.0492771	0.0355818	2.76398	9.209555e+00	-1.730272e+02	-1.638177e+02
91861	0.693799	0.0881447	0.0492771	0.0355818	2.25976	9.467648e+00	-1.729628e+02	-1.634951e+02
91862	0.693799	0.0881447	0.0492771	0.0355818	2.25976	9.467648e+00	-1.729628e+02	-1.634951e+02
91863	0.693799	0.0821028	0.0412074	0.0355818	1.96309	8.822159e+00	-1.728471e+02	-1.640249e+02
91864	0.688306	0.0821028	0.0412074	0.0355818	1.96309	8.872178e+00	-1.729048e+02	-1.640326e+02
91865	0.688306	0.0792534	0.0425324	0.0355818	1.96309	8.714271e+00	-1.729711e+02	-1.642569e+02
91866	0.688306	0.0792534	0.0425324	0.0355818	1.96309	8.714271e+00	-1.729711e+02	-1.642569e+02
91867	0.688306	0.0792534	0.0693696	0.0355818	1.17735	6.779498e+00	-1.728042e+02	-1.660247e+02
91868	0.688306	0.0792534	0.0663676	0.00753422	0.181649	6.007908e+00	-1.723909e+02	-1.663830e+02
91869	0.688306	0.0789444	0.0663676	0.00753422	0.446218	6.420308e+00	-1.724414e+02	-1.660211e+02
91870	0.688306	0.0789444	0.0663676	0.00753422	1.89955	7.622383e+00	-1.725180e+02	-1.648956e+02
91871	0.688306	0.0789444	0.0689993	0.00753422	1.89955	7.157022e+00	-1.725173e+02	-1.653603e+02
91872	0.692251	0.0789444	0.0689993	0.00753422	1.89955	7.121409e+00	-1.726030e+02	-1.654815e+02
91873	0.692251	0.0789444	0.0689993	0.00753422	0.878911	6.498033e+00	-1.725534e+02	-1.660554e+02
91874	0.692251	0.0789444	0.0522101	0.00753422	1.29735	8.660032e+00	-1.725776e+02	-1.639175e+02
91875	0.692251	0.0804746	0.0522101	0.034604	2.38153	8.987053e+00	-1.729560e+02	-1.639690e+02
91876	0.692251	0.0804746	0.0522101	0.034604	2.38153	8.987053e+00	-1.729560e+02	-1.639690e+02
91877	0.6756	0.0804746	0.0522101	0.0453546	2.38153	9.093237e+00	-1.735650e+02	-1.644718e+02
91878	0.6756	0.0750471	0.0673697	0.0315557	2.38153	6.984636e+00	-1.731371e+02	-1.661525e+02
91879	0.6756	0.0750471	0.0444057	0.0315557	1.32139	8.179219e+00	-1.729839e+02	-1.648047e+02
91880	0.6756	0.0750471	0.0623925	0.0315557	2.49682	7.674670e+00	-1.731538e+02	-1.654791e+02
91881	0.6756	0.084247	0.0654336	0.0315557	2.49682	8.204013e+00	-1.734979e+02	-1.652939e+02
91882	0.6756	0.084247	0.0578399	0.0315557	3.13323	8.568980e+00	-1.735610e+02	-1.649920e+02
91883	0.6756	0.084247	0.0578399	0.0150718	3.56475	7.995403e+00	-1.730266e+02	-1.650312e+02
91884	0.700299	0.084247	0.0578399	0.0242016	3.56475	7.778693e+00	-1.726692e+02	-1.648905e+02
91885	0.700299	0.084247	0.0578399	0.0157751	4.27757	6.409235e+00	-1.725003e+02	-1.660911e+02
91886	0.700299	0.0858829	0.0600294	0.0157751	5.02472	4.313533e+00	-1.724345e+02	-1.681209e+02
91887	0.700299	0.0961748	0.0600294	0.0157751	3.72139	7.300520e+00	-1.727285e+02	-1.654280e+02
91888	0.700299	0.0961748	0.0600294	0.0157751	4.14247	6.487033e+00	-1.727417e+02	-1.662547e+02
91889	0.700299	0.0959569	0.0682426	0.0157751	4.14247	5.339228e+00	-1.727187e+02	-1.673795e+02
91890	0.697108	0.0959569	0.0682426	0.0157751	4.28101	5.064300e+00	-1.729274e+02	-1.678631e+02
91891	0.697108	0.0959569	0.0682426	0.0157751	4.28101	5.064300e+00	-1.729274e+02	-1.678631e+02
91892	0.697108	0.0959569	0.0611738	0.0157751	4.28101	6.104001e+00	-1.729284e+02	-1.668244e+02
91893	0.697108	0.0959569	0.0783517	0.0157751	4.28101	2.709181e+00	-1.729263e+02	-1.702171e+02
91894	0.697108	0.0959232	0.0783517	0.0157751	4.47084	2.260169e+00	-1.729265e+02	-1.706663e+02
91895	0.679875	0.0810638	0.0682403	0.0432648	4.13706	5.272464e+00	-1.735574e+02	-1.682849e+02
91896	0.710189	0.0901153	0.0682403	0.0432648	4.13706	5.383598e+00	-1.729868e+02	-1.676033e+02
91897	0.710225	0.0901153	0.0682403	0.0432648	4.13706	5.383209e+00	-1.729869e+02	-1.676037e+02
91898	0.710225	0.0872578	0.0682403	0.0432648	4.13706	5.345677e+00	-1.730690e+02	-1.677233e+02
91899	0.710225	0.0872578	0.0682403	0.0432648	1.7027	7.584992e+00	-1.727034e+02	-1.651184e+02
91900	0.745336	0.0872578	0.0682403	0.0432648	0.545599	6.122888e+00	-1.739347e+02	-1.678118e+02
91901	0.745336	0.112653	0.0682403	0.0432648	0.558033	3.612741e+00	-1.720057e+02	-1.683929e+02
91902	0.745336	0.0896625	0.0368478	0.0432648	1.17561	7.676401e+00	-1.735931e+02	-1.659167e+02
91903	0.745336	0.0896625	0.0368478	0.0432648	1.17561	7.676401e+00	-1.735931e+02	-1.659167e+02
91904	0.745336	0.0896625	0.0368478	0.0432648	1.54631	7.913291e+00	-1.737096e+02	-1.657963e+02
91905	0.722371	0.105036	0.0458522	0.0432648	1.53798	7.865974e+00	-1.729850e+02	-1.651190e+02
91906	0.722371	0.0871049	0.0372618	0.0432648	0.232213	6.773320e+00	-1.724350e+02	-1.656617e+02
91907	0.722371	0.0967221	0.0372618	0.0432648	2.18709	8.134329e+00	-1.725539e+02	-1.644195e+02
91908	0.722371	0.0940164	0.0339642	0.0432648	2.71679	7.565785e+00	-1.726601e+02	-1.650944e+02
91909	0.722371	0.0940164	0.0576106	0.0765411	2.71679	8.354448e+00	-1.735279e+02	-1.651735e+02
91910	0.722371	0.0940164	0.0576106	0.0765411	1.92714	8.608690e+00	-1.732811e+02	-1.646724e+02
91911	0.690385	0.0940164	0.0576106	0.0765411	1.92714	8.948950e+00	-1.752898e+02	-1.663408e+02
91912	0.690385	0.0940164	0.0576106	0.0765411	0.590609	7.958413e+00	-1.746804e+02	-1.667219e+02
91913	0.690385	0.0940164	0.0576106	0.0765411	0.291404	7.491954e+00	-1.744768e+02	-1.669848e+02
91914	0.751409	0.0959256	0.0415842	0.0765411	1.77048	8.028077e+00	-1.733109e+02	-1.652829e+02
91915	0.751409	0.0959256	0.0415842	0.0765411	1.07695	7.628404e+00	-1.729529e+02	-1.653245e+02
91916	0.751409	0.0959256	0.0480466	0.0891336	1.96484	8.265210e+00	-1.735788e+02	-1.653136e+02
91917	0.751409	0.102393	0.0480466	0.0891336	1.96484	7.672850e+00	-1.731915e+02	-1.655186e+02
91918	0.751409	0.0940988	0.0480466	0.0891336	1.88659	8.350961e+00	-1.737590e+02	-1.654080e+02
91919	0.751409	0.0940988	0.0480466	0.056639	0.0383567	6.701888e+00	-1.724640e+02	-1.657621e+02
91920	0.751409	0.0940988	0.0480466	0.056639	1.60843	8.549247e+00	-1.732900e+02	-1.647407e+02
91921	0.748695	0.100105	0.0480466	0.056639	1.08367	7.820217e+00	-1.722669e+02	-1.644467e+02
91922	0.748695	0.100105	0.0480466	0.056639	1.08367	7.820217e+00	-1.722669e+02	-1.644467e+02
91923	0.740049	0.100105	0.0480466	0.056639	2.64683	8.155686e+00	-1.727244e+02	-1.645687e+02
91924	0.740049	0.097209	0.0480466	0.056639	2.64683	8.406414e+00	-1.728492e+02	-1.644428e+02
91925	0.740049	0.0936133	0.0483417	0.056639	1.63534	8.749018e+00	-1.728894e+02	-1.641404e+02
91926	0.740049	0.0936133	0.0483417	0.056639	0.823646	8.123604e+00	-1.725532e+02	-1.644296e+02
91927	0.710164	0.0936133	0.0513082	0.00578137	1.82305	9.268006e+00	-1.718175e+02	-1.625495e+02
91928	0.682005	0.0936133	0.0513082	0.00578137	3.70548	8.099892e+00	-1.734028e+02	-1.653029e+02
91929	0.682005	0.0897032	0.0492676	0.00578137	2.77189	9.327030e+00	-1.728433e+02	-1.635162e+02
91930	0.703124	0.0897032	0.0658025	0.00578137	1.6239	8.112801e+00	-1.719500e+02	-1.638372e+02
91931	0.703124	0.0897032	0.0592807	0.0376235	1.99903	8.992996e+00	-1.727112e+02	-1.637182e+02
91932	0.703124	0.0897032	0.0592807	0.0376235	1.99903	8.992996e+00	-1.727112e+02	-1.637182e+02
91933	0.703124	0.0897032	0.0509756	0.0376235	1.99903	9.418897e+00	-1.727154e+02	-1.632965e+02
91934	0.703124	0.0897032	0.0509756	0.0376235	1.785	9.395785e+00	-1.726761e+02	-1.632803e+02
91935	0.710105	0.0897032	0.0554993	0.0376235	1.785	9.174911e+00	-1.725400e+02	-1.633651e+02
91936	0.710105	0.0907087	0.0554993	0.0376235	2.72003	8.936728e+00	-1.726807e+02	-1.637439e+02
91937	0.710105	0.0948578	0.0573968	0.0376235	2.72003	8.698890e+00	-1.727891e+02	-1.640902e+02
91938	0.710105	0.0948578	0.0573968	0.0376235	2.16617	8.944310e+00	-1.727089e+02	-1.637646e+02
91939	0.698975	0.0948578	0.0573968	0.0376235	2.16617	9.060658e+00	-1.733197e+02	-1.642590e+02
91940	0.698975	0.0948578	0.0573968	0.0376235	1.1011	8.670452e+00	-1.731058e+02	-1.644354e+02
91941	0.698975	0.0915564	0.0573968	0.0376235	2.1227	9.172818e+00	-1.729880e+02	-1.638151e+02
91942	0.71553	0.100179	0.0605723	0.0376235	2.1227	8.204031e+00	-1.728328e+02	-1.646288e+02
91943	0.764011	0.100179	0.0605723	0.0526754	1.64423	7.411504e+00	-1.728997e+02	-1.654882e+02
91944	0.764011	0.100733	0.0605723	0.0959199	1.64423	6.986704e+00	-1.733609e+02	-1.663742e+02
91945	0.764011	0.100733	0.0644173	0.0959199	1.64423	6.506287e+00	-1.733566e+02	-1.668503e+02
91946	0.764011	0.102232	0.0644173	0.0959199	2.2465	6.367031e+00	-1.735288e+02	-1.671618e+02
91947	0.764011	0.102232	0.0626288	0.0959199	2.2465	6.608885e+00	-1.735313e+02	-1.669224e+02
