iter	Krestbody_plasma(1)	VmaxC(1)	Km(1)	QurineC(1)	Tmc(1)	Kt(1)	LnPrior	LnData	LnPosterior
91338	0.354169	0.841968	9.38074	2.86952	0.962393	0.000892607	-2.019235e+02	-1.064181e+03	-1.266104e+03
91339	0.354169	0.850064	9.26615	2.95312	0.944299	0.000892607	-2.045196e+02	-1.059487e+03	-1.264007e+03
91340	0.363687	0.851488	9.26615	2.98363	0.965892	0.000892607	-2.049392e+02	-1.059042e+03	-1.263982e+03
91341	0.382756	0.851488	9.28329	2.9366	0.965892	0.00359967	-2.022743e+02	-1.065145e+03	-1.267419e+03
91342	0.364475	0.851488	9.08021	2.9454	0.965892	0.00359967	-2.023115e+02	-1.062854e+03	-1.265165e+03
91343	0.364475	0.83904	8.95323	2.9454	0.965892	0.00359967	-1.983231e+02	-1.065973e+03	-1.264296e+03
91344	0.364475	0.83904	9.08147	2.9454	0.980612	0.0022419	-1.996237e+02	-1.064650e+03	-1.264274e+03
91345	0.373544	0.83904	9.08147	2.9454	0.97747	0.0022419	-1.996113e+02	-1.064900e+03	-1.264512e+03
91346	0.373544	0.83904	9.12292	2.9454	0.943056	0.0022419	-1.996355e+02	-1.064200e+03	-1.263836e+03
91347	0.380613	0.83904	9.26853	3.18389	0.925154	0.0022419	-1.995644e+02	-1.065492e+03	-1.265056e+03
91348	0.380613	0.83904	9.26853	3.18389	0.89034	0.0022419	-1.995910e+02	-1.066242e+03	-1.265833e+03
91349	0.365405	0.83904	9.26853	3.18389	0.901288	0.00256784	-1.992892e+02	-1.066534e+03	-1.265824e+03
91350	0.365405	0.83904	9.26853	3.18389	0.905887	0.00256784	-1.992857e+02	-1.066326e+03	-1.265611e+03
91351	0.369242	0.83904	9.09492	3.18389	0.905887	0.00256784	-1.992880e+02	-1.066086e+03	-1.265374e+03
91352	0.369352	0.826134	9.13069	2.72425	0.905887	0.00256784	-1.953392e+02	-1.072507e+03	-1.267847e+03
91353	0.37922	0.826134	9.35275	3.11066	0.905887	0.00256784	-1.952028e+02	-1.071056e+03	-1.266259e+03
91354	0.37922	0.841936	9.35275	3.08212	0.925709	0.00256784	-2.001958e+02	-1.065420e+03	-1.265615e+03
91355	0.37922	0.841936	9.13695	3.21639	0.926604	0.00256784	-2.001689e+02	-1.064498e+03	-1.264667e+03
91356	0.36636	0.845574	9.13695	3.21639	0.926604	0.00256784	-2.013551e+02	-1.063682e+03	-1.265038e+03
91357	0.376165	0.835023	9.13695	3.21639	0.898841	0.00256784	-1.979953e+02	-1.067157e+03	-1.265152e+03
91358	0.372916	0.835023	9.1033	3.21639	0.898841	0.00256784	-1.980022e+02	-1.067280e+03	-1.265282e+03
91359	0.372916	0.835023	9.06387	3.21639	0.93956	0.00256784	-1.979731e+02	-1.066168e+03	-1.264141e+03
91360	0.372916	0.835023	9.06387	2.9524	0.93956	0.00246426	-1.981471e+02	-1.065581e+03	-1.263728e+03
91361	0.372916	0.835828	9.06387	2.93049	0.959359	0.00246426	-1.983932e+02	-1.065394e+03	-1.263787e+03
91362	0.372916	0.846345	9.06387	2.93049	0.959359	0.00246426	-2.017507e+02	-1.062454e+03	-1.264205e+03
91363	0.372916	0.846345	9.27931	2.93049	0.965735	0.00246426	-2.017352e+02	-1.063724e+03	-1.265460e+03
91364	0.365791	0.846345	9.3359	2.93049	0.976248	0.0050227	-1.992734e+02	-1.068276e+03	-1.267549e+03
91365	0.368611	0.868745	9.50812	2.93049	0.952509	0.0050227	-2.065767e+02	-1.061596e+03	-1.268173e+03
91366	0.368611	0.868745	9.50812	3.16834	0.936588	0.00355182	-2.079306e+02	-1.059495e+03	-1.267425e+03
91367	0.373377	0.868745	9.50812	3.16834	0.936588	0.00355182	-2.079228e+02	-1.059573e+03	-1.267496e+03
91368	0.365976	0.868745	9.50812	3.02661	0.936588	0.00278908	-2.087126e+02	-1.057881e+03	-1.266594e+03
91369	0.365976	0.868745	9.60928	3.02661	0.953715	0.000934782	-2.105143e+02	-1.056081e+03	-1.266595e+03
91370	0.366214	0.87159	9.3765	3.08315	0.953715	0.000934782	-2.114510e+02	-1.053526e+03	-1.264977e+03
91371	0.372693	0.859262	9.36465	2.97592	0.953715	0.000934782	-2.074154e+02	-1.057027e+03	-1.264442e+03
91372	0.35815	0.859262	9.36465	2.97592	0.965659	0.000934782	-2.074301e+02	-1.057362e+03	-1.264792e+03
91373	0.35815	0.858377	9.17363	2.80719	0.965659	0.000934782	-2.071987e+02	-1.056314e+03	-1.263512e+03
91374	0.35815	0.858377	9.18033	2.80719	0.964785	0.000934782	-2.071990e+02	-1.056332e+03	-1.263531e+03
91375	0.352884	0.858377	9.18033	3.14981	0.917497	0.000934782	-2.071475e+02	-1.059620e+03	-1.266768e+03
91376	0.352884	0.858377	9.18033	3.14456	0.96218	0.000934782	-2.071149e+02	-1.058283e+03	-1.265398e+03
91377	0.352884	0.858377	9.14889	3.14456	0.975565	0.000934782	-2.071062e+02	-1.058611e+03	-1.265717e+03
91378	0.352884	0.858377	9.02319	2.83585	0.975565	0.000934782	-2.071990e+02	-1.056534e+03	-1.263733e+03
91379	0.352884	0.861918	9.18196	2.83585	0.975565	0.000934782	-2.083485e+02	-1.055478e+03	-1.263827e+03
91380	0.35575	0.861918	9.18196	2.83585	0.990633	0.000934782	-2.083323e+02	-1.055510e+03	-1.263842e+03
91381	0.374253	0.861918	9.18196	2.89337	0.953756	0.000934782	-2.083137e+02	-1.056198e+03	-1.264512e+03
91382	0.374253	0.861918	9.18196	2.89337	0.943573	0.000934782	-2.083215e+02	-1.056649e+03	-1.264971e+03
91383	0.374253	0.861918	9.18196	2.89337	0.954563	0.000934782	-2.083131e+02	-1.056169e+03	-1.264482e+03
91384	0.338905	0.858487	9.31035	2.85401	0.963343	0.000934782	-2.072480e+02	-1.059295e+03	-1.266543e+03
91385	0.340401	0.858487	9.31035	2.85401	0.963343	0.000934782	-2.072455e+02	-1.058931e+03	-1.266176e+03
91386	0.340401	0.858487	9.31035	2.85401	0.963343	0.000934782	-2.072455e+02	-1.058931e+03	-1.266176e+03
91387	0.348839	0.858487	9.15235	3.23869	0.963343	0.000934782	-2.071323e+02	-1.060086e+03	-1.267219e+03
91388	0.348839	0.856258	9.23429	3.28159	0.920739	0.000934782	-2.064229e+02	-1.061588e+03	-1.268011e+03
91389	0.362543	0.856258	9.25693	3.28159	0.920739	0.000934782	-2.063992e+02	-1.058959e+03	-1.265358e+03
91390	0.362543	0.856258	9.34404	3.28159	0.920739	0.000934782	-2.063949e+02	-1.059234e+03	-1.265629e+03
91391	0.362543	0.861697	9.30449	3.28159	0.920739	0.00109496	-2.080136e+02	-1.057943e+03	-1.265957e+03
91392	0.390687	0.85598	9.30449	3.68999	0.94973	0.00109496	-2.059737e+02	-1.065188e+03	-1.271162e+03
91393	0.390687	0.86376	9.11262	3.97421	0.901804	0.00109496	-2.084918e+02	-1.062618e+03	-1.271110e+03
91394	0.390687	0.849092	9.11262	3.94769	0.901804	0.00109496	-2.037258e+02	-1.065205e+03	-1.268931e+03
91395	0.390687	0.863308	9.4816	3.94769	0.849924	0.00109496	-2.083714e+02	-1.063956e+03	-1.272327e+03
91396	0.390687	0.858882	9.29837	3.94769	0.874415	0.00109496	-2.069132e+02	-1.063552e+03	-1.270465e+03
91397	0.400594	0.858882	9.29837	3.94769	0.899656	0.00109496	-2.068780e+02	-1.063798e+03	-1.270676e+03
91398	0.400594	0.831819	9.0576	3.91599	0.89534	0.00109496	-1.982153e+02	-1.069747e+03	-1.267962e+03
91399	0.400594	0.831819	9.08752	3.91599	0.89534	0.00109496	-1.982138e+02	-1.069948e+03	-1.268162e+03
91400	0.399238	0.831819	9.13759	3.87141	0.857145	0.00109496	-1.982536e+02	-1.070035e+03	-1.268289e+03
91401	0.39072	0.831819	9.08447	3.87141	0.876765	0.00109496	-1.982549e+02	-1.068984e+03	-1.267239e+03
91402	0.39072	0.831819	9.08447	3.87141	0.876765	0.00109496	-1.982549e+02	-1.068984e+03	-1.267239e+03
91403	0.386044	0.819393	8.74076	3.87141	0.876765	0.00109496	-1.943893e+02	-1.072486e+03	-1.266875e+03
91404	0.380954	0.825494	9.22286	3.53512	0.876765	0.00109496	-1.963608e+02	-1.069484e+03	-1.265845e+03
91405	0.380954	0.831128	9.22286	3.52885	0.887475	0.00109496	-1.981240e+02	-1.067448e+03	-1.265572e+03
91406	0.380954	0.807497	9.22286	3.45844	0.887475	0.00368047	-1.882806e+02	-1.079937e+03	-1.268217e+03
91407	0.380954	0.807497	9.22286	3.51276	0.887475	0.00256076	-1.893512e+02	-1.079059e+03	-1.268410e+03
91408	0.392803	0.807497	9.01309	3.35693	0.888088	0.00407155	-1.879222e+02	-1.078276e+03	-1.266198e+03
91409	0.392803	0.807497	9.26007	3.39213	0.888088	0.00407155	-1.879007e+02	-1.080927e+03	-1.268827e+03
91410	0.386841	0.807497	9.26007	3.39213	0.888088	0.0047365	-1.872747e+02	-1.081414e+03	-1.268688e+03
91411	0.386841	0.812925	9.26007	3.39213	0.876218	0.0047365	-1.889494e+02	-1.079058e+03	-1.268007e+03
91412	0.372838	0.812925	9.23362	3.14749	0.876218	0.00712806	-1.867896e+02	-1.082903e+03	-1.269692e+03
91413	0.372838	0.812925	9.23362	3.62351	0.876218	0.00712806	-1.866636e+02	-1.084052e+03	-1.270716e+03
91414	0.372838	0.812925	9.23362	3.62351	0.85428	0.00712806	-1.866804e+02	-1.085155e+03	-1.271836e+03
91415	0.401279	0.824639	9.23362	3.62351	0.886624	0.0081484	-1.893026e+02	-1.081794e+03	-1.271097e+03
91416	0.408971	0.824639	8.97565	3.62351	0.882474	0.00806728	-1.893807e+02	-1.084089e+03	-1.273469e+03
91417	0.394878	0.794151	9.02519	3.25527	0.882474	0.00155089	-1.863540e+02	-1.079604e+03	-1.265957e+03
91418	0.375761	0.794151	9.02519	2.92572	0.882474	0.00155089	-1.864759e+02	-1.079370e+03	-1.265846e+03
91419	0.375761	0.794151	9.07747	3.08383	0.866221	0.00155089	-1.864415e+02	-1.079927e+03	-1.266369e+03
91420	0.382057	0.804656	9.04524	3.0087	0.915651	0.00155089	-1.895944e+02	-1.074934e+03	-1.264528e+03
91421	0.382057	0.814646	9.04524	3.0087	0.915651	0.00155089	-1.926580e+02	-1.070971e+03	-1.263629e+03
91422	0.382057	0.814646	9.04524	3.10079	0.922763	0.00155089	-1.926270e+02	-1.071049e+03	-1.263676e+03
91423	0.390253	0.814646	9.10059	3.10079	0.922763	0.00155089	-1.926111e+02	-1.072646e+03	-1.265257e+03
91424	0.372067	0.834243	8.90919	3.10079	0.93272	0.00155089	-1.987680e+02	-1.064006e+03	-1.262774e+03
91425	0.375242	0.830264	8.90919	3.10079	0.93272	0.00155089	-1.975064e+02	-1.064979e+03	-1.262485e+03
91426	0.378533	0.830264	8.90503	3.10079	0.93272	0.00155089	-1.975012e+02	-1.065135e+03	-1.262636e+03
91427	0.374418	0.830264	8.90503	3.10079	0.94069	0.00155089	-1.975018e+02	-1.064830e+03	-1.262332e+03
91428	0.374418	0.830264	8.90503	3.10079	0.932627	0.00155089	-1.975080e+02	-1.064960e+03	-1.262468e+03
91429	0.374418	0.818132	9.07361	3.10079	0.913909	0.00155089	-1.937231e+02	-1.069564e+03	-1.263287e+03
91430	0.374418	0.821121	9.07361	2.92994	0.914057	0.00155089	-1.946994e+02	-1.068839e+03	-1.263538e+03
91431	0.374418	0.826475	9.07361	2.92994	0.95459	0.00352647	-1.944153e+02	-1.070375e+03	-1.264790e+03
91432	0.356272	0.826475	9.07361	2.92994	0.959733	0.00352647	-1.944410e+02	-1.070704e+03	-1.265145e+03
91433	0.356272	0.826475	8.87458	2.92994	0.948219	0.00352647	-1.944596e+02	-1.070038e+03	-1.264498e+03
91434	0.356272	0.826475	9.17186	2.99661	0.948219	0.00352647	-1.944262e+02	-1.071711e+03	-1.266137e+03
91435	0.373143	0.826475	9.15822	3.1645	0.948219	0.00104077	-1.967818e+02	-1.068483e+03	-1.265265e+03
91436	0.356354	0.826475	8.65389	2.76153	0.948219	0.00104077	-1.969474e+02	-1.067083e+03	-1.264030e+03
91437	0.356354	0.826475	9.11988	2.80616	0.948219	0.00337313	-1.946308e+02	-1.070593e+03	-1.265224e+03
91438	0.360126	0.83201	9.12475	2.79684	0.961958	0.00337313	-1.963571e+02	-1.068527e+03	-1.264884e+03
91439	0.360126	0.843194	9.13812	2.75687	0.983946	0.00337313	-1.999059e+02	-1.065296e+03	-1.265201e+03
91440	0.360126	0.843194	8.95663	3.03279	0.962734	0.00102493	-2.021491e+02	-1.060458e+03	-1.262607e+03
91441	0.371625	0.843194	9.0985	3.03279	0.919783	0.00102493	-2.021561e+02	-1.061235e+03	-1.263391e+03
91442	0.371625	0.843194	9.0985	3.06285	0.919783	0.00102493	-2.021477e+02	-1.061167e+03	-1.263315e+03
91443	0.371625	0.841327	9.142	3.06285	0.919783	0.00102493	-2.015489e+02	-1.061586e+03	-1.263135e+03
91444	0.371625	0.841327	9.142	3.06285	0.919783	0.00102493	-2.015489e+02	-1.061586e+03	-1.263135e+03
91445	0.381858	0.841327	9.142	3.06285	0.919783	0.00102493	-2.015323e+02	-1.062142e+03	-1.263675e+03
91446	0.383523	0.846806	8.9509	3.34699	0.932561	0.00102493	-2.032074e+02	-1.061174e+03	-1.264382e+03
91447	0.383523	0.846806	8.9509	3.34614	0.932561	0.00102493	-2.032076e+02	-1.061169e+03	-1.264377e+03
91448	0.37492	0.814121	8.90566	2.75305	0.94279	0.00102493	-1.930856e+02	-1.069965e+03	-1.263050e+03
91449	0.37492	0.814121	8.6616	2.75305	0.94279	0.00102493	-1.930976e+02	-1.069941e+03	-1.263038e+03
91450	0.374501	0.814121	8.6616	2.75305	0.960509	0.00102493	-1.930848e+02	-1.069064e+03	-1.262149e+03
91451	0.371926	0.814121	8.6616	2.81065	0.960509	0.00102493	-1.930723e+02	-1.068269e+03	-1.261341e+03
91452	0.353506	0.814121	8.6616	2.90039	0.961793	0.00102493	-1.930759e+02	-1.068623e+03	-1.261699e+03
91453	0.353506	0.814121	8.6616	3.08267	0.974089	0.00102493	-1.930154e+02	-1.070159e+03	-1.263175e+03
91454	0.353506	0.826906	8.6616	3.07864	0.97545	0.00102493	-1.969919e+02	-1.065942e+03	-1.262933e+03
91455	0.353506	0.826906	8.6616	3.07864	1.00523	0.00102493	-1.969693e+02	-1.067427e+03	-1.264397e+03
91456	0.353506	0.836923	8.6616	3.07864	0.958374	0.00102493	-2.001657e+02	-1.064040e+03	-1.264205e+03
91457	0.35812	0.795265	8.6616	3.07864	0.944428	0.00102493	-1.872868e+02	-1.075644e+03	-1.262931e+03
91458	0.368363	0.817138	8.6616	2.89439	0.944428	0.00102493	-1.939991e+02	-1.067394e+03	-1.261393e+03
91459	0.368363	0.796606	8.66701	2.85886	0.95462	0.00102493	-1.877276e+02	-1.073707e+03	-1.261435e+03
91460	0.368363	0.814285	8.66701	3.13445	0.95462	0.00102493	-1.930419e+02	-1.068196e+03	-1.261238e+03
91461	0.368363	0.814285	8.66701	3.13445	0.95462	0.00102493	-1.930419e+02	-1.068196e+03	-1.261238e+03
91462	0.352278	0.814285	8.43951	3.13445	0.95462	0.00102493	-1.930795e+02	-1.070664e+03	-1.263743e+03
91463	0.352278	0.79164	8.43951	2.79758	0.95462	0.00102493	-1.862907e+02	-1.075660e+03	-1.261951e+03
91464	0.352278	0.79164	8.24377	2.79758	0.95462	0.00102493	-1.863003e+02	-1.076554e+03	-1.262854e+03
91465	0.339575	0.790486	8.24377	2.79758	0.983429	0.00102493	-1.859541e+02	-1.078299e+03	-1.264253e+03
91466	0.350672	0.790486	8.24377	2.79758	0.985849	0.00102493	-1.859339e+02	-1.075781e+03	-1.261715e+03
91467	0.350748	0.790486	8.24377	2.71793	0.985849	0.00102493	-1.859568e+02	-1.075933e+03	-1.261890e+03
91468	0.353622	0.790486	8.24377	2.71793	0.985849	0.00102493	-1.859521e+02	-1.075599e+03	-1.261551e+03
91469	0.353622	0.790486	8.33673	2.71793	0.985849	0.00102493	-1.859475e+02	-1.075554e+03	-1.261501e+03
91470	0.353622	0.790486	8.38393	2.75122	1.0005	0.00102493	-1.859244e+02	-1.076222e+03	-1.262146e+03
91471	0.353622	0.790486	8.38393	2.36381	1.02726	0.00102493	-1.860194e+02	-1.080786e+03	-1.266805e+03
91472	0.348419	0.791287	8.38393	2.67262	0.985749	0.00102493	-1.862067e+02	-1.076185e+03	-1.262392e+03
91473	0.361979	0.797071	8.38393	2.70052	0.985749	0.00102493	-1.879143e+02	-1.073254e+03	-1.261168e+03
91474	0.37029	0.797071	8.18549	2.77281	0.985749	0.00102493	-1.878894e+02	-1.073776e+03	-1.261665e+03
91475	0.359168	0.797071	8.15624	2.77281	0.997462	0.00102493	-1.879001e+02	-1.073594e+03	-1.261494e+03
91476	0.370837	0.797071	8.15624	2.77066	0.997462	0.00102493	-1.878817e+02	-1.073856e+03	-1.261737e+03
91477	0.366694	0.797071	8.15624	3.08607	0.997462	0.00102493	-1.877992e+02	-1.073907e+03	-1.261706e+03
91478	0.365323	0.796779	8.15624	3.08607	0.997462	0.00102493	-1.877133e+02	-1.074049e+03	-1.261762e+03
91479	0.365323	0.796779	8.28569	3.08607	0.948904	0.000892505	-1.878751e+02	-1.073053e+03	-1.260928e+03
91480	0.365268	0.797153	8.28569	2.93022	0.948904	0.000892505	-1.880314e+02	-1.073141e+03	-1.261173e+03
91481	0.365268	0.797153	8.28569	3.15317	0.948904	0.00353118	-1.853891e+02	-1.078844e+03	-1.264233e+03
91482	0.365268	0.797153	8.55824	2.99851	0.948904	0.00353118	-1.854185e+02	-1.077487e+03	-1.262905e+03
91483	0.365268	0.797153	8.55824	2.99851	0.948904	0.00314327	-1.857935e+02	-1.076782e+03	-1.262575e+03
91484	0.375414	0.797153	8.59145	3.06706	0.947395	0.00314327	-1.857574e+02	-1.076748e+03	-1.262505e+03
91485	0.382955	0.797153	8.58887	3.06706	0.947395	0.00314327	-1.857453e+02	-1.077161e+03	-1.262906e+03
91486	0.382955	0.797153	8.58887	3.06587	0.895998	0.00314327	-1.857848e+02	-1.079546e+03	-1.265331e+03
91487	0.382955	0.760922	8.58887	3.30589	0.895998	0.00314327	-1.750526e+02	-1.091100e+03	-1.266152e+03
91488	0.382955	0.77058	8.58887	3.30589	0.895998	0.00244283	-1.785255e+02	-1.085554e+03	-1.264079e+03
91489	0.381855	0.786539	8.72717	3.30589	0.870993	0.00285164	-1.828372e+02	-1.082089e+03	-1.264926e+03
91490	0.381855	0.786539	8.9977	3.27685	0.877269	0.00210428	-1.835557e+02	-1.082865e+03	-1.266421e+03
91491	0.381855	0.779341	8.9977	3.2746	0.855484	0.00210428	-1.814426e+02	-1.086294e+03	-1.267737e+03
91492	0.39355	0.779341	8.64727	3.2746	0.85095	0.00210428	-1.814444e+02	-1.084832e+03	-1.266276e+03
91493	0.39355	0.779341	8.64727	3.35401	0.888725	0.00210428	-1.813942e+02	-1.082374e+03	-1.263768e+03
91494	0.39355	0.790227	8.64727	3.35401	0.888725	0.00210428	-1.846243e+02	-1.078832e+03	-1.263456e+03
91495	0.39355	0.797519	8.64727	3.35401	0.919541	0.0010652	-1.878136e+02	-1.074610e+03	-1.262424e+03
91496	0.37719	0.798507	8.64727	3.18952	0.936917	0.0010652	-1.881694e+02	-1.073210e+03	-1.261379e+03
91497	0.37719	0.79183	8.70144	3.18952	0.936917	0.0010652	-1.861577e+02	-1.076656e+03	-1.262814e+03
91498	0.377355	0.800792	8.70144	3.18497	0.925208	0.0010652	-1.888681e+02	-1.072444e+03	-1.261312e+03
91499	0.377355	0.800792	8.70823	3.18497	0.925208	0.00105092	-1.888819e+02	-1.072464e+03	-1.261346e+03
91500	0.377355	0.800792	8.72132	2.94194	0.925208	0.00105092	-1.889487e+02	-1.072509e+03	-1.261458e+03
91501	0.370086	0.800792	8.70547	3.12418	0.901138	0.00105092	-1.889289e+02	-1.073130e+03	-1.262059e+03
91502	0.370086	0.800792	8.6919	3.07999	0.919491	0.00105092	-1.889277e+02	-1.072298e+03	-1.261225e+03
91503	0.370086	0.800792	8.6919	3.07999	0.919491	0.00105092	-1.889277e+02	-1.072298e+03	-1.261225e+03
91504	0.370086	0.811567	8.7612	3.02534	0.919491	0.00105092	-1.922289e+02	-1.069301e+03	-1.261530e+03
91505	0.370086	0.829353	8.80536	3.02534	0.986528	0.00105092	-1.977067e+02	-1.064831e+03	-1.262538e+03
91506	0.370086	0.829353	8.97028	3.02534	0.986528	0.00105092	-1.976986e+02	-1.066677e+03	-1.264376e+03
91507	0.370086	0.829353	8.97028	2.86107	0.932158	0.000796813	-1.980382e+02	-1.064236e+03	-1.262274e+03
91508	0.374855	0.829353	8.93809	3.02339	0.959021	0.000796813	-1.979657e+02	-1.064016e+03	-1.261982e+03
91509	0.35482	0.829353	8.6443	3.02339	0.959021	0.000796813	-1.980129e+02	-1.064567e+03	-1.262579e+03
91510	0.367297	0.820632	8.6443	3.02339	0.970247	0.000796813	-1.952559e+02	-1.065592e+03	-1.260848e+03
91511	0.364848	0.823313	8.30264	3.02339	0.970247	0.000796813	-1.961122e+02	-1.067702e+03	-1.263815e+03
91512	0.361532	0.821671	8.30264	3.02339	0.970247	0.000796813	-1.956056e+02	-1.068034e+03	-1.263640e+03
91513	0.361532	0.811861	8.30264	3.0857	1.02237	0.000796813	-1.925124e+02	-1.071084e+03	-1.263597e+03
91514	0.361532	0.82289	8.30264	3.0857	1.02237	0.000796813	-1.959288e+02	-1.067968e+03	-1.263896e+03
91515	0.361532	0.825208	8.30264	2.54739	1.02191	0.00188563	-1.957335e+02	-1.071963e+03	-1.267696e+03
91516	0.361532	0.823441	8.30264	2.97009	1.05666	0.00188563	-1.950325e+02	-1.071438e+03	-1.266471e+03
91517	0.356184	0.823441	8.30264	2.97009	1.03416	0.00188563	-1.950583e+02	-1.069928e+03	-1.264986e+03
91518	0.356838	0.844898	8.75153	2.61451	1.03416	0.00188563	-2.019282e+02	-1.063097e+03	-1.265025e+03
91519	0.356838	0.844898	8.75153	2.61451	1.03416	0.00188563	-2.019282e+02	-1.063097e+03	-1.265025e+03
91520	0.356838	0.844898	8.75153	2.61451	1.03416	0.00188563	-2.019282e+02	-1.063097e+03	-1.265025e+03
91521	0.346836	0.844898	8.67937	2.61451	1.03416	0.00188563	-2.019483e+02	-1.063288e+03	-1.265236e+03
91522	0.346836	0.81919	8.30568	2.62027	1.03416	0.00188563	-1.938510e+02	-1.071056e+03	-1.264907e+03
91523	0.372069	0.813915	8.52527	2.8476	0.97441	0.00188563	-1.921461e+02	-1.070001e+03	-1.262148e+03
91524	0.36722	0.813915	8.52527	2.79882	1.00104	0.00188563	-1.921478e+02	-1.070131e+03	-1.262279e+03
91525	0.36722	0.813915	8.52527	2.79882	1.00104	0.00188563	-1.921478e+02	-1.070131e+03	-1.262279e+03
91526	0.362752	0.821487	8.60192	2.79882	1.00104	0.00188563	-1.944978e+02	-1.067863e+03	-1.262361e+03
91527	0.362752	0.8359	8.87439	2.88384	1.01065	0.00188563	-1.989823e+02	-1.065188e+03	-1.264170e+03
91528	0.362752	0.837729	8.87439	2.91623	0.95083	0.00188563	-1.995995e+02	-1.063708e+03	-1.263308e+03
91529	0.362752	0.838563	8.91147	2.91623	0.944285	0.00188563	-1.998676e+02	-1.063728e+03	-1.263596e+03
91530	0.35823	0.83708	8.88284	3.2915	0.939023	0.00188563	-1.993056e+02	-1.065893e+03	-1.265198e+03
91531	0.368786	0.83708	8.96215	3.33371	0.936087	0.00188563	-1.992754e+02	-1.064970e+03	-1.264245e+03
91532	0.368786	0.840261	8.96215	3.06089	0.936087	0.00188563	-2.003619e+02	-1.063127e+03	-1.263489e+03
91533	0.368786	0.828266	8.96215	2.97126	0.932711	0.0019435	-1.965363e+02	-1.066314e+03	-1.262851e+03
91534	0.375049	0.828266	8.96215	2.97126	0.938262	0.00415255	-1.943801e+02	-1.070511e+03	-1.264891e+03
91535	0.375049	0.828266	8.96215	3.28844	0.95863	0.00493486	-1.935307e+02	-1.072672e+03	-1.266203e+03
91536	0.379248	0.828266	8.80529	2.74983	0.982091	0.00196607	-1.965304e+02	-1.068037e+03	-1.264567e+03
91537	0.379248	0.828266	8.80529	2.74983	0.972468	0.00196607	-1.965378e+02	-1.068033e+03	-1.264571e+03
91538	0.379248	0.828266	8.80529	3.02459	0.970986	0.00196607	-1.964607e+02	-1.066625e+03	-1.263085e+03
91539	0.386764	0.828266	8.80529	3.02459	0.970986	0.00196607	-1.964486e+02	-1.067714e+03	-1.264162e+03
91540	0.385165	0.824696	8.57512	3.13331	0.970986	0.00196607	-1.953136e+02	-1.068418e+03	-1.263732e+03
91541	0.386386	0.824696	8.98405	3.10083	0.963132	0.00196607	-1.953065e+02	-1.069912e+03	-1.265218e+03
91542	0.383225	0.837984	8.93523	3.02083	0.969532	0.00196607	-1.995216e+02	-1.064750e+03	-1.264272e+03
91543	0.383341	0.845129	8.93523	2.8856	1.00613	0.00451236	-1.993500e+02	-1.069189e+03	-1.268539e+03
91544	0.383341	0.845129	8.93523	2.8856	0.94325	0.00451236	-1.993979e+02	-1.070237e+03	-1.269635e+03
91545	0.377768	0.838378	8.96428	3.47992	0.94325	0.00451236	-1.970867e+02	-1.069919e+03	-1.267006e+03
91546	0.376778	0.833719	9.02702	3.17146	0.94325	0.00451236	-1.956895e+02	-1.069538e+03	-1.265227e+03
91547	0.371036	0.833719	9.02702	3.17146	0.937393	0.00451236	-1.957033e+02	-1.069475e+03	-1.265178e+03
91548	0.373551	0.830853	8.75572	3.17146	0.937393	0.00451236	-1.948078e+02	-1.071283e+03	-1.266091e+03
91549	0.3779	0.786011	8.75572	3.27716	0.926962	0.00451236	-1.810507e+02	-1.084923e+03	-1.265974e+03
91550	0.391642	0.803042	8.45831	3.63855	0.937916	0.00451236	-1.860597e+02	-1.080481e+03	-1.266540e+03
91551	0.391642	0.797904	8.45831	3.63855	0.939953	0.00451236	-1.845015e+02	-1.081863e+03	-1.266365e+03
91552	0.397179	0.779821	8.45831	3.63855	0.939953	0.00451236	-1.790977e+02	-1.088590e+03	-1.267688e+03
91553	0.385146	0.787369	8.20136	3.63855	0.939953	0.00451236	-1.813655e+02	-1.084931e+03	-1.266296e+03
91554	0.385146	0.774263	8.20136	3.20033	0.939953	0.00451236	-1.776131e+02	-1.086170e+03	-1.263784e+03
91555	0.385146	0.774263	8.20136	3.20033	0.933986	0.00165409	-1.803878e+02	-1.080687e+03	-1.261075e+03
91556	0.395765	0.774263	8.20136	3.20033	0.933986	0.00165409	-1.803707e+02	-1.081694e+03	-1.262064e+03
91557	0.372153	0.774263	8.20136	3.13327	0.933986	0.00165409	-1.804272e+02	-1.080651e+03	-1.261078e+03
91558	0.372153	0.774263	8.20136	3.10992	0.939235	0.00171956	-1.803653e+02	-1.080652e+03	-1.261017e+03
91559	0.374278	0.774456	8.20136	3.10992	0.939235	0.00171956	-1.804181e+02	-1.080503e+03	-1.260921e+03
91560	0.374278	0.774456	8.19592	3.10992	0.939235	0.00171956	-1.804184e+02	-1.080498e+03	-1.260917e+03
91561	0.374278	0.773546	8.29469	3.10992	0.972516	0.00171956	-1.801220e+02	-1.082855e+03	-1.262977e+03
91562	0.374278	0.773546	8.29469	3.10992	0.972516	0.00171956	-1.801220e+02	-1.082855e+03	-1.262977e+03
91563	0.368037	0.773546	8.29469	2.7066	0.972516	0.00171956	-1.802466e+02	-1.082261e+03	-1.262508e+03
91564	0.368037	0.779454	8.39733	2.7066	0.972516	0.00171956	-1.819750e+02	-1.080654e+03	-1.262629e+03
91565	0.368037	0.777352	8.39733	2.7066	0.954484	0.00171956	-1.813705e+02	-1.081334e+03	-1.262704e+03
