iter	Vehrc(1)	Kehr(1)	kfeces(1)	kbile(1)	kgutabs(1)	Vehrc(1.1)	Kehr(1.1)	kfeces(1.1)	kbile(1.1)	kgutabs(1.1)	Vehrc(1.2)	Kehr(1.2)	kfeces(1.2)	kbile(1.2)	kgutabs(1.2)	LnPrior	LnData	LnPosterior
290030	1.14436	5.31466	0.681539	0.00245679	1.04179	0.511012	0.0123824	0.0211628	0.275848	2.42571	0.0258583	3.19886	2.33729	1.22034	0.20403	-2.835329e+01	-3.900920e+03	-3.929274e+03
290031	1.61703	2.51831	1.29064	0.00245679	1.6633	0.554848	0.0123824	0.0106746	0.438178	2.23486	0.00490312	1.4073	2.61856	1.01183	0.20403	-2.503393e+01	-3.898867e+03	-3.923901e+03
290032	1.61703	0.399173	1.06152	0.274086	1.6633	0.536876	0.0079391	0.00577167	0.327772	2.28443	0.00490312	1.4073	2.62522	1.01183	0.134289	-2.401005e+01	-3.899515e+03	-3.923525e+03
290033	1.61703	0.456004	2.19892	0.590761	1.16563	0.503713	0.0079391	0.00154205	0.327772	2.04846	0.00490312	1.4073	2.70008	1.75035	0.134289	-2.257249e+01	-3.898181e+03	-3.920754e+03
290034	1.35176	0.456004	0.486387	1.40601	1.16563	0.503713	0.0079391	0.00154205	0.327772	2.07262	0.00485168	2.96743	4.15902	1.75035	0.134289	-2.370658e+01	-3.898324e+03	-3.922030e+03
290035	1.39077	0.456004	0.732916	2.02451	1.16563	0.506466	0.0079391	0.00154205	0.327772	2.07262	0.00485168	2.6163	3.6021	1.75035	0.164657	-2.345875e+01	-3.897814e+03	-3.921273e+03
290036	1.39077	0.0722177	1.5116	2.02451	1.16563	0.506466	0.0079391	0.00154205	0.327772	2.09146	0.00485168	3.25735	2.82047	0.780568	0.164657	-2.401046e+01	-3.897265e+03	-3.921275e+03
290037	1.38403	0.0792116	1.07744	2.02451	0.941907	0.506466	0.00594345	0.00154205	0.327772	2.09146	0.0140052	4.75054	2.82047	0.780568	0.229225	-2.507105e+01	-3.897288e+03	-3.922359e+03
290038	1.36596	3.92562	1.30106	1.09015	0.941907	0.506466	0.00594345	0.0076963	0.365604	2.02636	0.0140052	5.19895	3.22387	0.780568	0.229225	-2.508178e+01	-3.898148e+03	-3.923229e+03
290039	1.0776	1.58989	0.704403	1.09015	0.941907	0.517959	0.00594345	0.00416812	0.365604	2.02636	0.00571217	6.25435	3.22387	0.780568	0.229225	-2.574114e+01	-3.898177e+03	-3.923918e+03
290040	1.0776	0.0636829	1.32188	1.09015	0.28552	0.500937	0.00594345	0.00416812	0.508768	2.02636	0.00571217	5.44475	1.58171	0.780568	0.229225	-2.746730e+01	-3.897420e+03	-3.924887e+03
290041	1.0776	0.0636829	1.74687	0.11397	0.497099	0.500937	0.00594345	0.00416812	0.411911	2.02636	0.00571217	3.79967	1.58171	2.72977	0.195103	-2.480262e+01	-3.896822e+03	-3.921625e+03
290042	1.21306	0.0636829	1.70065	0.768543	0.497099	0.500937	0.00987914	0.00416812	0.411911	2.02636	0.00571217	3.79967	1.58171	2.00048	0.195103	-2.463625e+01	-3.897696e+03	-3.922332e+03
290043	0.939052	2.03794	0.765893	0.768543	1.32537	0.500937	0.00987914	0.00416812	0.307254	2.02636	0.00571217	3.42626	1.58171	0.980666	0.195103	-2.387579e+01	-3.896857e+03	-3.920733e+03
290044	0.926632	2.64476	0.666077	0.531061	1.32537	0.500937	0.00987914	0.00416812	0.149071	2.02636	0.00571217	4.97458	0.696561	 3.66	0.195103	-2.517230e+01	-3.897204e+03	-3.922376e+03
290045	0.926632	2.64476	0.666077	0.531061	1.32537	0.512919	0.00987914	0.00416812	0.186784	2.02636	0.00571217	3.24778	2.07763	1.13101	0.195103	-2.410435e+01	-3.897236e+03	-3.921340e+03
290046	0.926632	3.46607	0.888048	1.2699	1.32537	0.504602	0.00987914	0.00416812	0.0425393	2.12108	0.00571217	3.2995	0.420893	2.73369	0.195103	-2.558628e+01	-3.898832e+03	-3.924418e+03
290047	1.4464	2.85323	0.888048	2.48776	1.32537	0.478424	0.00987914	0.00416812	0.0425393	2.12108	0.00571217	2.95245	0.747256	2.73369	0.195103	-2.503613e+01	-3.896902e+03	-3.921938e+03
290048	1.24376	1.48968	0.156132	2.48776	1.32537	0.473343	0.00987914	0.00416812	0.0425393	2.12108	0.00571217	2.43212	0.747256	2.73369	0.195103	-2.385801e+01	-3.897033e+03	-3.920891e+03
290049	1.00347	0.544618	0.156132	0.940918	1.32537	0.480056	0.00596501	0.00180277	0.158974	2.12108	0.00571217	3.88099	2.63553	1.41981	0.438395	-2.323349e+01	-3.898855e+03	-3.922088e+03
290050	0.969194	2.75263	1.1172	0.940918	1.32537	0.480056	0.00816871	0.0172503	0.158974	2.12108	0.00571217	2.29103	2.63553	0.339518	0.0925883	-2.538123e+01	-3.898743e+03	-3.924124e+03
290051	0.544172	2.90228	1.81766	0.940918	1.19094	0.476123	0.00816871	0.0172503	0.158974	2.12108	0.00571217	1.56367	1.62703	0.339518	0.0925883	-2.644901e+01	-3.898379e+03	-3.924828e+03
290052	0.576942	0.114337	1.66286	0.940918	1.19094	0.476123	0.00816871	0.0172503	0.158974	2.12108	0.00571217	3.06742	0.796043	0.315814	0.0925883	-2.501769e+01	-3.897075e+03	-3.922092e+03
290053	0.830501	1.12012	2.17119	0.940918	1.19094	0.476123	0.00816871	0.0172503	0.158974	2.12108	0.00571217	3.06648	1.04171	1.63643	0.198844	-2.449412e+01	-3.896982e+03	-3.921476e+03
290054	1.07377	2.88407	1.99913	0.811754	1.19094	0.476123	0.00816871	0.00307002	0.158974	2.12108	0.00571217	3.06648	2.61908	0.692647	0.198844	-2.485452e+01	-3.896891e+03	-3.921746e+03
290055	1.22843	3.71512	3.15278	0.09843	1.19094	0.508103	0.00837498	0.00307002	0.181441	2.12108	0.00571217	4.38866	1.98493	0.596047	0.198844	-2.565942e+01	-3.896679e+03	-3.922339e+03
290056	1.09142	3.71512	3.15278	0.106473	1.19094	0.494369	0.00837498	0.0118213	0.384814	1.84062	0.00571217	4.06232	1.98493	2.4309	0.308944	-2.480331e+01	-3.901250e+03	-3.926054e+03
290057	1.48512	3.05961	3.27024	0.27045	1.19094	0.486213	0.00837498	0.00902274	0.384814	1.84062	0.00571217	4.06232	1.98493	1.97161	0.308944	-2.399575e+01	-3.900884e+03	-3.924880e+03
290058	1.12112	1.23143	3.27024	0.27045	1.19094	0.486213	0.00837498	0.00197037	0.384814	1.84062	0.00571217	3.70398	1.98493	1.97161	0.133222	-2.413901e+01	-3.899673e+03	-3.923812e+03
290059	1.34146	1.44143	2.2711	0.27045	0.197182	0.486213	0.00837498	0.00197037	0.384814	1.84062	0.00571217	3.89649	2.12129	1.03077	0.133222	-2.470485e+01	-3.899760e+03	-3.924465e+03
290060	1.50844	1.12563	3.09781	0.27045	0.197182	0.486213	0.00837498	0.00197037	0.384814	1.84062	0.00571217	3.89649	2.12129	1.08067	0.311077	-2.502693e+01	-3.899972e+03	-3.924999e+03
290061	1.85126	0.431134	0.801753	1.6384	0.197182	0.486213	0.00578556	0.00500483	0.384814	1.84062	0.00571217	2.57517	2.12129	0.188466	0.311077	-2.376110e+01	-3.900494e+03	-3.924255e+03
290062	1.52156	1.19447	0.486543	1.6384	0.197182	0.477723	0.00578556	0.00500483	0.263897	1.90621	0.00571217	1.67234	1.83872	3.64492	0.311077	-2.427988e+01	-3.899318e+03	-3.923598e+03
290063	1.70183	1.19447	0.188377	2.43994	1.77007	0.499802	0.00578556	0.00500483	0.263897	1.90621	0.00571217	0.778692	1.83872	3.64492	0.311077	-2.429490e+01	-3.901322e+03	-3.925617e+03
290064	1.66257	1.19447	0.300916	2.43994	0.116876	0.471341	0.00578556	0.010625	0.315985	1.90621	0.00571217	1.56722	1.83872	3.64492	0.311077	-2.487216e+01	-3.900102e+03	-3.924974e+03
290065	1.66257	1.19447	0.300916	0.94399	0.116876	0.496088	0.00578556	0.010625	0.315985	2.08122	0.00571217	1.56722	3.94428	3.64492	0.311077	-2.629289e+01	-3.897982e+03	-3.924275e+03
290066	1.66257	1.19447	1.47397	2.30433	0.43383	0.469696	0.00578556	0.0380871	0.315985	2.08122	0.00571217	1.56722	3.78517	1.65278	0.311077	-2.502295e+01	-3.900029e+03	-3.925052e+03
290067	1.26834	1.19447	1.33802	2.58146	0.734776	0.483827	0.00163996	0.0380871	0.454432	2.33139	0.00571217	3.80646	4.78608	3.48853	0.423691	-2.654847e+01	-3.898309e+03	-3.924857e+03
290068	1.32336	1.19447	0.443717	3.3452	0.987421	0.483827	0.00163996	0.0272121	0.454432	2.34513	0.00571217	3.80646	4.8419	0.591277	0.423691	-2.644049e+01	-3.897783e+03	-3.924223e+03
290069	1.31747	0.103966	0.946579	1.65057	1.86115	0.483827	0.00163996	0.0247607	0.582957	2.34513	0.00571217	 2.57	4.83601	0.156725	0.423691	-2.553865e+01	-3.898427e+03	-3.923966e+03
290070	1.01718	0.103966	2.06008	1.65057	1.86115	0.502078	0.00163996	0.0247607	0.732155	2.32611	0.00221649	1.81199	4.76802	6.14174	0.423691	-2.647623e+01	-3.898420e+03	-3.924896e+03
290071	1.01718	0.103966	3.03408	1.96178	1.86115	0.506551	0.00764813	0.0111519	0.732155	2.32611	0.00221649	1.75224	3.60606	3.42753	0.300373	-2.637157e+01	-3.902378e+03	-3.928750e+03
290072	1.10283	0.219021	2.6704	1.96178	1.86115	0.520911	0.00764813	0.0344672	0.365768	2.44689	0.00221649	1.98383	4.52626	6.11492	0.390409	-2.696785e+01	-3.899073e+03	-3.926041e+03
290073	1.10741	0.598942	2.6704	2.65636	1.86115	0.527684	0.00764813	0.0119041	0.365768	2.44689	0.00221649	1.98383	6.73317	6.41453	0.349699	-2.821836e+01	-3.899743e+03	-3.927961e+03
290074	1.33518	0.598942	4.13819	2.36442	1.86115	0.500096	0.00764813	0.0203691	0.365768	2.44689	0.00221649	3.87696	5.88833	6.24537	0.349699	-2.897953e+01	-3.899564e+03	-3.928543e+03
290075	1.46821	0.847868	4.33718	0.819637	0.648182	0.500096	0.00764813	0.0131726	0.0222103	2.44689	0.00221649	3.22802	5.88833	5.46817	0.349699	-2.846249e+01	-3.899676e+03	-3.928139e+03
290076	1.45527	2.68786	4.5237	1.37169	0.991514	0.500096	0.00764813	0.0185545	0.26421	2.12783	0.00221649	1.48875	5.35542	4.03448	0.349699	-2.583079e+01	-3.898080e+03	-3.923911e+03
290077	1.50207	1.52564	2.68764	2.77867	0.991514	0.500096	0.00764813	0.0295701	0.121716	2.4769	0.00221649	3.45159	4.15897	4.03448	0.349699	-2.666467e+01	-3.898802e+03	-3.925467e+03
290078	1.78473	1.52564	2.46107	2.36725	0.991514	0.500096	0.00764813	0.0295701	0.120918	2.4769	0.00221649	3.11473	4.43757	3.44024	0.349699	-2.621734e+01	-3.898859e+03	-3.925077e+03
290079	1.80046	1.52564	1.4345	3.90438	0.991514	0.47982	0.00656438	0.0584854	0.120918	2.2849	0.00221649	1.80339	5.53731	1.24389	0.349699	-2.631374e+01	-3.899586e+03	-3.925899e+03
290080	1.80046	1.52409	0.414608	3.85825	0.991514	0.47982	0.00656438	0.033499	0.120918	2.2849	0.00221649	0.591537	5.53731	3.33714	0.534351	-2.563227e+01	-3.899405e+03	-3.925037e+03
290081	1.67838	1.52409	0.414608	3.85825	0.991514	0.519833	0.00656438	0.0297823	0.407099	2.2849	0.00221649	1.12323	7.49773	4.62733	0.534351	-2.658514e+01	-3.899517e+03	-3.926102e+03
290082	1.90073	1.56172	1.1575	4.26495	0.994105	0.519833	0.00656438	0.0297823	0.407099	2.2849	0.00221649	2.96205	7.56959	6.11456	0.534351	-2.705217e+01	-3.899249e+03	-3.926301e+03
290083	1.90073	1.07777	1.14399	4.93391	1.41328	0.507634	0.0113848	0.0474094	0.136027	2.54494	0.0239129	2.97866	6.99304	5.65966	0.534351	-2.743915e+01	-3.902325e+03	-3.929764e+03
290084	1.97849	1.07777	1.03358	2.26555	1.41328	0.507634	0.0167123	0.0474094	0.073094	2.54494	0.0239129	2.97866	7.24456	2.79258	0.410583	-2.667216e+01	-3.902880e+03	-3.929552e+03
290085	1.97849	1.17756	0.5792	0.523545	1.41328	0.507634	0.0117912	0.0474094	0.201758	2.26753	0.0239129	2.97866	6.85387	3.40199	0.410583	-2.498986e+01	-3.901382e+03	-3.926372e+03
290086	1.81296	0.0316802	2.41086	0.215867	1.41328	0.507634	0.00893442	0.0169953	0.198842	2.30704	0.0239129	2.97866	6.7143	2.14705	0.410583	-2.422202e+01	-3.900324e+03	-3.924546e+03
290087	1.66631	0.0316802	1.37055	0.215867	2.01173	0.507634	0.00893442	0.0169953	0.198842	2.36741	0.0239129	4.4818	5.61977	2.30172	0.35356	-2.798725e+01	-3.899725e+03	-3.927712e+03
290088	1.40207	0.0316802	0.44639	0.215867	2.01173	0.507634	0.00893442	0.0169953	0.198842	2.36741	0.0241045	3.69049	5.61977	1.36813	0.669327	-2.529403e+01	-3.902079e+03	-3.927373e+03
290089	1.37737	1.52594	0.267237	0.215867	2.01173	0.507634	0.00893442	0.0169953	0.198842	2.06965	0.0241045	4.47861	5.61977	1.36813	0.498199	-2.662065e+01	-3.900135e+03	-3.926756e+03
290090	1.20404	2.8282	0.39777	0.980716	2.01173	0.507634	0.00893442	0.0169953	0.135458	2.06965	0.0138025	4.61743	4.69316	1.36813	0.498199	-2.701542e+01	-3.900054e+03	-3.927069e+03
290091	1.62945	0.42286	1.47292	0.684396	2.01173	0.507634	0.00893442	0.0164643	0.135458	2.36971	0.00935733	4.61743	4.69316	2.29145	0.222773	-2.878875e+01	-3.899004e+03	-3.927793e+03
290092	1.62945	0.42286	1.37149	0.684396	1.05157	0.53199	0.00785956	0.0164643	0.473205	2.36971	0.00935733	4.21346	1.99109	0.237981	0.222773	-2.474173e+01	-3.898190e+03	-3.922932e+03
290093	0.871694	0.42286	1.65173	0.0858158	1.05157	0.528118	0.0047202	0.0342691	0.473205	2.21344	0.00935733	3.31202	1.72277	4.43167	0.222773	-2.493017e+01	-3.899706e+03	-3.924636e+03
290094	1.35352	0.42286	1.20004	0.346921	1.05157	0.528118	0.0047202	0.0475417	0.797878	2.21344	0.0174931	1.76432	1.61756	4.43167	0.192866	-2.331675e+01	-3.902307e+03	-3.925624e+03
290095	1.33525	0.42286	1.20004	0.431081	1.05157	0.52634	0.0047202	0.0475417	1.02332	2.21344	0.0174931	1.41987	1.61756	2.34049	0.192866	-2.256301e+01	-3.904923e+03	-3.927486e+03
290096	1.46412	1.6023	1.14655	0.431081	1.05157	0.52634	0.00513977	0.0475417	1.05407	2.21344	0.0174931	1.90681	1.79474	2.34049	0.192866	-2.323226e+01	-3.905036e+03	-3.928268e+03
290097	1.89679	0.140742	0.871203	0.583993	1.05157	0.566701	0.00513977	0.0475417	0.756617	2.21344	0.0174931	1.83984	1.79474	2.34049	0.2255	-2.190370e+01	-3.904774e+03	-3.926678e+03
290098	1.77203	0.381953	2.33008	0.0332784	1.05157	0.534247	0.00513977	0.0475417	0.756617	2.21344	0.0174931	2.07477	1.69887	2.34049	0.2255	-2.281819e+01	-3.902059e+03	-3.924877e+03
290099	1.77203	0.381953	2.86728	0.0460798	1.08451	0.534247	0.00513977	0.0484025	0.756617	2.21344	0.0174931	2.99847	1.69887	2.79727	0.2255	-2.372697e+01	-3.901584e+03	-3.925311e+03
290100	1.6124	0.381953	2.86728	0.40074	1.08451	0.533416	0.00513977	0.0554192	0.756617	2.21344	0.0174931	3.13218	1.85554	2.98568	0.2255	-2.396006e+01	-3.902284e+03	-3.926244e+03
290101	1.77275	0.381953	4.70997	1.71672	1.44163	0.533416	0.00513977	0.0544276	0.799587	2.21344	0.00786518	3.98723	2.37124	0.0749206	0.2255	-2.646978e+01	-3.901688e+03	-3.928157e+03
290102	1.71978	1.25226	5.54701	1.71672	1.44163	0.533416	0.00513977	0.0544276	0.799587	2.60343	0.00786518	3.84281	2.02883	0.0749206	0.2255	-2.860871e+01	-3.900173e+03	-3.928782e+03
290103	1.56238	0.252672	3.94514	1.71672	1.0143	0.562927	0.00513977	0.0598084	0.799587	2.34492	0.00786518	2.76774	0.708993	0.0749206	0.2255	-2.571637e+01	-3.904034e+03	-3.929750e+03
290104	1.35628	0.252672	3.19315	1.10085	1.0143	0.545929	0.0014281	0.0598084	0.962742	2.6369	0.00786518	2.76774	1.97604	3.94335	0.2255	-2.687253e+01	-3.899931e+03	-3.926804e+03
290105	1.51497	2.93135	3.19315	1.10085	1.0143	0.55366	0.0014281	0.0568468	1.24894	2.6369	0.00786518	2.6887	1.97604	4.47529	0.2255	-2.822886e+01	-3.900955e+03	-3.929184e+03
290106	1.71593	2.99204	3.20016	3.85685	1.0143	0.55366	0.0014281	0.05079	1.24894	2.29471	0.00786518	2.39991	2.07467	4.47529	0.2255	-2.666193e+01	-3.903089e+03	-3.929750e+03
290107	1.68141	2.99204	3.20016	3.85685	1.0143	0.55366	0.0014281	0.05079	1.24894	2.44987	0.00786518	2.39991	2.07467	2.94331	0.2255	-2.754242e+01	-3.901325e+03	-3.928867e+03
290108	1.68141	0.879301	4.61532	3.85685	1.0143	0.561724	0.0014281	0.0420797	1.24894	2.57566	0.0132327	1.70799	2.07467	2.94331	0.323447	-2.720773e+01	-3.902511e+03	-3.929718e+03
290109	1.66455	0.879301	4.61532	5.74943	1.0143	0.567873	0.0014281	0.0621732	1.26781	2.57566	0.0132327	3.95117	1.96928	0.344793	0.323447	-3.076982e+01	-3.902914e+03	-3.933684e+03
290110	1.82261	0.879301	3.4057	5.74943	1.0143	0.567107	0.0014281	0.0621732	1.27961	2.57566	0.0132327	3.28011	1.96928	6.19416	0.323447	-2.783564e+01	-3.903095e+03	-3.930931e+03
290111	1.62381	0.879301	2.26238	4.61284	1.0143	0.567107	0.0014281	0.0621732	1.27961	2.74972	0.0132327	3.30437	1.96928	4.82827	0.323447	-2.788151e+01	-3.902728e+03	-3.930609e+03
290112	1.97005	0.713978	0.282191	1.90154	1.0143	0.567107	0.00478373	0.0644343	0.587795	2.74972	0.0132327	3.41048	1.96928	4.60685	0.323447	-2.644446e+01	-3.904345e+03	-3.930790e+03
290113	1.97005	1.18502	0.687881	1.90154	1.0143	0.533097	0.00478373	0.112354	0.587795	2.65558	0.0132327	3.41048	1.96928	5.29215	0.037022	-2.738869e+01	-3.906224e+03	-3.933613e+03
290114	1.67368	0.627899	0.777076	1.90154	1.0143	0.484548	0.00478373	0.112354	0.587795	2.66371	0.0132327	1.85998	0.56562	5.69147	0.0424442	-2.693672e+01	-3.905312e+03	-3.932249e+03
290115	1.69272	0.627899	0.28109	0.855962	1.0143	0.523933	0.00478373	0.112354	0.587795	2.66371	0.0132327	2.99521	0.56562	2.4258	0.0560132	-2.584093e+01	-3.903877e+03	-3.929717e+03
290116	1.68041	2.45254	1.07264	0.904299	1.0143	0.523933	0.00478373	0.0559	0.701641	2.66371	0.0132327	2.57787	1.15212	0.681401	0.246385	-2.617220e+01	-3.901266e+03	-3.927438e+03
290117	1.77299	2.45254	2.1217	0.121919	1.39044	0.527678	0.00478373	0.0430065	0.701641	2.57325	0.00389462	1.92943	1.30636	2.65158	0.246385	-2.586586e+01	-3.899868e+03	-3.925734e+03
290118	1.69042	2.45254	2.1217	1.1114	1.39044	0.541602	0.00308186	0.0207383	0.706317	2.5366	0.0153732	1.84882	1.30636	2.65158	0.246385	-2.579729e+01	-3.900563e+03	-3.926360e+03
290119	1.42012	2.45254	2.1217	0.855369	1.2932	0.549385	0.00308186	0.0295057	0.706317	2.5366	0.0164101	2.93257	1.30636	2.65158	0.172697	-2.611660e+01	-3.899690e+03	-3.925807e+03
290120	1.37855	2.45254	2.1217	1.4142	0.903239	0.495244	0.00308186	0.0694972	0.403131	2.69365	0.0164101	4.09768	2.40446	1.9183	0.172697	-2.829233e+01	-3.900023e+03	-3.928315e+03
290121	0.975054	1.91045	4.27613	1.4142	0.903239	0.495244	0.00308186	0.0721821	0.568252	2.69365	0.0164101	4.23833	2.60707	0.825049	0.172697	-2.974821e+01	-3.900423e+03	-3.930171e+03
290122	0.13445	1.19825	3.95063	1.24872	0.903239	0.513525	0.00308186	0.0508933	0.549019	2.12775	0.0164101	5.12774	1.24406	0.825049	0.172697	-2.916285e+01	-3.901927e+03	-3.931090e+03
290123	0.107762	0.727312	2.86338	1.36793	0.903239	0.458158	0.00182448	0.0408298	0.549019	2.12775	0.0164101	 5.31	2.25141	1.80444	0.321613	-2.830687e+01	-3.900896e+03	-3.929203e+03
290124	0.0735884	0.22926	0.0845547	2.24982	0.903239	0.497326	0.00701275	0.0408298	0.45167	2.12775	0.0123317	 5.31	2.72054	1.80444	0.321613	-2.815827e+01	-3.899999e+03	-3.928157e+03
290125	0.0900148	0.543092	1.02118	3.06509	0.623928	0.497326	0.00379971	0.0317929	0.360796	2.12775	0.0123317	5.43835	1.87783	1.35199	0.321613	-2.959850e+01	-3.900119e+03	-3.929718e+03
