iter	Vehrc(1)	Kehr(1)	kfeces(1)	kbile(1)	kgutabs(1)	Vehrc(1.1)	Kehr(1.1)	kfeces(1.1)	kbile(1.1)	kgutabs(1.1)	Vehrc(1.2)	Kehr(1.2)	kfeces(1.2)	kbile(1.2)	kgutabs(1.2)	LnPrior	LnData	LnPosterior
290810	1.49319	0.479365	3.62449	5.85096	0.426503	0.679165	0.0474739	0.000383171	0.272435	1.79897	0.00883212	4.53327	3.56133	4.23584	0.298188	-2.687070e+01	-3.903931e+03	-3.930801e+03
290811	1.3758	0.724295	1.41581	3.81248	0.265219	0.672518	0.0634164	0.000383171	0.272435	1.79897	0.00883212	4.14859	3.61902	4.18684	0.298188	-2.522325e+01	-3.903030e+03	-3.928253e+03
290812	1.24331	1.79979	1.66458	3.57186	0.912916	0.678721	0.0634164	0.00367789	0.234508	1.79897	0.00883212	4.14859	3.61902	4.31181	0.298188	-2.373050e+01	-3.902818e+03	-3.926549e+03
290813	1.08262	1.79979	2.02815	3.57186	0.912916	0.694947	0.0602852	0.00367789	0.234508	1.79897	0.00883212	3.63628	5.60539	4.31181	0.362585	-2.425619e+01	-3.903986e+03	-3.928242e+03
290814	1.33181	1.79979	2.02815	3.57186	1.04943	0.669045	0.0602852	0.00367789	0.234508	2.08786	0.00883212	4.72585	6.04357	1.92548	0.362585	-2.584193e+01	-3.902770e+03	-3.928612e+03
290815	1.33181	0.275203	2.11021	4.84314	1.30747	0.669045	0.0602852	0.0375021	0.234508	2.08786	0.00883212	2.01117	6.3863	3.0998	0.362585	-2.497825e+01	-3.904066e+03	-3.929045e+03
290816	1.49963	0.275203	2.49129	4.84314	1.30747	0.67834	0.0602852	0.0375021	0.234508	2.08786	0.00883212	2.01117	6.89856	1.71026	0.31671	-2.551504e+01	-3.904287e+03	-3.929802e+03
290817	1.76558	0.275203	0.576747	3.80624	1.24787	0.677469	0.0602852	0.0375021	0.309708	2.27561	0.00883212	1.74141	6.38948	0.485819	0.31671	-2.511834e+01	-3.905615e+03	-3.930733e+03
290818	1.76558	0.275203	1.11083	3.39953	1.24787	0.654837	0.0602852	0.0820973	0.173939	2.10016	0.00883212	5.11979	6.30333	0.817259	0.31671	-2.669696e+01	-3.905927e+03	-3.932624e+03
290819	1.82665	2.57892	2.4099	3.39953	0.643815	0.690204	0.0602852	0.0820973	0.371549	2.10016	0.00883212	5.11979	4.27547	2.83225	0.31671	-2.580669e+01	-3.907637e+03	-3.933444e+03
290820	1.86169	3.16275	3.11656	3.02727	0.643815	0.695615	0.0602852	0.0820973	0.371549	2.08313	0.00883212	5.70226	1.31112	7.50204	0.31671	-2.737411e+01	-3.910010e+03	-3.937384e+03
290821	1.92443	3.16275	2.09917	4.08793	0.729336	0.691819	0.0602852	0.0558767	0.232657	2.08313	0.039971	5.70226	1.25241	5.49924	0.31671	-2.584073e+01	-3.907465e+03	-3.933306e+03
290822	1.61752	4.70847	1.77157	4.49743	0.729336	0.675045	0.0602852	0.0588239	0.193779	2.08313	0.0110298	5.95271	1.75053	3.71656	0.263636	-2.741763e+01	-3.903773e+03	-3.931191e+03
290823	1.61752	1.4005	1.77157	3.86402	0.729336	0.659664	0.0714344	0.0140547	0.193779	2.08313	0.0110298	5.94381	3.1423	3.71656	0.263636	-2.658554e+01	-3.904041e+03	-3.930626e+03
290824	1.48029	0.151892	1.77157	3.66859	0.729336	0.698617	0.0714344	0.0140547	0.193779	2.08313	0.0110298	5.94381	3.1423	1.3573	0.263636	-2.747614e+01	-3.902196e+03	-3.929672e+03
290825	1.35463	0.151892	1.77157	4.71993	0.729336	0.698617	0.0699425	0.0140547	0.193779	1.99232	0.0110298	5.94381	3.1423	2.00513	0.263636	-2.787977e+01	-3.901937e+03	-3.929817e+03
290826	1.63859	0.954149	2.0867	4.77404	0.729336	0.698617	0.0699425	0.0381689	0.0158488	1.99232	0.0110298	3.7722	4.18006	4.87351	0.288273	-2.486097e+01	-3.903393e+03	-3.928253e+03
290827	1.69015	0.841819	0.988674	4.77404	0.682283	0.693956	0.0699425	0.0359878	0.11673	2.21938	0.0110298	4.72034	4.11346	6.62882	0.288273	-2.696723e+01	-3.902481e+03	-3.929448e+03
290828	1.98741	1.1401	2.36142	3.99685	1.10757	0.693956	0.0699425	0.0359878	0.0408595	2.21938	0.0110298	3.40506	5.58971	2.74194	0.288273	-2.500571e+01	-3.902789e+03	-3.927795e+03
290829	1.91529	0.711023	0.107262	3.62295	1.10757	0.678379	0.0629476	0.0359878	0.0408595	2.21938	0.047495	3.40506	4.01651	1.11042	0.288273	-2.403700e+01	-3.904732e+03	-3.928769e+03
290830	1.79618	1.64324	0.107262	3.20975	0.926216	0.651504	0.0629476	0.00576705	0.0408595	2.21938	0.0492024	5.09076	4.01651	2.49704	0.288273	-2.517950e+01	-3.903904e+03	-3.929084e+03
290831	1.4649	1.26987	1.19873	2.16749	0.926216	0.68682	0.0816802	0.0118814	0.000304542	2.21938	0.028534	5.09076	4.01651	2.49704	0.227138	-2.533477e+01	-3.903978e+03	-3.929313e+03
290832	1.60217	0.882197	3.05784	2.32617	0.926216	0.684298	0.0834043	0.0198445	0.000304542	2.21938	0.028534	6.48529	3.41147	4.7132	0.309346	-2.758333e+01	-3.903199e+03	-3.930783e+03
290833	1.5297	2.49585	3.05784	0.443015	0.926216	0.684298	0.0674138	0.0198445	0.0304527	2.14044	0.0380072	6.48529	3.23194	4.7132	0.309346	-2.624637e+01	-3.901922e+03	-3.928169e+03
290834	1.5297	2.35295	1.32743	1.10141	0.926216	0.667295	0.0674138	0.0198445	0.0304527	2.14044	0.03401	6.48529	3.12615	3.80961	0.309346	-2.546742e+01	-3.901565e+03	-3.927032e+03
290835	1.86506	2.35295	0.2361	1.10141	0.926216	0.644266	0.0540548	0.0198445	0.0304527	2.14044	0.037817	6.63027	4.38887	1.10337	0.309346	-2.523322e+01	-3.901325e+03	-3.926558e+03
290836	1.65378	0.983884	0.120673	1.10141	1.10033	0.631132	0.0540548	0.0198445	0.0304527	2.14044	0.0147264	6.44288	3.88995	2.17827	0.309346	-2.565650e+01	-3.900085e+03	-3.925741e+03
290837	1.64045	0.983884	0.239599	1.60137	0.97596	0.645319	0.0540548	0.0304341	0.0304527	2.03425	0.00515057	6.44288	3.88995	0.638876	0.28444	-2.561384e+01	-3.900633e+03	-3.926247e+03
290838	1.7533	3.42569	1.73042	2.36794	0.942868	0.645319	0.0540548	0.0196251	0.0304527	2.03425	0.00515057	6.43346	3.88995	0.638876	0.28444	-2.568376e+01	-3.900003e+03	-3.925686e+03
290839	1.51093	3.42569	1.43429	2.36794	1.07847	0.645319	0.0540548	0.0210226	0.0304527	2.36088	0.0203907	7.96688	3.88995	1.66352	0.442665	-2.798602e+01	-3.902787e+03	-3.930773e+03
290840	1.92217	3.42569	1.43429	1.26342	1.72779	0.645319	0.057912	0.067717	0.0304527	2.29621	0.0203907	7.96688	3.99365	1.66352	0.442665	-2.757769e+01	-3.902747e+03	-3.930325e+03
290841	1.9536	3.42569	3.03674	1.26342	1.72779	0.645319	0.0544581	0.00677401	0.0304527	2.29621	0.00407202	8.59475	3.99365	1.66352	0.442665	-2.889528e+01	-3.902101e+03	-3.930997e+03
290842	1.90222	4.33375	1.0424	1.26342	0.739103	0.645319	0.0419394	0.00677401	0.0797042	2.29621	0.00934198	6.60505	3.99365	4.80679	0.278916	-2.776350e+01	-3.901787e+03	-3.929550e+03
290843	1.36908	4.33375	2.76266	1.16716	0.739103	0.645319	0.0419394	0.00677401	0.0117659	2.29621	0.0202867	7.13092	5.53391	4.80679	0.278916	-2.923867e+01	-3.903133e+03	-3.932371e+03
290844	1.54059	5.77519	4.66619	1.00933	0.739103	0.629936	0.0419394	0.0193789	0.0117659	2.29621	0.0202867	8.86215	4.33993	5.51056	0.278916	-3.183326e+01	-3.901328e+03	-3.933162e+03
290845	1.40115	5.04345	2.51983	0.599053	0.739103	0.648785	0.0419394	0.0193789	0.270305	2.29621	0.00958102	9.63351	4.33993	7.05656	0.278916	-3.265513e+01	-3.901833e+03	-3.934488e+03
290846	1.90448	5.04345	2.36363	1.51426	0.739103	0.648785	0.0419394	0.0193789	0.270305	2.29621	0.00194871	9.6597	4.33993	4.17147	0.336726	-3.069947e+01	-3.901629e+03	-3.932329e+03
290847	1.98121	4.69125	0.0933832	3.17776	0.739103	0.625434	0.0419394	0.0377307	0.134918	2.29621	0.00194871	8.44573	2.36052	5.34254	0.336726	-2.916226e+01	-3.901133e+03	-3.930295e+03
290848	1.98121	4.69125	0.0933832	2.23127	0.787674	0.617886	0.0419394	0.0377307	0.134918	2.29621	0.0317009	6.30777	3.00593	5.34254	0.336726	-2.734469e+01	-3.901657e+03	-3.929001e+03
290849	1.74435	1.64521	0.203453	0.673014	1.92738	0.620973	0.0419394	0.0377307	0.0474063	2.40126	0.0535616	7.12017	3.00593	5.34254	0.336726	-2.944038e+01	-3.902630e+03	-3.932070e+03
290850	1.74435	1.64521	1.8729	0.790698	1.92738	0.620973	0.0419394	0.0377307	0.0474063	2.27074	0.0673629	6.28376	3.00593	3.35686	0.336726	-2.773456e+01	-3.902752e+03	-3.930486e+03
290851	1.74435	1.44197	2.3336	0.512794	1.62988	0.635073	0.0419394	0.0377307	0.0474063	2.37049	0.0380046	4.56633	4.11467	1.67855	0.336726	-2.492230e+01	-3.903523e+03	-3.928445e+03
290852	1.79927	1.44197	0.745235	1.27951	1.46084	0.604887	0.0419394	0.0184465	0.0474063	2.37049	0.0433057	4.54592	1.57152	0.766459	0.336726	-2.398057e+01	-3.904124e+03	-3.928104e+03
290853	1.78294	0.660093	0.325614	2.87027	1.08933	0.602716	0.0419394	0.0093931	0.0241734	2.37049	0.0263036	4.54592	1.09293	0.766459	0.336726	-2.496305e+01	-3.905832e+03	-3.930795e+03
290854	1.70377	0.660093	0.325614	3.24621	1.08933	0.602716	0.0419394	0.0111841	0.0241734	2.37049	0.0924131	4.54592	1.04368	2.00466	0.336726	-2.460503e+01	-3.907699e+03	-3.932304e+03
290855	1.94608	0.660093	0.325614	3.24621	1.08933	0.573481	0.0262708	0.03098	0.230231	2.37049	0.157997	4.78302	1.86599	3.0092	0.336726	-2.430838e+01	-3.907291e+03	-3.931599e+03
290856	1.41707	1.70123	1.81934	2.8292	1.08933	0.573481	0.0262708	0.03098	0.230231	2.1755	0.139779	4.78302	1.64006	1.40976	0.336726	-2.439005e+01	-3.905885e+03	-3.930275e+03
290857	1.11555	2.05465	1.77744	3.54831	1.08933	0.552543	0.0262708	0.0360294	0.230231	2.1755	0.127248	4.78302	1.64006	1.01057	0.336726	-2.562205e+01	-3.905752e+03	-3.931374e+03
290858	1.1668	2.05465	1.64358	4.14143	1.0672	0.552543	0.0262708	0.0360294	0.230231	2.1755	0.127248	4.1686	2.00182	1.75652	0.336726	-2.538654e+01	-3.906405e+03	-3.931792e+03
290859	1.65788	2.05465	1.76103	3.93289	1.0672	0.579116	0.0262708	0.0360294	0.109057	2.1755	0.0987674	4.1686	2.00182	1.91659	0.336726	-2.468023e+01	-3.905417e+03	-3.930098e+03
290860	1.72528	2.05465	0.730961	4.13354	0.599688	0.579116	0.0262708	0.0360294	0.109057	2.1755	0.115467	4.3138	2.00182	2.97069	0.336726	-2.536166e+01	-3.906061e+03	-3.931423e+03
290861	1.62109	1.00295	0.730961	3.93056	0.545687	0.579116	0.0262708	0.0316879	0.22942	2.32797	0.097949	5.33858	2.00182	1.44732	0.336726	-2.786136e+01	-3.904033e+03	-3.931894e+03
290862	1.94225	3.34831	0.730961	3.69121	0.545687	0.579116	0.0262708	0.0316879	0.22942	1.96443	0.0754043	5.33858	2.26553	4.70243	0.168645	-2.535143e+01	-3.904658e+03	-3.930010e+03
290863	1.93614	1.39835	0.696702	2.70353	0.545687	0.564177	0.0384221	0.0266034	0.210237	1.96443	0.0754043	5.31638	1.66794	6.93944	0.121924	-2.567753e+01	-3.905290e+03	-3.930967e+03
290864	1.98674	0.840788	0.696702	2.04535	0.545687	0.564177	0.0384221	0.0401327	0.210237	1.96443	0.0754043	3.92389	1.05973	6.93944	0.121924	-2.448269e+01	-3.906400e+03	-3.930883e+03
290865	1.77062	0.840788	0.830063	2.5893	0.892361	0.564177	0.0384221	0.0262936	0.210237	1.96443	0.0819405	5.00653	1.05973	6.93944	0.121924	-2.494626e+01	-3.904783e+03	-3.929730e+03
290866	1.75602	0.0916854	1.22642	0.158665	1.22096	0.559946	0.0384221	0.0141773	0.210237	1.96443	0.0725956	5.00653	1.05973	7.64874	0.121924	-2.666613e+01	-3.904199e+03	-3.930865e+03
290867	1.61052	2.07946	2.07379	2.42705	1.22096	0.559946	0.0384221	0.00555894	0.210237	1.96443	0.0594379	5.32718	0.517934	7.64874	0.121924	-2.669623e+01	-3.902368e+03	-3.929064e+03
290868	1.22392	2.07946	1.47959	3.26551	0.630466	0.580355	0.0384221	0.00555894	0.171344	1.78894	0.0775828	4.8801	0.152257	4.88153	0.121924	-2.461639e+01	-3.901986e+03	-3.926603e+03
290869	1.22392	4.0295	0.636077	2.30287	0.312979	0.591438	0.0368427	0.00555894	0.120033	1.64352	0.0661192	4.33218	0.673363	5.80981	0.121924	-2.500161e+01	-3.906401e+03	-3.931403e+03
290870	1.51201	2.1657	1.16421	1.16361	0.312979	0.595671	0.0368427	0.00555894	0.120033	2.08686	0.0625147	4.77758	0.673363	5.80981	0.121924	-2.675984e+01	-3.900168e+03	-3.926927e+03
290871	1.66821	2.1657	0.588727	0.977933	0.4901	0.595671	0.0368427	0.0131595	0.120033	2.08686	0.0625147	4.90937	0.550862	4.89223	0.121924	-2.521235e+01	-3.899965e+03	-3.925177e+03
290872	1.78319	2.51744	0.588727	0.977933	0.693424	0.595671	0.0368427	0.0131595	0.118186	2.2281	0.0146914	3.10848	0.550862	1.52152	0.121924	-2.421313e+01	-3.899331e+03	-3.923545e+03
290873	1.61931	1.34766	0.537325	0.448846	0.693424	0.588022	0.0368427	0.0242178	0.118186	2.2281	0.0146914	3.10848	1.57689	1.52152	0.204214	-2.341002e+01	-3.899763e+03	-3.923173e+03
290874	1.90882	0.52512	0.02651	0.146491	1.00577	0.604992	0.033676	0.0242178	0.118186	2.2281	0.0146914	2.12333	1.57689	1.52152	0.204214	-2.153521e+01	-3.900473e+03	-3.922009e+03
290875	1.6965	0.52512	0.02651	0.146491	1.17609	0.604992	0.033676	0.0242178	0.118186	2.2281	0.0146914	2.12333	1.09065	1.83221	0.204214	-2.156271e+01	-3.900490e+03	-3.922052e+03
290876	1.87089	0.52512	0.02651	0.738277	1.17609	0.609563	0.033676	0.0242178	0.203449	2.2281	0.0146914	3.98291	3.00914	1.6879	0.204214	-2.325424e+01	-3.900667e+03	-3.923921e+03
290877	1.72753	1.14573	1.65315	2.4204	1.18196	0.618694	0.033676	0.0242178	0.203449	2.2281	0.0146914	3.98291	2.91698	5.08483	0.204214	-2.481465e+01	-3.900999e+03	-3.925813e+03
290878	1.93198	1.14573	3.62249	2.10967	1.18196	0.618694	0.0399035	0.0242178	0.185025	2.2281	0.0146914	3.98291	1.99584	7.14988	0.204214	-2.654954e+01	-3.900416e+03	-3.926966e+03
290879	1.53753	1.2969	2.09305	0.903887	1.18196	0.642814	0.0399035	0.0174665	0.185025	2.2281	0.0200476	4.1493	2.76874	7.14988	0.204214	-2.614439e+01	-3.901803e+03	-3.927948e+03
290880	1.53753	1.2969	0.944051	0.903887	1.18196	0.611518	0.0311215	0.0174665	0.121917	1.96744	0.00829879	0.919208	2.78117	7.14988	0.204214	-2.400111e+01	-3.903748e+03	-3.927749e+03
290881	1.74978	1.2969	0.859968	1.09876	1.18196	0.606126	0.0311215	0.0174665	0.121917	1.96744	0.00829879	0.93465	1.08811	7.14988	0.204214	-2.361512e+01	-3.902362e+03	-3.925977e+03
290882	1.63406	0.882004	0.242564	2.16231	1.18196	0.606126	0.0311215	0.0174665	0.204081	2.34561	0.00978992	4.90481	1.08811	7.14988	0.201534	-2.643510e+01	-3.900324e+03	-3.926759e+03
290883	1.38561	0.882004	1.54198	2.57788	1.18196	0.606126	0.0311215	0.0204063	0.204081	1.90273	0.00978992	3.90248	0.639155	5.67952	0.201534	-2.410843e+01	-3.902874e+03	-3.926982e+03
290884	1.86368	0.882004	1.07448	4.95609	1.18196	0.606126	0.0311215	0.00111898	0.204081	2.04736	0.00435612	3.90248	0.639155	7.00591	0.201534	-2.498349e+01	-3.899727e+03	-3.924711e+03
290885	1.84441	3.30175	1.51178	5.05145	1.18196	0.58398	0.0209172	0.00111898	0.454775	2.04736	0.00225027	3.90248	0.639155	7.00591	0.201534	-2.611993e+01	-3.899617e+03	-3.925736e+03
290886	1.8993	2.08101	1.24675	4.55845	1.18196	0.58398	0.0209172	0.0221545	0.454775	2.04736	0.00225027	3.90248	0.526618	4.1243	0.201534	-2.482235e+01	-3.901434e+03	-3.926256e+03
290887	1.81783	2.95337	0.633344	3.00985	1.18196	0.58398	0.0209172	0.0221545	0.454775	2.31047	0.0108584	4.19382	0.526618	4.78183	0.201534	-2.537788e+01	-3.901304e+03	-3.926682e+03
290888	1.81783	2.95337	0.735399	3.19889	1.18196	0.556264	0.015842	0.0221545	0.454775	2.31047	0.0108584	2.50583	0.526618	4.78183	0.021609	-2.623036e+01	-3.902399e+03	-3.928629e+03
290889	1.7353	2.17197	0.123019	3.82366	1.18196	0.556264	0.015842	0.0221545	0.454775	2.23149	0.0231424	2.50583	0.526618	2.37521	0.262296	-2.414286e+01	-3.904131e+03	-3.928274e+03
290890	1.82551	2.5227	0.123019	2.4361	1.18196	0.538568	0.015842	0.0221545	0.440427	2.14417	0.0353952	4.74038	0.545366	1.99461	0.225214	-2.402356e+01	-3.901842e+03	-3.925865e+03
290891	1.75939	2.039	0.440786	2.4361	1.42484	0.538568	0.015842	0.0303004	0.271187	2.14082	0.0330642	4.74038	0.638038	1.53359	0.225214	-2.461986e+01	-3.900942e+03	-3.925562e+03
290892	1.54318	3.08566	0.440786	0.541834	1.17975	0.538568	0.015842	0.0303004	0.271187	2.14082	0.0138758	5.36904	1.97228	1.48433	0.225214	-2.423657e+01	-3.898659e+03	-3.922896e+03
290893	1.40811	3.08566	0.440786	0.540523	1.17975	0.538568	0.0175943	0.0303004	0.400446	2.29855	0.0288453	5.36904	1.85852	1.48433	0.225214	-2.488390e+01	-3.900473e+03	-3.925357e+03
290894	1.19167	0.753737	0.440786	0.540523	1.07411	0.544612	0.0175943	0.0303004	0.400446	2.29855	0.0288453	5.17344	0.686158	0.696669	0.225214	-2.492377e+01	-3.901446e+03	-3.926370e+03
290895	1.19167	0.616496	0.440786	0.506925	1.07411	0.570358	0.0175943	0.0303004	0.400446	2.29855	0.0288453	5.17344	2.61763	0.467272	0.225214	-2.515080e+01	-3.900362e+03	-3.925512e+03
290896	1.19167	0.616496	1.94484	0.592781	1.07411	0.562222	0.0123129	0.00693588	0.400446	2.29855	0.0388014	5.17344	4.66036	3.0706	0.61422	-2.536390e+01	-3.903300e+03	-3.928664e+03
290897	1.08518	0.626915	0.946787	0.324149	1.56998	0.562222	0.0123129	0.00693588	0.308544	2.33195	0.0243234	5.17344	4.66036	3.0706	0.245706	-2.709892e+01	-3.901117e+03	-3.928216e+03
290898	1.08518	0.786056	0.946787	2.28248	1.56998	0.544072	0.0123129	0.00693588	0.308544	2.33195	0.0362668	4.54104	4.80982	3.0706	0.446145	-2.601598e+01	-3.901223e+03	-3.927239e+03
290899	1.11164	0.837973	0.782815	2.28248	1.56998	0.544072	0.0123129	0.023413	0.475957	2.19618	0.0262164	3.31878	6.56579	3.0706	0.446145	-2.559916e+01	-3.901440e+03	-3.927040e+03
290900	1.11164	0.573938	1.45115	2.96407	0.750383	0.569663	0.0210072	0.023413	0.472719	2.31525	0.0262164	3.21517	6.56579	5.32198	0.317303	-2.724058e+01	-3.903556e+03	-3.930797e+03
290901	1.34848	0.573938	0.918272	3.02237	0.750383	0.569663	0.0210072	0.00662507	0.472719	2.17763	0.0262164	3.21517	6.37019	5.32198	0.361437	-2.597772e+01	-3.902571e+03	-3.928549e+03
290902	1.34848	0.573938	2.77885	3.79892	1.21949	0.587684	0.0210072	0.0140446	0.472719	2.17763	0.0103155	1.77602	6.2132	6.62083	0.361437	-2.500042e+01	-3.901737e+03	-3.926737e+03
290903	1.34848	0.573938	4.72828	4.85129	1.21949	0.576996	0.0210072	0.0140446	0.591853	2.17763	0.0103155	3.76223	6.96174	6.62083	0.361437	-2.684541e+01	-3.902281e+03	-3.929126e+03
290904	1.63353	0.573938	6.27751	2.88227	1.21949	0.605714	0.0210072	0.0140446	0.664061	1.92334	0.0103155	3.76223	5.57837	6.62083	0.361437	-2.566288e+01	-3.903970e+03	-3.929633e+03
290905	1.64873	0.573938	7.22407	2.88227	1.21949	0.578995	0.0210072	0.0140446	0.575525	2.30764	0.0103155	1.89182	5.21086	3.67483	0.361437	-2.595132e+01	-3.903191e+03	-3.929142e+03
290906	1.42164	0.455479	6.29038	2.88227	1.21949	0.583908	0.0210072	0.0140446	0.321134	2.30764	0.0103155	2.62721	6.96391	3.47302	0.361437	-2.586520e+01	-3.901362e+03	-3.927227e+03
290907	1.51834	0.455479	6.39348	3.06642	1.21949	0.589117	0.0210072	0.0140446	0.184079	2.24549	0.0103155	2.62721	7.96322	2.4534	0.361437	-2.578465e+01	-3.902333e+03	-3.928118e+03
290908	1.02718	0.455479	4.54149	0.793589	1.21949	0.55264	0.0210072	0.0140446	0.184079	2.24549	0.0120653	2.62721	7.76452	2.4534	0.361437	-2.514586e+01	-3.900543e+03	-3.925689e+03
290909	0.678365	0.455479	3.8881	0.793589	1.21949	0.55264	0.0210072	0.0140446	0.146484	2.24549	0.0120653	3.01322	7.77986	2.4534	0.690408	-2.514056e+01	-3.901196e+03	-3.926337e+03
290910	1.33849	0.455479	3.6821	0.908729	1.21949	0.55264	0.0210072	0.0140446	0.021597	2.24549	0.0120653	4.26701	7.77986	5.4588	0.690408	-2.608946e+01	-3.901128e+03	-3.927217e+03
290911	0.991133	0.455479	5.13057	0.908729	1.75784	0.544835	0.0210072	0.0140446	0.021597	2.24549	0.0120653	4.45839	7.62734	5.4588	0.690408	-2.743843e+01	-3.900774e+03	-3.928213e+03
290912	1.42804	0.455479	4.8398	0.908729	1.75784	0.549816	0.0210072	0.0200743	0.0171019	2.24549	0.0120653	2.96644	7.62734	0.318652	0.626391	-2.476731e+01	-3.901059e+03	-3.925826e+03
290913	1.82025	0.298999	6.65619	1.30683	1.75784	0.549816	0.0210072	0.0200743	0.125201	2.24549	0.0120653	2.96644	7.62734	1.05495	0.626391	-2.511343e+01	-3.900776e+03	-3.925889e+03
290914	1.72959	0.298999	7.9301	0.730396	1.75784	0.549816	0.0210072	0.0200743	0.125201	2.24549	0.0104826	3.05747	6.79127	2.97134	0.484959	-2.639250e+01	-3.899953e+03	-3.926345e+03
290915	1.72959	0.298999	7.55341	0.286987	1.75784	0.549816	0.0193547	0.0198816	0.284286	2.27022	0.0104826	1.58074	5.04435	2.97134	0.484959	-2.572878e+01	-3.901383e+03	-3.927112e+03
290916	1.80859	0.298999	7.2944	0.286987	1.85547	0.549816	0.0193547	0.0198816	0.235321	2.27022	0.0104826	0.716929	5.04435	2.97134	0.553299	-2.544651e+01	-3.903260e+03	-3.928706e+03
290917	1.93149	0.207527	7.70256	0.753704	1.28368	0.549816	0.0193547	0.0198816	0.235596	2.27022	0.0104826	0.823324	7.12792	2.17208	0.553299	-2.390507e+01	-3.902709e+03	-3.926614e+03
290918	1.93149	0.207527	6.32211	0.753704	1.28368	0.55113	0.0168829	0.0198816	0.235596	2.27022	0.0104826	1.80155	7.43928	1.33722	0.553299	-2.357790e+01	-3.901040e+03	-3.924618e+03
290919	1.93149	0.811261	6.09315	1.1675	1.28368	0.55113	0.0168829	0.0198816	0.235596	2.27022	0.0104826	1.37878	6.55415	1.33722	0.553299	-2.379421e+01	-3.901498e+03	-3.925293e+03
290920	1.69781	0.818986	6.09315	0.298527	1.28368	0.543603	0.0168829	0.0198816	0.235596	2.27022	0.0090737	1.0063	7.47915	0.435143	0.450605	-2.383865e+01	-3.901421e+03	-3.925260e+03
290921	1.23784	1.71698	7.29225	1.52112	0.953866	0.56132	0.0168829	0.0180286	0.235596	2.21953	0.0090737	1.0063	7.81496	0.435143	0.450605	-2.605159e+01	-3.902026e+03	-3.928078e+03
290922	1.10493	1.80498	7.78858	1.71211	0.836331	0.56132	0.0168829	0.0180286	0.386096	2.21953	0.0126872	1.49285	6.62538	3.47484	0.400383	-2.707061e+01	-3.901609e+03	-3.928680e+03
290923	1.24671	1.80498	7.15583	1.47248	0.716804	0.558839	0.0168829	0.0188363	0.0782308	2.21953	0.0126872	2.61716	5.70222	1.65774	0.400383	-2.692673e+01	-3.901768e+03	-3.928695e+03
290924	0.939504	1.22619	7.54439	0.898253	1.28103	0.533298	0.0168829	0.00317835	0.0408735	2.09652	0.0126872	2.50488	6.1311	0.195087	0.400383	-2.561331e+01	-3.899492e+03	-3.925106e+03
290925	0.711935	0.284037	7.63547	1.79071	1.28103	0.533298	0.0168829	0.00555793	0.0408735	2.09652	0.0126872	2.50488	6.00188	1.07537	0.571266	-2.573737e+01	-3.900260e+03	-3.925997e+03
290926	1.05263	0.284037	6.10347	1.42219	1.39185	0.533298	0.0168829	0.00948106	0.0430658	2.09652	0.0126872	4.13693	7.62449	1.07537	0.808817	-2.492574e+01	-3.901591e+03	-3.926517e+03
290927	1.05263	0.284037	4.73803	2.75975	1.10943	0.52215	0.0168829	0.00948106	0.0430658	2.08635	0.00457103	3.13843	7.62449	0.149639	0.808817	-2.512483e+01	-3.900780e+03	-3.925905e+03
290928	1.01859	0.284037	5.69521	2.75975	1.10943	0.522734	0.0168829	0.0152222	0.0430658	2.08635	0.00611446	3.13843	6.96764	1.20164	0.808817	-2.496113e+01	-3.901525e+03	-3.926486e+03
290929	0.806787	0.284037	6.79046	1.84043	1.44395	0.522734	0.0193221	0.0152222	0.0314286	2.08635	0.00611446	3.17196	6.96764	1.20164	0.808817	-2.496877e+01	-3.901404e+03	-3.926372e+03
290930	0.729953	0.284037	6.57229	0.222446	1.44395	0.526286	0.0193221	0.0152222	0.0309135	2.08635	0.00611446	2.33737	7.47769	1.60612	0.808817	-2.382365e+01	-3.901268e+03	-3.925091e+03
290931	1.06118	0.284037	6.78157	0.154889	1.44395	0.526286	0.0193221	0.0152222	0.0309135	2.22994	0.00855044	2.33737	7.47769	2.53542	0.808817	-2.387090e+01	-3.901765e+03	-3.925636e+03
290932	1.06118	0.284037	6.47283	0.860885	1.44395	0.526286	0.0198593	0.0035697	0.0496209	2.22994	0.00855044	2.33737	6.96092	0.230042	0.808817	-2.380909e+01	-3.902368e+03	-3.926177e+03
290933	1.46013	0.284037	6.80178	0.860885	1.44395	0.526286	0.0198593	0.0177566	0.0540355	2.22994	0.00118291	1.00532	6.96092	0.547212	0.808817	-2.306191e+01	-3.901625e+03	-3.924687e+03
290934	1.36106	0.284037	6.59422	0.860885	1.50034	0.532415	0.0158569	0.0177566	0.0524229	2.22994	0.00118291	3.35416	7.21675	0.547212	0.808817	-2.419838e+01	-3.901535e+03	-3.925734e+03
290935	1.55244	0.284037	5.87845	0.245903	1.50034	0.541519	0.017342	0.00821565	0.341567	1.91897	0.00118291	3.65502	7.62789	1.1662	0.808817	-2.314072e+01	-3.902310e+03	-3.925451e+03
290936	1.56769	0.284037	6.64989	0.773955	1.233	0.534853	0.017342	0.00821565	0.341567	1.91897	0.00278189	3.65502	7.17485	1.1662	0.253812	-2.484339e+01	-3.900365e+03	-3.925209e+03
290937	1.63615	2.86842	6.34347	0.470907	1.233	0.534853	0.017342	0.00821565	0.380481	1.91897	0.00278189	5.54792	6.77078	1.1662	0.253812	-2.605408e+01	-3.900494e+03	-3.926548e+03
