"median"	"LCL"	"UCL"	"mean"	"Simulations"	"dose_uM"	"Conditions"	"Chemicals"	"Times"	"variables"	"Dose_condition"
0	0	0	0	"Simu1"	100	"1.NormalGFR"	"NFT"	0	"cplasma"	"100_1.NormalGFR"
0.3515755	0.241034975	0.4904713	0.3548412645	"Simu1"	100	"1.NormalGFR"	"NFT"	0.1	"cplasma"	"100_1.NormalGFR"
0.5062755	0.341042725	0.7260755	0.5125652005	"Simu1"	100	"1.NormalGFR"	"NFT"	0.2	"cplasma"	"100_1.NormalGFR"
0.598137	0.401020575	0.851683849999999	0.6047374115	"Simu1"	100	"1.NormalGFR"	"NFT"	0.3	"cplasma"	"100_1.NormalGFR"
0.6724945	0.451268375	0.949408025	0.6783911575	"Simu1"	100	"1.NormalGFR"	"NFT"	0.4	"cplasma"	"100_1.NormalGFR"
0.7332095	0.49483635	1.03477825	0.7404566325	"Simu1"	100	"1.NormalGFR"	"NFT"	0.5	"cplasma"	"100_1.NormalGFR"
0.784812	0.529042675	1.1007135	0.7927935065	"Simu1"	100	"1.NormalGFR"	"NFT"	0.6	"cplasma"	"100_1.NormalGFR"
0.827803	0.560401475	1.16531675	0.8364603	"Simu1"	100	"1.NormalGFR"	"NFT"	0.7	"cplasma"	"100_1.NormalGFR"
0.8637945	0.5817746	1.2192375	0.8723169265	"Simu1"	100	"1.NormalGFR"	"NFT"	0.8	"cplasma"	"100_1.NormalGFR"
0.892509	0.6011165	1.2563035	0.9011279465	"Simu1"	100	"1.NormalGFR"	"NFT"	0.9	"cplasma"	"100_1.NormalGFR"
0.914521	0.6172357	1.2881895	0.9235870995	"Simu1"	100	"1.NormalGFR"	"NFT"	1	"cplasma"	"100_1.NormalGFR"
0.9314335	0.626024075	1.31434075	0.9403281595	"Simu1"	100	"1.NormalGFR"	"NFT"	1.1	"cplasma"	"100_1.NormalGFR"
0.94291	0.63340835	1.33163275	0.951930534	"Simu1"	100	"1.NormalGFR"	"NFT"	1.2	"cplasma"	"100_1.NormalGFR"
0.9509445	0.63555935	1.34549175	0.958924697	"Simu1"	100	"1.NormalGFR"	"NFT"	1.3	"cplasma"	"100_1.NormalGFR"
0.9528295	0.63058945	1.3526385	0.96179631	"Simu1"	100	"1.NormalGFR"	"NFT"	1.4	"cplasma"	"100_1.NormalGFR"
0.9522785	0.627005825	1.355863	0.960990338	"Simu1"	100	"1.NormalGFR"	"NFT"	1.5	"cplasma"	"100_1.NormalGFR"
0.948721	0.617538225	1.3525065	0.956914044	"Simu1"	100	"1.NormalGFR"	"NFT"	1.6	"cplasma"	"100_1.NormalGFR"
0.942781	0.609363575	1.34939425	0.949940021	"Simu1"	100	"1.NormalGFR"	"NFT"	1.7	"cplasma"	"100_1.NormalGFR"
0.933441	0.59661415	1.33982975	0.9404092365	"Simu1"	100	"1.NormalGFR"	"NFT"	1.8	"cplasma"	"100_1.NormalGFR"
0.922853	0.5829316	1.3332715	0.928633146	"Simu1"	100	"1.NormalGFR"	"NFT"	1.9	"cplasma"	"100_1.NormalGFR"
0.9091225	0.5712271	1.318479	0.9148963505	"Simu1"	100	"1.NormalGFR"	"NFT"	2	"cplasma"	"100_1.NormalGFR"
0.893795	0.558602675	1.30059375	0.899458369	"Simu1"	100	"1.NormalGFR"	"NFT"	2.1	"cplasma"	"100_1.NormalGFR"
0.8774905	0.5430262	1.28321925	0.8825560425	"Simu1"	100	"1.NormalGFR"	"NFT"	2.2	"cplasma"	"100_1.NormalGFR"
0.858706	0.528805125	1.262536	0.8644046345	"Simu1"	100	"1.NormalGFR"	"NFT"	2.3	"cplasma"	"100_1.NormalGFR"
0.839288	0.508742775	1.2472995	0.8452004245	"Simu1"	100	"1.NormalGFR"	"NFT"	2.4	"cplasma"	"100_1.NormalGFR"
0.8206685	0.487842025	1.227593	0.8251213535	"Simu1"	100	"1.NormalGFR"	"NFT"	2.5	"cplasma"	"100_1.NormalGFR"
0.797728	0.465832325	1.208824	0.8043289815	"Simu1"	100	"1.NormalGFR"	"NFT"	2.6	"cplasma"	"100_1.NormalGFR"
0.77536	0.446648425	1.1916855	0.7829698085	"Simu1"	100	"1.NormalGFR"	"NFT"	2.7	"cplasma"	"100_1.NormalGFR"
0.7540755	0.4307657	1.1717105	0.7611761025	"Simu1"	100	"1.NormalGFR"	"NFT"	2.8	"cplasma"	"100_1.NormalGFR"
0.730956	0.412627575	1.15887	0.7390673555	"Simu1"	100	"1.NormalGFR"	"NFT"	2.9	"cplasma"	"100_1.NormalGFR"
0.707713	0.39273755	1.12694575	0.7167512565	"Simu1"	100	"1.NormalGFR"	"NFT"	3	"cplasma"	"100_1.NormalGFR"
0.6846235	0.373001125	1.10052575	0.6943248045	"Simu1"	100	"1.NormalGFR"	"NFT"	3.1	"cplasma"	"100_1.NormalGFR"
0.661513	0.356028375	1.07341625	0.6718748055	"Simu1"	100	"1.NormalGFR"	"NFT"	3.2	"cplasma"	"100_1.NormalGFR"
0.637268	0.338194775	1.040526	0.649478992	"Simu1"	100	"1.NormalGFR"	"NFT"	3.3	"cplasma"	"100_1.NormalGFR"
0.614066	0.321015675	1.017801	0.6272069125	"Simu1"	100	"1.NormalGFR"	"NFT"	3.4	"cplasma"	"100_1.NormalGFR"
0.5918345	0.305216875	0.992714725	0.6051202955	"Simu1"	100	"1.NormalGFR"	"NFT"	3.5	"cplasma"	"100_1.NormalGFR"
0.568489	0.29045915	0.96227965	0.583273924	"Simu1"	100	"1.NormalGFR"	"NFT"	3.6	"cplasma"	"100_1.NormalGFR"
0.5462885	0.27419605	0.936853049999999	0.5617161515	"Simu1"	100	"1.NormalGFR"	"NFT"	3.7	"cplasma"	"100_1.NormalGFR"
0.524393	0.26031805	0.910897224999999	0.5404895225	"Simu1"	100	"1.NormalGFR"	"NFT"	3.8	"cplasma"	"100_1.NormalGFR"
0.503732	0.244453925	0.8866115	0.5196311915	"Simu1"	100	"1.NormalGFR"	"NFT"	3.9	"cplasma"	"100_1.NormalGFR"
0.482196	0.230422975	0.8623896	0.4991734255	"Simu1"	100	"1.NormalGFR"	"NFT"	4	"cplasma"	"100_1.NormalGFR"
0.461578	0.217807725	0.832160249999999	0.4791440225	"Simu1"	100	"1.NormalGFR"	"NFT"	4.1	"cplasma"	"100_1.NormalGFR"
0.4421185	0.2051051	0.808730825	0.459566751	"Simu1"	100	"1.NormalGFR"	"NFT"	4.2	"cplasma"	"100_1.NormalGFR"
0.4227395	0.191581675	0.778807149999999	0.4404616355	"Simu1"	100	"1.NormalGFR"	"NFT"	4.3	"cplasma"	"100_1.NormalGFR"
0.403725	0.179213325	0.760677875	0.4218452507	"Simu1"	100	"1.NormalGFR"	"NFT"	4.4	"cplasma"	"100_1.NormalGFR"
0.3853665	0.1672838	0.73641605	0.4037311532	"Simu1"	100	"1.NormalGFR"	"NFT"	4.5	"cplasma"	"100_1.NormalGFR"
0.3671735	0.155086175	0.71543335	0.38613001255	"Simu1"	100	"1.NormalGFR"	"NFT"	4.6	"cplasma"	"100_1.NormalGFR"
0.3495185	0.1438163	0.692882875	0.3690498921	"Simu1"	100	"1.NormalGFR"	"NFT"	4.7	"cplasma"	"100_1.NormalGFR"
0.332957	0.133878425	0.668867924999999	0.35249649905	"Simu1"	100	"1.NormalGFR"	"NFT"	4.8	"cplasma"	"100_1.NormalGFR"
0.3166525	0.1253084	0.64964205	0.3364733858	"Simu1"	100	"1.NormalGFR"	"NFT"	4.9	"cplasma"	"100_1.NormalGFR"
0.30145	0.116933175	0.6273849	0.3209820499	"Simu1"	100	"1.NormalGFR"	"NFT"	5	"cplasma"	"100_1.NormalGFR"
0.285891	0.10967665	0.605318575	0.30602219835	"Simu1"	100	"1.NormalGFR"	"NFT"	5.1	"cplasma"	"100_1.NormalGFR"
0.271188	0.103107925	0.583261275	0.29159189615	"Simu1"	100	"1.NormalGFR"	"NFT"	5.2	"cplasma"	"100_1.NormalGFR"
0.2574	0.096369995	0.560046425	0.2776876131	"Simu1"	100	"1.NormalGFR"	"NFT"	5.3	"cplasma"	"100_1.NormalGFR"
0.244552	0.0902956	0.53874105	0.2643044582	"Simu1"	100	"1.NormalGFR"	"NFT"	5.4	"cplasma"	"100_1.NormalGFR"
0.23158	0.0847659425	0.5187353	0.2514362749	"Simu1"	100	"1.NormalGFR"	"NFT"	5.5	"cplasma"	"100_1.NormalGFR"
0.219431	0.079215085	0.49828335	0.23907573245	"Simu1"	100	"1.NormalGFR"	"NFT"	5.6	"cplasma"	"100_1.NormalGFR"
0.207689	0.0741762075	0.481824775	0.22721447655	"Simu1"	100	"1.NormalGFR"	"NFT"	5.7	"cplasma"	"100_1.NormalGFR"
0.196709	0.06915771	0.462788575	0.21584320395	"Simu1"	100	"1.NormalGFR"	"NFT"	5.8	"cplasma"	"100_1.NormalGFR"
0.186573	0.0643395925	0.444244875	0.2049517572	"Simu1"	100	"1.NormalGFR"	"NFT"	5.9	"cplasma"	"100_1.NormalGFR"
0.176521	0.05970225	0.426194725	0.19452930135	"Simu1"	100	"1.NormalGFR"	"NFT"	6	"cplasma"	"100_1.NormalGFR"
0.1671925	0.055189975	0.4086273	0.18456432995	"Simu1"	100	"1.NormalGFR"	"NFT"	6.1	"cplasma"	"100_1.NormalGFR"
0.1577835	0.051636795	0.391545624999999	0.17504475105	"Simu1"	100	"1.NormalGFR"	"NFT"	6.2	"cplasma"	"100_1.NormalGFR"
0.1487955	0.04804136	0.374926474999999	0.16595809915	"Simu1"	100	"1.NormalGFR"	"NFT"	6.3	"cplasma"	"100_1.NormalGFR"
0.140273	0.04470219	0.36037795	0.15729146125	"Simu1"	100	"1.NormalGFR"	"NFT"	6.4	"cplasma"	"100_1.NormalGFR"
0.1321845	0.0416899925	0.348535525	0.14903166125	"Simu1"	100	"1.NormalGFR"	"NFT"	6.5	"cplasma"	"100_1.NormalGFR"
0.125003	0.038778125	0.335295575	0.1411653022	"Simu1"	100	"1.NormalGFR"	"NFT"	6.6	"cplasma"	"100_1.NormalGFR"
0.117359	0.03615932	0.320056725	0.13367887615	"Simu1"	100	"1.NormalGFR"	"NFT"	6.7	"cplasma"	"100_1.NormalGFR"
0.110873	0.0337636575	0.30680785	0.1265587491	"Simu1"	100	"1.NormalGFR"	"NFT"	6.8	"cplasma"	"100_1.NormalGFR"
0.1045895	0.031602795	0.2943721	0.1197912924	"Simu1"	100	"1.NormalGFR"	"NFT"	6.9	"cplasma"	"100_1.NormalGFR"
0.0986103	0.029432715	0.2812206	0.1133629271	"Simu1"	100	"1.NormalGFR"	"NFT"	7	"cplasma"	"100_1.NormalGFR"
0.09299445	0.02737688	0.2682095	0.107260161	"Simu1"	100	"1.NormalGFR"	"NFT"	7.1	"cplasma"	"100_1.NormalGFR"
0.0875699	0.02562571	0.2556769	0.10146967345	"Simu1"	100	"1.NormalGFR"	"NFT"	7.2	"cplasma"	"100_1.NormalGFR"
0.082311	0.02386147	0.243613875	0.0959782982	"Simu1"	100	"1.NormalGFR"	"NFT"	7.3	"cplasma"	"100_1.NormalGFR"
0.07758105	0.0222258325	0.232012425	0.090773106315	"Simu1"	100	"1.NormalGFR"	"NFT"	7.4	"cplasma"	"100_1.NormalGFR"
0.07323745	0.020794025	0.220862525	0.085841446425	"Simu1"	100	"1.NormalGFR"	"NFT"	7.5	"cplasma"	"100_1.NormalGFR"
0.0690488	0.0193848825	0.2101542	0.08117092277	"Simu1"	100	"1.NormalGFR"	"NFT"	7.6	"cplasma"	"100_1.NormalGFR"
0.06468375	0.0180674825	0.199889875	0.076749488735	"Simu1"	100	"1.NormalGFR"	"NFT"	7.7	"cplasma"	"100_1.NormalGFR"
0.06106195	0.0168754025	0.190076225	0.07256540539	"Simu1"	100	"1.NormalGFR"	"NFT"	7.8	"cplasma"	"100_1.NormalGFR"
0.0575806	0.015762995	0.18179165	0.06860730808	"Simu1"	100	"1.NormalGFR"	"NFT"	7.9	"cplasma"	"100_1.NormalGFR"
0.0541786	0.0146751725	0.172597125	0.06486417704	"Simu1"	100	"1.NormalGFR"	"NFT"	8	"cplasma"	"100_1.NormalGFR"
0.0510493	0.013750845	0.16495605	0.061325385115	"Simu1"	100	"1.NormalGFR"	"NFT"	8.1	"cplasma"	"100_1.NormalGFR"
0.0482828	0.01287704	0.1576608	0.05798069163	"Simu1"	100	"1.NormalGFR"	"NFT"	8.2	"cplasma"	"100_1.NormalGFR"
0.04541165	0.01206198	0.15067075	0.05482020632	"Simu1"	100	"1.NormalGFR"	"NFT"	8.3	"cplasma"	"100_1.NormalGFR"
0.0427151	0.0111618925	0.143804925	0.05183447428	"Simu1"	100	"1.NormalGFR"	"NFT"	8.4	"cplasma"	"100_1.NormalGFR"
0.04033485	0.010409205	0.1363744	0.049014396305	"Simu1"	100	"1.NormalGFR"	"NFT"	8.5	"cplasma"	"100_1.NormalGFR"
0.03795555	0.00971797225	0.1295345	0.04635126478	"Simu1"	100	"1.NormalGFR"	"NFT"	8.6	"cplasma"	"100_1.NormalGFR"
0.0357489	0.00907671775	0.12333075	0.043836748135	"Simu1"	100	"1.NormalGFR"	"NFT"	8.7	"cplasma"	"100_1.NormalGFR"
0.03363755	0.00847170475	0.11766845	0.041462899445	"Simu1"	100	"1.NormalGFR"	"NFT"	8.8	"cplasma"	"100_1.NormalGFR"
0.0316759	0.0079569215	0.112305775	0.03922211067	"Simu1"	100	"1.NormalGFR"	"NFT"	8.9	"cplasma"	"100_1.NormalGFR"
0.0298732	0.00747077825	0.107152325	0.037107158635	"Simu1"	100	"1.NormalGFR"	"NFT"	9	"cplasma"	"100_1.NormalGFR"
0.0281498	0.007043695	0.10219895	0.035111139745	"Simu1"	100	"1.NormalGFR"	"NFT"	9.1	"cplasma"	"100_1.NormalGFR"
0.0264962	0.0066477515	0.09729379	0.03322751361	"Simu1"	100	"1.NormalGFR"	"NFT"	9.2	"cplasma"	"100_1.NormalGFR"
0.0249727	0.00622669125	0.0926390525	0.03145004697	"Simu1"	100	"1.NormalGFR"	"NFT"	9.3	"cplasma"	"100_1.NormalGFR"
0.0235861	0.0058193115	0.08831173	0.029772833965	"Simu1"	100	"1.NormalGFR"	"NFT"	9.4	"cplasma"	"100_1.NormalGFR"
0.0223174	0.0054656685	0.0836155699999999	0.028190260355	"Simu1"	100	"1.NormalGFR"	"NFT"	9.5	"cplasma"	"100_1.NormalGFR"
0.02105075	0.00515273	0.0797725874999999	0.0266970151	"Simu1"	100	"1.NormalGFR"	"NFT"	9.6	"cplasma"	"100_1.NormalGFR"
0.0199628	0.004783186	0.0761221649999999	0.02528805151	"Simu1"	100	"1.NormalGFR"	"NFT"	9.7	"cplasma"	"100_1.NormalGFR"
0.0189248	0.004516478	0.0726216775	0.023958611615	"Simu1"	100	"1.NormalGFR"	"NFT"	9.8	"cplasma"	"100_1.NormalGFR"
0.017913	0.0042694205	0.0692938624999999	0.02270417347	"Simu1"	100	"1.NormalGFR"	"NFT"	9.9	"cplasma"	"100_1.NormalGFR"
0.01691	0.00403798575	0.0661033549999999	0.0215204781	"Simu1"	100	"1.NormalGFR"	"NFT"	10	"cplasma"	"100_1.NormalGFR"
0.01597065	0.0038204785	0.0629994525	0.02040348208	"Simu1"	100	"1.NormalGFR"	"NFT"	10.1	"cplasma"	"100_1.NormalGFR"
0.0150823	0.0036173035	0.059721035	0.01934937597	"Simu1"	100	"1.NormalGFR"	"NFT"	10.2	"cplasma"	"100_1.NormalGFR"
0.01424815	0.003425909	0.0565018925	0.018354558595	"Simu1"	100	"1.NormalGFR"	"NFT"	10.3	"cplasma"	"100_1.NormalGFR"
0.0135152	0.00324652325	0.0536552725	0.0174156346	"Simu1"	100	"1.NormalGFR"	"NFT"	10.4	"cplasma"	"100_1.NormalGFR"
0.01285575	0.00307823125	0.0513130375	0.01652939075	"Simu1"	100	"1.NormalGFR"	"NFT"	10.5	"cplasma"	"100_1.NormalGFR"
0.01217245	0.00292043	0.049033065	0.01569280288	"Simu1"	100	"1.NormalGFR"	"NFT"	10.6	"cplasma"	"100_1.NormalGFR"
0.0115054	0.002772391	0.0467888	0.01490301329	"Simu1"	100	"1.NormalGFR"	"NFT"	10.7	"cplasma"	"100_1.NormalGFR"
0.01090475	0.0026334155	0.0445439375	0.014157332195	"Simu1"	100	"1.NormalGFR"	"NFT"	10.8	"cplasma"	"100_1.NormalGFR"
0.01032345	0.00250292225	0.0425407425	0.013453223385	"Simu1"	100	"1.NormalGFR"	"NFT"	10.9	"cplasma"	"100_1.NormalGFR"
0.009803895	0.00238037075	0.0402552899999999	0.0127882936395	"Simu1"	100	"1.NormalGFR"	"NFT"	11	"cplasma"	"100_1.NormalGFR"
0.009321555	0.002265172	0.03818048	0.012160289217	"Simu1"	100	"1.NormalGFR"	"NFT"	11.1	"cplasma"	"100_1.NormalGFR"
0.008861255	0.00215416075	0.03640173	0.0115670847825	"Simu1"	100	"1.NormalGFR"	"NFT"	11.2	"cplasma"	"100_1.NormalGFR"
0.008412745	0.00205495	0.0346515225	0.011006683931	"Simu1"	100	"1.NormalGFR"	"NFT"	11.3	"cplasma"	"100_1.NormalGFR"
0.00798779	0.00195915125	0.032994545	0.0104771987895	"Simu1"	100	"1.NormalGFR"	"NFT"	11.4	"cplasma"	"100_1.NormalGFR"
0.0076163	0.001869322	0.031578505	0.009976856409	"Simu1"	100	"1.NormalGFR"	"NFT"	11.5	"cplasma"	"100_1.NormalGFR"
0.007284735	0.00178491025	0.030128505	0.009503985833	"Simu1"	100	"1.NormalGFR"	"NFT"	11.6	"cplasma"	"100_1.NormalGFR"
0.00695683	0.0017056265	0.028751125	0.0090570093705	"Simu1"	100	"1.NormalGFR"	"NFT"	11.7	"cplasma"	"100_1.NormalGFR"
0.006646995	0.001631079	0.0275233725	0.0086344492505	"Simu1"	100	"1.NormalGFR"	"NFT"	11.8	"cplasma"	"100_1.NormalGFR"
0.00633471	0.001566514	0.0262202475	0.0082349072965	"Simu1"	100	"1.NormalGFR"	"NFT"	11.9	"cplasma"	"100_1.NormalGFR"
0.006066395	0.00150850475	0.0249958025	0.007857070642	"Simu1"	100	"1.NormalGFR"	"NFT"	12	"cplasma"	"100_1.NormalGFR"
0.00576797	0.001454522	0.0238646525	0.0074997015105	"Simu1"	100	"1.NormalGFR"	"NFT"	12.1	"cplasma"	"100_1.NormalGFR"
0.005502725	0.00140419875	0.02278921	0.0071616358205	"Simu1"	100	"1.NormalGFR"	"NFT"	12.2	"cplasma"	"100_1.NormalGFR"
0.00525274	0.001357389	0.02176427	0.0068417750365	"Simu1"	100	"1.NormalGFR"	"NFT"	12.3	"cplasma"	"100_1.NormalGFR"
0.005019735	0.00130548875	0.0206596875	0.006539088143	"Simu1"	100	"1.NormalGFR"	"NFT"	12.4	"cplasma"	"100_1.NormalGFR"
0.004790945	0.001261164	0.01984431	0.0062526011575	"Simu1"	100	"1.NormalGFR"	"NFT"	12.5	"cplasma"	"100_1.NormalGFR"
0.00457637	0.001226618	0.0189130675	0.0059814003935	"Simu1"	100	"1.NormalGFR"	"NFT"	12.6	"cplasma"	"100_1.NormalGFR"
0.00438295	0.00118649275	0.0179823225	0.005724622514	"Simu1"	100	"1.NormalGFR"	"NFT"	12.7	"cplasma"	"100_1.NormalGFR"
0.004198305	0.0011489295	0.017265915	0.0054814550975	"Simu1"	100	"1.NormalGFR"	"NFT"	12.8	"cplasma"	"100_1.NormalGFR"
0.004031985	0.001113577	0.0164115525	0.0052511331225	"Simu1"	100	"1.NormalGFR"	"NFT"	12.9	"cplasma"	"100_1.NormalGFR"
0.003871495	0.0010850445	0.01575336	0.005032937569	"Simu1"	100	"1.NormalGFR"	"NFT"	13	"cplasma"	"100_1.NormalGFR"
0.00371276	0.001055404	0.01512322	0.0048261883295	"Simu1"	100	"1.NormalGFR"	"NFT"	13.1	"cplasma"	"100_1.NormalGFR"
0.00356044	0.0010205635	0.0145205375	0.004630247759	"Simu1"	100	"1.NormalGFR"	"NFT"	13.2	"cplasma"	"100_1.NormalGFR"
0.00341603	0.000990578275	0.0139402	0.0044445121865	"Simu1"	100	"1.NormalGFR"	"NFT"	13.3	"cplasma"	"100_1.NormalGFR"
0.003281105	0.00096407155	0.013353945	0.004268415688	"Simu1"	100	"1.NormalGFR"	"NFT"	13.4	"cplasma"	"100_1.NormalGFR"
0.00314362	0.0009391405	0.012795455	0.004101422926	"Simu1"	100	"1.NormalGFR"	"NFT"	13.5	"cplasma"	"100_1.NormalGFR"
0.003025755	0.000915451725	0.012236135	0.003943030354	"Simu1"	100	"1.NormalGFR"	"NFT"	13.6	"cplasma"	"100_1.NormalGFR"
0.00291815	0.00089308945	0.01170199	0.003792763047	"Simu1"	100	"1.NormalGFR"	"NFT"	13.7	"cplasma"	"100_1.NormalGFR"
0.00281459	0.00087197705	0.01120044	0.003650173348	"Simu1"	100	"1.NormalGFR"	"NFT"	13.8	"cplasma"	"100_1.NormalGFR"
0.002712245	0.000852066275	0.0108089675	0.003514839273	"Simu1"	100	"1.NormalGFR"	"NFT"	13.9	"cplasma"	"100_1.NormalGFR"
0.00262072	0.000833151275	0.01038956	0.00338636418	"Simu1"	100	"1.NormalGFR"	"NFT"	14	"cplasma"	"100_1.NormalGFR"
0.002528775	0.000819234425	0.00996268925	0.003264372255	"Simu1"	100	"1.NormalGFR"	"NFT"	14.1	"cplasma"	"100_1.NormalGFR"
0.00244097	0.0007982373	0.00951397774999999	0.0031485096615	"Simu1"	100	"1.NormalGFR"	"NFT"	14.2	"cplasma"	"100_1.NormalGFR"
0.00235569	0.00078028905	0.00909073624999999	0.0030384433675	"Simu1"	100	"1.NormalGFR"	"NFT"	14.3	"cplasma"	"100_1.NormalGFR"
0.002275515	0.000758182825	0.00874071649999999	0.0029338581975	"Simu1"	100	"1.NormalGFR"	"NFT"	14.4	"cplasma"	"100_1.NormalGFR"
0.002201925	0.000742166775	0.00841335999999999	0.002834457988	"Simu1"	100	"1.NormalGFR"	"NFT"	14.5	"cplasma"	"100_1.NormalGFR"
0.002129595	0.000726355275	0.00810180925	0.002739962139	"Simu1"	100	"1.NormalGFR"	"NFT"	14.6	"cplasma"	"100_1.NormalGFR"
0.002060645	0.0007101208	0.00779156525	0.002650106767	"Simu1"	100	"1.NormalGFR"	"NFT"	14.7	"cplasma"	"100_1.NormalGFR"
0.00199716	0.0006960596	0.00748098699999999	0.0025646426465	"Simu1"	100	"1.NormalGFR"	"NFT"	14.8	"cplasma"	"100_1.NormalGFR"
0.001935215	0.0006798809	0.00721682574999999	0.002483334148	"Simu1"	100	"1.NormalGFR"	"NFT"	14.9	"cplasma"	"100_1.NormalGFR"
0.00187668	0.0006659149	0.00696176025	0.0024059591615	"Simu1"	100	"1.NormalGFR"	"NFT"	15	"cplasma"	"100_1.NormalGFR"
0.001825145	0.000656988275	0.00667727249999999	0.002332308134	"Simu1"	100	"1.NormalGFR"	"NFT"	15.1	"cplasma"	"100_1.NormalGFR"
0.00177561	0.00064498965	0.00642101524999999	0.002262182504	"Simu1"	100	"1.NormalGFR"	"NFT"	15.2	"cplasma"	"100_1.NormalGFR"
0.001725685	0.00063148335	0.00620835575	0.0021953958345	"Simu1"	100	"1.NormalGFR"	"NFT"	15.3	"cplasma"	"100_1.NormalGFR"
0.00168336	0.00061837125	0.00599811975	0.0021317709095	"Simu1"	100	"1.NormalGFR"	"NFT"	15.4	"cplasma"	"100_1.NormalGFR"
0.00164075	0.000605747475	0.0057925785	0.0020711413605	"Simu1"	100	"1.NormalGFR"	"NFT"	15.5	"cplasma"	"100_1.NormalGFR"
0.00160082	0.00059859015	0.005594754	0.0020133492405	"Simu1"	100	"1.NormalGFR"	"NFT"	15.6	"cplasma"	"100_1.NormalGFR"
0.001561565	0.0005880411	0.0053971065	0.0019582456225	"Simu1"	100	"1.NormalGFR"	"NFT"	15.7	"cplasma"	"100_1.NormalGFR"
0.00152315	0.000579956125	0.00520998325	0.0019056898355	"Simu1"	100	"1.NormalGFR"	"NFT"	15.8	"cplasma"	"100_1.NormalGFR"
0.001492405	0.0005715725	0.00503910699999999	0.001855548792	"Simu1"	100	"1.NormalGFR"	"NFT"	15.9	"cplasma"	"100_1.NormalGFR"
0.001460935	0.0005629629	0.00489008375	0.0018076967295	"Simu1"	100	"1.NormalGFR"	"NFT"	16	"cplasma"	"100_1.NormalGFR"
0.001426765	0.0005549808	0.004747304	0.001762014917	"Simu1"	100	"1.NormalGFR"	"NFT"	16.1	"cplasma"	"100_1.NormalGFR"
0.001393085	0.000547265775	0.00461047625	0.001718390655	"Simu1"	100	"1.NormalGFR"	"NFT"	16.2	"cplasma"	"100_1.NormalGFR"
0.00136398	0.000541062425	0.00447931875	0.0016767178565	"Simu1"	100	"1.NormalGFR"	"NFT"	16.3	"cplasma"	"100_1.NormalGFR"
0.00133608	0.00053502145	0.00435358025	0.001636896084	"Simu1"	100	"1.NormalGFR"	"NFT"	16.4	"cplasma"	"100_1.NormalGFR"
0.00131105	0.000529133625	0.0042329895	0.0015988299845	"Simu1"	100	"1.NormalGFR"	"NFT"	16.5	"cplasma"	"100_1.NormalGFR"
0.00128437	0.00052342275	0.00411640125	0.0015624299665	"Simu1"	100	"1.NormalGFR"	"NFT"	16.6	"cplasma"	"100_1.NormalGFR"
0.001255585	0.000515943775	0.003984721	0.0015276103745	"Simu1"	100	"1.NormalGFR"	"NFT"	16.7	"cplasma"	"100_1.NormalGFR"
0.00123388	0.000509435925	0.00385831625	0.0014942912225	"Simu1"	100	"1.NormalGFR"	"NFT"	16.8	"cplasma"	"100_1.NormalGFR"
0.001209505	0.000501192775	0.003737095	0.001462396085	"Simu1"	100	"1.NormalGFR"	"NFT"	16.9	"cplasma"	"100_1.NormalGFR"
0.001189385	0.00049431525	0.003635453	0.001431852793	"Simu1"	100	"1.NormalGFR"	"NFT"	17	"cplasma"	"100_1.NormalGFR"
0.00117109	0.000488728825	0.003539094	0.001402593178	"Simu1"	100	"1.NormalGFR"	"NFT"	17.1	"cplasma"	"100_1.NormalGFR"
0.00115276	0.0004832093	0.0034430265	0.0013745523495	"Simu1"	100	"1.NormalGFR"	"NFT"	17.2	"cplasma"	"100_1.NormalGFR"
0.00113459	0.000476991825	0.003370124	0.001347669273	"Simu1"	100	"1.NormalGFR"	"NFT"	17.3	"cplasma"	"100_1.NormalGFR"
0.001115855	0.0004722255	0.003289834	0.0013218861245	"Simu1"	100	"1.NormalGFR"	"NFT"	17.4	"cplasma"	"100_1.NormalGFR"
0.001096555	0.000468644775	0.00321815475	0.001297147601	"Simu1"	100	"1.NormalGFR"	"NFT"	17.5	"cplasma"	"100_1.NormalGFR"
0.001079055	0.000465132525	0.00315248025	0.001273402059	"Simu1"	100	"1.NormalGFR"	"NFT"	17.6	"cplasma"	"100_1.NormalGFR"
0.001064945	0.000459765825	0.0030823265	0.0012506001135	"Simu1"	100	"1.NormalGFR"	"NFT"	17.7	"cplasma"	"100_1.NormalGFR"
0.001049875	0.0004542146	0.003006568	0.0012286951005	"Simu1"	100	"1.NormalGFR"	"NFT"	17.8	"cplasma"	"100_1.NormalGFR"
0.001034895	0.000449393075	0.0029314215	0.0012076428045	"Simu1"	100	"1.NormalGFR"	"NFT"	17.9	"cplasma"	"100_1.NormalGFR"
0.001017025	0.0004435576	0.0028719905	0.0011874012565	"Simu1"	100	"1.NormalGFR"	"NFT"	18	"cplasma"	"100_1.NormalGFR"
0.001002135	0.0004389083	0.002807269	0.001167930793	"Simu1"	100	"1.NormalGFR"	"NFT"	18.1	"cplasma"	"100_1.NormalGFR"
0.000988122	0.000436182075	0.00274513475	0.0011491937565	"Simu1"	100	"1.NormalGFR"	"NFT"	18.2	"cplasma"	"100_1.NormalGFR"
0.000975352	0.000432997875	0.00268712449999999	0.0011311544895	"Simu1"	100	"1.NormalGFR"	"NFT"	18.3	"cplasma"	"100_1.NormalGFR"
