iter	Krestbody_plasma(1)	VmaxC(1)	Km(1)	QurineC(1)	Trc(1)	LnPrior	LnData	LnPosterior
90031	0.307747	0.937965	39.4686	30.001	3.01588e-05	-1.680139e+02	-4.886370e+03	-5.054384e+03
90032	0.307747	0.923774	37.4243	30.001	3.01588e-05	-1.634146e+02	-4.891280e+03	-5.054695e+03
90033	0.307747	0.923774	37.4243	30.001	3.01588e-05	-1.634146e+02	-4.891280e+03	-5.054695e+03
90034	0.307747	0.907637	37.4243	30.001	3.01588e-05	-1.577814e+02	-4.895913e+03	-5.053694e+03
90035	0.307747	0.907637	37.8991	30.001	0.000129543	-1.576753e+02	-4.896771e+03	-5.054447e+03
90036	0.303278	0.907637	37.8991	29.9999	0.000129543	-1.576825e+02	-4.896627e+03	-5.054309e+03
90037	0.303278	0.907637	37.0528	28.9123	0.000125607	-1.574617e+02	-4.897096e+03	-5.054558e+03
90038	0.303278	0.907637	38.2299	28.9123	0.000125607	-1.571985e+02	-4.897935e+03	-5.055134e+03
90039	0.303278	0.907637	36.7582	28.9123	0.000280484	-1.575297e+02	-4.898631e+03	-5.056160e+03
90040	0.303278	0.907637	36.7582	28.9123	0.000377377	-1.575297e+02	-4.899388e+03	-5.056918e+03
90041	0.297797	0.907637	36.7582	27.4452	0.000426828	-1.570591e+02	-4.900640e+03	-5.057699e+03
90042	0.297797	0.907637	36.8592	27.4452	0.000310117	-1.570357e+02	-4.899642e+03	-5.056677e+03
90043	0.297797	0.907637	38.365	38.0877	0.000310117	-1.621332e+02	-4.895964e+03	-5.058098e+03
90044	0.297797	0.905634	38.365	38.0877	0.00024768	-1.614413e+02	-4.896520e+03	-5.057961e+03
90045	0.297797	0.914326	38.365	38.0877	7.51358e-05	-1.644554e+02	-4.891175e+03	-5.055630e+03
90046	0.297797	0.914326	37.861	38.0877	7.51358e-05	-1.645657e+02	-4.890268e+03	-5.054834e+03
90047	0.297797	0.914326	37.861	38.0877	7.51358e-05	-1.645657e+02	-4.890268e+03	-5.054834e+03
90048	0.298832	0.914326	37.7396	38.0877	7.51358e-05	-1.645909e+02	-4.889999e+03	-5.054590e+03
90049	0.298832	0.914326	37.7396	38.0877	7.51358e-05	-1.645909e+02	-4.889999e+03	-5.054590e+03
90050	0.298832	0.914326	38.0249	38.0877	7.51358e-05	-1.645278e+02	-4.890315e+03	-5.054843e+03
90051	0.298832	0.914326	37.7535	38.0877	7.51358e-05	-1.645878e+02	-4.889995e+03	-5.054583e+03
90052	0.298832	0.928523	37.7535	38.0877	0.000268851	-1.695764e+02	-4.886481e+03	-5.056057e+03
90053	0.298832	0.928523	38.4762	38.0877	0.000268851	-1.694182e+02	-4.886631e+03	-5.056050e+03
90054	0.298832	0.928523	38.1184	38.0877	0.000268851	-1.694959e+02	-4.886352e+03	-5.055847e+03
90055	0.298832	0.928523	38.1184	38.0877	0.000268851	-1.694959e+02	-4.886352e+03	-5.055847e+03
90056	0.298832	0.928523	37.2905	38.0877	0.000265975	-1.696804e+02	-4.887132e+03	-5.056813e+03
90057	0.298832	0.880833	37.2905	38.0877	0.000265975	-1.532429e+02	-4.905448e+03	-5.058691e+03
90058	0.298832	0.880833	37.2905	38.0877	0.000265975	-1.532429e+02	-4.905448e+03	-5.058691e+03
90059	0.298832	0.912571	37.2905	36.1821	0.000214546	-1.627748e+02	-4.892221e+03	-5.054996e+03
90060	0.298832	0.912571	37.4688	36.1821	0.000268533	-1.627344e+02	-4.892625e+03	-5.055359e+03
90061	0.298832	0.912571	36.9817	36.1821	8.336e-05	-1.628454e+02	-4.891528e+03	-5.054373e+03
90062	0.298832	0.912571	36.9817	33.6924	8.29524e-05	-1.613578e+02	-4.892602e+03	-5.053960e+03
90063	0.298832	0.912571	38.1631	32.632	2.67691e-05	-1.605346e+02	-4.893343e+03	-5.053877e+03
90064	0.298832	0.912571	36.7558	32.632	2.67691e-05	-1.608518e+02	-4.893065e+03	-5.053917e+03
90065	0.298832	0.888109	36.3188	32.632	2.67691e-05	-1.525656e+02	-4.901334e+03	-5.053900e+03
90066	0.298832	0.888109	36.3188	37.288	2.67691e-05	-1.553517e+02	-4.899274e+03	-5.054626e+03
90067	0.298832	0.888109	36.3188	37.288	2.67691e-05	-1.553517e+02	-4.899274e+03	-5.054626e+03
90068	0.298832	0.896896	36.3188	38.4818	2.67691e-05	-1.591915e+02	-4.895829e+03	-5.055021e+03
90069	0.298832	0.896896	36.3188	38.4818	2.67691e-05	-1.591915e+02	-4.895829e+03	-5.055021e+03
90070	0.298832	0.890835	36.7997	39.0591	6.83306e-05	-1.574493e+02	-4.898091e+03	-5.055540e+03
90071	0.298832	0.899436	36.7997	39.0591	4.55823e-05	-1.603810e+02	-4.894643e+03	-5.055024e+03
90072	0.298832	0.899436	37.0217	39.0591	4.83492e-05	-1.603297e+02	-4.894703e+03	-5.055033e+03
90073	0.298832	0.890213	36.9341	39.0591	4.83492e-05	-1.572074e+02	-4.898344e+03	-5.055552e+03
90074	0.298832	0.886151	36.9341	28.3181	3.79486e-05	-1.499530e+02	-4.905251e+03	-5.055204e+03
90075	0.298832	0.891412	36.9341	28.3181	6.77602e-05	-1.517331e+02	-4.903176e+03	-5.054909e+03
90076	0.298832	0.896401	37.9521	28.3181	6.77602e-05	-1.532014e+02	-4.903153e+03	-5.056354e+03
90077	0.313585	0.925245	37.9521	28.3181	6.77602e-05	-1.631891e+02	-4.892936e+03	-5.056125e+03
90078	0.313585	0.925245	39.2729	34.0021	0.000115747	-1.654439e+02	-4.890163e+03	-5.055607e+03
90079	0.313585	0.925245	39.2729	34.0021	8.50388e-05	-1.654439e+02	-4.889919e+03	-5.055363e+03
90080	0.313585	0.909905	39.2729	29.533	8.50388e-05	-1.579738e+02	-4.899271e+03	-5.057245e+03
90081	0.313585	0.909905	39.2729	29.533	8.50388e-05	-1.579738e+02	-4.899271e+03	-5.057245e+03
90082	0.313585	0.909905	39.0221	29.533	8.50388e-05	-1.580261e+02	-4.898493e+03	-5.056519e+03
90083	0.313585	0.909905	39.0221	31.8228	4.98279e-06	-1.590041e+02	-4.896515e+03	-5.055519e+03
90084	0.313585	0.909905	39.0221	39.1792	4.98279e-06	-1.635653e+02	-4.893152e+03	-5.056717e+03
90085	0.313585	0.909905	39.2138	39.1792	4.98279e-06	-1.635253e+02	-4.893784e+03	-5.057309e+03
90086	0.313585	0.964463	39.2138	39.1792	4.98279e-06	-1.830393e+02	-4.875226e+03	-5.058265e+03
90087	0.313585	0.964463	39.922	39.1792	4.98279e-06	-1.828946e+02	-4.874288e+03	-5.057183e+03
90088	0.313585	0.955798	39.922	39.1792	4.98279e-06	-1.797157e+02	-4.876848e+03	-5.056564e+03
90089	0.313585	0.955798	40.1521	39.6208	4.98279e-06	-1.800125e+02	-4.876884e+03	-5.056896e+03
90090	0.313585	0.955798	40.6026	34.8669	4.98279e-06	-1.766451e+02	-4.879414e+03	-5.056059e+03
90091	0.313585	0.955798	39.0251	34.8669	4.98279e-06	-1.769635e+02	-4.879350e+03	-5.056313e+03
90092	0.313585	0.955798	39.0673	34.8669	4.98279e-06	-1.769547e+02	-4.879275e+03	-5.056229e+03
90093	0.313585	0.955798	40.1885	34.8669	4.98279e-06	-1.767263e+02	-4.878856e+03	-5.055582e+03
90094	0.313585	0.955798	40.1717	34.8669	4.98279e-06	-1.767296e+02	-4.878818e+03	-5.055548e+03
90095	0.313585	0.991187	40.1717	34.8669	4.98279e-06	-1.899013e+02	-4.869717e+03	-5.059619e+03
90096	0.313585	0.940402	40.1785	34.8669	1.9386e-05	-1.711543e+02	-4.884780e+03	-5.055935e+03
90097	0.313585	0.949682	39.2755	34.8669	1.9386e-05	-1.746858e+02	-4.880707e+03	-5.055392e+03
90098	0.313585	0.929992	39.1639	34.8669	5.06209e-05	-1.676455e+02	-4.887292e+03	-5.054937e+03
90099	0.313585	0.936084	38.6898	36.1242	5.06209e-05	-1.706935e+02	-4.884582e+03	-5.055275e+03
90100	0.313585	0.913703	37.7704	30.5658	8.50801e-05	-1.600315e+02	-4.894975e+03	-5.055007e+03
90101	0.313585	0.927532	37.1095	36.5763	8.50801e-05	-1.682980e+02	-4.890122e+03	-5.058420e+03
90102	0.313585	0.927532	37.6978	36.5763	0.000148781	-1.681651e+02	-4.888774e+03	-5.056939e+03
90103	0.313585	0.896952	38.0481	36.1026	0.000285774	-1.571454e+02	-4.899717e+03	-5.056863e+03
90104	0.313585	0.896952	38.0481	36.1026	0.0002885	-1.571454e+02	-4.899757e+03	-5.056902e+03
90105	0.313585	0.896952	37.4562	29.512	0.0002885	-1.539008e+02	-4.902692e+03	-5.056593e+03
90106	0.313585	0.906843	37.4562	29.512	0.000452691	-1.572988e+02	-4.900750e+03	-5.058049e+03
90107	0.313585	0.886606	37.4562	29.512	0.00019823	-1.503884e+02	-4.906006e+03	-5.056395e+03
90108	0.313585	0.886606	37.4562	29.512	0.00019823	-1.503884e+02	-4.906006e+03	-5.056395e+03
90109	0.313585	0.886606	37.4562	29.512	0.00019823	-1.503884e+02	-4.906006e+03	-5.056395e+03
90110	0.313585	0.886606	36.5822	36.3442	8.86871e-05	-1.541223e+02	-4.901217e+03	-5.055339e+03
90111	0.313585	0.897567	36.5822	36.3442	6.82418e-05	-1.578448e+02	-4.897907e+03	-5.055752e+03
90112	0.313585	0.897567	36.5822	36.3442	9.68032e-05	-1.578448e+02	-4.898122e+03	-5.055966e+03
90113	0.296047	0.897567	36.7036	36.3442	9.68032e-05	-1.578462e+02	-4.897064e+03	-5.054910e+03
90114	0.296047	0.897567	36.7036	36.3442	2.79451e-05	-1.578462e+02	-4.896667e+03	-5.054513e+03
90115	0.296047	0.897567	37.2965	36.3442	2.79451e-05	-1.577098e+02	-4.897170e+03	-5.054880e+03
90116	0.301588	0.897567	36.0888	36.3442	8.25669e-05	-1.579818e+02	-4.897202e+03	-5.055184e+03
90117	0.301588	0.897567	36.5428	37.8869	0.000181285	-1.589305e+02	-4.896634e+03	-5.055565e+03
90118	0.301588	0.897567	36.7248	37.8869	0.000119467	-1.588879e+02	-4.896047e+03	-5.054935e+03
90119	0.301588	0.897567	36.7248	26.138	0.000119467	-1.532426e+02	-4.902611e+03	-5.055853e+03
90120	0.301588	0.897567	36.7248	26.138	0.000119467	-1.532426e+02	-4.902611e+03	-5.055853e+03
90121	0.301588	0.897567	36.7248	26.138	0.000119467	-1.532426e+02	-4.902611e+03	-5.055853e+03
90122	0.301588	0.897567	36.7248	28.1267	5.24018e-05	-1.538100e+02	-4.900627e+03	-5.054437e+03
90123	0.301588	0.897567	36.7152	33.9442	3.18984e-05	-1.563802e+02	-4.897074e+03	-5.053455e+03
90124	0.301588	0.910466	36.4748	35.0896	3.18984e-05	-1.615441e+02	-4.893146e+03	-5.054690e+03
90125	0.301588	0.910466	36.4748	35.0896	4.04389e-05	-1.615441e+02	-4.893243e+03	-5.054787e+03
90126	0.301588	0.89369	36.4372	35.0896	0.000150954	-1.557883e+02	-4.898882e+03	-5.054671e+03
90127	0.301588	0.887921	36.4372	35.0896	0.000150954	-1.538319e+02	-4.900862e+03	-5.054693e+03
90128	0.301588	0.887921	36.4372	35.0896	0.000157061	-1.538319e+02	-4.900918e+03	-5.054750e+03
90129	0.301588	0.887921	37.2459	35.0896	0.000157061	-1.536447e+02	-4.901744e+03	-5.055389e+03
90130	0.301588	0.892775	37.2459	35.0896	6.23139e-05	-1.552898e+02	-4.898935e+03	-5.054225e+03
90131	0.301588	0.892775	37.2459	33.9681	6.23139e-05	-1.546380e+02	-4.899456e+03	-5.054094e+03
90132	0.301588	0.892775	37.2459	36.679	6.23139e-05	-1.562996e+02	-4.898360e+03	-5.054659e+03
90133	0.301588	0.910905	37.2459	36.679	6.23139e-05	-1.625280e+02	-4.891428e+03	-5.053956e+03
90134	0.301588	0.901872	37.2459	36.679	6.23139e-05	-1.594082e+02	-4.894598e+03	-5.054007e+03
90135	0.303795	0.901872	36.7499	38.3046	7.89635e-05	-1.606560e+02	-4.894177e+03	-5.054833e+03
90136	0.303795	0.901872	36.7499	38.3046	0.000197726	-1.606560e+02	-4.895048e+03	-5.055704e+03
90137	0.303795	0.893571	36.7499	38.3046	0.000103126	-1.578182e+02	-4.897113e+03	-5.054932e+03
90138	0.303795	0.893571	37.2945	38.3046	0.000247102	-1.576930e+02	-4.898465e+03	-5.056158e+03
90139	0.303795	0.893571	37.2566	39.0603	0.000356839	-1.582664e+02	-4.898881e+03	-5.057148e+03
90140	0.303795	0.893571	37.2566	37.0979	0.000215404	-1.568473e+02	-4.898618e+03	-5.055465e+03
90141	0.303795	0.893571	37.2566	37.0979	4.31763e-05	-1.568473e+02	-4.897466e+03	-5.054313e+03
90142	0.303795	0.893571	37.2566	29.7914	4.31763e-05	-1.529179e+02	-4.901098e+03	-5.054016e+03
90143	0.307684	0.893571	37.2566	30.4896	2.39793e-05	-1.531945e+02	-4.900542e+03	-5.053736e+03
90144	0.307684	0.874107	37.2566	30.4896	2.12073e-05	-1.466482e+02	-4.909152e+03	-5.055800e+03
90145	0.307684	0.874107	36.9068	33.3367	2.12073e-05	-1.480851e+02	-4.906710e+03	-5.054795e+03
90146	0.307684	0.874107	36.9068	32.0763	2.12073e-05	-1.474444e+02	-4.907378e+03	-5.054822e+03
90147	0.296639	0.874107	36.575	32.0763	2.12073e-05	-1.475404e+02	-4.908286e+03	-5.055826e+03
90148	0.296639	0.879344	36.575	32.0763	2.12073e-05	-1.492866e+02	-4.905775e+03	-5.055062e+03
90149	0.296639	0.879344	36.575	32.0763	2.12073e-05	-1.492866e+02	-4.905775e+03	-5.055062e+03
90150	0.296639	0.879344	36.575	32.0763	2.12073e-05	-1.492866e+02	-4.905775e+03	-5.055062e+03
90151	0.30742	0.888263	36.575	32.0763	3.0792e-05	-1.522680e+02	-4.901441e+03	-5.053709e+03
90152	0.30742	0.879522	36.4854	32.0763	1.36131e-05	-1.493491e+02	-4.904495e+03	-5.053844e+03
90153	0.30742	0.879522	36.4854	32.0763	1.36131e-05	-1.493491e+02	-4.904495e+03	-5.053844e+03
90154	0.30742	0.879522	36.8216	32.0763	1.36131e-05	-1.492707e+02	-4.904756e+03	-5.054027e+03
90155	0.30742	0.879522	37.8479	32.0763	8.63077e-05	-1.490380e+02	-4.907989e+03	-5.057027e+03
90156	0.30742	0.879522	37.8479	33.4288	8.63077e-05	-1.497279e+02	-4.907311e+03	-5.057039e+03
90157	0.30742	0.879522	36.1277	33.8704	8.76095e-06	-1.503649e+02	-4.903539e+03	-5.053904e+03
90158	0.30742	0.879522	36.1277	33.8704	8.76095e-06	-1.503649e+02	-4.903539e+03	-5.053904e+03
90159	0.30742	0.879522	36.1277	33.8704	8.76095e-06	-1.503649e+02	-4.903539e+03	-5.053904e+03
90160	0.304749	0.879522	36.1277	33.8704	8.76095e-06	-1.503694e+02	-4.903414e+03	-5.053784e+03
90161	0.311181	0.879522	36.1277	33.8704	3.62323e-05	-1.503586e+02	-4.904255e+03	-5.054613e+03
90162	0.311181	0.856748	36.1277	33.8704	3.62323e-05	-1.428419e+02	-4.912961e+03	-5.055803e+03
90163	0.311181	0.903995	36.2473	33.8704	3.62323e-05	-1.586385e+02	-4.897554e+03	-5.056193e+03
90164	0.311181	0.865374	36.2473	28.9174	9.69138e-05	-1.433785e+02	-4.912699e+03	-5.056077e+03
90165	0.314327	0.865374	36.2473	38.2372	0.000116326	-1.484347e+02	-4.908386e+03	-5.056821e+03
90166	0.302105	0.907896	36.2042	38.2372	0.000182476	-1.628150e+02	-4.894377e+03	-5.057192e+03
90167	0.302105	0.87048	36.2042	38.2372	0.000196493	-1.501504e+02	-4.906703e+03	-5.056853e+03
90168	0.302105	0.88538	37.2686	35.4958	0.000122132	-1.530294e+02	-4.902481e+03	-5.055510e+03
90169	0.302105	0.88538	37.7741	35.4958	9.1818e-05	-1.529158e+02	-4.903887e+03	-5.056802e+03
90170	0.302105	0.88538	37.7741	35.4958	3.46613e-05	-1.529158e+02	-4.903515e+03	-5.056431e+03
90171	0.302105	0.88538	36.683	35.4958	0.000127559	-1.531642e+02	-4.901573e+03	-5.054737e+03
90172	0.302105	0.88538	36.683	35.4958	0.000113994	-1.531642e+02	-4.901459e+03	-5.054623e+03
90173	0.302105	0.88538	36.683	35.4958	0.000113994	-1.531642e+02	-4.901459e+03	-5.054623e+03
90174	0.312901	0.88538	36.683	35.4958	0.000113994	-1.531460e+02	-4.901977e+03	-5.055123e+03
90175	0.312901	0.88945	36.683	35.4958	0.000372141	-1.545207e+02	-4.902590e+03	-5.057111e+03
90176	0.296984	0.88945	36.683	35.4958	0.000323155	-1.545477e+02	-4.901967e+03	-5.056514e+03
90177	0.296984	0.88945	36.5486	35.4958	0.000323155	-1.545791e+02	-4.901867e+03	-5.056446e+03
90178	0.296984	0.88945	36.5486	35.4958	0.000103883	-1.545791e+02	-4.900381e+03	-5.054960e+03
90179	0.296984	0.88945	36.5486	35.4958	0.000103883	-1.545791e+02	-4.900381e+03	-5.054960e+03
90180	0.296984	0.90924	36.5486	26.902	0.000106173	-1.575084e+02	-4.898576e+03	-5.056085e+03
90181	0.296984	0.90067	37.427	26.902	0.000106173	-1.543514e+02	-4.901517e+03	-5.055868e+03
90182	0.296984	0.90067	36.2835	24.6216	0.000106173	-1.540904e+02	-4.903408e+03	-5.057499e+03
90183	0.296984	0.90067	36.2835	37.2152	0.000106173	-1.595905e+02	-4.895915e+03	-5.055506e+03
90184	0.296984	0.90067	36.2835	37.2152	4.79381e-05	-1.595905e+02	-4.895501e+03	-5.055091e+03
90185	0.296984	0.90067	36.2835	34.0297	4.79381e-05	-1.575999e+02	-4.896830e+03	-5.054430e+03
90186	0.296984	0.90067	36.2835	34.0297	3.57269e-05	-1.575999e+02	-4.896782e+03	-5.054382e+03
90187	0.294542	0.90067	36.2835	34.0297	3.57269e-05	-1.576041e+02	-4.896983e+03	-5.054587e+03
90188	0.294542	0.90067	36.7618	34.2117	8.49813e-05	-1.575946e+02	-4.897081e+03	-5.054676e+03
90189	0.294542	0.88355	36.2119	34.2117	8.49813e-05	-1.519094e+02	-4.903532e+03	-5.055442e+03
90190	0.294542	0.88355	35.9279	29.5434	9.11672e-05	-1.497594e+02	-4.905921e+03	-5.055680e+03
90191	0.292827	0.904663	35.9279	29.5434	9.11672e-05	-1.569499e+02	-4.899616e+03	-5.056566e+03
90192	0.312704	0.904663	35.5163	29.5434	9.11672e-05	-1.570161e+02	-4.904455e+03	-5.061471e+03
90193	0.281364	0.904663	35.4319	29.5434	9.11672e-05	-1.570902e+02	-4.903972e+03	-5.061062e+03
90194	0.281364	0.903261	36.3415	29.5434	0.000112902	-1.563881e+02	-4.903264e+03	-5.059652e+03
90195	0.281364	0.901455	36.7804	29.5434	0.000112902	-1.556646e+02	-4.904350e+03	-5.060015e+03
90196	0.291818	0.903976	37.5304	29.5434	7.72623e-05	-1.563420e+02	-4.899609e+03	-5.055951e+03
90197	0.291818	0.917013	38.2678	25.7461	7.72623e-05	-1.595420e+02	-4.897959e+03	-5.057501e+03
90198	0.291818	0.962105	38.2678	25.7461	7.72623e-05	-1.757130e+02	-4.882511e+03	-5.058224e+03
90199	0.291818	0.962105	39.4298	32.7354	1.84083e-06	-1.780507e+02	-4.876579e+03	-5.054630e+03
90200	0.291818	0.962105	39.4298	32.7354	1.84083e-06	-1.780507e+02	-4.876579e+03	-5.054630e+03
90201	0.291818	0.962105	39.2981	34.2471	1.84083e-06	-1.788936e+02	-4.875785e+03	-5.054678e+03
90202	0.291818	0.962105	39.2981	34.2471	3.94382e-05	-1.788936e+02	-4.876069e+03	-5.054962e+03
90203	0.291818	0.962105	39.2981	36.1433	3.94382e-05	-1.800462e+02	-4.875265e+03	-5.055311e+03
90204	0.291818	0.962105	39.2981	36.1433	3.94382e-05	-1.800462e+02	-4.875265e+03	-5.055311e+03
90205	0.305531	0.929731	39.2981	36.1433	3.94382e-05	-1.683304e+02	-4.886218e+03	-5.054548e+03
90206	0.305531	0.929731	39.2981	36.1433	4.32546e-05	-1.683304e+02	-4.886267e+03	-5.054598e+03
90207	0.305531	0.929731	38.1737	32.6516	4.32546e-05	-1.665587e+02	-4.886857e+03	-5.053416e+03
90208	0.305531	0.893841	37.1211	32.6516	4.32546e-05	-1.543215e+02	-4.899179e+03	-5.053501e+03
90209	0.300201	0.893841	37.1211	32.6516	4.32546e-05	-1.543305e+02	-4.899504e+03	-5.053835e+03
90210	0.300201	0.909682	37.1211	32.6516	4.32546e-05	-1.597721e+02	-4.893596e+03	-5.053368e+03
90211	0.300201	0.909682	37.1211	36.8247	4.32546e-05	-1.622322e+02	-4.891752e+03	-5.053984e+03
90212	0.298448	0.909682	37.1211	34.3783	2.07982e-05	-1.607085e+02	-4.892707e+03	-5.053416e+03
90213	0.298448	0.909682	38.7788	29.0418	2.07982e-05	-1.578433e+02	-4.898637e+03	-5.056480e+03
90214	0.298448	0.909682	38.6523	29.0418	8.61272e-06	-1.578703e+02	-4.898050e+03	-5.055920e+03
90215	0.298448	0.909682	36.6496	29.0418	9.95712e-05	-1.583179e+02	-4.896667e+03	-5.054985e+03
90216	0.289101	0.908421	36.6496	29.0418	6.62639e-05	-1.578968e+02	-4.898197e+03	-5.056094e+03
90217	0.288831	0.908421	36.7144	29.0418	6.62639e-05	-1.578821e+02	-4.898270e+03	-5.056153e+03
90218	0.288831	0.908421	36.7144	29.0418	6.62639e-05	-1.578821e+02	-4.898270e+03	-5.056153e+03
90219	0.288831	0.926684	38.5905	34.4011	7.18829e-05	-1.663645e+02	-4.890297e+03	-5.056661e+03
90220	0.288831	0.928382	38.5905	34.4011	0.000182811	-1.669655e+02	-4.890217e+03	-5.057183e+03
90221	0.288831	0.951025	38.5905	34.4011	0.000207126	-1.750870e+02	-4.881481e+03	-5.056568e+03
90222	0.288831	0.951025	37.8221	34.4011	0.000130409	-1.752545e+02	-4.881694e+03	-5.056949e+03
90223	0.288831	0.951025	37.8221	34.4011	7.36669e-05	-1.752545e+02	-4.881286e+03	-5.056541e+03
90224	0.288831	0.923788	37.8221	34.4011	7.36669e-05	-1.655099e+02	-4.890143e+03	-5.055653e+03
90225	0.288831	0.923788	37.8221	34.4011	7.36669e-05	-1.655099e+02	-4.890143e+03	-5.055653e+03
90226	0.288831	0.923788	37.8221	34.4011	6.09736e-06	-1.655099e+02	-4.889686e+03	-5.055196e+03
90227	0.288831	0.923788	37.8221	34.4011	0.000125611	-1.655099e+02	-4.890510e+03	-5.056020e+03
90228	0.289756	0.922398	37.8221	34.4011	0.000125611	-1.650190e+02	-4.890754e+03	-5.055773e+03
90229	0.30315	0.922398	37.8221	34.4011	0.000125611	-1.649962e+02	-4.888889e+03	-5.053885e+03
90230	0.30315	0.922398	37.8221	34.4011	0.000125611	-1.649962e+02	-4.888889e+03	-5.053885e+03
90231	0.30315	0.914086	37.736	36.0225	0.000107695	-1.630921e+02	-4.890864e+03	-5.053956e+03
90232	0.30315	0.914086	37.9388	36.0225	0.000107695	-1.630471e+02	-4.890965e+03	-5.054012e+03
90233	0.30315	0.914086	37.9388	36.0225	9.45449e-05	-1.630471e+02	-4.890883e+03	-5.053930e+03
90234	0.30315	0.914086	38.5195	34.6957	9.45449e-05	-1.621055e+02	-4.892400e+03	-5.054505e+03
90235	0.30315	0.921822	37.9816	34.6957	7.82439e-05	-1.649297e+02	-4.888565e+03	-5.053494e+03
90236	0.30315	0.916357	37.9816	30.9173	8.23736e-05	-1.610791e+02	-4.892525e+03	-5.053604e+03
90237	0.314213	0.916357	37.9816	34.3947	3.60012e-05	-1.628209e+02	-4.891750e+03	-5.054571e+03
90238	0.314213	0.916357	38.5346	36.7566	3.60012e-05	-1.641721e+02	-4.890822e+03	-5.054994e+03
90239	0.306394	0.916357	38.5346	27.8715	3.60012e-05	-1.598089e+02	-4.894868e+03	-5.054677e+03
90240	0.297818	0.943315	38.5809	36.4166	3.60012e-05	-1.735273e+02	-4.880473e+03	-5.054000e+03
90241	0.297818	0.927486	37.4885	38.8143	3.60012e-05	-1.698064e+02	-4.885194e+03	-5.055000e+03
90242	0.297818	0.927486	37.4885	38.8143	7.00086e-05	-1.698064e+02	-4.885451e+03	-5.055258e+03
