iter	Krestbody_plasma(1)	Tmc(1)	Kt(1)	Trc(1)	VmaxC(1)	Km(1)	QurineC(1)	LnPrior	LnData	LnPosterior
90025	0.406156	7.73814	0.0553356	1.33431	0.439696	5.49364	10.9724	-7.429953e+01	-3.768681e+02	-4.511677e+02
90026	0.406156	7.609	0.0478498	1.23856	0.472145	5.76162	10.9724	-8.057331e+01	-3.689445e+02	-4.495178e+02
90027	0.406156	7.35077	0.0478498	1.23856	0.472145	5.76162	10.9724	-7.915822e+01	-3.708307e+02	-4.499890e+02
90028	0.406156	7.55281	0.0514222	1.23856	0.472145	5.76162	10.9724	-7.929639e+01	-3.694306e+02	-4.487270e+02
90029	0.414094	7.55281	0.0555574	1.23856	0.466102	5.76162	10.9724	-7.740543e+01	-3.708948e+02	-4.483003e+02
90030	0.436485	7.20216	0.0555574	1.23856	0.466102	5.76162	10.9724	-7.552039e+01	-3.748064e+02	-4.503268e+02
90031	0.436485	7.20216	0.0516663	1.19053	0.466102	5.526	10.9724	-7.645579e+01	-3.733855e+02	-4.498413e+02
90032	0.436485	7.20216	0.0516663	1.19053	0.435031	5.32472	10.9724	-7.150019e+01	-3.787609e+02	-4.502611e+02
90033	0.457091	7.20216	0.0596182	1.19053	0.435031	5.32472	10.9724	-7.006965e+01	-3.824091e+02	-4.524788e+02
90034	0.457091	7.08835	0.0596182	1.17776	0.435031	5.32472	13.7149	-7.029077e+01	-3.817890e+02	-4.520797e+02
90035	0.457091	7.08835	0.0596182	1.17776	0.435031	5.32472	13.7149	-7.029077e+01	-3.817890e+02	-4.520797e+02
90036	0.457091	7.08835	0.0682816	1.17776	0.435031	5.32472	13.7149	-6.950307e+01	-3.838316e+02	-4.533347e+02
90037	0.457091	7.08788	0.0574619	1.17776	0.435031	5.32472	13.7149	-7.059787e+01	-3.813808e+02	-4.519787e+02
90038	0.457091	7.08788	0.053881	1.17776	0.435031	5.07717	13.7149	-7.137199e+01	-3.812972e+02	-4.526692e+02
90039	0.420468	7.08788	0.053881	1.17776	0.445166	5.07717	13.7149	-7.298051e+01	-3.797234e+02	-4.527039e+02
90040	0.413574	7.40541	0.0543568	1.17776	0.445166	5.07717	11.5787	-7.389837e+01	-3.769978e+02	-4.508961e+02
90041	0.413574	7.56498	0.0592764	1.17776	0.445166	5.07717	12.9571	-7.436666e+01	-3.777530e+02	-4.521197e+02
90042	0.423806	7.56498	0.0592764	1.17776	0.445166	5.07717	12.9571	-7.436685e+01	-3.778779e+02	-4.522447e+02
90043	0.423806	7.56498	0.0592764	1.17776	0.445166	5.11785	12.9571	-7.434452e+01	-3.776803e+02	-4.520248e+02
90044	0.423806	7.56498	0.0570015	1.26625	0.445166	5.11785	12.9571	-7.467362e+01	-3.769287e+02	-4.516023e+02
90045	0.44757	7.56498	0.0570015	1.26625	0.445166	5.33532	12.9571	-7.455535e+01	-3.752031e+02	-4.497585e+02
90046	0.44757	7.56498	0.0661248	1.26625	0.445166	5.33532	12.9571	-7.352151e+01	-3.779162e+02	-4.514378e+02
90047	0.44757	7.56498	0.0395909	1.26625	0.445166	5.49547	9.33864	-7.892826e+01	-3.751697e+02	-4.540979e+02
90048	0.423103	7.56498	0.0547938	1.26625	0.445166	5.49547	9.33864	-7.396397e+01	-3.753580e+02	-4.493219e+02
90049	0.423103	7.56498	0.0547938	1.26625	0.445166	5.49547	9.33864	-7.396397e+01	-3.753580e+02	-4.493219e+02
90050	0.422005	7.56498	0.0748964	1.22042	0.445166	5.49547	9.33864	-7.219153e+01	-3.794037e+02	-4.515953e+02
90051	0.415529	7.78016	0.069208	1.22042	0.445166	5.23613	18.3431	-7.690954e+01	-3.769734e+02	-4.538829e+02
90052	0.43179	7.42969	0.069208	1.22042	0.445166	5.42355	18.4805	-7.491682e+01	-3.764154e+02	-4.513323e+02
90053	0.41883	7.42969	0.069208	1.22174	0.445166	5.42355	19.0681	-7.524014e+01	-3.762949e+02	-4.515350e+02
90054	0.423896	7.42969	0.069208	1.22174	0.439371	5.60649	12.524	-7.138904e+01	-3.794014e+02	-4.507904e+02
90055	0.423896	7.42969	0.0626254	1.22174	0.469251	5.61035	12.524	-7.678893e+01	-3.723969e+02	-4.491858e+02
90056	0.441362	7.42969	0.0622212	1.22174	0.469251	5.85063	9.1849	-7.591899e+01	-3.747490e+02	-4.506680e+02
90057	0.442784	7.42969	0.0622212	1.26116	0.467146	5.97885	9.1849	-7.548818e+01	-3.758629e+02	-4.513510e+02
90058	0.442784	7.42969	0.0622212	1.26116	0.467146	5.97885	9.1849	-7.548818e+01	-3.758629e+02	-4.513510e+02
90059	0.445711	7.42969	0.0672375	1.26116	0.467146	6.06684	19.6289	-7.895239e+01	-3.730495e+02	-4.520019e+02
90060	0.437864	7.42969	0.0636266	1.26116	0.467146	6.13598	9.08528	-7.524771e+01	-3.766717e+02	-4.519194e+02
90061	0.428169	7.42969	0.0636266	1.26116	0.49902	6.28545	9.08528	-8.077789e+01	-3.707221e+02	-4.514999e+02
90062	0.406436	7.42969	0.0631058	1.26116	0.488317	6.28545	14.1642	-8.024345e+01	-3.692521e+02	-4.494955e+02
90063	0.406436	7.61721	0.0710369	1.26116	0.488317	6.28545	14.1642	-8.076357e+01	-3.686783e+02	-4.494419e+02
90064	0.423993	7.61721	0.0737241	1.26116	0.488317	6.34381	12.1463	-7.999937e+01	-3.697037e+02	-4.497031e+02
90065	0.423993	7.61721	0.0737241	1.26116	0.488317	6.25289	12.1463	-8.004820e+01	-3.693712e+02	-4.494194e+02
90066	0.437782	7.61721	0.0737241	1.25184	0.488317	6.25289	12.1463	-8.004944e+01	-3.706737e+02	-4.507232e+02
90067	0.407841	7.61721	0.0737241	1.28743	0.488317	6.25289	12.1463	-8.004565e+01	-3.701364e+02	-4.501820e+02
90068	0.420663	7.805	0.0671962	1.28743	0.488317	6.35021	12.1463	-8.133051e+01	-3.681491e+02	-4.494796e+02
90069	0.399567	7.805	0.075692	1.28743	0.488317	6.35021	12.1463	-8.103789e+01	-3.693016e+02	-4.503395e+02
90070	0.399567	7.805	0.075692	1.28743	0.50978	6.56245	12.1463	-8.483951e+01	-3.655124e+02	-4.503519e+02
90071	0.425989	7.71225	0.0649441	1.28743	0.50978	6.50362	17.6601	-8.697599e+01	-3.632377e+02	-4.502137e+02
90072	0.409948	7.71225	0.0611159	1.28743	0.50978	6.45297	17.6601	-8.737866e+01	-3.626662e+02	-4.500449e+02
90073	0.408501	7.94961	0.0754643	1.28743	0.50978	6.45297	16.3678	-8.731332e+01	-3.635301e+02	-4.508434e+02
90074	0.408693	7.48242	0.0651296	1.23251	0.50978	6.45297	16.2972	-8.505319e+01	-3.648335e+02	-4.498867e+02
90075	0.430756	7.48242	0.0651296	1.23251	0.50978	6.45297	12.9965	-8.377999e+01	-3.660205e+02	-4.498005e+02
90076	0.430756	7.48242	0.0651296	1.23251	0.50978	6.45297	12.9965	-8.377999e+01	-3.660205e+02	-4.498005e+02
90077	0.42574	7.48242	0.0646591	1.23251	0.506367	6.45297	12.9965	-8.318320e+01	-3.661914e+02	-4.493746e+02
90078	0.426611	7.48242	0.0646591	1.23251	0.506367	6.45297	18.0419	-8.530617e+01	-3.655254e+02	-4.508316e+02
90079	0.417946	7.48242	0.0639502	1.23251	0.506367	6.45297	18.0419	-8.536738e+01	-3.651606e+02	-4.505280e+02
90080	0.417946	7.28815	0.0639502	1.23251	0.506367	6.45297	18.0419	-8.432119e+01	-3.661301e+02	-4.504513e+02
90081	0.421423	7.28815	0.0639502	1.23251	0.506367	6.45297	18.0419	-8.432126e+01	-3.661229e+02	-4.504442e+02
90082	0.421423	7.28815	0.0639502	1.23251	0.506367	6.45297	11.2255	-8.169457e+01	-3.682384e+02	-4.499330e+02
90083	0.421423	7.28815	0.0489469	1.23251	0.506367	6.45297	11.2255	-8.430354e+01	-3.663134e+02	-4.506170e+02
90084	0.421423	7.28815	0.0489469	1.23251	0.506367	5.97716	11.2255	-8.455946e+01	-3.682012e+02	-4.527606e+02
90085	0.421423	7.28815	0.0431539	1.23251	0.506367	6.02928	11.2255	-8.650569e+01	-3.658528e+02	-4.523584e+02
90086	0.421423	7.28815	0.0565869	1.22669	0.506367	6.02928	11.2255	-8.284964e+01	-3.695692e+02	-4.524188e+02
90087	0.443113	7.28815	0.0449821	1.22669	0.506367	6.02928	11.2255	-8.580381e+01	-3.672052e+02	-4.530090e+02
90088	0.422334	7.28815	0.045551	1.22669	0.503165	6.16774	9.47436	-8.455962e+01	-3.666523e+02	-4.512119e+02
90089	0.422334	7.28815	0.0558078	1.22669	0.477264	6.10691	13.8043	-7.849169e+01	-3.706102e+02	-4.491018e+02
90090	0.422334	7.44411	0.0558078	1.25245	0.477264	6.10691	13.8043	-7.932635e+01	-3.696125e+02	-4.489388e+02
90091	0.412199	7.21583	0.0641203	1.22421	0.477264	6.10691	13.8043	-7.703657e+01	-3.723116e+02	-4.493481e+02
90092	0.435732	7.21583	0.0671145	1.21388	0.477264	6.10691	12.3327	-7.633625e+01	-3.734435e+02	-4.497798e+02
90093	0.431167	7.21583	0.0671145	1.21388	0.477264	6.14855	12.3327	-7.631366e+01	-3.732492e+02	-4.495629e+02
90094	0.431167	7.21583	0.0698712	1.21388	0.477264	6.26162	12.3327	-7.610479e+01	-3.742271e+02	-4.503318e+02
90095	0.431167	7.35868	0.0753804	1.2429	0.477264	6.21517	10.1362	-7.618822e+01	-3.753492e+02	-4.515374e+02
90096	0.435785	7.35868	0.0753804	1.2429	0.463752	6.2785	10.1362	-7.384383e+01	-3.798792e+02	-4.537230e+02
90097	0.435785	7.35868	0.0753804	1.2429	0.497616	6.55015	10.1362	-7.962700e+01	-3.727947e+02	-4.524217e+02
90098	0.414276	7.35868	0.0628382	1.2429	0.50454	6.55015	10.1362	-8.153684e+01	-3.685568e+02	-4.500936e+02
90099	0.414276	7.35868	0.0647538	1.2429	0.50454	6.3357	9.76165	-8.140300e+01	-3.695629e+02	-4.509659e+02
90100	0.433706	7.35868	0.0512871	1.2429	0.50454	6.39333	17.5803	-8.615189e+01	-3.650358e+02	-4.511877e+02
90101	0.403057	7.8624	0.0512871	1.2429	0.50454	5.95873	6.62572	-8.609892e+01	-3.652471e+02	-4.513460e+02
90102	0.412663	7.82073	0.0512871	1.2429	0.50454	6.09584	6.62572	-8.578159e+01	-3.654138e+02	-4.511953e+02
90103	0.412663	7.82073	0.0512871	1.2429	0.50454	6.35868	8.1593	-8.578702e+01	-3.662211e+02	-4.520082e+02
90104	0.412663	7.82073	0.0634372	1.2429	0.505034	6.49186	8.1593	-8.385598e+01	-3.677194e+02	-4.515754e+02
90105	0.416413	7.50969	0.0634372	1.20001	0.522445	6.49186	8.1593	-8.537601e+01	-3.656214e+02	-4.509975e+02
90106	0.407306	7.50969	0.0634372	1.20001	0.522445	6.49186	8.1593	-8.537591e+01	-3.652455e+02	-4.506214e+02
90107	0.407306	7.44562	0.0634372	1.17076	0.522445	6.49186	8.1593	-8.502756e+01	-3.660132e+02	-4.510407e+02
90108	0.407306	7.40708	0.0634372	1.18517	0.522445	6.74623	8.1593	-8.468135e+01	-3.670378e+02	-4.517191e+02
90109	0.415461	7.22848	0.0634372	1.18517	0.533285	6.63662	8.1593	-8.589242e+01	-3.669288e+02	-4.528212e+02
90110	0.420728	7.36029	0.0636678	1.15317	0.533285	6.63662	8.1593	-8.657168e+01	-3.663301e+02	-4.529018e+02
90111	0.420728	7.36029	0.0636678	1.15317	0.533285	6.63662	8.1593	-8.657168e+01	-3.663301e+02	-4.529018e+02
90112	0.420728	7.36029	0.0634093	1.15317	0.533285	6.20017	8.1593	-8.682966e+01	-3.689045e+02	-4.557341e+02
90113	0.402216	7.36029	0.0645872	1.15317	0.533285	6.20017	8.1593	-8.672427e+01	-3.684968e+02	-4.552210e+02
90114	0.402216	7.36029	0.0393089	1.15317	0.533285	6.20017	13.1515	-9.426290e+01	-3.619316e+02	-4.561945e+02
90115	0.403285	7.36029	0.0393089	1.15472	0.510418	5.6098	12.2271	-8.991791e+01	-3.667407e+02	-4.566586e+02
90116	0.431168	7.36029	0.0530141	1.15472	0.510418	6.10711	10.5065	-8.446191e+01	-3.676516e+02	-4.521135e+02
90117	0.431168	7.36029	0.0740771	1.15472	0.510418	6.25308	10.5065	-8.226025e+01	-3.709714e+02	-4.532317e+02
90118	0.431168	7.36029	0.0740771	1.15472	0.510418	6.25308	13.0225	-8.294104e+01	-3.703231e+02	-4.532641e+02
90119	0.429058	7.11605	0.0740771	1.15472	0.478416	6.25308	13.4096	-7.601028e+01	-3.761506e+02	-4.521608e+02
90120	0.415881	7.11605	0.0742769	1.15472	0.478416	6.25308	14.2074	-7.628766e+01	-3.754858e+02	-4.517735e+02
90121	0.415881	6.82761	0.0724419	1.15472	0.461964	6.25308	11.9593	-7.135567e+01	-3.821241e+02	-4.534798e+02
90122	0.415881	6.82761	0.0724419	1.15322	0.461964	6.0772	11.9593	-7.145049e+01	-3.804342e+02	-4.518846e+02
90123	0.428801	6.78592	0.0724419	1.15322	0.461964	6.0772	11.9593	-7.125041e+01	-3.808148e+02	-4.520652e+02
90124	0.428801	6.75314	0.0724419	1.15322	0.461964	6.0772	16.674	-7.285110e+01	-3.794225e+02	-4.522736e+02
90125	0.41009	6.75314	0.0731574	1.15322	0.461964	6.0772	16.674	-7.283268e+01	-3.802513e+02	-4.530840e+02
90126	0.4164	6.75314	0.0592063	1.15322	0.461964	6.13806	16.674	-7.383089e+01	-3.793766e+02	-4.532075e+02
90127	0.4164	6.75314	0.0561598	1.15322	0.504609	6.2573	12.0992	-8.002698e+01	-3.721108e+02	-4.521378e+02
90128	0.395047	7.06885	0.0475136	1.15322	0.504609	6.2573	13.7804	-8.414403e+01	-3.682591e+02	-4.524031e+02
90129	0.412894	7.06885	0.0491204	1.1598	0.512284	6.2573	13.7804	-8.510103e+01	-3.655258e+02	-4.506269e+02
90130	0.402659	7.06885	0.0491204	1.1598	0.512284	6.2573	13.7804	-8.510095e+01	-3.660403e+02	-4.511413e+02
90131	0.402659	7.06885	0.0491204	1.1598	0.512284	6.15404	13.7804	-8.515650e+01	-3.662787e+02	-4.514352e+02
90132	0.393203	7.06885	0.0507392	1.1598	0.512284	6.44269	13.7804	-8.457399e+01	-3.677797e+02	-4.523537e+02
90133	0.387309	7.06885	0.0507392	1.1598	0.512284	6.44269	12.942	-8.429362e+01	-3.687330e+02	-4.530266e+02
90134	0.387309	7.06885	0.0507392	1.1598	0.512284	6.44269	12.942	-8.429362e+01	-3.687330e+02	-4.530266e+02
90135	0.399654	7.06885	0.0728779	1.1598	0.512284	6.44269	12.942	-8.166791e+01	-3.698983e+02	-4.515662e+02
90136	0.399654	7.06885	0.0737482	1.1598	0.512284	6.44269	12.942	-8.164861e+01	-3.700890e+02	-4.517376e+02
90137	0.389229	7.06885	0.0737482	1.1598	0.512284	6.44269	12.942	-8.164866e+01	-3.713353e+02	-4.529840e+02
90138	0.409588	7.06885	0.0737482	1.1598	0.512284	6.44269	12.942	-8.164865e+01	-3.695575e+02	-4.512062e+02
90139	0.425066	7.06885	0.0737482	1.1598	0.512284	6.44269	12.942	-8.164892e+01	-3.698566e+02	-4.515055e+02
90140	0.419487	7.06885	0.0737482	1.1598	0.51213	6.43475	13.8066	-8.191384e+01	-3.693762e+02	-4.512900e+02
90141	0.417979	7.06885	0.0737482	1.1598	0.51213	6.44048	13.8066	-8.191074e+01	-3.692993e+02	-4.512100e+02
90142	0.428601	7.06885	0.0737482	1.1598	0.50345	6.44048	13.8066	-8.029714e+01	-3.707833e+02	-4.510804e+02
90143	0.428601	7.24803	0.0737482	1.23216	0.50345	6.44048	13.8066	-8.121508e+01	-3.702046e+02	-4.514197e+02
90144	0.437611	7.24803	0.0737482	1.21382	0.50345	6.44048	13.1698	-8.100078e+01	-3.705454e+02	-4.515462e+02
90145	0.437611	7.24803	0.0737482	1.20926	0.488097	6.44048	13.1698	-7.822072e+01	-3.733285e+02	-4.515492e+02
90146	0.437611	7.24803	0.0737482	1.20926	0.488097	6.44048	13.1698	-7.822072e+01	-3.733285e+02	-4.515492e+02
90147	0.421066	7.24803	0.0662667	1.20926	0.504963	6.31416	13.1698	-8.167460e+01	-3.680779e+02	-4.497525e+02
90148	0.422172	7.24803	0.053652	1.22371	0.504963	6.31416	13.1698	-8.332938e+01	-3.661303e+02	-4.494597e+02
90149	0.426357	7.40719	0.053652	1.22371	0.504963	6.33696	15.1666	-8.489750e+01	-3.650368e+02	-4.499343e+02
90150	0.424359	7.40719	0.0557937	1.22371	0.504963	6.33696	15.1666	-8.448921e+01	-3.650694e+02	-4.495586e+02
90151	0.417363	7.28208	0.0557937	1.22371	0.504963	6.50333	15.1666	-8.373125e+01	-3.663685e+02	-4.500997e+02
90152	0.402654	7.28208	0.0684721	1.22371	0.504963	6.46579	15.1666	-8.236677e+01	-3.681815e+02	-4.505482e+02
90153	0.402654	7.28208	0.0684721	1.22371	0.504963	6.46579	12.5881	-8.145115e+01	-3.689166e+02	-4.503678e+02
90154	0.402654	7.28208	0.0684721	1.22371	0.504963	6.46579	8.90198	-8.060407e+01	-3.712998e+02	-4.519039e+02
90155	0.392981	7.50457	0.0684721	1.23716	0.504963	6.46579	8.90198	-8.180290e+01	-3.693788e+02	-4.511817e+02
90156	0.422152	7.50457	0.0605428	1.23716	0.501046	6.46579	8.90198	-8.176330e+01	-3.685480e+02	-4.503113e+02
90157	0.40937	7.57568	0.0605428	1.23716	0.501046	6.46579	9.01375	-8.217474e+01	-3.679517e+02	-4.501264e+02
90158	0.421852	7.57568	0.0535108	1.23716	0.501046	6.46579	9.97266	-8.348819e+01	-3.679402e+02	-4.514284e+02
90159	0.398176	7.57568	0.0535108	1.23716	0.501046	6.20931	9.97266	-8.362558e+01	-3.659410e+02	-4.495666e+02
90160	0.390191	7.57568	0.0535108	1.27741	0.501046	6.14945	10.1431	-8.368880e+01	-3.685444e+02	-4.522332e+02
90161	0.435671	7.99822	0.0535108	1.27741	0.501046	5.87268	10.1431	-8.628404e+01	-3.649239e+02	-4.512080e+02
90162	0.435671	7.7873	0.0535108	1.27288	0.496913	5.87268	10.1431	-8.428765e+01	-3.662233e+02	-4.505109e+02
90163	0.435671	7.7873	0.0535108	1.24966	0.496913	5.87268	10.1431	-8.428968e+01	-3.663150e+02	-4.506047e+02
90164	0.435671	7.7873	0.0535108	1.24966	0.496913	6.09989	12.632	-8.480288e+01	-3.661378e+02	-4.509407e+02
90165	0.446067	7.79573	0.0694077	1.24966	0.489379	6.09989	12.632	-8.162662e+01	-3.707626e+02	-4.523893e+02
90166	0.435858	7.79573	0.0590499	1.24966	0.482695	6.09989	12.632	-8.136353e+01	-3.705863e+02	-4.519499e+02
90167	0.417698	7.79573	0.0590499	1.24966	0.482695	6.19022	12.632	-8.131439e+01	-3.706007e+02	-4.519151e+02
90168	0.417698	7.79573	0.0759256	1.24966	0.482695	6.24748	17.2838	-8.204211e+01	-3.709435e+02	-4.529856e+02
90169	0.417698	7.79573	0.0696971	1.32181	0.482695	6.24748	10.6249	-7.980998e+01	-3.697091e+02	-4.495190e+02
90170	0.412593	7.79573	0.0778327	1.32181	0.482695	6.24748	10.6249	-7.964575e+01	-3.714225e+02	-4.510682e+02
90171	0.42606	7.79573	0.070302	1.32181	0.482695	6.45016	10.6249	-7.967535e+01	-3.712346e+02	-4.509099e+02
90172	0.417984	7.79573	0.070302	1.32181	0.480797	6.06544	10.6249	-7.954874e+01	-3.704085e+02	-4.499573e+02
90173	0.417984	7.79573	0.070302	1.32181	0.468398	6.06544	10.6249	-7.740829e+01	-3.722705e+02	-4.496788e+02
90174	0.416231	8.01397	0.0573445	1.33957	0.468398	6.06544	10.6249	-7.990789e+01	-3.699968e+02	-4.499047e+02
90175	0.403628	8.01397	0.072497	1.33957	0.468398	6.06544	10.6249	-7.862067e+01	-3.716139e+02	-4.502345e+02
90176	0.403628	8.31641	0.0770053	1.33957	0.468398	5.99839	10.6249	-8.045779e+01	-3.706283e+02	-4.510861e+02
90177	0.403628	8.42531	0.0646695	1.33957	0.495822	5.99839	10.5058	-8.642625e+01	-3.628915e+02	-4.493177e+02
90178	0.403628	8.42531	0.0646695	1.33957	0.495822	6.03473	9.01031	-8.612201e+01	-3.633462e+02	-4.494682e+02
90179	0.398096	8.32073	0.074549	1.33957	0.495822	6.17896	9.01031	-8.491408e+01	-3.656174e+02	-4.505315e+02
90180	0.398096	8.32073	0.074549	1.33957	0.495822	6.17896	9.01031	-8.491408e+01	-3.656174e+02	-4.505315e+02
90181	0.398096	8.32073	0.074549	1.33957	0.495822	6.17896	9.01031	-8.491408e+01	-3.656174e+02	-4.505315e+02
90182	0.412474	8.32073	0.074549	1.33957	0.495822	6.17896	9.01031	-8.491416e+01	-3.653612e+02	-4.502753e+02
90183	0.412474	8.32073	0.074549	1.36065	0.495822	6.48451	9.95949	-8.491861e+01	-3.657336e+02	-4.506522e+02
90184	0.420653	8.32073	0.0755305	1.36065	0.495822	6.48451	9.95949	-8.490663e+01	-3.661328e+02	-4.510395e+02
90185	0.420653	8.32073	0.0686367	1.36065	0.495822	6.48451	9.95949	-8.511423e+01	-3.658227e+02	-4.509369e+02
90186	0.420653	8.32073	0.0615678	1.3615	0.540175	6.93368	9.95949	-9.387178e+01	-3.580408e+02	-4.519126e+02
90187	0.420653	8.32073	0.0707008	1.3615	0.540175	6.94642	9.95949	-9.320138e+01	-3.588290e+02	-4.520304e+02
90188	0.410663	8.32073	0.079538	1.3147	0.540175	7.08879	11.4632	-9.336203e+01	-3.612206e+02	-4.545827e+02
90189	0.397608	8.32073	0.079538	1.3147	0.540175	6.79688	11.4632	-9.351686e+01	-3.592741e+02	-4.527910e+02
90190	0.405589	8.32073	0.079538	1.3147	0.540175	7.10116	7.54106	-9.264912e+01	-3.621853e+02	-4.548345e+02
90191	0.405589	8.32073	0.0868173	1.3147	0.540175	7.03544	7.43296	-9.286081e+01	-3.626332e+02	-4.554940e+02
90192	0.390039	8.32073	0.0772331	1.3147	0.540175	6.81282	7.43296	-9.278007e+01	-3.608819e+02	-4.536620e+02
90193	0.390039	8.28476	0.0609772	1.33014	0.540175	6.81282	8.2857	-9.350356e+01	-3.585204e+02	-4.520240e+02
90194	0.401651	8.28476	0.0653132	1.33014	0.540175	6.75086	12.6689	-9.407536e+01	-3.571359e+02	-4.512112e+02
90195	0.400916	8.28476	0.0640545	1.33014	0.540175	6.75086	16.0466	-9.544467e+01	-3.569575e+02	-4.524022e+02
90196	0.400916	8.30179	0.0640545	1.39842	0.540175	6.80488	16.0466	-9.551714e+01	-3.568078e+02	-4.523249e+02
90197	0.400916	8.30179	0.0545083	1.39842	0.52752	6.80488	18.0832	-9.532480e+01	-3.580165e+02	-4.533413e+02
90198	0.393313	8.30179	0.0616637	1.39842	0.5402	6.80488	12.2525	-9.437154e+01	-3.581398e+02	-4.525113e+02
90199	0.393313	8.7244	0.0616637	1.39842	0.5402	6.55204	12.2525	-9.725886e+01	-3.550194e+02	-4.522783e+02
90200	0.383107	8.55497	0.0616637	1.39842	0.52019	6.55204	11.3428	-9.198714e+01	-3.599954e+02	-4.519826e+02
90201	0.383107	8.58609	0.0616637	1.40865	0.52019	6.51657	11.3428	-9.220967e+01	-3.597786e+02	-4.519882e+02
90202	0.383107	8.58609	0.0616637	1.40865	0.52019	6.43783	11.3428	-9.225181e+01	-3.597879e+02	-4.520397e+02
90203	0.414534	8.58609	0.0616637	1.38633	0.52019	6.43783	11.3428	-9.225372e+01	-3.577387e+02	-4.499925e+02
90204	0.407371	8.58609	0.0616637	1.38633	0.52019	6.43783	11.3428	-9.225365e+01	-3.576095e+02	-4.498631e+02
90205	0.407371	8.58609	0.0649591	1.38633	0.52019	6.42218	13.3942	-9.255176e+01	-3.576251e+02	-4.501768e+02
90206	0.407371	8.46393	0.0727912	1.38633	0.52019	6.42218	17.7298	-9.318190e+01	-3.588037e+02	-4.519856e+02
90207	0.407371	8.46393	0.07804	1.38633	0.52019	6.41359	17.0965	-9.281683e+01	-3.600269e+02	-4.528438e+02
90208	0.407371	8.46393	0.0721898	1.38633	0.52019	6.41359	17.0965	-9.288839e+01	-3.588067e+02	-4.516951e+02
90209	0.395319	8.46393	0.0721898	1.33782	0.52019	6.41359	6.60629	-9.001770e+01	-3.630094e+02	-4.530271e+02
