iter	Krestbody_plasma(1)	VmaxC(1)	Km(1)	QurineC(1)	LnPrior	LnData	LnPosterior
92152	0.241202	3.4768	136.047	30.5063	-5.567248e+01	-4.641795e+03	-4.697468e+03
92153	0.245469	3.4768	136.932	27.8632	-5.379238e+01	-4.641538e+03	-4.695330e+03
92154	0.244878	3.6056	136.932	27.8632	-5.358439e+01	-4.641331e+03	-4.694916e+03
92155	0.242952	3.64648	136.932	27.8632	-5.351921e+01	-4.642791e+03	-4.696310e+03
92156	0.239745	3.64648	140.317	26.1904	-5.470652e+01	-4.640852e+03	-4.695558e+03
92157	0.239745	3.64648	138.432	26.1904	-5.321054e+01	-4.642537e+03	-4.695748e+03
92158	0.239745	3.63919	138.432	22.4612	-5.033933e+01	-4.645509e+03	-4.695848e+03
92159	0.246085	3.63919	137.828	24.7389	-5.156186e+01	-4.643043e+03	-4.694605e+03
92160	0.246085	3.63919	137.828	24.7389	-5.156186e+01	-4.643043e+03	-4.694605e+03
92161	0.250952	3.63919	145.406	26.8927	-5.954057e+01	-4.636344e+03	-4.695885e+03
92162	0.250952	3.75205	145.406	26.9018	-5.937069e+01	-4.634687e+03	-4.694058e+03
92163	0.245095	3.75205	145.406	24.4982	-5.738040e+01	-4.637161e+03	-4.694541e+03
92164	0.245095	3.75205	146.46	24.4982	-5.828625e+01	-4.636642e+03	-4.694929e+03
92165	0.245765	3.83998	145.544	24.4982	-5.736232e+01	-4.637993e+03	-4.695356e+03
92166	0.251431	3.83998	145.544	24.4982	-5.736244e+01	-4.638099e+03	-4.695461e+03
92167	0.251431	3.83998	146.452	24.4982	-5.814285e+01	-4.636837e+03	-4.694980e+03
92168	0.251431	3.80538	149.353	24.4982	-6.074660e+01	-4.634131e+03	-4.694877e+03
92169	0.251431	3.80538	146.615	25.5413	-5.917244e+01	-4.635141e+03	-4.694313e+03
92170	0.248835	3.80538	147.576	25.5413	-6.000978e+01	-4.634412e+03	-4.694422e+03
92171	0.253513	3.80538	147.576	25.5413	-6.000989e+01	-4.634328e+03	-4.694338e+03
92172	0.253513	3.80538	147.576	25.5413	-6.000989e+01	-4.634328e+03	-4.694338e+03
92173	0.253513	3.80538	147.576	25.5413	-6.000989e+01	-4.634328e+03	-4.694338e+03
92174	0.255313	3.80538	147.576	25.5413	-6.000993e+01	-4.634518e+03	-4.694528e+03
92175	0.259582	3.80538	147.576	25.5413	-6.001003e+01	-4.635295e+03	-4.695305e+03
92176	0.259582	3.80538	147.576	24.8741	-5.947074e+01	-4.635853e+03	-4.695323e+03
92177	0.259582	3.80538	151.419	24.8741	-6.290947e+01	-4.633560e+03	-4.696470e+03
92178	0.256938	3.80509	148.635	24.8741	-6.040432e+01	-4.634431e+03	-4.694836e+03
92179	0.256938	3.80509	148.635	27.0902	-6.226429e+01	-4.632718e+03	-4.694982e+03
92180	0.256938	3.80509	148.635	27.0902	-6.226429e+01	-4.632718e+03	-4.694982e+03
92181	0.256938	3.80509	148.635	27.0902	-6.226429e+01	-4.632718e+03	-4.694982e+03
92182	0.255998	3.80509	145.521	27.0902	-5.955227e+01	-4.635724e+03	-4.695276e+03
92183	0.255998	3.80509	145.521	27.4504	-5.987313e+01	-4.635449e+03	-4.695322e+03
92184	0.259044	3.80509	145.521	27.4504	-5.987320e+01	-4.636166e+03	-4.696040e+03
92185	0.253941	3.80509	145.521	21.7404	-5.539747e+01	-4.640195e+03	-4.695593e+03
92186	0.253941	3.80509	146.306	21.7404	-5.607156e+01	-4.639230e+03	-4.695302e+03
92187	0.257462	3.80509	146.306	21.7404	-5.607164e+01	-4.639891e+03	-4.695963e+03
92188	0.252901	3.80509	146.068	21.7404	-5.586662e+01	-4.639400e+03	-4.695266e+03
92189	0.249044	3.71686	141.356	21.7404	-5.205955e+01	-4.642954e+03	-4.695014e+03
92190	0.249044	3.71686	141.356	21.7404	-5.205955e+01	-4.642954e+03	-4.695014e+03
92191	0.249044	3.73673	141.356	21.9997	-5.220338e+01	-4.643298e+03	-4.695502e+03
92192	0.245605	3.73673	144.047	21.9997	-5.442879e+01	-4.640331e+03	-4.694759e+03
92193	0.245605	3.68585	144.047	21.9997	-5.450877e+01	-4.640498e+03	-4.695007e+03
92194	0.245967	3.68585	143.899	20.2982	-5.328582e+01	-4.642388e+03	-4.695674e+03
92195	0.245967	3.68585	143.899	20.2982	-5.328582e+01	-4.642388e+03	-4.695674e+03
92196	0.245967	3.78598	143.899	25.6547	-5.698066e+01	-4.637845e+03	-4.694826e+03
92197	0.251764	3.64432	140.489	27.0657	-5.560562e+01	-4.638009e+03	-4.693615e+03
92198	0.24038	3.68498	140.489	32.8523	-6.131801e+01	-4.637068e+03	-4.698386e+03
92199	0.24038	3.68498	140.489	23.9675	-5.299832e+01	-4.642357e+03	-4.695355e+03
92200	0.250095	3.68498	140.489	22.6685	-5.204675e+01	-4.642365e+03	-4.694412e+03
92201	0.250095	3.67045	139.874	21.6681	-5.089000e+01	-4.643874e+03	-4.694764e+03
92202	0.250095	3.67045	139.874	25.4384	-5.368802e+01	-4.640369e+03	-4.694057e+03
92203	0.256392	3.61893	139.874	26.4781	-5.464162e+01	-4.639062e+03	-4.693703e+03
92204	0.256392	3.65032	139.874	31.0936	-5.898306e+01	-4.636754e+03	-4.695737e+03
92205	0.248952	3.58987	139.874	31.0936	-5.907930e+01	-4.636163e+03	-4.695243e+03
92206	0.25569	3.53334	140.313	31.0936	-5.952196e+01	-4.636220e+03	-4.695742e+03
92207	0.249861	3.53334	140.313	21.4758	-5.133331e+01	-4.644054e+03	-4.695387e+03
92208	0.249861	3.60359	140.313	26.7743	-5.527377e+01	-4.638288e+03	-4.693562e+03
92209	0.252921	3.60243	140.313	26.7743	-5.527568e+01	-4.638124e+03	-4.693400e+03
92210	0.252921	3.60243	140.313	26.7743	-5.527568e+01	-4.638124e+03	-4.693400e+03
92211	0.245991	3.60243	140.313	26.7743	-5.527553e+01	-4.638892e+03	-4.694168e+03
92212	0.245991	3.60243	140.418	29.016	-5.741325e+01	-4.637470e+03	-4.694883e+03
92213	0.246815	3.60243	140.418	29.016	-5.741327e+01	-4.637270e+03	-4.694684e+03
92214	0.246815	3.60243	140.418	29.3586	-5.774479e+01	-4.637077e+03	-4.694821e+03
92215	0.248908	3.60243	143.062	29.3586	-5.990539e+01	-4.636119e+03	-4.696025e+03
92216	0.256178	3.60243	143.013	29.3586	-5.986489e+01	-4.635328e+03	-4.695193e+03
92217	0.261756	3.60243	140.506	23.2779	-5.263053e+01	-4.642081e+03	-4.694711e+03
92218	0.261756	3.4691	137.309	23.2779	-5.032333e+01	-4.644256e+03	-4.694580e+03
92219	0.261756	3.4691	137.309	25.7724	-5.227152e+01	-4.642020e+03	-4.694291e+03
92220	0.258568	3.4691	137.309	25.7724	-5.227145e+01	-4.641624e+03	-4.693895e+03
92221	0.258568	3.4691	137.309	27.7907	-5.402994e+01	-4.640134e+03	-4.694164e+03
92222	0.264613	3.4939	135.207	27.7907	-5.238632e+01	-4.643183e+03	-4.695570e+03
92223	0.264613	3.4939	135.207	27.7907	-5.238632e+01	-4.643183e+03	-4.695570e+03
92224	0.262708	3.42281	135.207	27.7907	-5.250254e+01	-4.642143e+03	-4.694646e+03
92225	0.258538	3.52125	137.036	27.7907	-5.373438e+01	-4.640113e+03	-4.693847e+03
92226	0.247775	3.52125	137.036	26.9901	-5.301712e+01	-4.640742e+03	-4.693759e+03
92227	0.25498	3.52125	137.036	26.9901	-5.301728e+01	-4.640349e+03	-4.693366e+03
92228	0.255017	3.52125	137.036	27.062	-5.308060e+01	-4.640270e+03	-4.693351e+03
92229	0.255017	3.52125	138.674	27.062	-5.435576e+01	-4.639305e+03	-4.693660e+03
92230	0.255285	3.52125	142.074	27.062	-5.708826e+01	-4.639285e+03	-4.696373e+03
92231	0.255285	3.52125	141.041	27.062	-5.624581e+01	-4.639001e+03	-4.695247e+03
92232	0.262083	3.5913	141.041	23.817	-5.348005e+01	-4.641136e+03	-4.694616e+03
92233	0.262083	3.5913	141.041	22.7221	-5.267994e+01	-4.642250e+03	-4.694930e+03
92234	0.262083	3.56346	141.041	22.7221	-5.272463e+01	-4.642329e+03	-4.695053e+03
92235	0.254324	3.56346	141.041	22.7221	-5.272445e+01	-4.641584e+03	-4.694309e+03
92236	0.250073	3.59099	141.041	28.3108	-5.726660e+01	-4.637009e+03	-4.694276e+03
92237	0.252985	3.59099	141.041	28.3108	-5.726667e+01	-4.636762e+03	-4.694029e+03
92238	0.259792	3.59099	141.041	24.5941	-5.407746e+01	-4.639948e+03	-4.694026e+03
92239	0.259792	3.59099	139.069	24.5941	-5.249921e+01	-4.641650e+03	-4.694150e+03
92240	0.248622	3.59099	136.393	24.5941	-5.041866e+01	-4.643785e+03	-4.694203e+03
92241	0.25814	3.59099	136.393	24.5425	-5.037854e+01	-4.645027e+03	-4.695405e+03
92242	0.248299	3.5698	140.603	24.6213	-5.377843e+01	-4.640415e+03	-4.694194e+03
92243	0.253346	3.5698	140.552	24.6213	-5.373753e+01	-4.639883e+03	-4.693621e+03
92244	0.253346	3.5698	140.552	24.6213	-5.373753e+01	-4.639883e+03	-4.693621e+03
92245	0.256745	3.5698	139.382	27.5202	-5.524548e+01	-4.638409e+03	-4.693654e+03
92246	0.244239	3.5698	139.382	27.5202	-5.524520e+01	-4.639645e+03	-4.694891e+03
92247	0.243272	3.5698	139.382	27.6306	-5.534481e+01	-4.639878e+03	-4.695223e+03
92248	0.243272	3.5698	139.382	27.6306	-5.534481e+01	-4.639878e+03	-4.695223e+03
92249	0.243527	3.49605	135.58	18.5059	-4.592346e+01	-4.651130e+03	-4.697053e+03
92250	0.243527	3.49605	133.569	23.1851	-4.739004e+01	-4.647318e+03	-4.694708e+03
92251	0.245958	3.49605	136.646	23.7576	-5.012412e+01	-4.644056e+03	-4.694180e+03
92252	0.245958	3.49605	136.646	23.7576	-5.012412e+01	-4.644056e+03	-4.694180e+03
92253	0.240253	3.49605	136.646	27.5184	-5.322862e+01	-4.643257e+03	-4.696486e+03
92254	0.240253	3.49605	136.646	27.5184	-5.322862e+01	-4.643257e+03	-4.696486e+03
92255	0.240253	3.49605	134.469	31.6947	-5.569384e+01	-4.641997e+03	-4.697691e+03
92256	0.240253	3.50881	135.613	31.6947	-5.653148e+01	-4.641205e+03	-4.697736e+03
92257	0.240253	3.50881	135.613	17.9361	-4.562618e+01	-4.652811e+03	-4.698438e+03
92258	0.24885	3.44066	135.613	22.3857	-4.843592e+01	-4.646065e+03	-4.694501e+03
92259	0.256572	3.44066	135.758	25.2621	-5.071193e+01	-4.642876e+03	-4.693588e+03
92260	0.256572	3.44066	133.444	26.6478	-5.014705e+01	-4.643380e+03	-4.693527e+03
92261	0.256572	3.44066	136.295	26.6478	-5.228182e+01	-4.641629e+03	-4.693911e+03
92262	0.256572	3.44066	136.295	26.6478	-5.228182e+01	-4.641629e+03	-4.693911e+03
92263	0.256572	3.46385	136.295	26.6478	-5.224386e+01	-4.641300e+03	-4.693544e+03
92264	0.256662	3.46385	134.175	26.6478	-5.064877e+01	-4.642902e+03	-4.693551e+03
92265	0.256662	3.46385	134.175	26.6478	-5.064877e+01	-4.642902e+03	-4.693551e+03
92266	0.256662	3.42172	134.175	26.7543	-5.081025e+01	-4.642681e+03	-4.693491e+03
92267	0.256111	3.42172	134.175	26.7543	-5.081024e+01	-4.642709e+03	-4.693519e+03
92268	0.256111	3.42172	134.175	26.7543	-5.081024e+01	-4.642709e+03	-4.693519e+03
92269	0.252628	3.42172	134.175	32.3199	-5.627274e+01	-4.639602e+03	-4.695875e+03
92270	0.252628	3.42172	135.284	26.6717	-5.156689e+01	-4.642444e+03	-4.694011e+03
92271	0.252628	3.42172	136.791	23.1311	-4.989483e+01	-4.645316e+03	-4.695211e+03
92272	0.25882	3.42172	136.791	28.619	-5.447743e+01	-4.640767e+03	-4.695244e+03
92273	0.254596	3.42307	136.791	28.619	-5.447511e+01	-4.640865e+03	-4.695341e+03
92274	0.251659	3.42307	136.791	28.619	-5.447505e+01	-4.641295e+03	-4.695770e+03
92275	0.254008	3.42307	134.388	24.7823	-4.932839e+01	-4.644069e+03	-4.693398e+03
92276	0.251413	3.42307	134.388	24.7823	-4.932833e+01	-4.644225e+03	-4.693553e+03
92277	0.251673	3.42307	134.388	24.5747	-4.916489e+01	-4.644371e+03	-4.693536e+03
92278	0.251242	3.49753	137.535	27.0745	-5.351553e+01	-4.640289e+03	-4.693804e+03
92279	0.251242	3.49753	137.535	27.0745	-5.351553e+01	-4.640289e+03	-4.693804e+03
92280	0.251145	3.49753	137.911	27.0745	-5.380795e+01	-4.640147e+03	-4.693955e+03
92281	0.251145	3.60407	142.831	29.4071	-5.975896e+01	-4.635615e+03	-4.695374e+03
92282	0.251145	3.60407	142.831	26.0701	-5.672377e+01	-4.637787e+03	-4.694511e+03
92283	0.258628	3.58307	141.104	26.0701	-5.534145e+01	-4.638545e+03	-4.693887e+03
92284	0.258628	3.63489	141.104	29.8304	-5.871069e+01	-4.636151e+03	-4.694862e+03
92285	0.258628	3.56982	137.725	29.8304	-5.613175e+01	-4.638752e+03	-4.694884e+03
92286	0.258628	3.56982	138.941	29.8304	-5.708403e+01	-4.637514e+03	-4.694598e+03
92287	0.263235	3.56982	138.941	29.8304	-5.708413e+01	-4.638522e+03	-4.695606e+03
92288	0.25454	3.56982	138.941	29.8304	-5.708393e+01	-4.637149e+03	-4.694233e+03
92289	0.256121	3.57884	138.941	29.8304	-5.706948e+01	-4.637280e+03	-4.694350e+03
92290	0.248934	3.56465	138.941	30.5323	-5.779914e+01	-4.637121e+03	-4.694920e+03
92291	0.259036	3.56465	139.787	23.3565	-5.217256e+01	-4.641814e+03	-4.693987e+03
92292	0.25871	3.56465	137.772	23.3565	-5.058486e+01	-4.643602e+03	-4.694187e+03
92293	0.24862	3.56465	137.527	21.0172	-4.878604e+01	-4.645582e+03	-4.694369e+03
92294	0.255383	3.56465	137.527	21.0172	-4.878619e+01	-4.645870e+03	-4.694657e+03
92295	0.255376	3.56465	139.065	21.0172	-4.999016e+01	-4.644482e+03	-4.694472e+03
92296	0.244441	3.67643	139.065	21.0172	-4.981164e+01	-4.646080e+03	-4.695892e+03
92297	0.244441	3.58084	139.065	21.0172	-4.996390e+01	-4.645092e+03	-4.695056e+03
92298	0.251722	3.58084	139.065	21.0172	-4.996406e+01	-4.644305e+03	-4.694269e+03
92299	0.246508	3.58284	139.065	19.1134	-4.881351e+01	-4.647126e+03	-4.695939e+03
92300	0.253094	3.4445	139.913	19.1134	-4.971253e+01	-4.650132e+03	-4.699845e+03
92301	0.252665	3.4445	139.095	28.6373	-5.625230e+01	-4.640973e+03	-4.697225e+03
92302	0.252665	3.4445	139.095	27.2078	-5.494163e+01	-4.641868e+03	-4.696810e+03
92303	0.252665	3.4445	137.52	22.9162	-5.026491e+01	-4.644826e+03	-4.695091e+03
92304	0.252617	3.43572	136.099	22.9162	-4.918755e+01	-4.645083e+03	-4.694271e+03
92305	0.259646	3.38606	136.099	22.1928	-4.876160e+01	-4.647164e+03	-4.695926e+03
92306	0.261962	3.38606	136.099	22.1928	-4.876165e+01	-4.647356e+03	-4.696118e+03
92307	0.264758	3.36557	129.672	22.1928	-4.411160e+01	-4.652704e+03	-4.696815e+03
92308	0.264758	3.30405	129.672	24.7771	-4.612491e+01	-4.649087e+03	-4.695212e+03
92309	0.26396	3.30405	129.672	24.7771	-4.612489e+01	-4.648853e+03	-4.694978e+03
92310	0.251442	3.30405	129.672	24.7771	-4.612460e+01	-4.647962e+03	-4.694086e+03
92311	0.251442	3.30405	129.672	24.7771	-4.612460e+01	-4.647962e+03	-4.694086e+03
92312	0.251442	3.30405	127.131	24.7771	-4.438632e+01	-4.649879e+03	-4.694265e+03
92313	0.247704	3.21287	124.582	24.7771	-4.286111e+01	-4.652438e+03	-4.695300e+03
92314	0.247704	3.21287	124.582	27.0255	-4.474089e+01	-4.650800e+03	-4.695541e+03
92315	0.259239	3.21287	124.582	22.6251	-4.125162e+01	-4.654340e+03	-4.695591e+03
92316	0.252372	3.21287	124.798	21.4617	-4.059829e+01	-4.654921e+03	-4.695520e+03
92317	0.252372	3.21533	125.531	21.4617	-4.107174e+01	-4.654391e+03	-4.695462e+03
92318	0.258384	3.21533	125.531	28.2374	-4.645161e+01	-4.648701e+03	-4.695152e+03
92319	0.258384	3.21533	127.044	29.9137	-4.906895e+01	-4.646745e+03	-4.695814e+03
92320	0.261581	3.21533	126.91	29.9137	-4.897938e+01	-4.647077e+03	-4.696056e+03
92321	0.261581	3.28786	126.91	29.9137	-4.885700e+01	-4.647368e+03	-4.696225e+03
92322	0.260999	3.28786	126.623	29.933	-4.868436e+01	-4.647628e+03	-4.696313e+03
92323	0.260999	3.28786	130.872	28.9988	-5.069124e+01	-4.644781e+03	-4.695472e+03
92324	0.260999	3.36997	132.694	28.9988	-5.186204e+01	-4.642872e+03	-4.694735e+03
92325	0.275478	3.36997	132.694	28.9988	-5.186239e+01	-4.647849e+03	-4.699711e+03
92326	0.267903	3.36997	132.694	26.0104	-4.917215e+01	-4.646727e+03	-4.695899e+03
92327	0.267903	3.36997	132.694	26.0104	-4.917215e+01	-4.646727e+03	-4.695899e+03
92328	0.266381	3.36997	132.694	26.0104	-4.917211e+01	-4.646200e+03	-4.695373e+03
92329	0.266916	3.36997	132.694	22.0135	-4.613252e+01	-4.650292e+03	-4.696425e+03
92330	0.266916	3.37322	130.952	27.5797	-4.928351e+01	-4.647017e+03	-4.696300e+03
92331	0.266916	3.37322	130.952	26.2929	-4.815442e+01	-4.647997e+03	-4.696151e+03
92332	0.266638	3.37322	130.952	26.2929	-4.815442e+01	-4.647884e+03	-4.696038e+03
92333	0.266638	3.35814	133.582	23.5186	-4.787129e+01	-4.648061e+03	-4.695932e+03
92334	0.266638	3.35814	133.582	23.5186	-4.787129e+01	-4.648061e+03	-4.695932e+03
92335	0.257368	3.40289	133.582	23.5186	-4.779702e+01	-4.645927e+03	-4.693724e+03
92336	0.248237	3.40289	133.582	26.2363	-4.995770e+01	-4.644223e+03	-4.694181e+03
92337	0.253103	3.40289	133.582	26.2363	-4.995781e+01	-4.643621e+03	-4.693579e+03
92338	0.258862	3.40289	131.614	26.2363	-4.852897e+01	-4.645530e+03	-4.694059e+03
92339	0.263079	3.37484	131.614	25.8381	-4.824027e+01	-4.646402e+03	-4.694643e+03
92340	0.260888	3.37484	131.614	26.2703	-4.860428e+01	-4.645558e+03	-4.694162e+03
92341	0.260888	3.32796	131.614	26.2703	-4.868219e+01	-4.645678e+03	-4.694360e+03
92342	0.262954	3.32796	131.614	26.2703	-4.868224e+01	-4.646010e+03	-4.694692e+03
92343	0.262954	3.32796	131.614	26.2703	-4.868224e+01	-4.646010e+03	-4.694692e+03
92344	0.257912	3.32796	129.123	28.3856	-4.881843e+01	-4.645641e+03	-4.694459e+03
92345	0.253464	3.32796	132.786	25.1879	-4.863062e+01	-4.646273e+03	-4.694904e+03
92346	0.255662	3.32796	132.786	27.6507	-5.074072e+01	-4.644301e+03	-4.695042e+03
92347	0.255662	3.32796	132.786	26.4707	-4.969947e+01	-4.645130e+03	-4.694830e+03
92348	0.255662	3.32048	130.766	26.4707	-4.826257e+01	-4.645704e+03	-4.693967e+03
92349	0.255662	3.32048	130.766	26.4707	-4.826257e+01	-4.645704e+03	-4.693967e+03
92350	0.255662	3.32048	130.766	26.4707	-4.826257e+01	-4.645704e+03	-4.693967e+03
92351	0.255662	3.32048	129.043	26.4707	-4.705785e+01	-4.646794e+03	-4.693852e+03
92352	0.252029	3.39539	129.043	34.4282	-5.503398e+01	-4.643503e+03	-4.698537e+03
92353	0.252029	3.39539	129.043	26.9683	-4.736573e+01	-4.647487e+03	-4.694852e+03
92354	0.254959	3.39539	134.719	26.9683	-5.144548e+01	-4.642769e+03	-4.694215e+03
92355	0.249604	3.39539	134.719	26.9683	-5.144536e+01	-4.643498e+03	-4.694943e+03
92356	0.249604	3.39539	134.719	26.9683	-5.144536e+01	-4.643498e+03	-4.694943e+03
92357	0.249604	3.39539	134.719	27.0364	-5.150529e+01	-4.643441e+03	-4.694946e+03
92358	0.249604	3.41101	133.134	27.0364	-5.030838e+01	-4.643502e+03	-4.693810e+03
92359	0.252111	3.41101	133.544	25.7755	-4.952925e+01	-4.643906e+03	-4.693435e+03
92360	0.252111	3.41101	133.544	27.8748	-5.136196e+01	-4.642449e+03	-4.693811e+03
92361	0.252111	3.41101	131.97	28.8841	-5.116076e+01	-4.642949e+03	-4.694110e+03
92362	0.252111	3.41101	131.97	26.8738	-4.932103e+01	-4.644218e+03	-4.693539e+03
92363	0.260998	3.41101	131.97	26.8738	-4.932124e+01	-4.645177e+03	-4.694498e+03
92364	0.260998	3.35132	133.49	26.8738	-5.052513e+01	-4.644233e+03	-4.694758e+03
92365	0.262644	3.35132	132.111	23.7738	-4.700140e+01	-4.647677e+03	-4.694678e+03
92366	0.259037	3.4069	132.111	26.8624	-4.941956e+01	-4.644577e+03	-4.693997e+03
92367	0.257122	3.38842	132.111	26.8624	-4.945001e+01	-4.644194e+03	-4.693644e+03
92368	0.2459	3.38842	132.111	29.1127	-5.151885e+01	-4.643760e+03	-4.695278e+03
92369	0.2459	3.38842	132.111	28.3239	-5.077051e+01	-4.644207e+03	-4.694978e+03
92370	0.252529	3.38842	132.111	28.3239	-5.077066e+01	-4.643153e+03	-4.693924e+03
92371	0.252529	3.41301	131.782	27.7735	-4.998561e+01	-4.643831e+03	-4.693817e+03
92372	0.252529	3.41301	133.379	32.3638	-5.574815e+01	-4.640042e+03	-4.695790e+03
92373	0.25661	3.45201	133.02	32.6828	-5.577224e+01	-4.640428e+03	-4.696200e+03
92374	0.25661	3.45201	133.02	32.6828	-5.577224e+01	-4.640428e+03	-4.696200e+03
92375	0.25661	3.45201	133.02	32.6828	-5.577224e+01	-4.640428e+03	-4.696200e+03
92376	0.25661	3.45201	133.02	32.6828	-5.577224e+01	-4.640428e+03	-4.696200e+03
92377	0.256683	3.45201	137.644	28.2421	-5.473308e+01	-4.640108e+03	-4.694841e+03
92378	0.252435	3.55204	137.644	25.4719	-5.214858e+01	-4.641020e+03	-4.693168e+03
92379	0.252435	3.55204	137.644	25.4719	-5.214858e+01	-4.641020e+03	-4.693168e+03
92380	0.252435	3.55204	139.565	24.4426	-5.283653e+01	-4.640694e+03	-4.693531e+03
92381	0.252435	3.61404	139.565	24.4426	-5.273707e+01	-4.640606e+03	-4.693343e+03
92382	0.249402	3.61404	139.565	24.4426	-5.273701e+01	-4.640669e+03	-4.693406e+03
92383	0.249827	3.61404	139.216	26.6552	-5.427877e+01	-4.639246e+03	-4.693524e+03
92384	0.249827	3.61404	139.216	26.6552	-5.427877e+01	-4.639246e+03	-4.693524e+03
92385	0.250449	3.61404	139.216	21.6012	-5.041186e+01	-4.643721e+03	-4.694133e+03
92386	0.250449	3.61404	139.618	22.6986	-5.148401e+01	-4.642177e+03	-4.693661e+03
92387	0.250449	3.61404	139.618	25.1857	-5.336843e+01	-4.639944e+03	-4.693313e+03
92388	0.253597	3.61404	139.618	25.1857	-5.336850e+01	-4.639983e+03	-4.693352e+03
92389	0.25711	3.61404	139.618	26.1864	-5.419656e+01	-4.639569e+03	-4.693766e+03
92390	0.251411	3.61404	139.618	26.1864	-5.419643e+01	-4.639159e+03	-4.693355e+03
92391	0.251411	3.65919	145.843	24.9467	-5.825429e+01	-4.637150e+03	-4.695404e+03
92392	0.252567	3.755	145.843	24.9467	-5.810358e+01	-4.635850e+03	-4.693954e+03
92393	0.248224	3.755	147.046	26.2204	-6.019261e+01	-4.634479e+03	-4.694672e+03
92394	0.248224	3.755	147.046	29.8694	-6.355627e+01	-4.632194e+03	-4.695750e+03
92395	0.248224	3.755	141.02	26.899	-5.571362e+01	-4.640202e+03	-4.695916e+03
92396	0.251885	3.5753	141.02	30.3904	-5.930044e+01	-4.635884e+03	-4.695185e+03
92397	0.251885	3.5753	141.02	30.281	-5.918957e+01	-4.635961e+03	-4.695150e+03
92398	0.252187	3.69148	141.02	30.281	-5.900466e+01	-4.636245e+03	-4.695250e+03
92399	0.246739	3.69148	145.99	30.281	-6.315469e+01	-4.633721e+03	-4.696876e+03
92400	0.246739	3.68248	145.99	30.281	-6.316889e+01	-4.633978e+03	-4.697147e+03
92401	0.246739	3.68248	144.587	30.281	-6.197204e+01	-4.634063e+03	-4.696035e+03
92402	0.256464	3.68248	144.587	30.105	-6.179495e+01	-4.633334e+03	-4.695128e+03
92403	0.253414	3.68248	142.506	26.2891	-5.651590e+01	-4.637090e+03	-4.693606e+03
92404	0.251909	3.54378	142.506	21.881	-5.337221e+01	-4.643328e+03	-4.696700e+03
92405	0.256593	3.76452	142.7	21.881	-5.318268e+01	-4.643440e+03	-4.696622e+03
92406	0.256593	3.76452	142.7	21.881	-5.318268e+01	-4.643440e+03	-4.696622e+03
92407	0.255762	3.72784	142.439	21.881	-5.302398e+01	-4.642395e+03	-4.695419e+03
92408	0.255762	3.72784	142.439	21.881	-5.302398e+01	-4.642395e+03	-4.695419e+03
92409	0.255762	3.64074	137.854	21.881	-4.948676e+01	-4.646571e+03	-4.696058e+03
92410	0.255762	3.64074	137.854	21.881	-4.948676e+01	-4.646571e+03	-4.696058e+03
92411	0.246294	3.64074	137.854	21.881	-4.948654e+01	-4.645713e+03	-4.695199e+03
92412	0.246294	3.56596	137.812	21.881	-4.957405e+01	-4.644665e+03	-4.694239e+03
92413	0.246294	3.56596	137.812	31.1375	-5.753803e+01	-4.638012e+03	-4.695550e+03
92414	0.2521	3.56596	136.636	31.1375	-5.662950e+01	-4.638629e+03	-4.695258e+03
92415	0.258519	3.59004	136.636	27.1939	-5.277898e+01	-4.642534e+03	-4.695313e+03
92416	0.258064	3.59807	137.236	27.1939	-5.322785e+01	-4.641787e+03	-4.695015e+03
92417	0.247783	3.5953	137.236	27.1939	-5.323204e+01	-4.640876e+03	-4.694108e+03
92418	0.247783	3.5953	137.236	25.0718	-5.143823e+01	-4.642443e+03	-4.693881e+03
92419	0.241625	3.53048	136.301	25.0718	-5.082479e+01	-4.644039e+03	-4.694864e+03
92420	0.243549	3.53048	136.301	25.0718	-5.082483e+01	-4.643462e+03	-4.694286e+03
92421	0.247683	3.53048	137.876	25.0718	-5.203862e+01	-4.641691e+03	-4.693729e+03
92422	0.247683	3.58456	137.876	27.0909	-5.365414e+01	-4.640106e+03	-4.693761e+03
92423	0.250435	3.58456	139.422	27.0909	-5.487082e+01	-4.638620e+03	-4.693490e+03
92424	0.250435	3.58456	139.422	26.6762	-5.450773e+01	-4.638887e+03	-4.693395e+03
92425	0.245578	3.58456	139.422	25.7787	-5.374561e+01	-4.640268e+03	-4.694014e+03
92426	0.246436	3.58456	139.422	25.7787	-5.374563e+01	-4.640081e+03	-4.693826e+03
92427	0.246436	3.58456	137.228	25.7787	-5.202695e+01	-4.641857e+03	-4.693884e+03
92428	0.2527	3.46875	137.228	25.7787	-5.221451e+01	-4.641667e+03	-4.693882e+03
92429	0.2527	3.46875	137.228	22.7466	-4.987825e+01	-4.644321e+03	-4.694199e+03
92430	0.252896	3.46875	134.991	22.7466	-4.817540e+01	-4.645355e+03	-4.693530e+03
92431	0.25506	3.46875	134.991	22.7466	-4.817544e+01	-4.645425e+03	-4.693601e+03
92432	0.25506	3.46875	135.571	22.7466	-4.861215e+01	-4.644996e+03	-4.693608e+03
92433	0.25506	3.46875	134.082	22.7466	-4.749828e+01	-4.646265e+03	-4.693763e+03
92434	0.25506	3.46875	134.082	22.7466	-4.749828e+01	-4.646265e+03	-4.693763e+03
92435	0.259633	3.46875	134.082	24.5089	-4.881146e+01	-4.645313e+03	-4.694125e+03
92436	0.260412	3.37813	134.082	24.5089	-4.896047e+01	-4.645373e+03	-4.694334e+03
