iter	Krestbody_plasma(1)	VmaxC(1)	Km(1)	QurineC(1)	Trc(1)	LnPrior	LnData	LnPosterior
91724	0.300882	0.933418	37.8981	31.6951	1.20653e-05	-1.674716e+02	-4.885926e+03	-5.053397e+03
91725	0.300882	0.932357	37.8981	31.6951	1.20653e-05	-1.670939e+02	-4.886262e+03	-5.053355e+03
91726	0.300882	0.9258	37.8981	29.6866	1.20653e-05	-1.639110e+02	-4.889404e+03	-5.053315e+03
91727	0.300882	0.9258	37.6683	29.6866	0.00034885	-1.639620e+02	-4.892038e+03	-5.056000e+03
91728	0.300882	0.9258	38.4353	29.6866	0.00034885	-1.637937e+02	-4.892032e+03	-5.055826e+03
91729	0.317427	0.9258	39.0462	29.6866	0.000239888	-1.636358e+02	-4.893918e+03	-5.057554e+03
91730	0.317427	0.9258	38.471	29.6866	0.000239888	-1.637580e+02	-4.893839e+03	-5.057597e+03
91731	0.317427	0.915922	38.0745	29.6866	0.000545505	-1.603756e+02	-4.899282e+03	-5.059657e+03
91732	0.317427	0.915922	38.0745	32.2072	0.000178346	-1.614793e+02	-4.895002e+03	-5.056481e+03
91733	0.317427	0.915922	39.169	32.2072	6.91658e-05	-1.612453e+02	-4.895107e+03	-5.056352e+03
91734	0.317427	0.92641	39.169	32.2072	0.000114216	-1.649295e+02	-4.891357e+03	-5.056286e+03
91735	0.317427	0.92641	39.169	32.2072	0.000114216	-1.649295e+02	-4.891357e+03	-5.056286e+03
91736	0.317427	0.92641	39.169	34.5385	0.000183883	-1.661765e+02	-4.890631e+03	-5.056808e+03
91737	0.310902	0.92641	39.169	34.5385	0.000307354	-1.661875e+02	-4.890187e+03	-5.056374e+03
91738	0.30324	0.92641	39.4214	34.5385	0.000307354	-1.661482e+02	-4.890729e+03	-5.056877e+03
91739	0.30324	0.92641	38.7731	34.5385	0.000307354	-1.662837e+02	-4.889184e+03	-5.055468e+03
91740	0.30324	0.92641	37.8561	34.5385	0.000307354	-1.664826e+02	-4.888876e+03	-5.055358e+03
91741	0.30324	0.92641	37.701	34.5385	0.000307354	-1.665171e+02	-4.889032e+03	-5.055549e+03
91742	0.299887	0.92641	37.701	34.5385	0.00031143	-1.665228e+02	-4.888937e+03	-5.055460e+03
91743	0.299887	0.92641	38.454	34.5385	0.00031143	-1.663577e+02	-4.889011e+03	-5.055368e+03
91744	0.299887	0.92641	38.454	34.5385	0.000239668	-1.663577e+02	-4.888516e+03	-5.054874e+03
91745	0.299887	0.92641	38.454	34.5385	0.000239668	-1.663577e+02	-4.888516e+03	-5.054874e+03
91746	0.299887	0.921256	38.0326	34.5385	0.000111706	-1.646334e+02	-4.889174e+03	-5.053808e+03
91747	0.299887	0.926417	38.0326	34.5385	0.000111706	-1.664519e+02	-4.887399e+03	-5.053851e+03
91748	0.299887	0.932713	38.5606	29.5291	0.000163388	-1.661587e+02	-4.888425e+03	-5.054584e+03
91749	0.299887	0.932713	38.5606	36.3884	4.12796e-06	-1.697142e+02	-4.883783e+03	-5.053497e+03
91750	0.317795	0.932713	38.5606	29.4869	4.12796e-06	-1.661124e+02	-4.890411e+03	-5.056523e+03
91751	0.317795	0.932713	39.4594	29.4869	0.000191301	-1.659237e+02	-4.891762e+03	-5.057685e+03
91752	0.317795	0.932713	39.4594	29.4869	0.000191301	-1.659237e+02	-4.891762e+03	-5.057685e+03
91753	0.317795	0.932713	39.4594	29.4869	5.26688e-05	-1.659237e+02	-4.890799e+03	-5.056723e+03
91754	0.317795	0.924886	38.581	32.2124	5.26688e-05	-1.645176e+02	-4.891254e+03	-5.055772e+03
91755	0.317795	0.928969	38.5657	32.2124	1.19915e-05	-1.659644e+02	-4.889720e+03	-5.055685e+03
91756	0.317795	0.905579	37.2375	29.7882	0.000226803	-1.570116e+02	-4.900801e+03	-5.057812e+03
91757	0.317795	0.905579	37.2375	29.7882	0.000148483	-1.570116e+02	-4.900179e+03	-5.057190e+03
91758	0.317795	0.905579	37.2375	29.7882	0.000148483	-1.570116e+02	-4.900179e+03	-5.057190e+03
91759	0.317795	0.905579	37.8031	30.6057	0.000148483	-1.572179e+02	-4.899153e+03	-5.056371e+03
91760	0.317795	0.905579	37.828	30.6057	0.000148483	-1.572124e+02	-4.899138e+03	-5.056350e+03
91761	0.317795	0.905579	37.5266	30.6057	0.000141617	-1.572797e+02	-4.899240e+03	-5.056520e+03
91762	0.287833	0.905579	37.5266	30.6057	0.000115781	-1.573305e+02	-4.900082e+03	-5.057412e+03
91763	0.287833	0.905579	36.7838	32.1444	8.06129e-05	-1.582003e+02	-4.897999e+03	-5.056199e+03
91764	0.287833	0.925894	36.7838	32.1444	8.06129e-05	-1.652921e+02	-4.891360e+03	-5.056652e+03
91765	0.287833	0.925894	38.0836	32.1444	7.50867e-05	-1.649988e+02	-4.891024e+03	-5.056023e+03
91766	0.287833	0.925894	38.0836	32.1444	8.09926e-06	-1.649988e+02	-4.890539e+03	-5.055537e+03
91767	0.287833	0.925894	38.0836	32.1444	8.09926e-06	-1.649988e+02	-4.890539e+03	-5.055537e+03
91768	0.285775	0.925894	37.726	36.6359	8.09926e-06	-1.676667e+02	-4.889066e+03	-5.056732e+03
91769	0.285775	0.925894	37.8058	36.6359	9.63251e-06	-1.676490e+02	-4.889145e+03	-5.056794e+03
91770	0.285775	0.925894	37.8058	36.6359	9.63251e-06	-1.676490e+02	-4.889145e+03	-5.056794e+03
91771	0.285775	0.916309	37.3872	36.6359	9.63251e-06	-1.643761e+02	-4.892617e+03	-5.056993e+03
91772	0.285775	0.916309	37.415	36.6359	9.63251e-06	-1.643699e+02	-4.892688e+03	-5.057058e+03
91773	0.285775	0.916309	37.415	36.6359	9.63251e-06	-1.643699e+02	-4.892688e+03	-5.057058e+03
91774	0.315141	0.916309	37.415	24.811	2.48036e-05	-1.592478e+02	-4.899337e+03	-5.058584e+03
91775	0.315141	0.903253	37.415	38.8224	2.48036e-05	-1.613438e+02	-4.894325e+03	-5.055669e+03
91776	0.315141	0.903253	37.415	38.8224	2.48036e-05	-1.613438e+02	-4.894325e+03	-5.055669e+03
91777	0.315819	0.903253	37.415	32.0121	2.48036e-05	-1.571429e+02	-4.897704e+03	-5.054847e+03
91778	0.2994	0.903253	37.415	36.4445	5.22272e-05	-1.596933e+02	-4.894463e+03	-5.054156e+03
91779	0.2994	0.903253	37.415	36.4445	5.22272e-05	-1.596933e+02	-4.894463e+03	-5.054156e+03
91780	0.314706	0.903253	37.415	36.4445	5.65337e-05	-1.596673e+02	-4.895389e+03	-5.055056e+03
91781	0.309443	0.903253	37.415	27.7383	5.65337e-05	-1.554654e+02	-4.899341e+03	-5.054807e+03
91782	0.309443	0.903253	38.0483	27.7383	0.000219879	-1.553244e+02	-4.900969e+03	-5.056294e+03
91783	0.309443	0.903253	37.9985	27.7383	0.000219879	-1.553354e+02	-4.900960e+03	-5.056296e+03
91784	0.316327	0.903253	37.1293	27.7383	0.000219879	-1.555188e+02	-4.902510e+03	-5.058029e+03
91785	0.303813	0.903253	37.1293	27.7383	0.000345555	-1.555399e+02	-4.900963e+03	-5.056503e+03
91786	0.303813	0.903803	37.1293	27.7383	0.000126628	-1.557293e+02	-4.899170e+03	-5.054900e+03
91787	0.303813	0.903803	37.1293	27.7383	4.59882e-05	-1.557293e+02	-4.898582e+03	-5.054311e+03
91788	0.293088	0.903803	37.1293	29.0218	3.72149e-05	-1.561778e+02	-4.898782e+03	-5.054960e+03
91789	0.293088	0.903803	37.1293	29.0218	9.62593e-05	-1.561777e+02	-4.899189e+03	-5.055367e+03
91790	0.293088	0.903803	37.1293	29.0218	9.62593e-05	-1.561777e+02	-4.899189e+03	-5.055367e+03
91791	0.301369	0.903803	37.1293	29.0218	8.83289e-05	-1.561636e+02	-4.897990e+03	-5.054153e+03
91792	0.301369	0.903803	37.1293	32.9771	0.000112999	-1.579039e+02	-4.895892e+03	-5.053796e+03
91793	0.301369	0.903803	37.4554	32.9771	4.35641e-05	-1.578298e+02	-4.895537e+03	-5.053367e+03
91794	0.301369	0.903803	37.995	32.408	4.35641e-05	-1.574207e+02	-4.896696e+03	-5.054116e+03
91795	0.301369	0.903803	37.9095	32.408	0.000138912	-1.574396e+02	-4.897188e+03	-5.054627e+03
91796	0.301369	0.903803	37.9095	32.408	0.000138912	-1.574396e+02	-4.897188e+03	-5.054627e+03
91797	0.301369	0.903803	37.8936	32.408	5.59291e-05	-1.574431e+02	-4.896552e+03	-5.053995e+03
91798	0.301369	0.903803	37.8936	27.8574	5.59291e-05	-1.555987e+02	-4.899338e+03	-5.054937e+03
91799	0.30275	0.903803	38.1131	29.7288	5.59291e-05	-1.562063e+02	-4.898442e+03	-5.054648e+03
91800	0.30275	0.903803	38.1131	24.9297	0.000268753	-1.547993e+02	-4.903499e+03	-5.058298e+03
91801	0.302701	0.903803	38.1131	24.9297	0.000198996	-1.547994e+02	-4.903030e+03	-5.057829e+03
91802	0.315642	0.903803	37.9365	41.6394	0.000185446	-1.636955e+02	-4.894428e+03	-5.058123e+03
91803	0.301311	0.903803	36.8703	41.6394	0.000218867	-1.639607e+02	-4.893318e+03	-5.057279e+03
91804	0.301311	0.903803	37.1348	32.0106	0.000218867	-1.574197e+02	-4.897131e+03	-5.054551e+03
91805	0.301311	0.903803	38.0059	32.0106	0.00018535	-1.572243e+02	-4.897934e+03	-5.055158e+03
91806	0.301311	0.903803	38.0059	32.0106	0.00018535	-1.572243e+02	-4.897934e+03	-5.055158e+03
91807	0.301311	0.903803	38.0059	32.0106	1.71445e-05	-1.572243e+02	-4.896750e+03	-5.053975e+03
91808	0.301311	0.903803	38.3693	30.8571	7.9974e-05	-1.566175e+02	-4.898823e+03	-5.055441e+03
91809	0.301311	0.913498	38.2097	30.3705	0.000198752	-1.598023e+02	-4.895131e+03	-5.054933e+03
91810	0.301311	0.923827	38.2097	34.9804	3.79917e-05	-1.657578e+02	-4.887555e+03	-5.053313e+03
91811	0.298214	0.923827	38.2262	34.9804	3.79917e-05	-1.657594e+02	-4.887845e+03	-5.053604e+03
91812	0.298214	0.908602	38.2262	31.3481	3.79917e-05	-1.585289e+02	-4.896123e+03	-5.054652e+03
91813	0.298214	0.924226	37.3235	31.3481	1.63655e-05	-1.641880e+02	-4.889477e+03	-5.053665e+03
91814	0.298214	0.924226	38.3722	31.3481	1.63655e-05	-1.639557e+02	-4.889468e+03	-5.053424e+03
91815	0.298214	0.924226	37.128	36.3913	1.63655e-05	-1.670305e+02	-4.887424e+03	-5.054454e+03
91816	0.298214	0.906048	37.2749	36.3913	1.63655e-05	-1.606553e+02	-4.893148e+03	-5.053803e+03
91817	0.316982	0.906048	37.3986	36.3913	1.63655e-05	-1.605956e+02	-4.894995e+03	-5.055590e+03
91818	0.316982	0.906048	38.0024	31.2448	1.63655e-05	-1.576163e+02	-4.897466e+03	-5.055083e+03
91819	0.316982	0.906805	38.0024	31.2448	1.63655e-05	-1.578778e+02	-4.897204e+03	-5.055082e+03
91820	0.316982	0.906805	38.0024	39.3084	7.6944e-05	-1.628052e+02	-4.893749e+03	-5.056554e+03
91821	0.316982	0.906805	38.147	24.5354	7.6944e-05	-1.557285e+02	-4.902938e+03	-5.058667e+03
91822	0.316982	0.913794	37.2546	24.5354	1.29119e-05	-1.583524e+02	-4.901185e+03	-5.059537e+03
91823	0.316982	0.913794	37.2546	24.5354	1.29119e-05	-1.583524e+02	-4.901185e+03	-5.059537e+03
91824	0.316982	0.870179	37.2546	24.5354	1.29119e-05	-1.435409e+02	-4.916129e+03	-5.059670e+03
91825	0.316982	0.870179	37.2546	39.7078	4.17236e-06	-1.508975e+02	-4.906957e+03	-5.057855e+03
91826	0.316982	0.870179	36.3504	28.8063	3.64114e-05	-1.448903e+02	-4.911500e+03	-5.056391e+03
91827	0.316982	0.870179	35.9358	28.8063	3.64114e-05	-1.449892e+02	-4.911714e+03	-5.056703e+03
91828	0.316982	0.870179	35.9358	28.8063	0.000166806	-1.449892e+02	-4.912678e+03	-5.057667e+03
91829	0.316982	0.870179	35.9358	28.8063	0.000166806	-1.449892e+02	-4.912678e+03	-5.057667e+03
91830	0.316982	0.870179	35.9358	28.8063	0.000166806	-1.449892e+02	-4.912678e+03	-5.057667e+03
91831	0.316982	0.861751	35.9358	35.4896	0.00027145	-1.454623e+02	-4.912410e+03	-5.057872e+03
91832	0.316982	0.861751	35.9358	35.4896	0.000306523	-1.454623e+02	-4.912690e+03	-5.058152e+03
91833	0.316982	0.86468	36.4598	35.4896	0.000306523	-1.462986e+02	-4.911784e+03	-5.058083e+03
91834	0.316982	0.86468	36.1023	35.4896	0.000320515	-1.463834e+02	-4.911703e+03	-5.058087e+03
91835	0.316982	0.86468	36.1023	35.4896	1.11352e-05	-1.463834e+02	-4.909451e+03	-5.055834e+03
91836	0.316982	0.86468	36.1023	33.8376	1.11352e-05	-1.454145e+02	-4.910272e+03	-5.055687e+03
91837	0.315844	0.870321	36.1023	33.8376	4.21375e-05	-1.472768e+02	-4.908271e+03	-5.055548e+03
91838	0.315844	0.870321	36.1023	33.8376	4.21375e-05	-1.472768e+02	-4.908271e+03	-5.055548e+03
91839	0.315844	0.870321	36.1023	33.8376	4.21375e-05	-1.472768e+02	-4.908271e+03	-5.055548e+03
91840	0.315844	0.870321	36.1023	33.8376	4.21375e-05	-1.472768e+02	-4.908271e+03	-5.055548e+03
91841	0.315844	0.870321	37.1746	33.2984	6.98581e-05	-1.467336e+02	-4.909780e+03	-5.056514e+03
91842	0.315844	0.870321	37.1746	30.2011	0.000321027	-1.452779e+02	-4.913271e+03	-5.058549e+03
91843	0.316564	0.870321	37.1746	30.2011	0.000323573	-1.452767e+02	-4.913407e+03	-5.058684e+03
91844	0.316564	0.871007	37.1746	35.8547	0.000229835	-1.484499e+02	-4.909425e+03	-5.057875e+03
91845	0.316564	0.871007	37.1746	35.8547	0.000229835	-1.484499e+02	-4.909425e+03	-5.057875e+03
91846	0.316564	0.871007	35.9183	35.8547	0.000229835	-1.487446e+02	-4.908725e+03	-5.057469e+03
91847	0.316564	0.871007	36.1406	38.8232	0.000229835	-1.507501e+02	-4.907345e+03	-5.058095e+03
91848	0.316564	0.871007	35.844	38.8232	0.000229835	-1.508214e+02	-4.907590e+03	-5.058412e+03
91849	0.316564	0.871007	35.844	34.6487	0.000229835	-1.480268e+02	-4.909424e+03	-5.057450e+03
91850	0.311215	0.871007	35.844	34.6487	0.000328546	-1.480358e+02	-4.909062e+03	-5.057097e+03
91851	0.3119	0.871007	35.844	34.6487	0.000328546	-1.480346e+02	-4.909098e+03	-5.057132e+03
91852	0.3119	0.871007	36.7615	34.6487	0.000328546	-1.478172e+02	-4.909403e+03	-5.057220e+03
91853	0.3119	0.871007	36.081	34.6487	0.000151379	-1.479777e+02	-4.907686e+03	-5.055664e+03
91854	0.303166	0.871007	36.081	38.1096	0.000151379	-1.502599e+02	-4.905966e+03	-5.056226e+03
91855	0.303166	0.871007	36.081	32.9576	0.000151379	-1.470588e+02	-4.908223e+03	-5.055282e+03
91856	0.310295	0.871007	36.081	32.9576	0.000139275	-1.470467e+02	-4.908196e+03	-5.055243e+03
91857	0.310295	0.871007	36.081	32.9576	0.000243169	-1.470467e+02	-4.908965e+03	-5.056011e+03
91858	0.310295	0.871007	36.081	34.0326	0.000141192	-1.476270e+02	-4.907684e+03	-5.055311e+03
91859	0.310295	0.871007	36.081	34.0326	4.70852e-05	-1.476270e+02	-4.907014e+03	-5.054641e+03
91860	0.310295	0.871007	36.081	34.0326	0.000209607	-1.476270e+02	-4.908186e+03	-5.055813e+03
91861	0.310295	0.871007	36.869	28.8119	0.000209607	-1.450563e+02	-4.911981e+03	-5.057037e+03
91862	0.310295	0.871007	35.703	28.8119	0.000209607	-1.453328e+02	-4.911530e+03	-5.056862e+03
91863	0.310295	0.856061	34.5803	28.8119	0.000209607	-1.407065e+02	-4.918062e+03	-5.058769e+03
91864	0.311371	0.856061	34.5803	30.9111	0.000209607	-1.415327e+02	-4.916890e+03	-5.058422e+03
91865	0.311371	0.865378	34.5803	35.2791	0.000158774	-1.468680e+02	-4.912005e+03	-5.058873e+03
91866	0.311371	0.847566	34.8633	32.9134	0.000158774	-1.396668e+02	-4.917451e+03	-5.057118e+03
91867	0.311371	0.847566	34.8633	32.9134	0.000158774	-1.396668e+02	-4.917451e+03	-5.057118e+03
91868	0.305254	0.847566	34.3686	25.9491	0.000168629	-1.371755e+02	-4.922287e+03	-5.059463e+03
91869	0.305254	0.847566	34.3686	25.9491	0.000168629	-1.371755e+02	-4.922287e+03	-5.059463e+03
91870	0.305254	0.847566	34.3686	31.7335	0.000168629	-1.392211e+02	-4.918323e+03	-5.057544e+03
91871	0.305254	0.847566	34.3686	32.6455	4.12492e-05	-1.396658e+02	-4.916940e+03	-5.056606e+03
91872	0.305254	0.847566	34.2925	32.6455	4.12492e-05	-1.396853e+02	-4.917078e+03	-5.056763e+03
91873	0.305254	0.847566	35.4434	32.6455	4.83681e-05	-1.393961e+02	-4.916970e+03	-5.056366e+03
91874	0.305254	0.84287	35.4434	32.6455	3.09803e-05	-1.378891e+02	-4.919057e+03	-5.056946e+03
91875	0.305254	0.84287	35.6052	35.8095	3.09803e-05	-1.396501e+02	-4.917975e+03	-5.057625e+03
91876	0.305254	0.84287	35.6052	35.8095	0.000195179	-1.396501e+02	-4.919079e+03	-5.058729e+03
91877	0.305254	0.84287	35.6052	35.8095	0.00026307	-1.396501e+02	-4.919556e+03	-5.059206e+03
91878	0.309773	0.84287	35.2952	28.4056	0.00026307	-1.361328e+02	-4.922732e+03	-5.058865e+03
91879	0.308362	0.84287	35.2952	28.4056	0.000307235	-1.361352e+02	-4.923040e+03	-5.059175e+03
91880	0.308362	0.84287	35.2952	33.837	0.000275931	-1.385514e+02	-4.919596e+03	-5.058147e+03
91881	0.308362	0.84287	35.2952	39.1464	0.000275931	-1.420538e+02	-4.917418e+03	-5.059472e+03
91882	0.308362	0.84287	35.2952	39.1464	1.0588e-05	-1.420538e+02	-4.915604e+03	-5.057658e+03
91883	0.308362	0.84287	35.2952	39.1464	1.0588e-05	-1.420538e+02	-4.915604e+03	-5.057658e+03
91884	0.308362	0.87785	36.4469	31.1746	1.0588e-05	-1.483782e+02	-4.905627e+03	-5.054005e+03
91885	0.308362	0.893674	36.4469	36.6316	1.0588e-05	-1.567472e+02	-4.897588e+03	-5.054335e+03
91886	0.308362	0.885295	36.4469	33.1216	1.0588e-05	-1.518215e+02	-4.901895e+03	-5.053717e+03
91887	0.312899	0.885295	37.0156	33.1216	4.50477e-05	-1.516815e+02	-4.902742e+03	-5.054424e+03
91888	0.296846	0.885295	36.5275	33.1216	4.50477e-05	-1.518221e+02	-4.902767e+03	-5.054589e+03
91889	0.296846	0.885295	36.5275	33.1216	4.50477e-05	-1.518221e+02	-4.902767e+03	-5.054589e+03
91890	0.296846	0.885295	36.754	33.1216	0.000187742	-1.517692e+02	-4.904032e+03	-5.055801e+03
91891	0.296846	0.885295	35.7026	33.1216	0.000298472	-1.520191e+02	-4.904699e+03	-5.056718e+03
91892	0.296846	0.885295	35.7026	36.1606	0.000298472	-1.537989e+02	-4.903368e+03	-5.057166e+03
91893	0.296846	0.885295	35.3569	36.1606	0.000298472	-1.538834e+02	-4.904059e+03	-5.057943e+03
91894	0.296846	0.885295	35.3569	36.2979	0.000298472	-1.539726e+02	-4.903972e+03	-5.057945e+03
91895	0.296846	0.885295	36.6998	37.5932	0.000377723	-1.545287e+02	-4.903385e+03	-5.057914e+03
91896	0.296846	0.885295	36.9748	34.4191	0.000157287	-1.524328e+02	-4.903643e+03	-5.056075e+03
91897	0.296846	0.901079	36.9748	34.4191	0.000271789	-1.578007e+02	-4.897726e+03	-5.055527e+03
91898	0.303305	0.901079	36.9748	34.4191	0.000271789	-1.577897e+02	-4.897292e+03	-5.055081e+03
91899	0.303305	0.901079	36.9748	34.4191	0.000271789	-1.577897e+02	-4.897292e+03	-5.055081e+03
91900	0.303305	0.901079	36.7357	35.524	0.000203677	-1.585067e+02	-4.896440e+03	-5.054946e+03
91901	0.301634	0.901079	37.0331	27.817	6.7311e-05	-1.548430e+02	-4.899605e+03	-5.054448e+03
91902	0.301634	0.901079	37.0331	27.817	6.7311e-05	-1.548430e+02	-4.899605e+03	-5.054448e+03
91903	0.301634	0.901079	38.7531	35.0356	6.7311e-05	-1.577621e+02	-4.899477e+03	-5.057239e+03
91904	0.301634	0.901079	37.5248	34.2905	3.07384e-05	-1.575935e+02	-4.895976e+03	-5.053570e+03
91905	0.301634	0.901079	37.5248	34.2905	3.07384e-05	-1.575935e+02	-4.895976e+03	-5.053570e+03
91906	0.305249	0.901079	36.829	34.2905	3.07384e-05	-1.577462e+02	-4.895778e+03	-5.053525e+03
91907	0.305249	0.901079	37.2091	34.2905	3.07384e-05	-1.576589e+02	-4.895635e+03	-5.053293e+03
91908	0.305249	0.901079	37.2091	34.2905	3.07384e-05	-1.576589e+02	-4.895635e+03	-5.053293e+03
91909	0.305249	0.901079	37.2091	34.2905	3.07384e-05	-1.576589e+02	-4.895635e+03	-5.053293e+03
91910	0.290563	0.901079	37.2091	34.2905	3.07384e-05	-1.576839e+02	-4.898034e+03	-5.055717e+03
91911	0.290563	0.901079	37.2091	28.8945	0.000143853	-1.551817e+02	-4.901577e+03	-5.056759e+03
91912	0.29706	0.899295	36.4662	28.8945	0.000143853	-1.547309e+02	-4.900570e+03	-5.055301e+03
91913	0.29706	0.899295	36.4662	36.1689	0.000143957	-1.583773e+02	-4.896836e+03	-5.055213e+03
91914	0.29706	0.899295	37.0522	36.1689	0.00010398	-1.582412e+02	-4.896576e+03	-5.054817e+03
91915	0.29706	0.899295	37.0522	27.6195	2.95904e-05	-1.541736e+02	-4.900557e+03	-5.054730e+03
91916	0.29706	0.899295	37.329	27.6195	2.87972e-05	-1.541105e+02	-4.900881e+03	-5.054991e+03
91917	0.295285	0.925042	37.329	27.6195	2.87972e-05	-1.630649e+02	-4.891841e+03	-5.054906e+03
91918	0.295285	0.925042	37.329	33.3386	2.87972e-05	-1.654622e+02	-4.888483e+03	-5.053946e+03
91919	0.295285	0.925042	37.329	33.3386	6.0294e-05	-1.654622e+02	-4.888698e+03	-5.054160e+03
91920	0.295285	0.887495	35.2456	30.8837	6.0294e-05	-1.518017e+02	-4.904644e+03	-5.056445e+03
91921	0.295285	0.887495	35.2456	30.8837	0.000160289	-1.518017e+02	-4.905411e+03	-5.057213e+03
91922	0.295285	0.857514	35.2456	30.8837	0.000134172	-1.418539e+02	-4.915554e+03	-5.057408e+03
91923	0.298872	0.857514	35.2456	34.9604	0.000270506	-1.439550e+02	-4.913714e+03	-5.057668e+03
91924	0.298872	0.857514	35.2456	34.9604	0.000180542	-1.439550e+02	-4.913104e+03	-5.057059e+03
91925	0.303698	0.855344	35.2456	29.3529	0.000180542	-1.405141e+02	-4.916345e+03	-5.056860e+03
91926	0.303698	0.855344	35.5752	29.3529	0.000180542	-1.404331e+02	-4.916587e+03	-5.057021e+03
91927	0.303698	0.892426	35.5752	30.7907	0.000180542	-1.533367e+02	-4.903543e+03	-5.056880e+03
91928	0.303698	0.892426	35.7199	37.4117	0.000180542	-1.570361e+02	-4.899888e+03	-5.056924e+03
91929	0.303698	0.892426	35.7117	37.4117	4.54737e-05	-1.570381e+02	-4.898884e+03	-5.055922e+03
91930	0.303698	0.892426	37.6751	40.7749	4.54737e-05	-1.591490e+02	-4.897500e+03	-5.056649e+03
91931	0.303698	0.892426	37.0496	38.4913	0.0001031	-1.574973e+02	-4.897600e+03	-5.055098e+03
91932	0.303698	0.892426	37.0496	30.397	0.000273355	-1.528206e+02	-4.902597e+03	-5.055418e+03
91933	0.303698	0.892426	37.0496	30.397	0.000139067	-1.528207e+02	-4.901636e+03	-5.054457e+03
91934	0.303698	0.892426	37.0496	28.6046	0.000139067	-1.521395e+02	-4.902797e+03	-5.054937e+03
91935	0.303698	0.892426	36.8557	28.6046	4.8998e-05	-1.521842e+02	-4.902038e+03	-5.054222e+03
91936	0.303698	0.892426	36.8557	36.3117	4.8998e-05	-1.560248e+02	-4.897934e+03	-5.053959e+03
91937	0.303698	0.892426	36.8557	36.3117	2.53195e-05	-1.560248e+02	-4.897786e+03	-5.053811e+03
91938	0.303698	0.892426	36.8557	36.3117	4.24686e-05	-1.560248e+02	-4.897877e+03	-5.053902e+03
91939	0.303698	0.892426	36.8557	36.3117	6.48404e-05	-1.560248e+02	-4.898087e+03	-5.054112e+03
91940	0.303698	0.892426	36.8557	32.8277	1.07246e-05	-1.539944e+02	-4.899259e+03	-5.053254e+03
91941	0.303698	0.892426	36.8557	29.2086	1.07246e-05	-1.523994e+02	-4.901415e+03	-5.053814e+03
91942	0.303698	0.892426	36.8557	29.2086	0.000240243	-1.523994e+02	-4.903005e+03	-5.055404e+03
91943	0.303698	0.892426	36.8557	29.2086	0.000240243	-1.523994e+02	-4.903005e+03	-5.055404e+03
91944	0.303698	0.892426	36.8557	31.5104	5.81379e-05	-1.533532e+02	-4.900289e+03	-5.053643e+03
91945	0.303698	0.892426	36.8557	31.5104	4.88485e-05	-1.533532e+02	-4.900195e+03	-5.053549e+03
91946	0.303698	0.892426	36.8557	37.6163	4.88485e-05	-1.569101e+02	-4.897452e+03	-5.054363e+03
91947	0.303698	0.892426	36.8557	37.6163	4.88485e-05	-1.569101e+02	-4.897452e+03	-5.054363e+03
91948	0.303698	0.892426	36.8557	29.292	4.88485e-05	-1.524302e+02	-4.901568e+03	-5.053999e+03
91949	0.303698	0.898407	36.8557	38.0278	5.29852e-05	-1.592425e+02	-4.895140e+03	-5.054383e+03
91950	0.303698	0.898407	37.0527	38.0278	8.19199e-05	-1.591971e+02	-4.895350e+03	-5.054547e+03
91951	0.303698	0.898407	37.0527	38.0278	8.19199e-05	-1.591971e+02	-4.895350e+03	-5.054547e+03
91952	0.298373	0.898407	36.1409	37.0917	5.1429e-05	-1.587620e+02	-4.896395e+03	-5.055157e+03
91953	0.298373	0.919358	37.2151	36.3614	5.1429e-05	-1.652795e+02	-4.888891e+03	-5.054171e+03
91954	0.298373	0.919358	37.2959	36.3614	5.1429e-05	-1.652611e+02	-4.888826e+03	-5.054087e+03
91955	0.298373	0.919358	37.3262	31.2588	5.1429e-05	-1.624355e+02	-4.891211e+03	-5.053646e+03
91956	0.298373	0.906352	37.3262	31.2588	3.15665e-05	-1.579101e+02	-4.895570e+03	-5.053480e+03
91957	0.298373	0.916044	38.3337	31.2588	4.53074e-05	-1.610527e+02	-4.893077e+03	-5.054130e+03
91958	0.298373	0.916044	37.9506	31.2588	1.66069e-05	-1.611364e+02	-4.892249e+03	-5.053385e+03
91959	0.298373	0.916044	37.9506	31.2588	1.45078e-05	-1.611364e+02	-4.892252e+03	-5.053388e+03
91960	0.298373	0.916044	37.9506	31.2588	0.000139865	-1.611364e+02	-4.893104e+03	-5.054240e+03
91961	0.298373	0.916044	38.0445	31.2588	0.000139865	-1.611157e+02	-4.893244e+03	-5.054360e+03
91962	0.298373	0.916044	38.0445	31.2263	0.000306725	-1.611011e+02	-4.894402e+03	-5.055503e+03
91963	0.308705	0.917125	38.0445	31.2263	0.000306725	-1.614614e+02	-4.894051e+03	-5.055512e+03
91964	0.294533	0.917125	37.3118	31.2263	0.000326084	-1.616491e+02	-4.894343e+03	-5.055992e+03
91965	0.304413	0.917125	37.8691	37.1037	0.000326084	-1.648375e+02	-4.890945e+03	-5.055783e+03
91966	0.304413	0.917125	37.5513	37.1037	0.000326084	-1.649083e+02	-4.891062e+03	-5.055970e+03
91967	0.296794	0.917125	37.2345	37.1037	0.000128179	-1.649929e+02	-4.889974e+03	-5.054967e+03
91968	0.294662	0.917125	37.2345	37.1037	0.000128179	-1.649965e+02	-4.890228e+03	-5.055225e+03
