iter	Vehrc(1)	Kehr(1)	kfeces(1)	kbile(1)	kgutabs(1)	Vehrc(1.1)	Kehr(1.1)	kfeces(1.1)	kbile(1.1)	kgutabs(1.1)	Vehrc(1.2)	Kehr(1.2)	kfeces(1.2)	kbile(1.2)	kgutabs(1.2)	LnPrior	LnData	LnPosterior
290040	1.21368	0.979106	0.510011	0.881501	1.21825	0.469265	0.00169849	0.0149762	0.288016	2.06726	0.0598512	5.25582	2.2916	0.639877	0.435633	-2.369585e+01	-3.902193e+03	-3.925889e+03
290041	1.54106	0.00986095	0.510011	0.455878	1.21825	0.469265	0.00393192	0.0149762	0.277551	2.06726	0.0598512	5.25582	3.50414	0.478651	0.435633	-2.394645e+01	-3.900551e+03	-3.924497e+03
290042	0.953795	2.17504	0.377631	0.455878	1.21825	0.469265	0.00393192	0.0152362	0.277551	2.06726	0.0453208	5.25582	3.50414	2.55018	0.435633	-2.426413e+01	-3.900052e+03	-3.924316e+03
290043	1.30432	2.17504	1.24528	0.455878	1.21825	0.469265	0.00393192	0.0152362	0.277551	2.06726	0.0453208	4.64168	3.10865	2.55018	0.361532	-2.372415e+01	-3.899730e+03	-3.923454e+03
290044	1.47831	3.53925	1.24528	0.0897422	1.21825	0.469265	0.00393192	0.0152362	0.277551	2.06726	0.0141214	5.39398	3.71418	2.76866	0.263083	-2.511626e+01	-3.897729e+03	-3.922845e+03
290045	1.56178	2.71868	0.0868597	0.0897422	1.86702	0.469265	0.00393192	0.0152362	0.231503	2.06726	0.0141214	4.79955	3.71418	2.76866	0.263083	-2.689611e+01	-3.897742e+03	-3.924639e+03
290046	1.27963	2.71868	0.0529892	0.429345	1.86702	0.469265	0.00393192	0.0107857	0.231503	2.05116	0.0141214	4.84855	2.76165	1.28171	0.462349	-2.533581e+01	-3.899975e+03	-3.925311e+03
290047	1.06174	2.71868	0.0529892	1.93976	1.86702	0.469265	0.00393192	0.0107857	0.231503	2.05116	0.0141214	3.4703	4.22912	4.35432	0.570927	-2.605322e+01	-3.900247e+03	-3.926301e+03
290048	1.17029	1.72426	0.0469941	1.93976	1.01614	0.469265	0.00393192	0.0107857	0.231503	2.04223	0.00109538	3.0228	7.61843	6.70237	0.677766	-2.656528e+01	-3.898842e+03	-3.925407e+03
290049	1.5333	1.72426	1.17162	1.45918	1.01614	0.469265	0.00393192	0.0107857	0.231503	2.04223	0.00109538	3.0228	7.2466	6.11311	0.677766	-2.547639e+01	-3.898974e+03	-3.924450e+03
290050	1.0944	1.72426	2.71181	3.44926	0.882576	0.469265	0.00393192	0.0107857	0.170268	2.04223	0.00109538	3.0228	7.9027	4.50797	0.677766	-2.614942e+01	-3.898873e+03	-3.925023e+03
290051	1.59584	1.72426	2.8892	0.158776	0.882576	0.469265	0.00473508	0.0115556	0.170268	2.04223	0.00109538	3.0228	6.15928	4.50797	0.275834	-2.501150e+01	-3.897733e+03	-3.922744e+03
290052	1.92147	1.35488	2.8892	0.158776	0.882576	0.469265	0.00473508	0.0115556	0.170268	2.04223	0.00206159	3.0228	6.70366	6.28656	0.275834	-2.614097e+01	-3.897983e+03	-3.924124e+03
290053	1.71509	0.113969	2.59483	0.722497	0.544706	0.469265	0.00473508	0.0115556	0.170268	2.04223	0.00225548	4.50282	6.13897	3.90647	0.31115	-2.660055e+01	-3.897649e+03	-3.924249e+03
290054	1.43058	0.160467	1.26926	1.26154	0.995657	0.469265	0.00473508	0.00355013	0.212744	2.3243	0.00225548	2.39333	5.79148	3.67174	0.35144	-2.489556e+01	-3.898424e+03	-3.923319e+03
290055	1.66728	0.565598	1.93593	1.49695	0.995657	0.522347	0.0103291	0.0194048	0.242696	2.3243	0.00225548	2.39333	3.75583	4.67029	0.35144	-2.439807e+01	-3.898275e+03	-3.922673e+03
290056	0.75485	0.565598	0.236009	1.1203	1.02849	0.522347	0.01294	0.0194048	0.15768	2.25707	0.00225548	0.50607	2.29476	0.0979429	0.35144	-2.316350e+01	-3.899606e+03	-3.922769e+03
290057	0.890743	0.565598	0.987268	1.48037	1.02849	0.522347	0.00966909	0.0194048	0.300336	2.25707	0.00225548	0.597994	2.82323	2.61729	0.371265	-2.334710e+01	-3.899090e+03	-3.922437e+03
290058	0.890743	0.532415	2.75311	4.14427	1.19941	0.522347	0.00966909	0.0194048	0.0394883	2.25707	0.00160692	0.634966	3.82061	1.22038	0.462567	-2.542782e+01	-3.901237e+03	-3.926665e+03
290059	0.748077	0.532415	2.75311	3.2192	1.19941	0.508319	0.00966909	0.0194048	0.0394883	2.21955	0.00160692	0.634966	3.97242	1.07997	0.462567	-2.485143e+01	-3.899811e+03	-3.924662e+03
290060	1.2522	0.532415	2.77209	0.715326	1.19941	0.508319	0.00859905	0.0194048	0.0394883	2.21955	0.00160692	1.21907	4.52343	3.88008	0.462567	-2.328800e+01	-3.899761e+03	-3.923049e+03
290061	0.852407	0.532415	0.612294	0.715326	1.19941	0.508319	0.0191757	0.0175999	0.0394883	2.21955	0.00160692	2.37512	3.60277	3.27308	0.462567	-2.331652e+01	-3.899501e+03	-3.922818e+03
290062	0.852407	0.973243	1.40059	0.59577	1.19941	0.508319	0.0132281	0.0175999	0.0394883	2.09671	0.00160692	0.984993	3.60277	3.27308	0.373838	-2.316390e+01	-3.898155e+03	-3.921319e+03
290063	0.852407	0.973243	1.40059	0.627496	0.894396	0.508319	0.018668	0.0175999	0.0394883	2.09671	0.00160692	0.142474	3.60277	2.9235	0.373838	-2.339411e+01	-3.899323e+03	-3.922717e+03
290064	0.852407	1.00104	1.40059	1.55858	0.894396	0.508319	0.018668	0.0143847	0.180533	2.09671	0.00160692	0.551252	2.42198	2.25496	0.373838	-2.332500e+01	-3.900250e+03	-3.923575e+03
290065	1.16128	1.00104	1.40059	1.55858	0.849427	0.508319	0.018668	0.0277754	0.180533	2.09671	0.00160692	1.22461	2.42198	6.82691	0.373838	-2.446343e+01	-3.900350e+03	-3.924813e+03
290066	1.45334	1.00104	1.63377	3.10806	0.849427	0.508319	0.018668	0.0277754	0.180533	2.12927	0.00160692	5.8222	2.42198	7.16893	0.373838	-2.749777e+01	-3.900077e+03	-3.927575e+03
290067	1.37233	2.00431	2.73807	3.72271	0.849427	0.508319	0.0167855	0.0277754	0.254212	2.16931	0.00160692	5.8222	2.42198	7.50795	0.223408	-2.842463e+01	-3.898782e+03	-3.927206e+03
290068	1.42296	3.92824	1.57684	2.90028	0.849427	0.517973	0.0125882	0.0277754	0.254212	2.16931	0.00160692	5.8222	2.89939	5.8658	0.219238	-2.753704e+01	-3.897742e+03	-3.925279e+03
290069	1.03776	4.10906	2.39749	1.98241	0.849427	0.517973	0.0125882	0.0277754	0.254212	2.16931	0.0154828	4.89452	4.65333	3.37972	0.253039	-2.736443e+01	-3.899182e+03	-3.926547e+03
290070	1.03776	0.933809	2.81307	1.98241	0.849427	0.517973	0.0125882	0.0277754	0.254212	2.16931	0.0154828	5.58898	4.49468	3.37972	0.253039	-2.733882e+01	-3.898998e+03	-3.926337e+03
290071	0.938998	1.46433	2.57998	0.991427	0.849427	0.517973	0.0167041	0.00656995	0.254212	2.14684	0.0154828	5.58898	4.49468	5.64274	0.253039	-2.776287e+01	-3.899254e+03	-3.927017e+03
290072	0.832508	1.46433	4.9021	3.73118	1.75937	0.517973	0.00877461	0.00656995	0.254212	2.01919	0.033235	3.44827	4.50073	6.12669	0.173491	-2.946318e+01	-3.901617e+03	-3.931080e+03
290073	0.892908	0.116305	4.7233	3.73118	0.426066	0.517973	0.00877461	0.00656995	0.254212	2.01919	0.033235	4.35544	5.30147	2.9571	0.27579	-2.845461e+01	-3.900552e+03	-3.929007e+03
290074	0.974002	0.116305	6.59669	2.53719	0.997551	0.517973	0.00877461	0.0192382	0.4667	2.01919	0.0279719	4.35544	2.84942	2.9571	0.208713	-2.793110e+01	-3.900371e+03	-3.928302e+03
290075	0.708085	1.21578	6.31763	2.19383	0.997551	0.518437	0.00877461	0.0192382	0.4667	2.01919	0.0279719	4.35544	5.0497	2.58971	0.208713	-2.731531e+01	-3.901533e+03	-3.928848e+03
290076	0.708085	2.20981	6.79151	1.68994	0.173532	0.518437	0.00877461	0.0192382	0.4667	2.01919	0.0279719	4.3059	4.81796	1.73554	0.208713	-3.003520e+01	-3.901357e+03	-3.931392e+03
290077	0.314005	0.90298	4.38618	2.29665	0.173532	0.533594	0.00877461	0.0192382	0.429712	2.01919	0.00214688	5.55284	6.21395	0.1867	0.208713	-3.176004e+01	-3.900823e+03	-3.932583e+03
290078	0.457973	3.0654	1.86146	0.503623	0.173532	0.533594	0.00719804	0.0192382	0.366856	2.24221	0.00214688	4.6253	6.21395	2.68513	0.452784	-3.148926e+01	-3.899195e+03	-3.930684e+03
290079	0.176688	4.09008	2.00384	0.503623	1.11127	0.511975	0.00976559	0.0192382	0.366856	2.12781	0.00214688	6.12138	6.21395	2.68513	0.452784	-2.876269e+01	-3.898575e+03	-3.927337e+03
290080	0.579339	2.81069	0.745028	1.05148	1.20274	0.511975	0.00976559	0.0192382	0.366856	2.12781	0.0124565	5.36246	6.51969	2.68513	0.598408	-2.665821e+01	-3.899896e+03	-3.926555e+03
290081	0.579339	3.22006	1.48812	1.20278	1.68318	0.519514	0.00910021	0.0192382	0.366856	2.14353	0.0124565	5.09948	6.51969	0.496271	0.394624	-2.827432e+01	-3.898987e+03	-3.927262e+03
290082	0.548784	3.22006	3.66858	1.30468	2.16677	0.519514	0.0126688	0.0261319	0.393985	2.14353	0.013418	4.00741	4.56105	0.496271	0.394624	-3.080446e+01	-3.899891e+03	-3.930696e+03
290083	0.860645	3.22006	1.02367	1.30468	2.16677	0.519514	0.00975438	0.0261319	0.393985	2.14353	0.0198545	3.27291	4.37471	2.43404	0.394624	-2.941933e+01	-3.900106e+03	-3.929526e+03
290084	0.779598	0.414448	1.98586	1.26674	2.16677	0.519514	0.00975438	0.00476231	0.270856	2.14353	0.00280604	2.59339	4.30015	1.9501	0.394624	-2.806960e+01	-3.897759e+03	-3.925828e+03
290085	0.953925	1.7828	1.93662	0.508686	2.16677	0.519514	0.00975438	0.0245624	0.270856	2.14353	0.00280604	2.59339	4.48255	1.96611	0.440119	-2.772939e+01	-3.899011e+03	-3.926741e+03
290086	1.40231	1.7828	0.292782	0.508686	1.91132	0.478083	0.00975438	0.0216305	0.270856	2.14353	0.0107485	2.59339	5.76271	1.17142	0.280664	-2.685955e+01	-3.900264e+03	-3.927123e+03
290087	1.43859	1.7828	0.292782	0.508686	1.50184	0.525338	0.0121103	0.00666052	0.134099	2.25554	0.0107485	1.75042	6.02238	0.725162	0.280844	-2.494579e+01	-3.900170e+03	-3.925115e+03
290088	1.80005	3.67751	1.0528	0.508686	1.50184	0.5247	0.0121103	0.0130029	0.134099	2.25554	0.0107485	1.75042	6.02238	0.725162	0.666193	-2.523957e+01	-3.901624e+03	-3.926863e+03
290089	1.93094	3.67751	0.414538	1.04519	1.50184	0.5247	0.0121103	0.0130029	0.295757	2.1916	0.0107485	1.75042	4.40679	4.66235	0.400597	-2.626125e+01	-3.899474e+03	-3.925736e+03
290090	1.78917	3.67751	4.09364	0.21593	1.01521	0.5247	0.0159027	0.0130029	0.295757	2.16545	0.0107485	2.30536	4.61684	4.66235	0.400597	-2.645649e+01	-3.899784e+03	-3.926241e+03
290091	1.78917	1.74209	3.98543	2.36755	1.01521	0.5247	0.0159027	0.0130029	0.301231	2.21653	0.0107485	2.30536	5.70628	4.66235	0.400597	-2.516295e+01	-3.900295e+03	-3.925458e+03
290092	1.38602	1.74209	3.43834	1.75625	1.01521	0.5247	0.0159027	0.0130029	0.24795	1.96524	0.0107485	3.97172	5.13934	5.11008	0.379572	-2.470379e+01	-3.899433e+03	-3.924137e+03
290093	0.887558	2.7498	3.43834	3.25233	0.3879	0.5247	0.0159027	0.0130029	0.24795	1.96524	0.0107485	5.11032	5.13934	5.11008	0.344051	-2.832657e+01	-3.899320e+03	-3.927646e+03
290094	0.82598	2.7498	4.20808	1.21046	0.1789	0.5247	0.0167678	0.0130029	0.24795	1.96524	0.0114592	5.34245	5.07937	1.75358	0.344051	-2.874200e+01	-3.899241e+03	-3.927983e+03
290095	1.0992	2.7498	5.50399	0.253025	1.58393	0.501834	0.0167678	0.0327889	0.0316498	1.96524	0.0114592	4.83069	6.0396	1.75358	0.456916	-2.603315e+01	-3.900649e+03	-3.926682e+03
290096	1.31481	3.5298	5.51316	0.253025	1.58393	0.461082	0.0167678	0.0386579	0.0206445	1.83234	0.0114592	4.83069	4.84879	1.89981	0.456916	-2.618024e+01	-3.904586e+03	-3.930766e+03
290097	1.19755	3.5298	4.64275	3.0861	1.58393	0.461082	0.0167678	0.0386579	0.0206445	1.83234	0.0114592	4.0452	5.4331	1.89981	0.456916	-2.710662e+01	-3.904706e+03	-3.931812e+03
290098	1.35398	1.54377	4.64275	3.0861	1.58393	0.495046	0.0248101	0.0386579	0.0206445	1.83234	0.0114592	6.27738	6.54958	1.89981	0.686303	-2.720047e+01	-3.905634e+03	-3.932834e+03
290099	1.60408	3.09927	5.9628	3.0861	1.58393	0.495046	0.0248101	0.0386579	0.0206445	1.86641	0.0114592	4.37685	7.0981	1.89981	0.686303	-2.620536e+01	-3.904957e+03	-3.931162e+03
290100	1.53723	1.20975	6.83621	3.0861	1.58393	0.495046	0.021698	0.0297987	0.0274272	1.91126	0.0114592	6.36111	7.44465	4.18459	0.686303	-2.818184e+01	-3.902456e+03	-3.930638e+03
290101	1.60307	4.78773	6.32621	1.30149	0.590623	0.495046	0.021698	0.0297987	0.0274272	1.91126	0.0114592	3.71021	6.75137	4.14939	0.686303	-2.836685e+01	-3.903095e+03	-3.931462e+03
290102	1.68683	0.35924	6.71323	1.30149	1.43205	0.495046	0.021698	0.0325223	0.0274272	1.91126	0.0114592	3.4099	6.75137	4.14939	0.641103	-2.447399e+01	-3.902987e+03	-3.927461e+03
290103	1.34965	0.35924	7.31351	1.30149	1.43205	0.495046	0.021698	0.0590091	0.0274272	1.91126	0.0353143	3.4099	6.39056	0.253718	0.641103	-2.437816e+01	-3.907970e+03	-3.932348e+03
290104	1.49247	0.35924	6.8658	2.94426	1.43205	0.495046	0.021698	0.0528411	0.0274272	1.91126	0.0353143	3.4099	7.56715	0.121084	0.641103	-2.529802e+01	-3.907172e+03	-3.932470e+03
290105	1.65957	0.35924	7.90778	3.1525	0.722595	0.495046	0.0191365	0.0528411	0.0445226	2.04762	0.00901514	3.46717	7.57246	3.20737	0.65392	-2.672905e+01	-3.902720e+03	-3.929449e+03
290106	1.48979	0.35924	6.70058	3.1525	0.722595	0.504727	0.0191365	0.0528411	0.0445226	2.04762	0.00901514	3.53492	5.89381	5.76734	0.629636	-2.675576e+01	-3.902892e+03	-3.929647e+03
290107	1.4072	0.35924	5.39834	0.960382	0.722595	0.532282	0.0327141	0.0528411	0.0445226	2.04762	0.00901514	3.53492	6.49899	1.3447	0.629636	-2.471555e+01	-3.903435e+03	-3.928151e+03
290108	1.62632	0.35924	3.49597	0.0379601	0.722595	0.532282	0.0327141	0.0215396	0.0445997	1.87145	0.00901514	4.75555	5.40976	0.38676	0.303853	-2.404537e+01	-3.901168e+03	-3.925214e+03
290109	1.94409	0.35924	1.37173	0.0379601	0.722595	0.534441	0.0305485	0.0293441	0.0445997	1.87145	0.00901514	4.75555	4.71727	0.228782	0.405987	-2.327749e+01	-3.901515e+03	-3.924792e+03
290110	1.97945	0.35924	0.222793	0.102465	0.722595	0.534441	0.0338202	0.0276801	0.0445997	1.87145	0.00901514	4.75555	4.71727	1.633	0.3754	-2.342094e+01	-3.901652e+03	-3.925073e+03
290111	1.97945	0.35924	0.128164	1.13474	0.722595	0.542323	0.0347225	0.0276801	0.0445997	1.87145	0.00901514	4.36071	6.31345	0.21129	0.3754	-2.436174e+01	-3.901882e+03	-3.926244e+03
290112	1.71573	0.35924	0.585849	0.838227	0.923721	0.542323	0.0344021	0.0277351	0.0445997	1.87145	0.00223389	4.36071	7.27926	4.33642	0.3754	-2.517530e+01	-3.901557e+03	-3.926732e+03
290113	1.71573	0.506698	0.724378	0.679721	0.47154	0.542323	0.023904	0.0277351	0.1096	1.95098	0.00223389	3.78793	5.85804	4.06651	0.3754	-2.514418e+01	-3.900264e+03	-3.925408e+03
290114	1.98899	0.506698	0.963086	3.4923	0.47154	0.542323	0.0233489	0.0277351	0.1096	1.99066	0.00153153	1.93756	5.66391	4.06651	0.381278	-2.496023e+01	-3.899791e+03	-3.924751e+03
290115	1.7288	0.506698	1.67137	3.4923	0.47154	0.542323	0.0236982	0.0277351	0.1096	1.99066	0.00237769	0.638109	4.73335	4.06651	0.381278	-2.433834e+01	-3.900350e+03	-3.924688e+03
290116	1.86051	0.506698	0.295348	2.51652	1.34724	0.542323	0.0236982	0.0277351	0.1096	1.99066	0.00237769	1.97018	4.5305	2.86945	0.381278	-2.267319e+01	-3.899788e+03	-3.922461e+03
290117	1.65934	0.506698	0.575877	2.42349	0.978114	0.542323	0.0236982	0.0277351	0.1096	1.99066	0.00237769	3.03828	4.54801	2.86945	0.381278	-2.300468e+01	-3.899639e+03	-3.922644e+03
290118	1.65934	1.71469	3.07558	2.42349	1.74569	0.542323	0.0236982	0.0130168	0.0218928	1.99066	0.00237769	4.28379	4.30552	6.63891	0.381278	-2.710752e+01	-3.898364e+03	-3.925471e+03
290119	1.93003	1.73765	2.69311	4.53259	1.74569	0.542323	0.0279395	0.0130168	0.0218928	1.99066	0.00237769	4.28379	4.24697	6.63891	0.381278	-2.735338e+01	-3.898218e+03	-3.925571e+03
290120	1.93003	1.56112	2.77095	4.30312	1.01305	0.542323	0.0279395	0.0130168	0.0218928	1.99066	0.00237769	3.71252	4.24697	6.63891	0.0457489	-2.619596e+01	-3.900244e+03	-3.926440e+03
290121	1.93003	1.56112	3.90361	3.33458	1.01305	0.542323	0.0279395	0.0130168	0.0218928	1.99066	0.00237769	3.71252	5.82469	6.63891	0.45008	-2.531710e+01	-3.898608e+03	-3.923925e+03
290122	1.93003	6.54364	2.96487	3.12479	1.01305	0.527166	0.0279395	0.0130168	0.0218928	1.99066	0.00440341	4.46801	5.82469	5.84579	0.45008	-3.028581e+01	-3.898983e+03	-3.929269e+03
290123	1.93003	4.70479	4.89909	2.50645	1.01305	0.527166	0.0279395	0.0130168	0.0218928	1.9027	0.0321677	4.63203	6.75143	6.64007	0.45008	-2.750624e+01	-3.901136e+03	-3.928643e+03
290124	1.95919	4.28182	5.95402	0.861986	1.01305	0.527166	0.027679	0.0130168	0.0218928	1.9027	0.0321677	4.63203	6.9192	6.64007	0.45008	-2.742840e+01	-3.901154e+03	-3.928582e+03
290125	1.58132	3.18416	5.5355	0.29152	1.01305	0.527166	0.0226711	0.00933207	0.0218928	2.01916	0.0592149	6.66937	7.57963	4.15872	0.420596	-2.695970e+01	-3.900587e+03	-3.927547e+03
