iter	Krestbody_plasma(1)	Tmc(1)	Kt(1)	Trc(1)	VmaxC(1)	Km(1)	QurineC(1)	LnPrior	LnData	LnPosterior
91867	0.418408	7.27551	0.079342	1.17632	0.469406	5.89296	13.4263	-7.546408e+01	-3.756759e+02	-4.511400e+02
91868	0.418408	7.27551	0.0516095	1.17632	0.469406	5.89296	13.4263	-7.792285e+01	-3.733249e+02	-4.512477e+02
91869	0.394894	7.00744	0.0516095	1.17632	0.465948	5.89296	13.4263	-7.595716e+01	-3.763694e+02	-4.523265e+02
91870	0.394894	7.00744	0.0516095	1.17632	0.465948	5.89296	13.4263	-7.595716e+01	-3.763694e+02	-4.523265e+02
91871	0.42881	7.11336	0.0563455	1.17632	0.489709	5.89296	13.4263	-7.967229e+01	-3.700175e+02	-4.496898e+02
91872	0.42881	7.11336	0.047256	1.17632	0.489709	5.87219	13.8569	-8.197707e+01	-3.680719e+02	-4.500490e+02
91873	0.42881	7.11336	0.047256	1.17632	0.496335	5.87219	13.8569	-8.316983e+01	-3.676451e+02	-4.508149e+02
91874	0.42881	7.11336	0.047256	1.17632	0.487566	5.87219	17.4326	-8.311754e+01	-3.678080e+02	-4.509256e+02
91875	0.42881	7.11336	0.047256	1.1538	0.487566	5.67205	17.4326	-8.322805e+01	-3.688824e+02	-4.521105e+02
91876	0.42881	7.11336	0.047256	1.1538	0.483673	5.67205	17.4326	-8.253889e+01	-3.691782e+02	-4.517171e+02
91877	0.42881	7.15346	0.047256	1.1538	0.483673	5.67205	17.4326	-8.274473e+01	-3.691437e+02	-4.518884e+02
91878	0.42881	7.06809	0.047256	1.1538	0.477963	5.67205	13.1475	-7.954473e+01	-3.704558e+02	-4.500006e+02
91879	0.42881	7.06809	0.047256	1.1538	0.477963	5.73355	13.1475	-7.951133e+01	-3.704245e+02	-4.499358e+02
91880	0.430735	7.06809	0.047256	1.1538	0.471496	5.73355	9.09546	-7.740246e+01	-3.731981e+02	-4.506006e+02
91881	0.42155	7.39511	0.047256	1.17358	0.496151	5.52381	9.09546	-8.357277e+01	-3.704722e+02	-4.540449e+02
91882	0.42155	7.35736	0.047256	1.17037	0.496151	5.52381	9.09546	-8.337010e+01	-3.708606e+02	-4.542307e+02
91883	0.42155	7.35736	0.047256	1.16758	0.496151	5.45061	9.09546	-8.341025e+01	-3.723023e+02	-4.557125e+02
91884	0.42155	7.81846	0.047256	1.16758	0.48062	5.45061	9.09546	-8.321979e+01	-3.724548e+02	-4.556746e+02
91885	0.431022	7.81846	0.047256	1.28833	0.481279	5.45061	11.6909	-8.388481e+01	-3.678970e+02	-4.517818e+02
91886	0.431022	7.81846	0.047256	1.30053	0.454822	5.45061	11.6909	-7.938556e+01	-3.692195e+02	-4.486050e+02
91887	0.431022	7.81846	0.047256	1.33983	0.442176	5.45061	17.3369	-7.947951e+01	-3.705254e+02	-4.500049e+02
91888	0.431022	7.69171	0.047256	1.33983	0.446567	5.45061	17.3369	-7.945515e+01	-3.707246e+02	-4.501798e+02
91889	0.431022	7.69171	0.0456073	1.33983	0.446567	5.45061	17.3369	-8.000101e+01	-3.704347e+02	-4.504357e+02
91890	0.431022	7.69171	0.0576034	1.33983	0.435632	5.45061	15.8922	-7.469444e+01	-3.749977e+02	-4.496922e+02
91891	0.431022	7.69171	0.0576034	1.34776	0.452445	5.45061	15.8922	-7.739089e+01	-3.741437e+02	-4.515346e+02
91892	0.431022	8.23477	0.0576034	1.34776	0.442672	5.35224	15.8922	-7.910148e+01	-3.704675e+02	-4.495690e+02
91893	0.431022	8.23477	0.0576034	1.34776	0.442672	5.28335	15.8922	-7.913916e+01	-3.702445e+02	-4.493836e+02
91894	0.413648	8.21657	0.0576034	1.3565	0.442672	5.33017	15.8922	-7.899910e+01	-3.702462e+02	-4.492453e+02
91895	0.412033	8.21657	0.0517632	1.3565	0.442672	5.33017	13.532	-7.920342e+01	-3.698940e+02	-4.490974e+02
91896	0.413481	8.21657	0.0517632	1.3565	0.447417	5.33017	13.532	-7.996656e+01	-3.687121e+02	-4.486787e+02
91897	0.413481	8.21657	0.0517632	1.34172	0.447417	5.33017	13.532	-7.996785e+01	-3.689986e+02	-4.489664e+02
91898	0.413481	8.21657	0.0517632	1.34172	0.447417	5.33017	13.532	-7.996785e+01	-3.689986e+02	-4.489664e+02
91899	0.413481	8.08928	0.0596743	1.32294	0.447417	5.33017	13.532	-7.777013e+01	-3.709706e+02	-4.487408e+02
91900	0.387597	7.99745	0.0596743	1.32294	0.447417	5.33017	13.532	-7.721515e+01	-3.753895e+02	-4.526047e+02
91901	0.387597	8.05447	0.0644768	1.31918	0.447417	5.40383	15.0023	-7.754881e+01	-3.751464e+02	-4.526952e+02
91902	0.387597	8.05447	0.052959	1.35337	0.447417	5.40383	9.44308	-7.760249e+01	-3.755897e+02	-4.531922e+02
91903	0.387597	8.05447	0.052959	1.30148	0.466727	5.40383	9.44308	-8.080532e+01	-3.711373e+02	-4.519426e+02
91904	0.387597	8.05447	0.052959	1.30148	0.456963	5.43502	16.4953	-8.140043e+01	-3.715852e+02	-4.529856e+02
91905	0.387597	8.05447	0.052959	1.30148	0.462073	5.43502	13.6487	-8.110500e+01	-3.705864e+02	-4.516914e+02
91906	0.387597	8.05447	0.052959	1.30148	0.462073	5.43502	13.6487	-8.110500e+01	-3.705864e+02	-4.516914e+02
91907	0.390314	8.05447	0.052959	1.30793	0.462073	5.43502	13.6487	-8.110441e+01	-3.700646e+02	-4.511690e+02
91908	0.390314	8.05447	0.052959	1.30793	0.47163	5.43502	13.6487	-8.272469e+01	-3.692187e+02	-4.519434e+02
91909	0.437507	8.05447	0.052959	1.30793	0.47665	5.43502	13.6487	-8.359119e+01	-3.675359e+02	-4.511271e+02
91910	0.437507	8.05447	0.052959	1.30793	0.472837	5.7038	13.6487	-8.278629e+01	-3.667608e+02	-4.495471e+02
91911	0.437507	8.05447	0.052959	1.3604	0.472837	5.7038	13.6487	-8.278170e+01	-3.658594e+02	-4.486411e+02
91912	0.436637	8.05447	0.052959	1.3293	0.472837	5.87135	13.6487	-8.269356e+01	-3.667124e+02	-4.494060e+02
91913	0.436637	8.05447	0.052959	1.30935	0.472837	5.88605	13.6487	-8.268735e+01	-3.682216e+02	-4.509090e+02
91914	0.436637	8.05447	0.0512488	1.32699	0.472015	5.88605	13.6487	-8.293533e+01	-3.672137e+02	-4.501490e+02
91915	0.431086	8.03334	0.0512488	1.32831	0.488835	5.96443	13.6487	-8.570796e+01	-3.630975e+02	-4.488054e+02
91916	0.428665	8.03334	0.0514701	1.32831	0.488835	5.96443	13.6487	-8.565475e+01	-3.629715e+02	-4.486263e+02
91917	0.428665	8.03334	0.0628914	1.32831	0.488835	6.2178	13.2559	-8.353097e+01	-3.653414e+02	-4.488724e+02
91918	0.428665	8.03334	0.0628914	1.37883	0.482304	6.40393	13.2559	-8.227052e+01	-3.679770e+02	-4.502476e+02
91919	0.428665	8.01288	0.0628914	1.37883	0.487583	6.40393	17.054	-8.462323e+01	-3.655411e+02	-4.501644e+02
91920	0.425267	8.01288	0.0548558	1.37883	0.512937	6.40393	17.054	-9.039436e+01	-3.602341e+02	-4.506284e+02
91921	0.434401	8.01288	0.0548558	1.37883	0.490825	5.90606	17.054	-8.660398e+01	-3.643658e+02	-4.509698e+02
91922	0.434401	8.01288	0.0548558	1.3079	0.478613	5.8911	13.2767	-8.292463e+01	-3.662866e+02	-4.492112e+02
91923	0.434401	7.973	0.0548558	1.34089	0.478613	5.8911	13.2767	-8.268273e+01	-3.655242e+02	-4.482070e+02
91924	0.428527	8.09883	0.0548558	1.34089	0.478613	5.8911	13.2767	-8.344205e+01	-3.646779e+02	-4.481200e+02
91925	0.428527	8.09883	0.0548558	1.34089	0.478613	5.65481	13.2767	-8.357019e+01	-3.651644e+02	-4.487346e+02
91926	0.428527	8.09883	0.0548558	1.34089	0.478613	5.69124	13.2767	-8.355040e+01	-3.648960e+02	-4.484464e+02
91927	0.3938	8.03965	0.0548558	1.34419	0.478613	5.69615	13.2767	-8.318785e+01	-3.678125e+02	-4.510003e+02
91928	0.3938	8.22012	0.0548558	1.34419	0.485085	5.69615	14.8928	-8.601747e+01	-3.649566e+02	-4.509741e+02
91929	0.412326	8.22012	0.0548558	1.34419	0.479283	5.69615	14.8928	-8.499830e+01	-3.636899e+02	-4.486882e+02
91930	0.412326	8.35593	0.0618448	1.34419	0.477335	5.89023	14.8928	-8.438297e+01	-3.652801e+02	-4.496631e+02
91931	0.412326	8.45641	0.0618448	1.34419	0.487165	5.76744	15.1836	-8.693707e+01	-3.632664e+02	-4.502035e+02
91932	0.412326	8.23516	0.0618448	1.3356	0.487165	6.00194	14.7524	-8.523493e+01	-3.636081e+02	-4.488431e+02
91933	0.412204	8.23516	0.0618448	1.31981	0.487165	5.89608	14.7524	-8.529352e+01	-3.639549e+02	-4.492484e+02
91934	0.412204	8.23516	0.0618448	1.31981	0.491534	5.89608	14.7524	-8.607368e+01	-3.632734e+02	-4.493471e+02
91935	0.412204	8.00899	0.0618448	1.31981	0.491534	5.89608	16.1413	-8.526948e+01	-3.641947e+02	-4.494642e+02
91936	0.412204	7.95069	0.0473567	1.31426	0.491534	5.77931	16.1413	-8.785621e+01	-3.624246e+02	-4.502808e+02
91937	0.412204	7.95069	0.0473567	1.32806	0.491534	5.68758	16.1413	-8.790479e+01	-3.637069e+02	-4.516117e+02
91938	0.412204	7.95069	0.0473567	1.32806	0.491534	6.1013	16.1413	-8.768094e+01	-3.626001e+02	-4.502811e+02
91939	0.412204	7.79122	0.0473567	1.32806	0.491534	6.1013	16.1413	-8.674466e+01	-3.634549e+02	-4.501996e+02
91940	0.412204	7.79122	0.0473567	1.29746	0.487588	6.1013	16.1413	-8.604234e+01	-3.646688e+02	-4.507111e+02
91941	0.412204	7.79122	0.0473567	1.29746	0.499191	6.02923	16.1413	-8.817171e+01	-3.619287e+02	-4.501004e+02
91942	0.412204	7.79122	0.0473567	1.29746	0.499191	6.06938	16.1413	-8.815005e+01	-3.619261e+02	-4.500762e+02
91943	0.412204	7.69537	0.0472494	1.29746	0.494018	6.24465	16.1413	-8.660008e+01	-3.643474e+02	-4.509474e+02
91944	0.412204	7.69537	0.0472494	1.29746	0.494018	6.18715	16.1413	-8.663101e+01	-3.638796e+02	-4.505106e+02
91945	0.412859	7.69537	0.0472494	1.30955	0.494018	6.18715	16.1413	-8.662996e+01	-3.638095e+02	-4.504394e+02
91946	0.412859	7.69537	0.0472494	1.30955	0.494018	5.98848	16.1413	-8.673707e+01	-3.637034e+02	-4.504405e+02
91947	0.412859	7.69537	0.0472494	1.31056	0.494018	5.8883	16.1413	-8.679114e+01	-3.644204e+02	-4.512116e+02
91948	0.41549	7.69537	0.0472494	1.27777	0.499452	5.8883	16.1413	-8.778026e+01	-3.629092e+02	-4.506895e+02
91949	0.41549	7.80191	0.0472494	1.2706	0.486842	5.8883	16.1413	-8.612278e+01	-3.641824e+02	-4.503051e+02
91950	0.420138	7.66025	0.0472494	1.28034	0.486656	5.89611	17.7379	-8.603541e+01	-3.640184e+02	-4.500538e+02
91951	0.420138	7.73199	0.0472494	1.28034	0.486656	5.89611	10.6641	-8.384063e+01	-3.649995e+02	-4.488401e+02
91952	0.420138	7.92429	0.0472494	1.28034	0.480716	5.89611	10.6641	-8.391437e+01	-3.661396e+02	-4.500540e+02
91953	0.420138	7.92429	0.0673715	1.27203	0.468133	5.54953	9.33913	-7.829453e+01	-3.719626e+02	-4.502572e+02
91954	0.420088	7.89153	0.0587384	1.27203	0.468133	5.44045	12.0091	-7.962087e+01	-3.696276e+02	-4.492484e+02
91955	0.420088	7.89153	0.0587384	1.27203	0.449253	5.39921	12.0091	-7.650403e+01	-3.722261e+02	-4.487301e+02
91956	0.420088	7.89153	0.0587384	1.27203	0.455193	5.39416	12.0091	-7.747914e+01	-3.710924e+02	-4.485715e+02
91957	0.420088	8.10788	0.0587384	1.34624	0.451609	5.39416	12.0091	-7.818225e+01	-3.701226e+02	-4.483049e+02
91958	0.420088	8.10788	0.0587384	1.34624	0.452957	5.39416	12.0091	-7.840301e+01	-3.699978e+02	-4.484008e+02
91959	0.420088	8.10788	0.0587384	1.34624	0.455887	5.39416	18.1539	-8.136320e+01	-3.683845e+02	-4.497477e+02
91960	0.423563	7.9864	0.0511165	1.30144	0.455887	5.39416	18.1539	-8.207585e+01	-3.680998e+02	-4.501757e+02
91961	0.423563	7.9932	0.0511165	1.30144	0.468504	5.39416	18.1539	-8.423205e+01	-3.665435e+02	-4.507756e+02
91962	0.423563	7.9932	0.0511165	1.30144	0.469011	5.39416	14.9528	-8.283911e+01	-3.668538e+02	-4.496929e+02
91963	0.423563	7.9932	0.0511165	1.30144	0.470434	5.6861	14.9528	-8.292305e+01	-3.661485e+02	-4.490715e+02
91964	0.423563	7.9932	0.0511165	1.30144	0.471455	5.61612	14.9528	-8.313575e+01	-3.656989e+02	-4.488346e+02
91965	0.423563	7.85275	0.0511165	1.30144	0.461312	5.34281	14.9528	-8.073520e+01	-3.686961e+02	-4.494313e+02
91966	0.42427	7.85275	0.0511165	1.28275	0.453877	5.34281	14.9528	-7.950376e+01	-3.693714e+02	-4.488751e+02
91967	0.42427	7.85275	0.0511165	1.29975	0.450232	5.34281	13.9864	-7.853985e+01	-3.698021e+02	-4.483419e+02
91968	0.421368	7.85275	0.0511165	1.29975	0.45233	5.34281	13.9864	-7.888247e+01	-3.695514e+02	-4.484339e+02
91969	0.421368	7.85275	0.0511165	1.29801	0.45233	5.34281	13.9864	-7.888262e+01	-3.695542e+02	-4.484369e+02
91970	0.421368	7.7648	0.0464746	1.29801	0.455145	5.31788	13.9864	-8.017179e+01	-3.691062e+02	-4.492780e+02
91971	0.421368	7.82567	0.0464746	1.29801	0.455145	5.33836	13.9864	-8.051336e+01	-3.684690e+02	-4.489823e+02
91972	0.421368	7.82567	0.0464746	1.29801	0.455483	5.33836	13.9864	-8.056915e+01	-3.684206e+02	-4.489898e+02
91973	0.421368	7.82567	0.0401316	1.29801	0.46348	5.33836	13.9864	-8.447605e+01	-3.663683e+02	-4.508444e+02
91974	0.421368	7.82567	0.0401316	1.27414	0.46348	5.33836	13.9864	-8.447814e+01	-3.665606e+02	-4.510388e+02
91975	0.421368	7.82567	0.0401316	1.27414	0.46348	5.38726	16.3212	-8.539971e+01	-3.664193e+02	-4.518190e+02
91976	0.412918	7.82567	0.0401316	1.24404	0.461151	5.38726	16.3212	-8.501160e+01	-3.690905e+02	-4.541022e+02
91977	0.412918	7.82567	0.0497389	1.3083	0.445391	5.38726	16.3212	-7.887301e+01	-3.707787e+02	-4.496517e+02
91978	0.412918	7.82567	0.0497389	1.3083	0.461846	5.69039	10.037	-7.935470e+01	-3.695205e+02	-4.488752e+02
91979	0.412918	7.82567	0.0497389	1.26965	0.461846	5.69039	10.037	-7.935808e+01	-3.702907e+02	-4.496487e+02
91980	0.412918	7.82567	0.0497389	1.27963	0.461846	5.75687	10.037	-7.932112e+01	-3.706127e+02	-4.499338e+02
91981	0.412918	7.92402	0.0497389	1.27963	0.486494	5.75687	10.037	-8.414984e+01	-3.646580e+02	-4.488078e+02
91982	0.412918	7.92402	0.0497389	1.32074	0.486494	5.75687	10.037	-8.414625e+01	-3.655894e+02	-4.497356e+02
91983	0.437029	7.95559	0.0497389	1.32074	0.47957	5.75687	15.8853	-8.497807e+01	-3.644432e+02	-4.494213e+02
91984	0.437029	7.94178	0.0497389	1.36206	0.47957	5.75687	15.8853	-8.489226e+01	-3.650177e+02	-4.499100e+02
91985	0.447252	8.18635	0.0497389	1.36085	0.47957	5.75687	15.8853	-8.637589e+01	-3.642149e+02	-4.505907e+02
91986	0.447252	8.18635	0.0497389	1.41594	0.451536	5.3106	15.8853	-8.187581e+01	-3.692184e+02	-4.510942e+02
91987	0.447252	8.45881	0.0497389	1.41594	0.451536	5.43842	12.1252	-8.217419e+01	-3.676574e+02	-4.498316e+02
91988	0.447252	8.45881	0.0497389	1.43725	0.451536	5.41944	12.1252	-8.218268e+01	-3.676080e+02	-4.497907e+02
91989	0.446307	8.45881	0.0497389	1.43725	0.451536	5.41944	12.2264	-8.221169e+01	-3.674649e+02	-4.496766e+02
91990	0.446307	8.45881	0.0497389	1.43725	0.453001	5.85179	12.2264	-8.221654e+01	-3.709801e+02	-4.531966e+02
91991	0.446307	8.45881	0.0537803	1.43725	0.453001	5.67732	12.2264	-8.136421e+01	-3.685972e+02	-4.499614e+02
91992	0.446307	8.45881	0.0541334	1.45321	0.456107	5.50433	16.7103	-8.359535e+01	-3.663899e+02	-4.499852e+02
91993	0.446307	8.50738	0.0541334	1.45321	0.44455	5.27761	16.5569	-8.207967e+01	-3.682041e+02	-4.502838e+02
91994	0.446307	8.50738	0.0541334	1.45321	0.44455	5.27761	16.5569	-8.207967e+01	-3.682041e+02	-4.502838e+02
91995	0.446307	8.32697	0.0497881	1.45321	0.430368	5.27761	16.5569	-7.968912e+01	-3.708044e+02	-4.504935e+02
91996	0.446307	8.69214	0.0785405	1.45321	0.430415	5.27761	12.0879	-7.748485e+01	-3.763890e+02	-4.538738e+02
91997	0.415933	8.69214	0.0785405	1.45321	0.430415	5.35612	12.0879	-7.744097e+01	-3.749603e+02	-4.524013e+02
91998	0.420405	8.69214	0.0785405	1.45321	0.430415	5.35612	12.0879	-7.744105e+01	-3.748075e+02	-4.522486e+02
91999	0.420405	8.69214	0.0645707	1.45321	0.430415	5.35612	12.0879	-7.793065e+01	-3.721867e+02	-4.501173e+02
92000	0.402855	8.69214	0.0596639	1.47517	0.430415	5.4344	12.0879	-7.841015e+01	-3.737222e+02	-4.521323e+02
92001	0.454488	8.70797	0.0596639	1.47517	0.440194	5.4344	12.0879	-8.005229e+01	-3.711042e+02	-4.511565e+02
92002	0.454488	8.70797	0.0596639	1.45127	0.436907	5.4344	12.0879	-7.953435e+01	-3.726252e+02	-4.521595e+02
92003	0.398853	8.77064	0.0596639	1.45127	0.442006	5.4344	12.0879	-8.076374e+01	-3.701373e+02	-4.509011e+02
92004	0.398853	8.77064	0.0596639	1.45127	0.442006	5.36285	12.0879	-8.080281e+01	-3.698959e+02	-4.506987e+02
92005	0.398853	8.77064	0.0592827	1.46924	0.442006	5.36285	12.0879	-8.085200e+01	-3.700879e+02	-4.509399e+02
92006	0.398853	8.77064	0.0592827	1.46924	0.442006	5.36285	12.0879	-8.085200e+01	-3.700879e+02	-4.509399e+02
92007	0.398853	8.61916	0.0592827	1.41763	0.453754	5.36285	14.1217	-8.240428e+01	-3.681333e+02	-4.505376e+02
92008	0.398853	8.61916	0.0592827	1.40203	0.448054	5.31646	14.1217	-8.150099e+01	-3.691336e+02	-4.506346e+02
92009	0.440068	8.61916	0.056086	1.40203	0.445301	5.31646	14.1217	-8.154781e+01	-3.688544e+02	-4.504022e+02
92010	0.440068	8.6044	0.056086	1.40203	0.462026	5.61352	17.7456	-8.562060e+01	-3.660626e+02	-4.516832e+02
92011	0.440068	8.6044	0.056086	1.40728	0.462026	5.5108	17.7456	-8.567606e+01	-3.652473e+02	-4.509234e+02
92012	0.440068	8.6044	0.056086	1.4599	0.461228	5.5108	16.7869	-8.506746e+01	-3.647935e+02	-4.498610e+02
92013	0.440068	8.6044	0.056086	1.42088	0.461228	5.5108	16.7869	-8.507086e+01	-3.649687e+02	-4.500396e+02
92014	0.440068	8.6044	0.056086	1.46262	0.45537	5.5108	16.7869	-8.409406e+01	-3.653599e+02	-4.494540e+02
92015	0.440068	8.6044	0.0406158	1.4872	0.45537	5.5108	16.7869	-8.878380e+01	-3.631532e+02	-4.519370e+02
92016	0.42626	8.6044	0.0666597	1.4662	0.448084	5.5108	15.1437	-8.095761e+01	-3.686070e+02	-4.495646e+02
92017	0.42626	8.6044	0.0535957	1.4662	0.448084	5.52671	12.6051	-8.174244e+01	-3.669635e+02	-4.487059e+02
92018	0.42626	8.40586	0.0481511	1.41494	0.448084	5.25775	15.6437	-8.306762e+01	-3.662988e+02	-4.493664e+02
92019	0.419204	8.40586	0.0439359	1.41494	0.448084	5.25775	14.7154	-8.412326e+01	-3.658571e+02	-4.499803e+02
92020	0.419204	8.40586	0.0439359	1.41494	0.448084	5.25775	9.39958	-8.262260e+01	-3.679761e+02	-4.505987e+02
92021	0.419204	8.40586	0.0439359	1.43637	0.434997	5.25775	9.39958	-8.053435e+01	-3.708530e+02	-4.513873e+02
92022	0.419204	8.40586	0.0468075	1.43637	0.434991	5.25775	9.39958	-7.951562e+01	-3.713737e+02	-4.508893e+02
92023	0.419204	8.552	0.0461831	1.44912	0.443685	5.36113	9.39958	-8.198895e+01	-3.683861e+02	-4.503750e+02
92024	0.419204	8.552	0.0446545	1.44912	0.443685	5.36113	9.39958	-8.252867e+01	-3.681478e+02	-4.506765e+02
92025	0.419204	8.552	0.0446545	1.41947	0.443685	5.36113	15.7154	-8.444051e+01	-3.668329e+02	-4.512734e+02
92026	0.415875	8.552	0.0446545	1.41947	0.466135	5.84101	19.2594	-8.964862e+01	-3.653388e+02	-4.549874e+02
92027	0.410568	8.552	0.0446545	1.41947	0.466135	5.84101	19.2594	-8.964855e+01	-3.655755e+02	-4.552240e+02
92028	0.410568	8.552	0.0446545	1.41947	0.469461	5.22747	19.2594	-9.054778e+01	-3.644798e+02	-4.550276e+02
92029	0.410568	8.552	0.0474009	1.41259	0.469461	5.22747	19.2594	-8.961470e+01	-3.651129e+02	-4.547276e+02
92030	0.410568	8.552	0.0474009	1.37917	0.47046	5.28043	21.5921	-9.119856e+01	-3.638602e+02	-4.550588e+02
92031	0.409272	8.552	0.0474009	1.39086	0.47046	5.28043	14.6055	-8.753688e+01	-3.642898e+02	-4.518267e+02
92032	0.409272	8.39605	0.0474009	1.30874	0.47046	5.28043	14.6055	-8.653439e+01	-3.663178e+02	-4.528522e+02
92033	0.409272	8.3669	0.0474009	1.30874	0.47046	5.4628	14.6055	-8.624879e+01	-3.662881e+02	-4.525369e+02
92034	0.409272	8.04884	0.0657569	1.30874	0.47046	5.66373	9.78535	-7.956276e+01	-3.695852e+02	-4.491480e+02
92035	0.410405	8.04884	0.0741892	1.28327	0.458478	5.66373	9.78535	-7.717309e+01	-3.733056e+02	-4.504787e+02
92036	0.410405	8.04884	0.0669692	1.30183	0.458478	5.66373	16.1512	-7.948801e+01	-3.706050e+02	-4.500930e+02
92037	0.410405	8.04884	0.0699685	1.34739	0.458478	5.68076	16.1512	-7.931312e+01	-3.703557e+02	-4.496688e+02
92038	0.410405	8.04884	0.0699685	1.34467	0.458478	5.69404	16.1512	-7.930615e+01	-3.702857e+02	-4.495919e+02
92039	0.410405	8.04884	0.0699685	1.29825	0.458478	5.69404	16.9448	-7.967677e+01	-3.712114e+02	-4.508882e+02
92040	0.4197	8.04884	0.0552896	1.30566	0.467989	5.83007	9.64546	-8.032671e+01	-3.689136e+02	-4.492403e+02
92041	0.4197	8.04884	0.0552896	1.37883	0.467989	5.83007	20.4485	-8.466185e+01	-3.655846e+02	-4.502465e+02
92042	0.4197	8.04884	0.0552896	1.37883	0.467989	5.83007	12.5038	-8.101485e+01	-3.672818e+02	-4.482966e+02
92043	0.4197	7.956	0.0552896	1.37883	0.446161	5.83007	12.5038	-7.684229e+01	-3.742030e+02	-4.510452e+02
92044	0.4197	7.956	0.0552896	1.37883	0.469158	6.05263	12.5038	-8.053631e+01	-3.688800e+02	-4.494163e+02
92045	0.4197	7.956	0.0552896	1.37883	0.469158	6.08854	12.5038	-8.051694e+01	-3.691813e+02	-4.496982e+02
92046	0.428335	7.956	0.0552896	1.37883	0.469158	6.08854	12.5038	-8.051715e+01	-3.690763e+02	-4.495934e+02
92047	0.428335	7.956	0.0552896	1.37883	0.473548	5.91856	12.5038	-8.136114e+01	-3.675346e+02	-4.488957e+02
92048	0.428335	7.956	0.0552896	1.37883	0.473548	5.91856	12.5038	-8.136114e+01	-3.675346e+02	-4.488957e+02
92049	0.428335	7.956	0.0679541	1.34414	0.484914	6.06001	12.5038	-8.182495e+01	-3.672466e+02	-4.490715e+02
92050	0.428335	7.956	0.0679541	1.34414	0.487291	6.06001	12.5038	-8.224622e+01	-3.670960e+02	-4.493422e+02
92051	0.428335	7.956	0.0679541	1.28516	0.487291	6.04745	12.5038	-8.225816e+01	-3.670327e+02	-4.492908e+02
92052	0.428335	7.956	0.0679541	1.28516	0.481888	5.95479	12.5038	-8.135386e+01	-3.678222e+02	-4.491761e+02
92053	0.428335	7.956	0.0679541	1.2753	0.481888	5.82413	15.705	-8.259122e+01	-3.677139e+02	-4.503051e+02
92054	0.409002	7.956	0.0562054	1.34015	0.478003	5.82413	8.46276	-8.113804e+01	-3.693013e+02	-4.504393e+02
92055	0.409002	7.956	0.0562054	1.34015	0.478003	5.9309	15.0282	-8.285173e+01	-3.656619e+02	-4.485136e+02
92056	0.409002	7.956	0.0562054	1.36299	0.475016	5.9309	20.6077	-8.519249e+01	-3.658925e+02	-4.510849e+02
92057	0.409002	7.956	0.0562054	1.36299	0.475016	5.90767	20.6077	-8.520505e+01	-3.658863e+02	-4.510913e+02
92058	0.409002	7.956	0.0591727	1.31878	0.475016	6.12722	12.0184	-8.074842e+01	-3.689098e+02	-4.496583e+02
92059	0.409002	7.956	0.0783262	1.31878	0.471117	5.85299	10.4186	-7.874711e+01	-3.725107e+02	-4.512578e+02
92060	0.409002	7.956	0.0735611	1.31878	0.471117	5.7402	11.8773	-7.920339e+01	-3.713626e+02	-4.505660e+02
92061	0.409002	7.956	0.0735611	1.3069	0.460191	5.71173	16.2494	-7.895782e+01	-3.712332e+02	-4.501911e+02
92062	0.409002	8.19931	0.0735611	1.31996	0.466469	5.71173	16.2494	-8.149091e+01	-3.691552e+02	-4.506461e+02
92063	0.409002	7.97325	0.0735611	1.31996	0.472412	5.71173	11.4056	-7.941834e+01	-3.717579e+02	-4.511762e+02
92064	0.409002	8.21222	0.0735611	1.31996	0.472412	5.71173	11.4056	-8.087435e+01	-3.690801e+02	-4.499545e+02
92065	0.409002	8.21222	0.0738088	1.31996	0.472412	5.71173	10.9518	-8.075725e+01	-3.692947e+02	-4.500520e+02
92066	0.409002	8.21222	0.0738088	1.31996	0.472412	5.75334	10.9518	-8.073467e+01	-3.690694e+02	-4.498041e+02
92067	0.409002	8.40058	0.0738088	1.37571	0.472412	5.97017	10.9518	-8.180027e+01	-3.676761e+02	-4.494764e+02
92068	0.444734	8.40058	0.0620963	1.37571	0.463215	5.61545	10.9518	-8.112574e+01	-3.690511e+02	-4.501769e+02
92069	0.413253	8.40058	0.0620963	1.37571	0.463215	5.61545	10.9518	-8.112483e+01	-3.671440e+02	-4.482688e+02
92070	0.413253	8.40058	0.0620963	1.37571	0.463215	5.72814	10.9518	-8.106361e+01	-3.673091e+02	-4.483727e+02
92071	0.413253	8.40058	0.0620963	1.37548	0.463215	5.72814	9.99422	-8.085399e+01	-3.676819e+02	-4.485359e+02
92072	0.405467	8.40058	0.0620963	1.37548	0.463215	5.62073	16.9206	-8.325541e+01	-3.665756e+02	-4.498310e+02
92073	0.405467	8.40058	0.0620963	1.37548	0.472907	5.64204	16.9206	-8.489174e+01	-3.651077e+02	-4.499994e+02
92074	0.426104	8.40058	0.0597529	1.34167	0.460148	5.62732	16.9206	-8.301843e+01	-3.689261e+02	-4.519446e+02
92075	0.426104	8.40058	0.0597529	1.34167	0.463828	5.62827	16.9206	-8.363471e+01	-3.677666e+02	-4.514013e+02
92076	0.426104	8.40058	0.0577749	1.37687	0.469064	5.62827	16.9206	-8.479737e+01	-3.644004e+02	-4.491978e+02
92077	0.426104	8.50862	0.0577749	1.36411	0.473856	5.62827	16.9206	-8.631722e+01	-3.643398e+02	-4.506570e+02
92078	0.426104	8.49757	0.0781375	1.36411	0.474315	5.66537	11.6309	-8.305853e+01	-3.691547e+02	-4.522133e+02
