iter	Vehrc(1)	Kehr(1)	kfeces(1)	kbile(1)	kgutabs(1)	LnPrior	LnData	LnPosterior
90022	0.715967	0.0931055	0.0560718	0.0220826	0.788947	8.341461e+00	-1.719412e+02	-1.635998e+02
90023	0.723939	0.0931055	0.0364737	0.032074	0.861264	7.589277e+00	-1.720857e+02	-1.644964e+02
90024	0.723939	0.0915868	0.0402235	0.012034	0.861264	8.068249e+00	-1.720063e+02	-1.639381e+02
90025	0.720653	0.0972684	0.0385557	0.0078147	0.657233	7.420120e+00	-1.716049e+02	-1.641848e+02
90026	0.720653	0.0972684	0.0385557	0.0475539	1.93678	8.271920e+00	-1.726783e+02	-1.644064e+02
90027	0.722812	0.087807	0.0385557	0.0475539	1.74036	8.454026e+00	-1.729552e+02	-1.645012e+02
90028	0.721274	0.087807	0.0385557	0.180353	1.74036	6.523281e+00	-1.757203e+02	-1.691970e+02
90029	0.731014	0.0891432	0.0455303	0.180353	0.288845	5.545435e+00	-1.736872e+02	-1.681417e+02
90030	0.761806	0.0891432	0.0455303	0.17872	0.624716	5.653647e+00	-1.745371e+02	-1.688834e+02
90031	0.761806	0.0851093	0.0455303	0.17872	0.624716	5.537725e+00	-1.752946e+02	-1.697569e+02
90032	0.77552	0.0851093	0.0434112	0.17872	0.624716	5.189243e+00	-1.764741e+02	-1.712848e+02
90033	0.761447	0.0850985	0.0434112	0.17872	0.624716	5.425818e+00	-1.752764e+02	-1.698505e+02
90034	0.765134	0.0850985	0.0399337	0.17872	0.624716	5.076029e+00	-1.755557e+02	-1.704797e+02
90035	0.765369	0.0830551	0.0399337	0.17872	0.262731	4.387753e+00	-1.754581e+02	-1.710703e+02
90036	0.780604	0.0947026	0.0399337	0.17872	0.262731	4.254807e+00	-1.739288e+02	-1.696740e+02
90037	0.780604	0.0947026	0.0399337	0.162675	1.2757	5.879364e+00	-1.754217e+02	-1.695424e+02
90038	0.76479	0.0947026	0.0399337	0.0261001	1.2757	7.739880e+00	-1.739991e+02	-1.662592e+02
90039	0.721442	0.0947026	0.0399337	0.000380276	1.2757	8.333085e+00	-1.716005e+02	-1.632674e+02
90040	0.699188	0.0947026	0.0399337	0.0393469	2.19572	8.822562e+00	-1.733590e+02	-1.645365e+02
90041	0.699188	0.0947026	0.047578	0.0167022	4.07672	7.191035e+00	-1.727011e+02	-1.655101e+02
90042	0.699188	0.0797324	0.047578	0.0626772	4.07672	6.633044e+00	-1.739240e+02	-1.672910e+02
90043	0.667323	0.0768038	0.0508519	0.0768623	2.54793	8.476429e+00	-1.746449e+02	-1.661685e+02
90044	0.667323	0.0754991	0.0508519	0.0768623	1.13564	8.072308e+00	-1.740459e+02	-1.659736e+02
90045	0.691748	0.0723939	0.0508519	0.0641847	1.03544	7.388005e+00	-1.738126e+02	-1.664246e+02
90046	0.669165	0.080774	0.0572504	0.0606438	1.03544	8.458230e+00	-1.740654e+02	-1.656072e+02
90047	0.687921	0.0818714	0.0572504	0.0606438	1.11928	8.483492e+00	-1.732101e+02	-1.647266e+02
90048	0.684016	0.0818714	0.0572504	0.0606438	1.11928	8.517063e+00	-1.733512e+02	-1.648341e+02
90049	0.696503	0.0818714	0.0572504	0.0606438	3.30702	7.938028e+00	-1.736223e+02	-1.656843e+02
90050	0.696792	0.0818714	0.0579572	0.0606438	3.30702	7.881494e+00	-1.736197e+02	-1.657383e+02
90051	0.67633	0.0818714	0.0581211	0.0606438	3.22985	8.143334e+00	-1.742523e+02	-1.661090e+02
90052	0.665761	0.0818714	0.0532309	0.0652465	3.66589	7.833765e+00	-1.752669e+02	-1.674331e+02
90053	0.665761	0.0818714	0.0552203	0.0652465	3.13615	8.491877e+00	-1.751935e+02	-1.667016e+02
90054	0.667203	0.0891906	0.0552203	0.0652465	3.13615	8.809385e+00	-1.766593e+02	-1.678499e+02
90055	0.675925	0.091469	0.0552203	0.0652465	3.20663	8.656895e+00	-1.761480e+02	-1.674911e+02
90056	0.675925	0.0838804	0.0552203	0.0652465	3.25551	8.420258e+00	-1.746989e+02	-1.662787e+02
90057	0.675925	0.0838804	0.0552203	0.0652465	3.95262	7.302043e+00	-1.747935e+02	-1.674915e+02
90058	0.675925	0.0838804	0.06158	0.0545915	3.29097	7.907352e+00	-1.743150e+02	-1.664076e+02
90059	0.675925	0.0838804	0.0510011	0.0354356	3.29097	8.647692e+00	-1.736492e+02	-1.650015e+02
90060	0.669029	0.0838804	0.0521361	0.0354356	3.29097	8.679874e+00	-1.741377e+02	-1.654578e+02
90061	0.669029	0.071513	0.0415548	0.0354356	3.29097	6.824477e+00	-1.734927e+02	-1.666682e+02
90062	0.664488	0.071513	0.0516201	0.0354356	2.98079	7.550597e+00	-1.734709e+02	-1.659203e+02
90063	0.664488	0.0652908	0.0516201	0.0491086	2.98079	6.159150e+00	-1.741933e+02	-1.680341e+02
90064	0.664488	0.0652908	0.0381187	0.0491086	3.44782	4.899326e+00	-1.742630e+02	-1.693637e+02
90065	0.664488	0.0652908	0.0648369	0.0491086	3.44782	4.504481e+00	-1.742430e+02	-1.697385e+02
90066	0.66553	0.0652908	0.0648369	0.0491086	3.44782	4.497706e+00	-1.742844e+02	-1.697867e+02
90067	0.66553	0.0652908	0.0648369	0.0491086	2.52344	5.408799e+00	-1.741446e+02	-1.687358e+02
90068	0.66553	0.0652908	0.0508102	0.0262093	2.52344	6.569376e+00	-1.738765e+02	-1.673072e+02
90069	0.630165	0.065139	0.0508102	0.00877063	2.77463	6.531096e+00	-1.736641e+02	-1.671330e+02
90070	0.626922	0.065139	0.0508102	0.00877063	3.3586	5.917470e+00	-1.738632e+02	-1.679457e+02
90071	0.626922	0.0673068	0.0504911	0.00877063	4.04397	5.268984e+00	-1.741415e+02	-1.688725e+02
90072	0.626922	0.0673068	0.0504911	0.00877063	3.87389	5.602160e+00	-1.741392e+02	-1.685371e+02
90073	0.61545	0.0716845	0.0504911	0.00877063	4.15672	5.954092e+00	-1.764202e+02	-1.704661e+02
90074	0.61545	0.0716845	0.0357445	0.00877063	4.13393	4.988086e+00	-1.764209e+02	-1.714328e+02
90075	0.61545	0.0716845	0.0357445	0.00877063	4.13393	4.988086e+00	-1.764209e+02	-1.714328e+02
90076	0.61545	0.0716845	0.0693135	0.00877063	1.99584	6.415954e+00	-1.763774e+02	-1.699615e+02
90077	0.672546	0.0716845	0.0693135	0.00877063	1.99584	6.164739e+00	-1.729573e+02	-1.667925e+02
90078	0.667205	0.0754785	0.0488096	0.00877063	1.99584	8.682954e+00	-1.727214e+02	-1.640385e+02
90079	0.667205	0.0754785	0.0488096	0.00877063	0.416624	7.429423e+00	-1.726307e+02	-1.652012e+02
90080	0.65285	0.0754785	0.0488096	0.00877063	0.401271	7.491163e+00	-1.731923e+02	-1.657011e+02
90081	0.65285	0.0754785	0.0488096	0.0143046	0.4443	7.566347e+00	-1.733006e+02	-1.657343e+02
90082	0.674688	0.0754785	0.0488096	0.0143046	0.4443	7.427086e+00	-1.726147e+02	-1.651876e+02
90083	0.674688	0.0754785	0.0488096	0.0327842	0.4443	7.416851e+00	-1.727794e+02	-1.653625e+02
90084	0.673854	0.0835497	0.0488096	0.0327842	0.684839	8.614662e+00	-1.732651e+02	-1.646504e+02
90085	0.673854	0.0835497	0.0488096	0.0327842	1.72701	9.442226e+00	-1.734779e+02	-1.640357e+02
90086	0.673854	0.0835497	0.0465244	0.0327842	1.00803	8.934171e+00	-1.733424e+02	-1.644083e+02
90087	0.674876	0.0835497	0.0647431	0.00118376	2.54881	8.226691e+00	-1.725487e+02	-1.643220e+02
90088	0.674876	0.0835497	0.0647431	0.00315434	2.54881	8.232181e+00	-1.726071e+02	-1.643750e+02
90089	0.674876	0.0835497	0.0444867	0.036878	2.5422	9.170515e+00	-1.736545e+02	-1.644840e+02
90090	0.674876	0.0835497	0.0444867	0.036878	2.10421	9.312073e+00	-1.735950e+02	-1.642829e+02
90091	0.674876	0.0835497	0.0562322	0.036878	2.10421	9.269850e+00	-1.735900e+02	-1.643202e+02
90092	0.722038	0.0927816	0.049403	0.036878	2.10421	9.167272e+00	-1.724419e+02	-1.632746e+02
90093	0.715596	0.0927816	0.0610829	0.036878	2.18781	8.619235e+00	-1.724892e+02	-1.638700e+02
90094	0.715596	0.0927816	0.0642085	0.036878	2.18781	8.223988e+00	-1.724887e+02	-1.642647e+02
90095	0.715596	0.0927816	0.0587086	0.036878	1.83199	8.857711e+00	-1.724273e+02	-1.635696e+02
90096	0.715596	0.107561	0.0569168	0.0333541	1.94187	7.515234e+00	-1.736248e+02	-1.661096e+02
90097	0.75799	0.0968727	0.0569168	0.0729277	1.83951	8.024940e+00	-1.734170e+02	-1.653920e+02
90098	0.693122	0.0968727	0.0569168	0.0729277	1.14355	8.485525e+00	-1.751530e+02	-1.666675e+02
90099	0.700557	0.0968727	0.0607843	0.00227673	1.52333	8.518686e+00	-1.722609e+02	-1.637422e+02
90100	0.700557	0.0968727	0.0607843	0.00227673	1.82079	8.616236e+00	-1.722645e+02	-1.636483e+02
90101	0.700557	0.0881621	0.0511355	0.00227673	2.31205	9.377939e+00	-1.719510e+02	-1.625731e+02
90102	0.73961	0.0881621	0.0549228	0.00227673	 2.93	8.410486e+00	-1.735842e+02	-1.651737e+02
90103	0.712156	0.0881621	0.0559873	0.00845211	1.94594	9.143133e+00	-1.721143e+02	-1.629711e+02
90104	0.712617	0.0881621	0.0559873	0.0322504	1.97685	9.137845e+00	-1.725261e+02	-1.633883e+02
90105	0.699303	0.0881621	0.0559873	0.0322504	1.58841	9.194487e+00	-1.725813e+02	-1.633868e+02
90106	0.699303	0.0868695	0.0559873	0.0322504	1.9889	9.247019e+00	-1.726340e+02	-1.633870e+02
90107	0.699303	0.0941236	0.0559873	0.0322504	1.3158	8.976997e+00	-1.728986e+02	-1.639216e+02
90108	0.699303	0.0941236	0.0559873	0.0189964	1.6261	9.152807e+00	-1.725696e+02	-1.634168e+02
90109	0.699303	0.0941236	0.047151	0.0027394	2.95753	8.879730e+00	-1.721336e+02	-1.632539e+02
90110	0.700703	0.0941236	0.047151	0.0027394	1.8695	9.315648e+00	-1.720575e+02	-1.627418e+02
90111	0.718511	0.0959412	0.0537236	0.0027394	1.51263	8.889992e+00	-1.715984e+02	-1.627084e+02
90112	0.718511	0.0948894	0.0607104	0.0027394	2.55958	8.404922e+00	-1.716428e+02	-1.632379e+02
90113	0.718511	0.0948894	0.0685897	0.0302846	2.55958	7.265599e+00	-1.723153e+02	-1.650497e+02
90114	0.70739	0.0948894	0.0685897	0.0140705	1.94858	7.551973e+00	-1.721325e+02	-1.645806e+02
90115	0.70739	0.0948894	0.0454235	0.0140705	2.24572	9.146279e+00	-1.721552e+02	-1.630089e+02
90116	0.724939	0.0980955	0.049773	0.0140705	0.413883	7.611031e+00	-1.715904e+02	-1.639793e+02
90117	0.724939	0.0980955	0.049773	0.0649637	1.14572	8.348820e+00	-1.727397e+02	-1.643909e+02
90118	0.724939	0.0980955	0.049773	0.0554842	0.751191	7.993530e+00	-1.723504e+02	-1.643569e+02
90119	0.720235	0.0980955	0.0640437	0.0554842	2.7761	7.543921e+00	-1.731298e+02	-1.655859e+02
90120	0.720235	0.0980955	0.0640437	0.022121	1.65319	7.882964e+00	-1.720023e+02	-1.641193e+02
90121	0.734672	0.092337	0.0422039	0.022121	2.50695	8.613207e+00	-1.725640e+02	-1.639507e+02
90122	0.71842	0.0923286	0.0355669	0.022121	2.50695	8.081394e+00	-1.721966e+02	-1.641152e+02
90123	0.71842	0.089639	0.0355669	0.0511429	2.50695	8.032434e+00	-1.729738e+02	-1.649414e+02
90124	0.704906	0.0926888	0.0355669	0.0511429	2.50695	8.147832e+00	-1.732835e+02	-1.651356e+02
90125	0.704906	0.0926888	0.0441166	0.0511429	3.12598	8.510916e+00	-1.733786e+02	-1.648677e+02
90126	0.704906	0.0926888	0.0444806	0.0282601	3.12598	8.602109e+00	-1.726403e+02	-1.640382e+02
90127	0.701912	0.0926888	0.0444806	0.0282601	3.12598	8.633069e+00	-1.727610e+02	-1.641279e+02
90128	0.701912	0.0926888	0.0444806	0.0282601	3.12598	8.633069e+00	-1.727610e+02	-1.641279e+02
90129	0.701912	0.0926888	0.059565	0.0282601	3.32126	8.089000e+00	-1.727693e+02	-1.646803e+02
90130	0.701912	0.0926888	0.059565	0.0282601	3.53162	7.788938e+00	-1.727843e+02	-1.649953e+02
90131	0.701912	0.0926888	0.0671563	0.100739	3.53162	6.270739e+00	-1.754032e+02	-1.691325e+02
90132	0.711968	0.0829503	0.0671563	0.0470007	2.95338	7.121645e+00	-1.734232e+02	-1.663015e+02
90133	0.711968	0.0909189	0.0671563	0.0160994	1.5601	7.779392e+00	-1.720396e+02	-1.642602e+02
90134	0.711968	0.0937704	0.0735008	0.0160994	2.26001	6.485749e+00	-1.720483e+02	-1.655625e+02
90135	0.711968	0.0937704	0.054981	0.0160994	2.26001	9.123130e+00	-1.720511e+02	-1.629279e+02
90136	0.711968	0.0937704	0.054981	0.089225	0.223457	7.205684e+00	-1.729510e+02	-1.657453e+02
90137	0.711968	0.0937704	0.054981	0.089225	1.06029	8.342207e+00	-1.735835e+02	-1.652413e+02
90138	0.728215	0.098749	0.054981	0.0499833	2.04322	8.580190e+00	-1.725872e+02	-1.640070e+02
90139	0.728215	0.098749	0.0431947	0.0159447	3.02131	8.021031e+00	-1.718223e+02	-1.638013e+02
90140	0.736099	0.098749	0.0431947	0.0159447	3.02131	7.916846e+00	-1.718352e+02	-1.639184e+02
90141	0.702057	0.098749	0.0414353	0.0159447	3.02131	8.186995e+00	-1.728829e+02	-1.646959e+02
90142	0.73548	0.101618	0.0414353	0.0170349	0.504625	6.901876e+00	-1.714681e+02	-1.645662e+02
90143	0.73548	0.101618	0.0655863	0.0367448	0.707984	6.316176e+00	-1.717955e+02	-1.654794e+02
90144	0.73548	0.101618	0.0655863	0.0176116	2.84717	6.813442e+00	-1.717299e+02	-1.649164e+02
90145	0.719698	0.0885189	0.0655863	0.040812	2.76026	7.715234e+00	-1.728818e+02	-1.651666e+02
90146	0.734726	0.0885189	0.0655863	0.040812	1.43442	7.653117e+00	-1.731939e+02	-1.655407e+02
90147	0.734726	0.0924989	0.0528085	0.040812	1.30936	8.729545e+00	-1.725624e+02	-1.638328e+02
90148	0.734726	0.104991	0.0528085	0.0451748	1.25307	7.580910e+00	-1.722712e+02	-1.646903e+02
90149	0.734726	0.103799	0.0271389	0.0451748	1.25307	5.178826e+00	-1.722269e+02	-1.670480e+02
90150	0.730789	0.103799	0.0271389	0.078737	1.12586	4.907980e+00	-1.732537e+02	-1.683457e+02
90151	0.730789	0.0866637	0.0590698	0.0248724	1.7323	8.620161e+00	-1.732999e+02	-1.646797e+02
90152	0.730789	0.0858516	0.0590698	0.0611258	2.85671	8.128345e+00	-1.740219e+02	-1.658936e+02
90153	0.730789	0.0858516	0.0740885	0.0297238	2.85671	5.763117e+00	-1.736563e+02	-1.678932e+02
90154	0.747597	0.0973399	0.0740885	0.0297238	2.48488	5.595258e+00	-1.724785e+02	-1.668832e+02
90155	0.711838	0.0845944	0.0571049	0.0153209	3.08676	8.363967e+00	-1.726902e+02	-1.643263e+02
90156	0.708936	0.0845944	0.0546507	0.0153209	3.08676	8.540260e+00	-1.725856e+02	-1.640453e+02
90157	0.708936	0.0845944	0.0546507	0.05229	2.50419	8.923934e+00	-1.732052e+02	-1.642813e+02
90158	0.71765	0.0845944	0.0401712	0.05229	2.95228	8.124019e+00	-1.735179e+02	-1.653939e+02
90159	0.728598	0.0943723	0.0401712	0.05229	2.95228	8.039740e+00	-1.728927e+02	-1.648530e+02
90160	0.728598	0.0943723	0.0401712	0.0321053	2.53641	8.419302e+00	-1.723660e+02	-1.639467e+02
90161	0.728598	0.103657	0.0401712	0.032234	0.591265	6.733628e+00	-1.719521e+02	-1.652184e+02
90162	0.728598	0.0944009	0.0401712	0.032234	2.43927	8.465193e+00	-1.723538e+02	-1.638886e+02
90163	0.728598	0.0944009	0.0512984	0.032234	0.939431	8.473862e+00	-1.720612e+02	-1.635873e+02
90164	0.728598	0.0972453	0.0512984	0.00858142	0.241844	7.326582e+00	-1.715376e+02	-1.642110e+02
90165	0.749156	0.0972453	0.0612214	0.00198233	0.922789	7.370095e+00	-1.721815e+02	-1.648114e+02
90166	0.762809	0.111908	0.0612214	0.00198233	2.22951	5.573656e+00	-1.709094e+02	-1.653358e+02
90167	0.762809	0.104349	0.0522908	0.00198233	2.22951	7.547322e+00	-1.717071e+02	-1.641598e+02
90168	0.712191	0.0940161	0.0522908	0.00198233	2.22951	9.192175e+00	-1.717001e+02	-1.625079e+02
90169	0.712191	0.086303	0.0522908	0.00198233	1.70727	9.187971e+00	-1.722333e+02	-1.630453e+02
90170	0.690212	0.086303	0.0396373	0.00198233	1.70727	8.899705e+00	-1.721191e+02	-1.632194e+02
90171	0.690212	0.0835495	0.0655496	0.0274572	2.86527	7.777494e+00	-1.727751e+02	-1.649976e+02
90172	0.690212	0.0835495	0.0699438	0.0399547	2.89076	6.948522e+00	-1.731010e+02	-1.661524e+02
90173	0.690212	0.0835495	0.0699438	0.000220168	1.49165	7.216576e+00	-1.721121e+02	-1.648956e+02
90174	0.699889	0.0835495	0.070267	0.00307087	1.08984	6.782818e+00	-1.722124e+02	-1.654295e+02
90175	0.685365	0.0835495	0.0614234	0.00307087	1.08984	8.318627e+00	-1.722215e+02	-1.639029e+02
90176	0.685365	0.100534	0.0614234	0.00307087	2.32819	8.332154e+00	-1.742604e+02	-1.659282e+02
90177	0.703421	0.0901074	0.0614234	0.00307087	2.32819	8.716518e+00	-1.718978e+02	-1.631813e+02
90178	0.703421	0.0901074	0.0391473	0.00307087	2.32819	8.780089e+00	-1.718981e+02	-1.631180e+02
90179	0.703421	0.0901074	0.0391473	0.00307087	2.32819	8.780089e+00	-1.718981e+02	-1.631180e+02
90180	0.703421	0.0901074	0.0669506	0.00307087	2.32819	7.932373e+00	-1.718973e+02	-1.639650e+02
90181	0.718233	0.0897114	0.0659915	0.00307087	3.1029	7.371512e+00	-1.720359e+02	-1.646644e+02
90182	0.718233	0.10123	0.0659915	0.00307087	3.1029	6.741403e+00	-1.717241e+02	-1.649827e+02
90183	0.718233	0.10123	0.0617915	0.00307087	3.1029	7.324840e+00	-1.717247e+02	-1.643999e+02
90184	0.718233	0.10123	0.0461796	0.00307087	3.1029	7.947061e+00	-1.717238e+02	-1.637767e+02
90185	0.718233	0.10123	0.0606601	0.0185573	3.73721	6.573330e+00	-1.722716e+02	-1.656982e+02
90186	0.718233	0.0850337	0.0606601	0.0747842	1.62579	8.285144e+00	-1.734446e+02	-1.651594e+02
90187	0.718233	0.0850337	0.0361282	0.0747842	0.0802316	6.118451e+00	-1.724969e+02	-1.663785e+02
90188	0.718233	0.0850337	0.061383	0.0747842	0.819487	7.578675e+00	-1.730342e+02	-1.654555e+02
90189	0.697203	0.0850337	0.0494549	0.0747842	2.78177	8.842808e+00	-1.739095e+02	-1.650667e+02
90190	0.697203	0.0850337	0.0494549	0.0747321	2.78177	8.843254e+00	-1.739091e+02	-1.650658e+02
90191	0.697203	0.0919909	0.0494549	0.0466807	1.13411	9.055870e+00	-1.731657e+02	-1.641098e+02
90192	0.697203	0.0919909	0.0418133	0.0466807	1.13411	8.722241e+00	-1.731699e+02	-1.644476e+02
90193	0.697203	0.0939374	0.0493448	0.0466807	1.60248	9.293386e+00	-1.735181e+02	-1.642247e+02
90194	0.73621	0.0939374	0.0493448	0.0599937	0.647958	7.933808e+00	-1.723667e+02	-1.644329e+02
90195	0.713473	0.0939374	0.0504948	0.0599937	1.91321	9.128823e+00	-1.731099e+02	-1.639811e+02
90196	0.718354	0.075934	0.0504948	0.0599937	1.59457	8.082067e+00	-1.750392e+02	-1.669571e+02
90197	0.665151	0.075934	0.0504948	0.0134579	1.59457	8.691837e+00	-1.728500e+02	-1.641582e+02
90198	0.679882	0.0854842	0.0464444	0.0134579	2.71879	9.234192e+00	-1.728089e+02	-1.635747e+02
90199	0.679882	0.0854842	0.0464444	0.0134579	0.63194	8.556729e+00	-1.726579e+02	-1.641012e+02
90200	0.670033	0.0740015	0.0435297	0.0134579	0.487328	7.098342e+00	-1.726892e+02	-1.655909e+02
90201	0.670033	0.0807974	0.0458687	0.0371421	2.39281	9.125985e+00	-1.736509e+02	-1.645249e+02
90202	0.670033	0.0807974	0.0458687	0.0371421	1.90279	9.198410e+00	-1.735791e+02	-1.643807e+02
90203	0.670033	0.0807974	0.0458687	0.0795167	1.90279	8.944630e+00	-1.748927e+02	-1.659481e+02
90204	0.670033	0.0814741	0.0458687	0.0795167	0.0337838	7.076334e+00	-1.739969e+02	-1.669205e+02
90205	0.670033	0.0821937	0.0627681	0.0838409	2.38127	8.223960e+00	-1.754024e+02	-1.671785e+02
90206	0.68486	0.0821937	0.0627681	0.0838409	2.38127	8.109124e+00	-1.743706e+02	-1.662615e+02
90207	0.68486	0.0821937	0.0627681	0.081391	0.942764	7.646901e+00	-1.737179e+02	-1.660710e+02
90208	0.694872	0.0821937	0.0350554	0.081391	1.58097	7.726440e+00	-1.736810e+02	-1.659546e+02
90209	0.694872	0.0821937	0.0350554	0.0964664	2.30152	7.606411e+00	-1.743379e+02	-1.667315e+02
90210	0.694872	0.0864207	0.0350554	0.0733632	3.13227	7.485824e+00	-1.741168e+02	-1.666310e+02
90211	0.694872	0.0864207	0.0350554	0.0733632	3.13227	7.485824e+00	-1.741168e+02	-1.666310e+02
90212	0.712977	0.0914922	0.0350554	0.0733632	2.25184	7.959886e+00	-1.735022e+02	-1.655423e+02
90213	0.712977	0.0914922	0.0729602	0.0733632	2.25184	6.440732e+00	-1.734667e+02	-1.670260e+02
90214	0.712977	0.0912567	0.0729602	0.039943	2.25184	6.635367e+00	-1.726158e+02	-1.659805e+02
90215	0.729153	0.0912567	0.0755603	0.039943	3.52818	4.672772e+00	-1.729173e+02	-1.682445e+02
90216	0.729153	0.0912567	0.0755603	0.00897884	2.41794	5.774686e+00	-1.722905e+02	-1.665158e+02
90217	0.729153	0.0912567	0.0719724	0.00897884	2.41794	6.627408e+00	-1.722907e+02	-1.656633e+02
90218	0.729153	0.0892565	0.0532187	0.00897884	2.41794	8.994677e+00	-1.726227e+02	-1.636280e+02
90219	0.6985	0.0892565	0.0487196	0.00897884	1.7778	9.449847e+00	-1.721153e+02	-1.626655e+02
90220	0.6985	0.0985042	0.0487196	0.00897884	1.7778	9.091002e+00	-1.728133e+02	-1.637223e+02
90221	0.6985	0.0985042	0.0487196	0.00897884	0.796434	8.391403e+00	-1.727567e+02	-1.643652e+02
90222	0.6985	0.0827095	0.0487196	0.00897884	1.56747	9.118002e+00	-1.723531e+02	-1.632351e+02
90223	0.6985	0.0827095	0.0487196	0.00897884	1.06411	8.773594e+00	-1.723230e+02	-1.635494e+02
90224	0.697347	0.0824899	0.0487196	0.00897884	1.06411	8.768638e+00	-1.723239e+02	-1.635552e+02
90225	0.702183	0.0849558	0.0487196	0.00897884	2.31695	9.262894e+00	-1.722540e+02	-1.629911e+02
90226	0.702183	0.0849558	0.043324	0.00897884	2.31564	9.048665e+00	-1.722549e+02	-1.632062e+02
90227	0.702183	0.0849558	0.043324	0.00601668	1.53684	8.985432e+00	-1.721769e+02	-1.631915e+02
90228	0.703098	0.0849558	0.043324	0.00601668	0.962938	8.545554e+00	-1.721670e+02	-1.636214e+02
90229	0.712772	0.098849	0.071321	0.00601668	3.58286	5.411776e+00	-1.719271e+02	-1.665154e+02
90230	0.711714	0.08236	0.0313642	0.00601668	3.82357	5.649799e+00	-1.729314e+02	-1.672816e+02
90231	0.673748	0.0787835	0.064317	0.0255443	3.82357	6.389126e+00	-1.731193e+02	-1.667301e+02
90232	0.702097	0.0932049	0.0389517	0.00797322	3.82357	7.123219e+00	-1.721462e+02	-1.650230e+02
90233	0.702097	0.0932049	0.0305142	0.00717529	2.42827	7.404509e+00	-1.720913e+02	-1.646868e+02
90234	0.701138	0.0932049	0.0520283	0.00717529	3.6731	7.984238e+00	-1.721551e+02	-1.641708e+02
90235	0.701138	0.0932049	0.0497883	0.00717529	3.6731	8.004583e+00	-1.721547e+02	-1.641501e+02
90236	0.713125	0.0932049	0.0497883	0.00519362	3.48397	8.170431e+00	-1.718013e+02	-1.636309e+02
90237	0.713125	0.0932049	0.0497883	0.00519362	2.97117	8.799930e+00	-1.717935e+02	-1.629935e+02
90238	0.713125	0.0932049	0.0497883	0.00519362	0.825925	8.582293e+00	-1.717329e+02	-1.631507e+02
90239	0.713125	0.0935137	0.0515507	0.00519362	1.71056	9.207461e+00	-1.717607e+02	-1.625532e+02
90240	0.727239	0.105524	0.0564148	0.00519362	1.71056	7.700865e+00	-1.716170e+02	-1.639162e+02
90241	0.75022	0.105524	0.0564148	0.00519362	3.01495	6.908879e+00	-1.712788e+02	-1.643700e+02
90242	0.763592	0.100164	0.0564148	0.00519362	3.01495	7.387477e+00	-1.725905e+02	-1.652030e+02
90243	0.763592	0.100164	0.0431417	0.00519362	3.01495	7.358045e+00	-1.725913e+02	-1.652332e+02
90244	0.763592	0.100124	0.0431417	0.00519362	3.04025	7.336152e+00	-1.726004e+02	-1.652643e+02
