"median"	"LCL"	"UCL"	"mean"	"Simulations"	"dose_uM"	"Chemicals"	"Times"	"variables"
1.25	1.25	1.25	1.25	"Simu1"	0.5	"NFT"	2.1	"Massbalance"
1.25	1.25	1.25	1.25	"Simu1"	0.5	"NFT"	2.2	"Massbalance"
1.25	1.25	1.25	1.25	"Simu1"	0.5	"NFT"	2.3	"Massbalance"
1.25	1.25	1.25	1.25	"Simu1"	0.5	"NFT"	2.4	"Massbalance"
1.25	1.25	1.25	1.25	"Simu1"	0.5	"NFT"	2.5	"Massbalance"
1.25	1.25	1.25	1.25	"Simu1"	0.5	"NFT"	2.6	"Massbalance"
1.25	1.25	1.25	1.25	"Simu1"	0.5	"NFT"	2.7	"Massbalance"
1.25	1.25	1.25	1.25	"Simu1"	0.5	"NFT"	2.8	"Massbalance"
1.25	1.25	1.25	1.25	"Simu1"	0.5	"NFT"	2.9	"Massbalance"
1.25	1.25	1.25	1.25	"Simu1"	0.5	"NFT"	3	"Massbalance"
1.25	1.25	1.25	1.25	"Simu1"	0.5	"NFT"	3.1	"Massbalance"
1.25	1.25	1.25	1.25	"Simu1"	0.5	"NFT"	3.2	"Massbalance"
1.25	1.25	1.25	1.25	"Simu1"	0.5	"NFT"	3.3	"Massbalance"
1.25	1.25	1.25	1.25	"Simu1"	0.5	"NFT"	3.4	"Massbalance"
1.25	1.25	1.25	1.25	"Simu1"	0.5	"NFT"	3.5	"Massbalance"
1.25	1.25	1.25	1.25	"Simu1"	0.5	"NFT"	3.6	"Massbalance"
1.25	1.25	1.25	1.25	"Simu1"	0.5	"NFT"	3.7	"Massbalance"
1.25	1.25	1.25	1.25	"Simu1"	0.5	"NFT"	3.8	"Massbalance"
1.25	1.25	1.25	1.25	"Simu1"	0.5	"NFT"	3.9	"Massbalance"
1.25	1.25	1.25	1.25	"Simu1"	0.5	"NFT"	4	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	0	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	0.1	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	0.2	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	0.3	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	0.4	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	0.5	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	0.6	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	0.7	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	0.8	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	0.9	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	1	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	1.1	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	1.2	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	1.3	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	1.4	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	1.5	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	1.6	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	1.7	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	1.8	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	1.9	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	2	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	2.1	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	2.2	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	2.3	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	2.4	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	2.5	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	2.6	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	2.7	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	2.8	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	2.9	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	3	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	3.1	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	3.2	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	3.3	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	3.4	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	3.5	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	3.6	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	3.7	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	3.8	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	3.9	"Massbalance"
3.125	3.125	3.125	3.125	"Simu1"	1.25	"NFT"	4	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	0	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	0.1	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	0.2	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	0.3	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	0.4	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	0.5	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	0.6	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	0.7	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	0.8	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	0.9	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	1	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	1.1	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	1.2	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	1.3	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	1.4	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	1.5	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	1.6	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	1.7	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	1.8	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	1.9	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	2	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	2.1	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	2.2	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	2.3	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	2.4	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	2.5	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	2.6	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	2.7	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	2.8	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	2.9	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	3	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	3.1	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	3.2	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	3.3	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	3.4	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	3.5	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	3.6	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	3.7	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	3.8	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	3.9	"Massbalance"
6.25	6.25	6.25	6.25	"Simu1"	2.5	"NFT"	4	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	0	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	0.1	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	0.2	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	0.3	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	0.4	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	0.5	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	0.6	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	0.7	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	0.8	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	0.9	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	1	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	1.1	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	1.2	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	1.3	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	1.4	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	1.5	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	1.6	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	1.7	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	1.8	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	1.9	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	2	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	2.1	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	2.2	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	2.3	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	2.4	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	2.5	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	2.6	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	2.7	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	2.8	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	2.9	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	3	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	3.1	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	3.2	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	3.3	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	3.4	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	3.5	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	3.6	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	3.7	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	3.8	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	3.9	"Massbalance"
12.5	12.5	12.5	12.5	"Simu1"	5	"NFT"	4	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	0	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	0.1	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	0.2	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	0.3	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	0.4	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	0.5	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	0.6	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	0.7	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	0.8	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	0.9	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	1	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	1.1	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	1.2	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	1.3	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	1.4	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	1.5	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	1.6	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	1.7	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	1.8	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	1.9	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	2	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	2.1	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	2.2	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	2.3	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	2.4	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	2.5	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	2.6	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	2.7	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	2.8	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	2.9	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	3	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	3.1	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	3.2	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	3.3	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	3.4	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	3.5	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	3.6	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	3.7	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	3.8	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	3.9	"Massbalance"
25	25	25	25	"Simu1"	10	"NFT"	4	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	0	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	0.1	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	0.2	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	0.3	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	0.4	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	0.5	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	0.6	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	0.7	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	0.8	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	0.9	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	1	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	1.1	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	1.2	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	1.3	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	1.4	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	1.5	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	1.6	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	1.7	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	1.8	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	1.9	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	2	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	2.1	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	2.2	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	2.3	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	2.4	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	2.5	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	2.6	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	2.7	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	2.8	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	2.9	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	3	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	3.1	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	3.2	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	3.3	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	3.4	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	3.5	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	3.6	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	3.7	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	3.8	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	3.9	"Massbalance"
37.5	37.5	37.5	37.5	"Simu1"	15	"NFT"	4	"Massbalance"
5.81801	5.81801	5.81801	5.81801	"Simu1"	0.5	"NFT"	0	"cplasma"
1.39795	1.3684575	1.428271	1.39762276	"Simu1"	0.5	"NFT"	0.1	"cplasma"
1.225585	1.202135	1.2498485	1.2252363	"Simu1"	0.5	"NFT"	0.2	"cplasma"
1.087285	1.06950325	1.10583	1.0870613	"Simu1"	0.5	"NFT"	0.3	"cplasma"
0.9647215	0.95087495	0.979426475	0.9649471	"Simu1"	0.5	"NFT"	0.4	"cplasma"
0.856285	0.844632775	0.86842645	0.856560222	"Simu1"	0.5	"NFT"	0.5	"cplasma"
0.7603295	0.749047925	0.7709859	0.760343268	"Simu1"	0.5	"NFT"	0.6	"cplasma"
0.674744	0.663656925	0.685167175	0.674930234	"Simu1"	0.5	"NFT"	0.7	"cplasma"
0.5990365	0.5876006	0.609856175	0.599109088	"Simu1"	0.5	"NFT"	0.8	"cplasma"
0.5315735	0.52019395	0.5433131	0.53180326	"Simu1"	0.5	"NFT"	0.9	"cplasma"
0.471691	0.460332525	0.483749575	0.472057466	"Simu1"	0.5	"NFT"	1	"cplasma"
0.418657	0.407200875	0.430590975	0.419022976	"Simu1"	0.5	"NFT"	1.1	"cplasma"
0.371728	0.35999795	0.383500825	0.371946274	"Simu1"	0.5	"NFT"	1.2	"cplasma"
0.330041	0.318240925	0.341319775	0.330158478	"Simu1"	0.5	"NFT"	1.3	"cplasma"
0.2928335	0.281325125	0.3040805	0.293065444	"Simu1"	0.5	"NFT"	1.4	"cplasma"
0.2599745	0.248691175	0.271027	0.260139968	"Simu1"	0.5	"NFT"	1.5	"cplasma"
0.2307365	0.219841975	0.241636425	0.230913858	"Simu1"	0.5	"NFT"	1.6	"cplasma"
0.2048525	0.1942793	0.21541505	0.204971588	"Simu1"	0.5	"NFT"	1.7	"cplasma"
0.1818155	0.171665075	0.1919983	0.181944234	"Simu1"	0.5	"NFT"	1.8	"cplasma"
0.161385	0.15176435	0.171097425	0.16150415	"Simu1"	0.5	"NFT"	1.9	"cplasma"
0.1432765	0.134193325	0.152512675	0.143360774	"Simu1"	0.5	"NFT"	2	"cplasma"
0.127169	0.118654675	0.1359534	0.127256	"Simu1"	0.5	"NFT"	2.1	"cplasma"
0.112869	0.104836025	0.121194525	0.112960718	"Simu1"	0.5	"NFT"	2.2	"cplasma"
0.1002285	0.0926173775	0.1080368	0.1002716846	"Simu1"	0.5	"NFT"	2.3	"cplasma"
0.0889931	0.081856265	0.0963074425	0.0890082688	"Simu1"	0.5	"NFT"	2.4	"cplasma"
0.07900765	0.072354915	0.085851825	0.0790103722	"Simu1"	0.5	"NFT"	2.5	"cplasma"
0.0701057	0.0639442925	0.07654704	0.0701357612	"Simu1"	0.5	"NFT"	2.6	"cplasma"
0.06220715	0.0565099975	0.068263085	0.0622582118	"Simu1"	0.5	"NFT"	2.7	"cplasma"
0.05520345	0.0499399225	0.0608755675	0.0552656926	"Simu1"	0.5	"NFT"	2.8	"cplasma"
0.0489856	0.0441222525	0.0542874875	0.0490587492	"Simu1"	0.5	"NFT"	2.9	"cplasma"
0.0434792	0.0389703125	0.048412365	0.0435491064	"Simu1"	0.5	"NFT"	3	"cplasma"
0.0385799	0.034439805	0.04314853	0.0386583966	"Simu1"	0.5	"NFT"	3.1	"cplasma"
0.03423125	0.030436355	0.0384559675	0.0343170834	"Simu1"	0.5	"NFT"	3.2	"cplasma"
0.0303724	0.02689789	0.0342736975	0.030463423	"Simu1"	0.5	"NFT"	3.3	"cplasma"
0.02695145	0.0237705675	0.03054629	0.0270426334	"Simu1"	0.5	"NFT"	3.4	"cplasma"
0.0239155	0.02100681	0.0272242575	0.0240060876	"Simu1"	0.5	"NFT"	3.5	"cplasma"
0.02122655	0.01856142	0.02426348	0.0213106128	"Simu1"	0.5	"NFT"	3.6	"cplasma"
0.01884065	0.01639978	0.0216247375	0.018917882	"Simu1"	0.5	"NFT"	3.7	"cplasma"
0.01672515	0.0144898875	0.0192729575	0.0167938818	"Simu1"	0.5	"NFT"	3.8	"cplasma"
0.014847	0.012802495	0.017176925	0.0149084286	"Simu1"	0.5	"NFT"	3.9	"cplasma"
0.0131765	0.0113134825	0.0153088725	0.0132347122	"Simu1"	0.5	"NFT"	4	"cplasma"
14.545	14.545	14.545	14.545	"Simu1"	1.25	"NFT"	0	"cplasma"
3.4963	3.4224785	3.57209725	3.49547342	"Simu1"	1.25	"NFT"	0.1	"cplasma"
3.06598	3.007185	3.12674225	3.0650961	"Simu1"	1.25	"NFT"	0.2	"cplasma"
2.72072	2.676038	2.766961	2.72001424	"Simu1"	1.25	"NFT"	0.3	"cplasma"
2.414505	2.37961875	2.45127925	2.41492704	"Simu1"	1.25	"NFT"	0.4	"cplasma"
2.14333	2.1140485	2.1736045	2.14403938	"Simu1"	1.25	"NFT"	0.5	"cplasma"
1.90347	1.87516575	1.9299735	1.9034904	"Simu1"	1.25	"NFT"	0.6	"cplasma"
1.689445	1.66173825	1.7156545	1.6898902	"Simu1"	1.25	"NFT"	0.7	"cplasma"
1.499945	1.4713925	1.52702525	1.5002292	"Simu1"	1.25	"NFT"	0.8	"cplasma"
1.33119	1.30290825	1.36043075	1.33183102	"Simu1"	1.25	"NFT"	0.9	"cplasma"
1.181495	1.15300025	1.2113835	1.1823176	"Simu1"	1.25	"NFT"	1	"cplasma"
1.04857	1.02000375	1.07835	1.0495753	"Simu1"	1.25	"NFT"	1.1	"cplasma"
0.93111	0.9017824	0.9604934	0.931726542	"Simu1"	1.25	"NFT"	1.2	"cplasma"
0.8268185	0.7972936	0.8549513	0.827102484	"Simu1"	1.25	"NFT"	1.3	"cplasma"
0.7336995	0.7047919	0.761617775	0.7342214	"Simu1"	1.25	"NFT"	1.4	"cplasma"
0.6513115	0.623067975	0.678896075	0.651766782	"Simu1"	1.25	"NFT"	1.5	"cplasma"
0.578085	0.550812325	0.605396475	0.578569098	"Simu1"	1.25	"NFT"	1.6	"cplasma"
0.51323	0.486829725	0.539711625	0.51359003	"Simu1"	1.25	"NFT"	1.7	"cplasma"
0.4555615	0.4302046	0.4811383	0.455907668	"Simu1"	1.25	"NFT"	1.8	"cplasma"
0.40443	0.380337925	0.4287144	0.404703072	"Simu1"	1.25	"NFT"	1.9	"cplasma"
0.3590135	0.3363117	0.3821585	0.35924898	"Simu1"	1.25	"NFT"	2	"cplasma"
0.3186525	0.297364375	0.34066645	0.318899964	"Simu1"	1.25	"NFT"	2.1	"cplasma"
0.282855	0.262734575	0.303689375	0.283082816	"Simu1"	1.25	"NFT"	2.2	"cplasma"
0.251159	0.232116075	0.270724725	0.251288722	"Simu1"	1.25	"NFT"	2.3	"cplasma"
0.223017	0.205143625	0.241337275	0.223065812	"Simu1"	1.25	"NFT"	2.4	"cplasma"
0.1979865	0.181329075	0.2151389	0.198012916	"Simu1"	1.25	"NFT"	2.5	"cplasma"
