iter	Krestbody_plasma(1)	VmaxC(1)	Km(1)	QurineC(1)	LnPrior	LnData	LnPosterior
92652	0.252933	 3.81	149.136	25.9626	-6.173069e+01	-4.632979e+03	-4.694710e+03
92653	0.249567	 3.81	149.136	25.9626	-6.173062e+01	-4.633143e+03	-4.694873e+03
92654	0.249567	3.85467	149.136	25.9626	-6.166174e+01	-4.633105e+03	-4.694766e+03
92655	0.249567	3.83977	149.136	25.9626	-6.168467e+01	-4.633031e+03	-4.694715e+03
92656	0.249567	3.85744	149.136	25.9626	-6.165749e+01	-4.633118e+03	-4.694776e+03
92657	0.249567	3.85744	149.136	21.8187	-5.852631e+01	-4.636874e+03	-4.695401e+03
92658	0.249567	3.87421	149.136	29.1472	-6.450499e+01	-4.631213e+03	-4.695718e+03
92659	0.249567	3.78719	149.136	29.1472	-6.463919e+01	-4.631349e+03	-4.695988e+03
92660	0.249567	3.80721	146.289	29.1472	-6.211111e+01	-4.633047e+03	-4.695158e+03
92661	0.249567	3.80721	145.727	29.1472	-6.162789e+01	-4.633666e+03	-4.695293e+03
92662	0.249567	3.6688	145.269	29.1472	-6.145274e+01	-4.634300e+03	-4.695753e+03
92663	0.249567	3.78798	145.269	29.1472	-6.126587e+01	-4.633804e+03	-4.695070e+03
92664	0.249567	3.78798	145.269	29.1472	-6.126587e+01	-4.633804e+03	-4.695070e+03
92665	0.249567	3.78798	145.269	24.4359	-5.715917e+01	-4.637119e+03	-4.694279e+03
92666	0.248106	3.69011	145.269	24.4359	-5.731233e+01	-4.637362e+03	-4.694674e+03
92667	0.248106	3.69011	146.295	22.383	-5.668033e+01	-4.639118e+03	-4.695798e+03
92668	0.248106	3.69011	140.655	22.383	-5.197269e+01	-4.642573e+03	-4.694545e+03
92669	0.248106	3.69011	140.655	23.4735	-5.275478e+01	-4.641493e+03	-4.694248e+03
92670	0.248106	3.69011	143.595	26.744	-5.779970e+01	-4.636220e+03	-4.694020e+03
92671	0.254919	3.69011	143.595	20.6983	-5.327257e+01	-4.641753e+03	-4.695025e+03
92672	0.254919	3.70453	142.403	20.6983	-5.226039e+01	-4.643124e+03	-4.695384e+03
92673	0.247635	3.68799	142.403	20.6983	-5.228630e+01	-4.642613e+03	-4.694899e+03
92674	0.247635	3.68799	142.403	20.6983	-5.228630e+01	-4.642613e+03	-4.694899e+03
92675	0.247635	3.7117	143.106	20.6983	-5.283089e+01	-4.642168e+03	-4.694998e+03
92676	0.247635	3.7117	143.106	20.6983	-5.283089e+01	-4.642168e+03	-4.694998e+03
92677	0.247635	3.7117	143.106	20.6983	-5.283089e+01	-4.642168e+03	-4.694998e+03
92678	0.247635	3.7117	141.819	20.6983	-5.176982e+01	-4.643487e+03	-4.695257e+03
92679	0.247635	3.7117	141.819	20.6983	-5.176982e+01	-4.643487e+03	-4.695257e+03
92680	0.247635	3.80082	141.819	18.7205	-5.046703e+01	-4.649229e+03	-4.699696e+03
92681	0.247635	3.7583	142.864	18.7205	-5.139353e+01	-4.645964e+03	-4.697357e+03
92682	0.247635	3.68053	142.864	27.7037	-5.805970e+01	-4.636155e+03	-4.694215e+03
92683	0.247635	3.75062	142.576	25.9171	-5.615297e+01	-4.638412e+03	-4.694565e+03
92684	0.252261	3.75062	142.576	25.9171	-5.615307e+01	-4.638572e+03	-4.694725e+03
92685	0.252261	3.73861	147.044	25.9171	-5.996094e+01	-4.634491e+03	-4.694452e+03
92686	0.252261	3.73861	147.044	25.9171	-5.996094e+01	-4.634491e+03	-4.694452e+03
92687	0.252261	3.73861	146.73	25.9171	-5.968777e+01	-4.634598e+03	-4.694286e+03
92688	0.252261	3.82387	146.73	25.0497	-5.884450e+01	-4.635723e+03	-4.694568e+03
92689	0.252261	3.74846	148.757	25.0497	-6.074008e+01	-4.634638e+03	-4.695378e+03
92690	0.252261	3.74846	148.757	25.0497	-6.074008e+01	-4.634638e+03	-4.695378e+03
92691	0.252261	3.74846	146.82	25.0497	-5.903980e+01	-4.635166e+03	-4.694206e+03
92692	0.252261	3.81477	149.405	25.0497	-6.121459e+01	-4.633545e+03	-4.694760e+03
92693	0.252261	3.81477	149.405	26.2292	-6.218835e+01	-4.632630e+03	-4.694818e+03
92694	0.25107	3.84894	149.405	28.6813	-6.433816e+01	-4.630991e+03	-4.695329e+03
92695	0.25107	3.84894	147.331	28.6813	-6.250519e+01	-4.632941e+03	-4.695446e+03
92696	0.247092	3.84894	145.795	28.6813	-6.117529e+01	-4.634867e+03	-4.696042e+03
92697	0.247092	3.75928	147.409	28.6813	-6.271192e+01	-4.632933e+03	-4.695645e+03
92698	0.247092	3.75928	145.981	28.6813	-6.147432e+01	-4.633515e+03	-4.694989e+03
92699	0.247092	3.78921	145.981	25.0175	-5.822561e+01	-4.636121e+03	-4.694347e+03
92700	0.247092	3.78921	145.981	25.0175	-5.822561e+01	-4.636121e+03	-4.694347e+03
92701	0.247092	3.76756	145.981	25.0175	-5.825928e+01	-4.636046e+03	-4.694306e+03
92702	0.247092	3.76756	144.731	25.0175	-5.719258e+01	-4.637049e+03	-4.694241e+03
92703	0.247259	3.76756	144.731	28.358	-6.009058e+01	-4.634673e+03	-4.694764e+03
92704	0.247259	3.77488	144.731	20.2212	-5.380094e+01	-4.641970e+03	-4.695771e+03
92705	0.247259	3.77488	144.731	20.3597	-5.388561e+01	-4.641793e+03	-4.695678e+03
92706	0.247259	3.77488	144.731	20.3597	-5.388561e+01	-4.641793e+03	-4.695678e+03
92707	0.247259	3.77488	143.849	22.6488	-5.465339e+01	-4.640214e+03	-4.694868e+03
92708	0.247259	3.77488	143.849	27.6713	-5.870357e+01	-4.636179e+03	-4.694882e+03
92709	0.245723	3.65727	143.849	27.6713	-5.888830e+01	-4.636450e+03	-4.695338e+03
92710	0.245723	3.65727	142.268	23.815	-5.437549e+01	-4.639811e+03	-4.694187e+03
92711	0.245723	3.66951	142.175	23.6608	-5.416387e+01	-4.639920e+03	-4.694084e+03
92712	0.25835	3.6064	143.366	20.8899	-5.333514e+01	-4.642491e+03	-4.695826e+03
92713	0.25835	3.6064	143.366	20.8899	-5.333514e+01	-4.642491e+03	-4.695826e+03
92714	0.258558	3.6064	142.387	20.8899	-5.252422e+01	-4.642831e+03	-4.695355e+03
92715	0.258558	3.6064	137.96	22.5289	-5.006991e+01	-4.645160e+03	-4.695230e+03
92716	0.258558	3.6064	137.96	22.5289	-5.006991e+01	-4.645160e+03	-4.695230e+03
92717	0.258558	3.50713	137.96	22.5289	-5.022981e+01	-4.643910e+03	-4.694140e+03
92718	0.258558	3.50713	137.96	22.5289	-5.022981e+01	-4.643910e+03	-4.694140e+03
92719	0.258558	3.63033	146.273	22.5289	-5.685879e+01	-4.639990e+03	-4.696849e+03
92720	0.258558	3.63033	141.773	27.2591	-5.684146e+01	-4.637196e+03	-4.694037e+03
92721	0.258558	3.63033	141.773	27.2591	-5.684146e+01	-4.637196e+03	-4.694037e+03
92722	0.258558	3.63033	141.773	27.2591	-5.684146e+01	-4.637196e+03	-4.694037e+03
92723	0.258558	3.63033	141.095	22.4671	-5.248189e+01	-4.641927e+03	-4.694409e+03
92724	0.258558	3.63033	141.095	22.4671	-5.248189e+01	-4.641927e+03	-4.694409e+03
92725	0.258558	3.65819	141.095	22.4671	-5.243761e+01	-4.642382e+03	-4.694820e+03
92726	0.243926	3.65819	141.095	22.4671	-5.243729e+01	-4.642147e+03	-4.694584e+03
92727	0.243926	3.65819	141.095	25.4598	-5.470739e+01	-4.639599e+03	-4.694306e+03
92728	0.258302	3.57581	141.095	25.4598	-5.483918e+01	-4.639056e+03	-4.693895e+03
92729	0.258302	3.57581	138.363	25.4598	-5.266125e+01	-4.641127e+03	-4.693788e+03
92730	0.258302	3.57581	138.363	25.4598	-5.266125e+01	-4.641127e+03	-4.693788e+03
92731	0.258302	3.57581	138.363	21.5948	-4.979694e+01	-4.644912e+03	-4.694709e+03
92732	0.258302	3.57581	138.363	21.5948	-4.979694e+01	-4.644912e+03	-4.694709e+03
92733	0.258302	3.51667	138.363	21.5948	-4.989236e+01	-4.644607e+03	-4.694500e+03
92734	0.258302	3.51667	136.565	24.1669	-5.033930e+01	-4.643326e+03	-4.693665e+03
92735	0.249007	3.51667	136.565	24.1669	-5.033909e+01	-4.643058e+03	-4.693397e+03
92736	0.249007	3.51667	137.977	24.1669	-5.143012e+01	-4.642326e+03	-4.693756e+03
92737	0.246407	3.51667	137.977	25.2527	-5.228609e+01	-4.641958e+03	-4.694244e+03
92738	0.246407	3.49651	136.899	25.2527	-5.148392e+01	-4.642651e+03	-4.694135e+03
92739	0.246407	3.53987	136.899	23.6556	-5.017085e+01	-4.643569e+03	-4.693740e+03
92740	0.246407	3.55423	138.002	23.6556	-5.100220e+01	-4.642794e+03	-4.693797e+03
92741	0.244636	3.55423	138.002	23.6556	-5.100217e+01	-4.643211e+03	-4.694213e+03
92742	0.251681	3.55423	138.002	23.6556	-5.100232e+01	-4.642290e+03	-4.693293e+03
92743	0.251681	3.55423	138.002	23.6556	-5.100232e+01	-4.642290e+03	-4.693293e+03
92744	0.251681	3.59022	137.047	23.5165	-5.010069e+01	-4.643890e+03	-4.693991e+03
92745	0.251681	3.59022	139.436	23.5165	-5.196956e+01	-4.641381e+03	-4.693351e+03
92746	0.251681	3.6188	143.161	23.5165	-5.495222e+01	-4.639409e+03	-4.694362e+03
92747	0.251681	3.6188	143.161	26.2965	-5.716581e+01	-4.637157e+03	-4.694323e+03
92748	0.251681	3.6188	143.161	26.2965	-5.716581e+01	-4.637157e+03	-4.694323e+03
92749	0.251681	3.6188	143.91	26.2965	-5.779190e+01	-4.637111e+03	-4.694902e+03
92750	0.258393	3.6188	138.018	26.2965	-5.302156e+01	-4.642001e+03	-4.695022e+03
92751	0.258393	3.54728	138.018	26.2965	-5.313629e+01	-4.640487e+03	-4.693623e+03
92752	0.258393	3.54728	138.018	23.4747	-5.089182e+01	-4.642928e+03	-4.693819e+03
92753	0.258393	3.54728	139.769	25.4268	-5.379136e+01	-4.639951e+03	-4.693743e+03
92754	0.258393	3.64571	139.769	25.4268	-5.363379e+01	-4.640934e+03	-4.694568e+03
92755	0.245201	3.63221	139.769	25.4268	-5.365496e+01	-4.640299e+03	-4.693954e+03
92756	0.245201	3.63221	140.932	26.0898	-5.514024e+01	-4.638986e+03	-4.694126e+03
92757	0.245201	3.63221	140.932	26.0898	-5.514024e+01	-4.638986e+03	-4.694126e+03
92758	0.245201	3.63221	140.932	26.0898	-5.514024e+01	-4.638986e+03	-4.694126e+03
92759	0.245201	3.63221	140.932	26.0898	-5.514024e+01	-4.638986e+03	-4.694126e+03
92760	0.245201	3.63221	140.932	26.0898	-5.514024e+01	-4.638986e+03	-4.694126e+03
92761	0.245201	3.63221	140.932	26.0898	-5.514024e+01	-4.638986e+03	-4.694126e+03
92762	0.245201	3.63221	137.01	25.4579	-5.151807e+01	-4.643573e+03	-4.695091e+03
92763	0.245201	3.63221	137.01	25.4579	-5.151807e+01	-4.643573e+03	-4.695091e+03
92764	0.245201	3.63221	137.01	25.4579	-5.151807e+01	-4.643573e+03	-4.695091e+03
92765	0.245201	3.49549	136.86	25.4579	-5.162294e+01	-4.642796e+03	-4.694419e+03
92766	0.245201	3.49549	136.86	25.4579	-5.162294e+01	-4.642796e+03	-4.694419e+03
92767	0.245201	3.61722	136.86	24.3287	-5.052826e+01	-4.644248e+03	-4.694776e+03
92768	0.245201	3.61722	136.86	25.8351	-5.173831e+01	-4.643051e+03	-4.694789e+03
92769	0.255822	3.61722	136.86	25.8351	-5.173855e+01	-4.643610e+03	-4.695349e+03
92770	0.253681	3.61722	136.86	25.8351	-5.173850e+01	-4.643204e+03	-4.694942e+03
92771	0.256876	3.58518	136.86	33.4744	-5.932362e+01	-4.638082e+03	-4.697406e+03
92772	0.25615	3.45895	136.86	33.4744	-5.952804e+01	-4.637284e+03	-4.696812e+03
92773	0.25615	3.45895	133.499	33.4744	-5.700069e+01	-4.639581e+03	-4.696582e+03
92774	0.25615	3.45895	133.499	32.1409	-5.551742e+01	-4.640204e+03	-4.695722e+03
92775	0.25615	3.41865	133.499	32.1409	-5.558353e+01	-4.639982e+03	-4.695566e+03
92776	0.25615	3.41865	133.499	23.4246	-4.764028e+01	-4.645935e+03	-4.693575e+03
92777	0.25615	3.44568	133.499	23.4246	-4.759590e+01	-4.646027e+03	-4.693622e+03
92778	0.25615	3.44568	135.835	22.0796	-4.838551e+01	-4.645761e+03	-4.694146e+03
92779	0.25615	3.44568	135.835	29.6281	-5.468212e+01	-4.639789e+03	-4.694471e+03
92780	0.25615	3.44568	135.835	29.6281	-5.468212e+01	-4.639789e+03	-4.694471e+03
92781	0.25615	3.44568	135.835	29.6281	-5.468212e+01	-4.639789e+03	-4.694471e+03
92782	0.254014	3.44568	135.835	29.6281	-5.468207e+01	-4.639865e+03	-4.694547e+03
92783	0.254421	3.57092	135.835	29.6281	-5.447883e+01	-4.640822e+03	-4.695300e+03
92784	0.254421	3.57092	142.39	29.6281	-5.966440e+01	-4.636047e+03	-4.695712e+03
92785	0.254421	3.57092	142.39	25.8557	-5.623277e+01	-4.638519e+03	-4.694751e+03
92786	0.258379	3.57092	141.096	25.8557	-5.517491e+01	-4.638833e+03	-4.694008e+03
92787	0.259007	3.7099	141.096	25.8557	-5.495397e+01	-4.640813e+03	-4.695767e+03
92788	0.259007	3.67177	145.149	25.8557	-5.838370e+01	-4.636214e+03	-4.694598e+03
92789	0.264644	3.67177	145.149	25.8557	-5.838383e+01	-4.637368e+03	-4.695752e+03
92790	0.264644	3.63726	142.279	25.4564	-5.570599e+01	-4.639656e+03	-4.695362e+03
92791	0.264644	3.55368	142.279	22.4862	-5.358586e+01	-4.642876e+03	-4.696462e+03
92792	0.264644	3.58074	142.279	24.1324	-5.474799e+01	-4.640823e+03	-4.695571e+03
92793	0.264644	3.58074	140.418	24.1324	-5.323345e+01	-4.641980e+03	-4.695213e+03
92794	0.264644	3.58074	140.418	24.1324	-5.323345e+01	-4.641980e+03	-4.695213e+03
92795	0.264644	3.58074	140.418	24.1324	-5.323345e+01	-4.641980e+03	-4.695213e+03
92796	0.264644	3.58074	140.418	24.1324	-5.323345e+01	-4.641980e+03	-4.695213e+03
92797	0.264644	3.53301	140.777	31.151	-5.995625e+01	-4.636940e+03	-4.696896e+03
92798	0.264644	3.53301	140.777	30.88	-5.967419e+01	-4.637098e+03	-4.696773e+03
92799	0.264644	3.50962	140.777	24.2209	-5.370547e+01	-4.642280e+03	-4.695986e+03
92800	0.264644	3.50962	140.777	24.2209	-5.370547e+01	-4.642280e+03	-4.695986e+03
92801	0.246712	3.50962	140.777	25.3037	-5.456105e+01	-4.642376e+03	-4.696937e+03
92802	0.246712	3.6173	140.777	25.3037	-5.438778e+01	-4.639444e+03	-4.693832e+03
92803	0.246712	3.6173	140.777	25.3037	-5.438778e+01	-4.639444e+03	-4.693832e+03
92804	0.246712	3.6173	140.777	25.3037	-5.438778e+01	-4.639444e+03	-4.693832e+03
92805	0.246712	3.6173	140.777	25.3037	-5.438778e+01	-4.639444e+03	-4.693832e+03
92806	0.246712	3.62273	140.777	25.3037	-5.437912e+01	-4.639427e+03	-4.693806e+03
92807	0.246712	3.69258	140.777	25.3037	-5.426835e+01	-4.639914e+03	-4.694183e+03
92808	0.245839	3.69258	140.777	25.3037	-5.426833e+01	-4.640004e+03	-4.694273e+03
92809	0.245839	3.69258	140.777	29.0112	-5.755423e+01	-4.637546e+03	-4.695100e+03
92810	0.245839	3.69258	140.777	24.3723	-5.352926e+01	-4.640741e+03	-4.694270e+03
92811	0.245839	3.69258	140.777	24.3723	-5.352926e+01	-4.640741e+03	-4.694270e+03
92812	0.245839	3.69258	140.777	20.9128	-5.108786e+01	-4.644205e+03	-4.695293e+03
92813	0.245839	3.69258	140.777	20.9128	-5.108786e+01	-4.644205e+03	-4.695293e+03
92814	0.245839	3.69516	142.306	20.9128	-5.233078e+01	-4.642690e+03	-4.695021e+03
92815	0.245839	3.6914	142.306	26.7859	-5.676488e+01	-4.637428e+03	-4.694192e+03
92816	0.245839	3.6914	142.306	26.7859	-5.676488e+01	-4.637428e+03	-4.694192e+03
92817	0.245839	3.6914	142.306	26.7859	-5.676488e+01	-4.637428e+03	-4.694192e+03
92818	0.245839	3.6914	142.306	27.7573	-5.763021e+01	-4.636806e+03	-4.694436e+03
92819	0.245839	3.6914	141.333	27.7573	-5.683386e+01	-4.637665e+03	-4.694499e+03
92820	0.245839	3.63566	141.333	27.7573	-5.692217e+01	-4.637547e+03	-4.694469e+03
92821	0.245839	3.63566	141.333	27.7573	-5.692217e+01	-4.637547e+03	-4.694469e+03
92822	0.245839	3.63566	139.271	27.7573	-5.526690e+01	-4.639063e+03	-4.694330e+03
92823	0.245839	3.63566	139.271	27.7573	-5.526690e+01	-4.639063e+03	-4.694330e+03
92824	0.245839	3.63566	139.271	27.7573	-5.526690e+01	-4.639063e+03	-4.694330e+03
92825	0.245839	3.60876	136.683	27.7573	-5.329108e+01	-4.641697e+03	-4.694988e+03
92826	0.252298	3.60876	141.793	27.7573	-5.734089e+01	-4.636651e+03	-4.693992e+03
92827	0.252298	3.60876	141.793	27.7573	-5.734089e+01	-4.636651e+03	-4.693992e+03
92828	0.252298	3.60876	141.793	27.7573	-5.734089e+01	-4.636651e+03	-4.693992e+03
92829	0.252298	3.60876	141.793	27.7573	-5.734089e+01	-4.636651e+03	-4.693992e+03
92830	0.252298	3.60876	142.718	27.7573	-5.810141e+01	-4.636385e+03	-4.694486e+03
92831	0.252298	3.60876	139.878	27.7573	-5.579241e+01	-4.637787e+03	-4.693580e+03
92832	0.252298	3.60876	139.878	23.0578	-5.195626e+01	-4.641544e+03	-4.693500e+03
92833	0.252298	3.60876	139.878	20.0531	-4.996648e+01	-4.644967e+03	-4.694934e+03
92834	0.252298	3.60876	139.878	19.9952	-4.993170e+01	-4.645088e+03	-4.695020e+03
92835	0.252298	3.60876	139.878	31.0967	-5.905528e+01	-4.635844e+03	-4.694900e+03
92836	0.252298	3.65189	139.878	31.0967	-5.898661e+01	-4.636408e+03	-4.695394e+03
92837	0.252298	3.71888	139.237	21.8853	-5.045252e+01	-4.646754e+03	-4.697206e+03
92838	0.252298	3.66052	139.237	21.8853	-5.054459e+01	-4.644435e+03	-4.694980e+03
92839	0.252298	3.66052	139.237	21.8853	-5.054459e+01	-4.644435e+03	-4.694980e+03
92840	0.252298	3.66085	139.237	22.675	-5.108996e+01	-4.643609e+03	-4.694699e+03
92841	0.252298	3.66085	139.237	22.675	-5.108996e+01	-4.643609e+03	-4.694699e+03
92842	0.252298	3.46289	137.715	22.675	-5.021465e+01	-4.644493e+03	-4.694708e+03
92843	0.252298	3.46911	135.98	22.675	-4.887118e+01	-4.644807e+03	-4.693679e+03
92844	0.255762	3.4544	135.98	25.6893	-5.120811e+01	-4.642262e+03	-4.693471e+03
92845	0.255762	3.4544	135.98	32.6174	-5.790158e+01	-4.638079e+03	-4.695981e+03
92846	0.255762	3.50401	138.359	32.6174	-5.965632e+01	-4.636490e+03	-4.696146e+03
92847	0.255762	3.50401	133.578	18.636	-4.448879e+01	-4.653103e+03	-4.697591e+03
92848	0.255762	3.50401	139.374	19.4481	-4.937697e+01	-4.647017e+03	-4.696394e+03
92849	0.255762	3.50401	133.021	19.4481	-4.453611e+01	-4.652741e+03	-4.697277e+03
92850	0.255762	3.36185	133.021	24.2305	-4.799082e+01	-4.645991e+03	-4.693981e+03
92851	0.249506	3.36185	129.673	24.2305	-4.560213e+01	-4.648305e+03	-4.693907e+03
92852	0.249506	3.36185	129.673	24.2305	-4.560213e+01	-4.648305e+03	-4.693907e+03
92853	0.249506	3.36185	130.104	24.2305	-4.590365e+01	-4.647912e+03	-4.693815e+03
92854	0.249506	3.27439	128.69	24.2305	-4.506865e+01	-4.649606e+03	-4.694675e+03
92855	0.249506	3.27439	128.69	24.2305	-4.506865e+01	-4.649606e+03	-4.694675e+03
92856	0.249506	3.27439	129.63	24.2305	-4.571855e+01	-4.649443e+03	-4.695161e+03
92857	0.249506	3.27439	129.63	24.2305	-4.571855e+01	-4.649443e+03	-4.695161e+03
92858	0.261	3.27439	129.63	24.2305	-4.571881e+01	-4.649020e+03	-4.694739e+03
92859	0.260715	3.27439	129.63	24.2305	-4.571881e+01	-4.648979e+03	-4.694698e+03
92860	0.260715	3.29387	131.389	24.2305	-4.692612e+01	-4.648081e+03	-4.695007e+03
92861	0.260715	3.28543	131.389	26.453	-4.874867e+01	-4.646478e+03	-4.695226e+03
92862	0.260715	3.28543	131.389	26.453	-4.874867e+01	-4.646478e+03	-4.695226e+03
92863	0.260715	3.28543	130.054	26.453	-4.780442e+01	-4.646780e+03	-4.694585e+03
92864	0.25569	3.28543	130.054	26.453	-4.780430e+01	-4.646603e+03	-4.694407e+03
92865	0.25569	3.28543	130.054	26.453	-4.780430e+01	-4.646603e+03	-4.694407e+03
92866	0.25569	3.28543	123.927	26.453	-4.370005e+01	-4.653357e+03	-4.697057e+03
92867	0.25569	3.07293	123.927	26.453	-4.406241e+01	-4.654150e+03	-4.698212e+03
92868	0.25569	3.07293	123.927	26.453	-4.406241e+01	-4.654150e+03	-4.698212e+03
92869	0.25569	3.07293	123.927	26.453	-4.406241e+01	-4.654150e+03	-4.698212e+03
92870	0.256227	3.12073	123.927	22.7946	-4.110830e+01	-4.655199e+03	-4.696308e+03
92871	0.256227	3.12073	123.927	22.7946	-4.110830e+01	-4.655199e+03	-4.696308e+03
92872	0.257435	3.12073	123.927	22.7946	-4.110833e+01	-4.655172e+03	-4.696280e+03
92873	0.257435	3.12073	118.53	22.7946	-3.780369e+01	-4.660751e+03	-4.698555e+03
92874	0.24033	3.12073	121.127	22.7946	-3.935726e+01	-4.659770e+03	-4.699127e+03
92875	0.24033	3.12073	121.127	22.7946	-3.935726e+01	-4.659770e+03	-4.699127e+03
92876	0.24033	3.12073	121.127	22.7946	-3.935726e+01	-4.659770e+03	-4.699127e+03
92877	0.24033	3.12073	121.127	22.7946	-3.935726e+01	-4.659770e+03	-4.699127e+03
92878	0.248634	3.12073	121.127	22.7946	-3.935744e+01	-4.657243e+03	-4.696600e+03
92879	0.248634	3.12073	121.127	23.2909	-3.971556e+01	-4.656784e+03	-4.696499e+03
92880	0.248634	3.12073	121.127	24.3656	-4.052500e+01	-4.655847e+03	-4.696372e+03
92881	0.248634	3.12073	121.127	23.9675	-4.021978e+01	-4.656145e+03	-4.696365e+03
92882	0.248634	3.16425	121.127	23.9675	-4.014519e+01	-4.656226e+03	-4.696371e+03
92883	0.248634	3.16425	121.127	23.9675	-4.014519e+01	-4.656226e+03	-4.696371e+03
92884	0.253738	3.12352	120.727	23.9675	-3.997143e+01	-4.656051e+03	-4.696022e+03
92885	0.253738	3.12352	122.177	23.9675	-4.086264e+01	-4.654812e+03	-4.695675e+03
92886	0.253738	3.12352	122.177	23.9675	-4.086264e+01	-4.654812e+03	-4.695675e+03
92887	0.256204	3.12352	122.177	23.9675	-4.086270e+01	-4.654798e+03	-4.695661e+03
92888	0.256204	3.12352	122.177	23.9675	-4.086270e+01	-4.654798e+03	-4.695661e+03
92889	0.256204	3.12352	122.177	23.9675	-4.086270e+01	-4.654798e+03	-4.695661e+03
92890	0.256204	3.12927	122.177	20.9216	-3.872744e+01	-4.657976e+03	-4.696703e+03
92891	0.256204	3.12927	122.177	29.3697	-4.553515e+01	-4.650830e+03	-4.696365e+03
92892	0.256204	3.1202	120.978	29.3697	-4.481229e+01	-4.651887e+03	-4.696699e+03
92893	0.262329	3.1202	120.978	29.3697	-4.481244e+01	-4.652658e+03	-4.697471e+03
92894	0.262329	3.1202	120.978	29.3697	-4.481244e+01	-4.652658e+03	-4.697471e+03
92895	0.262329	3.08278	120.978	29.3697	-4.487698e+01	-4.652450e+03	-4.697327e+03
92896	0.262329	3.08278	120.978	29.3697	-4.487698e+01	-4.652450e+03	-4.697327e+03
92897	0.261529	3.08278	119.822	29.3426	-4.415190e+01	-4.653484e+03	-4.697636e+03
92898	0.261529	3.08278	119.822	29.3426	-4.415190e+01	-4.653484e+03	-4.697636e+03
92899	0.261529	3.08278	118.936	29.3426	-4.362635e+01	-4.654568e+03	-4.698194e+03
92900	0.261529	3.08278	118.936	29.3426	-4.362635e+01	-4.654568e+03	-4.698194e+03
92901	0.261529	3.11289	126.555	30.4719	-4.948005e+01	-4.650157e+03	-4.699637e+03
92902	0.261529	3.11289	119.777	24.5271	-3.984810e+01	-4.657570e+03	-4.697418e+03
92903	0.261529	3.11289	119.777	24.5271	-3.984810e+01	-4.657570e+03	-4.697418e+03
92904	0.261529	3.11289	119.452	24.5271	-3.965458e+01	-4.658095e+03	-4.697750e+03
92905	0.264207	3.10608	119.452	24.5271	-3.966638e+01	-4.658653e+03	-4.698320e+03
92906	0.264207	3.06835	119.452	24.5271	-3.973157e+01	-4.657935e+03	-4.697667e+03
92907	0.264207	3.02624	117.47	24.7979	-3.885899e+01	-4.659601e+03	-4.698460e+03
92908	0.264207	3.02624	117.47	24.7979	-3.885899e+01	-4.659601e+03	-4.698460e+03
92909	0.248844	3.02624	119.223	27.1952	-4.189451e+01	-4.656443e+03	-4.698337e+03
92910	0.248844	3.02492	119.223	27.1952	-4.189681e+01	-4.656502e+03	-4.698399e+03
92911	0.248844	3.02492	119.223	27.1952	-4.189681e+01	-4.656502e+03	-4.698399e+03
92912	0.248844	3.02492	119.223	27.1952	-4.189681e+01	-4.656502e+03	-4.698399e+03
92913	0.248844	3.02492	119.223	27.1952	-4.189681e+01	-4.656502e+03	-4.698399e+03
92914	0.248844	3.0341	119.223	27.1952	-4.188081e+01	-4.656228e+03	-4.698108e+03
92915	0.251318	3.0341	119.223	27.1952	-4.188086e+01	-4.655661e+03	-4.697542e+03
92916	0.251318	3.10676	119.223	22.1919	-3.781372e+01	-4.659444e+03	-4.697257e+03
92917	0.251318	3.10676	119.223	22.1919	-3.781372e+01	-4.659444e+03	-4.697257e+03
92918	0.251318	3.10676	119.223	22.1919	-3.781372e+01	-4.659444e+03	-4.697257e+03
92919	0.251318	3.10676	119.308	22.1919	-3.786446e+01	-4.659337e+03	-4.697201e+03
92920	0.251318	3.10676	119.308	20.7179	-3.689429e+01	-4.660985e+03	-4.697879e+03
92921	0.251318	3.10676	122.5	20.7179	-3.883817e+01	-4.658585e+03	-4.697423e+03
92922	0.255506	3.10676	122.5	20.7179	-3.883826e+01	-4.658284e+03	-4.697122e+03
92923	0.255506	3.10676	122.5	20.7179	-3.883826e+01	-4.658284e+03	-4.697122e+03
92924	0.255506	3.13708	122.5	22.6401	-4.006850e+01	-4.655750e+03	-4.695818e+03
92925	0.255506	3.11524	121.744	22.6401	-3.963635e+01	-4.656404e+03	-4.696040e+03
92926	0.255506	3.11524	121.744	22.6401	-3.963635e+01	-4.656404e+03	-4.696040e+03
92927	0.255506	3.06529	121.744	26.5014	-4.274542e+01	-4.654092e+03	-4.696837e+03
92928	0.255506	3.06529	121.744	32.0683	-4.815306e+01	-4.650824e+03	-4.698977e+03
92929	0.255506	3.14385	121.744	32.0683	-4.801764e+01	-4.649792e+03	-4.697809e+03
92930	0.255506	3.10576	121.744	32.0683	-4.808310e+01	-4.649904e+03	-4.697987e+03
92931	0.255506	3.10576	123.161	32.0683	-4.896842e+01	-4.649388e+03	-4.698356e+03
92932	0.255506	3.10576	123.739	32.0683	-4.933504e+01	-4.649370e+03	-4.698705e+03
92933	0.255506	3.23051	123.739	30.7379	-4.771690e+01	-4.649149e+03	-4.696866e+03
92934	0.255506	3.23051	123.739	29.9044	-4.687269e+01	-4.649586e+03	-4.696459e+03
92935	0.255506	3.09518	123.739	29.9044	-4.710401e+01	-4.650872e+03	-4.697976e+03
92936	0.255506	3.09518	123.739	29.9044	-4.710401e+01	-4.650872e+03	-4.697976e+03
