iter	Krestbody_plasma(1)	VmaxC(1)	Km(1)	QurineC(1)	Tmc(1)	Kt(1)	LnPrior	LnData	LnPosterior
90025	0.39025	0.803424	8.68442	3.18817	0.954155	0.00189938	-1.888026e+02	-1.074982e+03	-1.263784e+03
90026	0.392129	0.803424	8.34653	3.18817	0.944286	0.000874633	-1.898342e+02	-1.072349e+03	-1.262183e+03
90027	0.392129	0.803424	8.34653	3.18817	0.91652	0.000874633	-1.898554e+02	-1.073873e+03	-1.263728e+03
90028	0.373665	0.803424	8.21527	3.18817	0.91652	0.000874633	-1.898917e+02	-1.075292e+03	-1.265183e+03
90029	0.387449	0.803424	8.21527	3.94404	0.926489	0.000874633	-1.896673e+02	-1.077196e+03	-1.266863e+03
90030	0.385197	0.803424	8.17699	2.94518	0.963168	0.000874633	-1.899067e+02	-1.073590e+03	-1.263497e+03
90031	0.385197	0.803424	7.8166	2.94518	0.963168	0.000874633	-1.899245e+02	-1.082300e+03	-1.272225e+03
90032	0.385197	0.767891	7.8166	2.94518	0.963168	0.000874633	-1.793688e+02	-1.082777e+03	-1.262146e+03
90033	0.385197	0.749287	7.8166	2.94518	0.961221	0.00128237	-1.736420e+02	-1.087942e+03	-1.261584e+03
90034	0.385197	0.749287	7.8166	2.94518	0.958982	0.00128237	-1.736437e+02	-1.087918e+03	-1.261562e+03
90035	0.38259	0.749287	7.8166	2.94518	0.958982	0.00128237	-1.736479e+02	-1.087704e+03	-1.261352e+03
90036	0.38259	0.749287	7.8166	2.94518	0.947557	0.00128237	-1.736566e+02	-1.087844e+03	-1.261500e+03
90037	0.365657	0.749287	7.8166	2.94518	0.947557	0.00128237	-1.736841e+02	-1.088171e+03	-1.261855e+03
90038	0.365657	0.749287	7.98791	2.94518	0.947557	0.00128237	-1.736757e+02	-1.088117e+03	-1.261792e+03
90039	0.390787	0.749287	7.98791	2.94518	0.917956	0.00407148	-1.709431e+02	-1.095346e+03	-1.266289e+03
90040	0.375834	0.749287	7.98791	3.4847	0.917956	0.000780311	-1.740321e+02	-1.088692e+03	-1.262724e+03
90041	0.375834	0.748002	7.98791	3.4847	0.923618	0.00116898	-1.732801e+02	-1.090108e+03	-1.263388e+03
90042	0.375834	0.748002	7.98791	3.4847	0.923618	0.00116898	-1.732801e+02	-1.090108e+03	-1.263388e+03
90043	0.403455	0.748002	7.98791	3.08689	0.923618	0.00120204	-1.733097e+02	-1.089925e+03	-1.263235e+03
90044	0.403455	0.728083	7.55924	3.08689	0.923618	0.00120204	-1.677931e+02	-1.096666e+03	-1.264459e+03
90045	0.403455	0.713659	7.55924	3.08689	0.923618	0.00120204	-1.638822e+02	-1.100548e+03	-1.264430e+03
90046	0.397958	0.713659	7.55924	3.08689	0.923618	0.00120204	-1.638910e+02	-1.099806e+03	-1.263697e+03
90047	0.397958	0.713659	7.55924	3.21287	0.920756	0.00120204	-1.638587e+02	-1.099458e+03	-1.263316e+03
90048	0.38325	0.713659	7.55924	3.21287	0.920756	0.00120204	-1.638823e+02	-1.099214e+03	-1.263097e+03
90049	0.389673	0.718324	7.55924	3.21287	0.927462	0.00120204	-1.651226e+02	-1.097435e+03	-1.262558e+03
90050	0.388973	0.711523	7.55924	3.21287	0.927462	0.00120204	-1.632958e+02	-1.100035e+03	-1.263331e+03
90051	0.388798	0.710517	7.55924	3.21287	0.927462	0.00120204	-1.630272e+02	-1.100462e+03	-1.263489e+03
90052	0.385307	0.710517	7.55924	3.21287	0.927462	0.00120204	-1.630328e+02	-1.100513e+03	-1.263546e+03
90053	0.385307	0.709346	7.55924	3.21287	0.927462	0.00120204	-1.627204e+02	-1.101025e+03	-1.263745e+03
90054	0.408845	0.709346	7.55924	3.21287	0.927462	0.00083184	-1.630491e+02	-1.101985e+03	-1.265035e+03
90055	0.400138	0.726362	7.82006	3.21287	0.876709	0.00083184	-1.676824e+02	-1.096065e+03	-1.263747e+03
90056	0.400138	0.747495	7.82006	3.21287	0.932089	0.000825064	-1.735126e+02	-1.088285e+03	-1.261797e+03
90057	0.400138	0.747495	7.82006	3.21287	0.936534	0.000825064	-1.735092e+02	-1.088312e+03	-1.261821e+03
90058	0.40014	0.747495	7.82006	3.21287	0.936534	0.000825064	-1.735092e+02	-1.088313e+03	-1.261822e+03
90059	0.40014	0.747495	7.66479	3.21287	0.936534	0.000825064	-1.735168e+02	-1.089190e+03	-1.262707e+03
90060	0.383524	0.747495	7.66479	3.21287	0.936534	0.000825064	-1.735436e+02	-1.087914e+03	-1.261457e+03
90061	0.386874	0.747495	7.66479	3.21287	0.950376	0.000712241	-1.736395e+02	-1.087427e+03	-1.261067e+03
90062	0.386874	0.747495	7.66479	3.21287	0.950376	0.000712241	-1.736395e+02	-1.087427e+03	-1.261067e+03
90063	0.386874	0.747495	7.66479	3.21287	0.950376	0.000712241	-1.736395e+02	-1.087427e+03	-1.261067e+03
90064	0.385938	0.747495	7.66479	3.36112	0.950376	0.000712241	-1.736012e+02	-1.087951e+03	-1.261552e+03
90065	0.385938	0.733924	7.66479	3.36112	0.950376	0.000712241	-1.698139e+02	-1.092443e+03	-1.262256e+03
90066	0.3886	0.74513	7.66479	3.36112	0.95301	0.000712241	-1.729298e+02	-1.088734e+03	-1.261664e+03
90067	0.3886	0.74513	7.66479	3.36112	0.941428	0.000712241	-1.729386e+02	-1.088492e+03	-1.261431e+03
90068	0.3886	0.74513	7.66479	3.36112	0.941428	0.000712241	-1.729386e+02	-1.088492e+03	-1.261431e+03
90069	0.386101	0.74513	7.66479	3.36112	0.941428	0.000712241	-1.729426e+02	-1.088476e+03	-1.261419e+03
90070	0.381598	0.74513	7.74745	2.8646	0.977905	0.000712241	-1.730548e+02	-1.088363e+03	-1.261417e+03
90071	0.381598	0.74513	7.74745	2.9361	0.977905	0.000712241	-1.730345e+02	-1.088174e+03	-1.261209e+03
90072	0.361952	0.74513	7.74745	2.9361	0.977905	0.000712241	-1.730665e+02	-1.088667e+03	-1.261734e+03
90073	0.361952	0.74513	7.74745	2.9361	0.977905	0.000712241	-1.730665e+02	-1.088667e+03	-1.261734e+03
90074	0.361952	0.74513	7.74745	2.9361	0.951801	0.000712241	-1.730864e+02	-1.088653e+03	-1.261739e+03
90075	0.361952	0.74513	7.74745	2.9361	0.951801	0.000712241	-1.730864e+02	-1.088653e+03	-1.261739e+03
90076	0.361952	0.74513	7.78765	2.9361	0.951801	0.000741525	-1.730553e+02	-1.088595e+03	-1.261651e+03
90077	0.361952	0.74513	7.78765	2.9361	0.960316	0.00103423	-1.727587e+02	-1.089160e+03	-1.261919e+03
90078	0.361952	0.74513	7.78765	2.9361	0.960316	0.00103423	-1.727587e+02	-1.089160e+03	-1.261919e+03
90079	0.361952	0.74513	7.78765	2.9361	0.946759	0.00103423	-1.727691e+02	-1.089428e+03	-1.262197e+03
90080	0.361952	0.74513	7.78765	2.9361	0.946759	0.00103423	-1.727691e+02	-1.089428e+03	-1.262197e+03
90081	0.361952	0.74513	7.78765	3.0007	0.946759	0.00103423	-1.727509e+02	-1.089444e+03	-1.262195e+03
90082	0.373426	0.74513	7.78765	3.0007	0.966483	0.00103423	-1.727171e+02	-1.088393e+03	-1.261111e+03
90083	0.373426	0.74513	7.78765	3.0007	0.944207	0.00103423	-1.727341e+02	-1.088296e+03	-1.261030e+03
90084	0.375344	0.74513	7.78765	3.12959	0.911876	0.00103423	-1.727199e+02	-1.089633e+03	-1.262353e+03
90085	0.375344	0.74513	8.10201	3.12959	0.911876	0.00103423	-1.727044e+02	-1.089296e+03	-1.262001e+03
90086	0.375344	0.74513	8.10201	3.12959	0.911876	0.00103423	-1.727044e+02	-1.089296e+03	-1.262001e+03
90087	0.375344	0.74513	8.10201	3.12959	0.911876	0.00103423	-1.727044e+02	-1.089296e+03	-1.262001e+03
90088	0.375344	0.74513	8.10201	3.12959	0.924067	0.00103423	-1.726951e+02	-1.089491e+03	-1.262186e+03
90089	0.375344	0.74513	8.10201	3.12959	0.937096	0.00103423	-1.726852e+02	-1.090118e+03	-1.262804e+03
90090	0.375344	0.761363	7.75934	3.12959	0.964424	0.00141063	-1.769212e+02	-1.084859e+03	-1.261780e+03
90091	0.386672	0.752548	7.75934	3.42417	0.964424	0.00141063	-1.743062e+02	-1.088813e+03	-1.263119e+03
90092	0.40449	0.752548	7.75934	3.42417	0.91607	0.00141063	-1.743145e+02	-1.089721e+03	-1.264035e+03
90093	0.40449	0.752315	7.75934	3.42417	0.89735	0.00141063	-1.742627e+02	-1.091115e+03	-1.265378e+03
90094	0.391456	0.752315	7.75934	3.77863	0.89735	0.00141063	-1.741928e+02	-1.090988e+03	-1.265181e+03
90095	0.402004	0.752315	7.75934	3.77863	0.894845	0.00141063	-1.741779e+02	-1.091157e+03	-1.265335e+03
90096	0.402004	0.752315	7.75934	3.77863	0.894115	0.00141063	-1.741784e+02	-1.091200e+03	-1.265378e+03
90097	0.398262	0.752315	7.75934	3.77863	0.894523	0.00141063	-1.741841e+02	-1.091069e+03	-1.265253e+03
90098	0.398262	0.752315	7.75934	3.77863	0.894523	0.00141063	-1.741841e+02	-1.091069e+03	-1.265253e+03
90099	0.396159	0.752315	7.75934	3.77863	0.894745	0.00141063	-1.741873e+02	-1.091042e+03	-1.265229e+03
90100	0.395551	0.752315	7.74956	3.77863	0.894745	0.00141063	-1.741887e+02	-1.091178e+03	-1.265367e+03
90101	0.395551	0.752315	7.74956	3.77863	0.924261	0.00141063	-1.741662e+02	-1.090293e+03	-1.264459e+03
90102	0.393861	0.752315	7.74956	3.77863	0.924261	0.00141063	-1.741689e+02	-1.090291e+03	-1.264460e+03
90103	0.393861	0.752315	7.74956	3.77863	0.924261	0.00141063	-1.741689e+02	-1.090291e+03	-1.264460e+03
90104	0.399623	0.752315	7.74956	2.84444	0.93209	0.00141063	-1.744036e+02	-1.093299e+03	-1.267703e+03
90105	0.376546	0.752315	8.27045	2.84444	0.93209	0.00333665	-1.725349e+02	-1.092369e+03	-1.264904e+03
90106	0.376546	0.752315	8.27045	2.84444	0.93209	0.00333665	-1.725349e+02	-1.092369e+03	-1.264904e+03
90107	0.376546	0.752315	8.38084	2.84444	0.888383	0.00333665	-1.725628e+02	-1.094818e+03	-1.267381e+03
90108	0.373382	0.748003	8.38084	3.01783	0.888383	0.00333665	-1.712991e+02	-1.095077e+03	-1.266376e+03
90109	0.382901	0.748003	8.16393	3.01783	0.920301	0.00333665	-1.712700e+02	-1.092675e+03	-1.263945e+03
90110	0.382901	0.786174	8.20447	3.01783	0.920301	0.00333665	-1.823238e+02	-1.083741e+03	-1.266065e+03
90111	0.37758	0.786174	8.20447	3.01783	0.920301	0.00333665	-1.823324e+02	-1.083492e+03	-1.265824e+03
90112	0.37758	0.786174	8.20447	3.01783	0.924054	0.00333665	-1.823295e+02	-1.083034e+03	-1.265363e+03
90113	0.37114	0.74946	8.20447	2.94478	0.924054	0.00333665	-1.717161e+02	-1.092693e+03	-1.264409e+03
90114	0.376027	0.74946	8.20447	2.94478	0.924054	0.00333665	-1.717082e+02	-1.092523e+03	-1.264231e+03
90115	0.376027	0.74946	8.20447	2.94478	0.921125	0.00218319	-1.728320e+02	-1.090433e+03	-1.263265e+03
90116	0.377028	0.74946	8.20447	2.82544	0.940987	0.00218319	-1.728492e+02	-1.091177e+03	-1.264026e+03
90117	0.369641	0.74946	8.20447	3.04147	0.940987	0.00218319	-1.728002e+02	-1.091371e+03	-1.264171e+03
90118	0.369641	0.74946	8.20447	3.04147	0.940987	0.00218319	-1.728002e+02	-1.091371e+03	-1.264171e+03
90119	0.369641	0.758334	8.20447	3.04147	0.940987	0.00218319	-1.753236e+02	-1.087248e+03	-1.262571e+03
90120	0.369641	0.768823	8.20447	3.04147	0.966257	0.00218319	-1.783276e+02	-1.083909e+03	-1.262237e+03
90121	0.385963	0.768823	8.20447	3.04147	0.93858	0.00218319	-1.783223e+02	-1.083505e+03	-1.261827e+03
90122	0.368564	0.768823	8.20447	3.04147	0.919737	0.0020598	-1.784856e+02	-1.083855e+03	-1.262341e+03
90123	0.368564	0.768823	8.08653	3.04147	0.924026	0.0020598	-1.784882e+02	-1.084272e+03	-1.262761e+03
90124	0.366343	0.768823	8.31328	3.04147	0.913937	0.00199801	-1.785489e+02	-1.084115e+03	-1.262664e+03
90125	0.37535	0.752824	8.31328	3.04147	0.913937	0.00301962	-1.729445e+02	-1.091234e+03	-1.264178e+03
90126	0.374541	0.752824	8.14147	3.04147	0.913937	0.0015619	-1.743786e+02	-1.087577e+03	-1.261955e+03
90127	0.369738	0.752824	8.22354	3.04147	0.913937	0.0015619	-1.743823e+02	-1.088345e+03	-1.262728e+03
90128	0.374453	0.752824	8.22354	3.04147	0.913937	0.0015619	-1.743747e+02	-1.087965e+03	-1.262340e+03
90129	0.374453	0.752824	8.22354	3.04147	0.913937	0.0015619	-1.743747e+02	-1.087965e+03	-1.262340e+03
90130	0.369856	0.752824	8.22354	2.98051	0.914515	0.0015619	-1.743987e+02	-1.088340e+03	-1.262738e+03
90131	0.373195	0.752824	8.22354	2.98051	0.914515	0.0015619	-1.743933e+02	-1.088109e+03	-1.262502e+03
90132	0.373195	0.755267	8.22354	2.98051	0.914515	0.0015619	-1.750880e+02	-1.087180e+03	-1.262268e+03
90133	0.373195	0.755267	8.22354	2.98051	0.914515	0.0015619	-1.750880e+02	-1.087180e+03	-1.262268e+03
90134	0.373195	0.755267	8.22354	2.98051	0.938336	0.0015619	-1.750698e+02	-1.087248e+03	-1.262318e+03
90135	0.37142	0.755267	8.22354	2.98051	0.938336	0.0015619	-1.750727e+02	-1.087324e+03	-1.262397e+03
90136	0.37142	0.755267	8.02082	3.0312	0.938336	0.0015619	-1.750685e+02	-1.086214e+03	-1.261282e+03
90137	0.388718	0.755267	8.02082	2.99424	0.938336	0.0015619	-1.750508e+02	-1.086715e+03	-1.261766e+03
90138	0.388718	0.755267	8.02082	2.99424	0.938336	0.0015619	-1.750508e+02	-1.086715e+03	-1.261766e+03
90139	0.388718	0.755267	8.02082	2.99424	0.938336	0.0015619	-1.750508e+02	-1.086715e+03	-1.261766e+03
90140	0.398478	0.75463	8.09626	2.99424	0.93873	0.0015619	-1.748497e+02	-1.088590e+03	-1.263440e+03
90141	0.398478	0.75463	8.09626	2.99424	0.944704	0.0015619	-1.748451e+02	-1.088771e+03	-1.263616e+03
90142	0.363368	0.75463	8.09626	2.89616	0.944704	0.0015619	-1.749297e+02	-1.087330e+03	-1.262260e+03
90143	0.362156	0.75463	8.09626	2.89616	0.944704	0.00104201	-1.754448e+02	-1.086434e+03	-1.261879e+03
90144	0.365896	0.780667	8.09626	2.89616	0.944245	0.00104201	-1.829863e+02	-1.078795e+03	-1.261781e+03
90145	0.365896	0.780667	8.09626	2.89616	0.936569	0.00104201	-1.829921e+02	-1.079486e+03	-1.262478e+03
90146	0.375482	0.780667	8.09626	2.89616	0.936569	0.00104201	-1.829765e+02	-1.079351e+03	-1.262327e+03
90147	0.375482	0.780667	8.09626	2.89616	0.921579	0.00104201	-1.829879e+02	-1.081045e+03	-1.264033e+03
90148	0.380725	0.780667	8.41121	3.1383	0.921579	0.00102928	-1.829089e+02	-1.077634e+03	-1.260543e+03
90149	0.380725	0.780667	8.41121	3.1383	0.921579	0.00102928	-1.829089e+02	-1.077634e+03	-1.260543e+03
90150	0.380725	0.795899	8.41121	3.1383	0.90497	0.00163085	-1.868687e+02	-1.076413e+03	-1.263282e+03
90151	0.380725	0.795899	8.41121	3.12736	0.930239	0.00163085	-1.868525e+02	-1.074585e+03	-1.261438e+03
90152	0.38705	0.795899	8.66441	3.10682	0.930239	0.00163085	-1.868354e+02	-1.075360e+03	-1.262195e+03
90153	0.38705	0.795899	8.66441	3.10682	0.930239	0.00163085	-1.868354e+02	-1.075360e+03	-1.262195e+03
90154	0.380439	0.795899	8.66441	3.28497	0.908006	0.00163085	-1.868146e+02	-1.075249e+03	-1.262063e+03
90155	0.380439	0.795899	8.66441	3.58332	0.908006	0.00163085	-1.867363e+02	-1.077203e+03	-1.263939e+03
90156	0.380439	0.803881	8.66441	3.32545	0.892291	0.00163085	-1.892323e+02	-1.073875e+03	-1.263107e+03
90157	0.380439	0.803881	8.66441	3.32545	0.892291	0.00163085	-1.892323e+02	-1.073875e+03	-1.263107e+03
90158	0.38738	0.795471	8.67346	3.32545	0.892291	0.00163085	-1.866753e+02	-1.075993e+03	-1.262668e+03
90159	0.382223	0.795471	8.67346	3.32545	0.894448	0.00163085	-1.866819e+02	-1.075836e+03	-1.262517e+03
90160	0.381736	0.795471	8.67346	3.32545	0.93258	0.000863893	-1.874110e+02	-1.075141e+03	-1.262552e+03
90161	0.398219	0.795471	8.67346	3.32545	0.93258	0.000791679	-1.874561e+02	-1.076382e+03	-1.263838e+03
90162	0.395116	0.795471	8.67346	3.32545	0.930211	0.000791679	-1.874629e+02	-1.075766e+03	-1.263229e+03
90163	0.390626	0.795471	8.67346	3.19104	0.930211	0.00192571	-1.863877e+02	-1.076580e+03	-1.262968e+03
90164	0.397848	0.795471	8.67346	3.19104	0.906265	0.00192571	-1.863944e+02	-1.077340e+03	-1.263735e+03
90165	0.397848	0.795471	8.67346	3.27272	0.906265	0.00192571	-1.863723e+02	-1.077180e+03	-1.263552e+03
90166	0.397848	0.795471	8.67346	3.27272	0.914135	0.00261104	-1.856965e+02	-1.078415e+03	-1.264111e+03
90167	0.397848	0.795471	8.67346	3.27272	0.914135	0.00261104	-1.856965e+02	-1.078415e+03	-1.264111e+03
90168	0.397848	0.795471	8.67346	3.43846	0.914135	0.00261104	-1.856524e+02	-1.078741e+03	-1.264394e+03
90169	0.382915	0.795471	8.4043	3.43846	0.914135	0.00261104	-1.856897e+02	-1.077856e+03	-1.263546e+03
90170	0.382915	0.795471	8.4043	3.43846	0.924392	0.00356241	-1.847599e+02	-1.079346e+03	-1.264106e+03
90171	0.382915	0.795471	8.4043	3.43846	0.932585	0.00206638	-1.862075e+02	-1.076442e+03	-1.262649e+03
90172	0.382915	0.796908	8.4043	3.43846	0.952331	0.00206638	-1.866255e+02	-1.076623e+03	-1.263249e+03
90173	0.382915	0.796908	8.4043	2.90056	0.972793	0.00206638	-1.867569e+02	-1.075729e+03	-1.262486e+03
90174	0.382797	0.796908	8.4043	3.12728	0.896516	0.000797287	-1.880028e+02	-1.075360e+03	-1.263363e+03
90175	0.382797	0.796908	8.4043	3.12728	0.896516	0.000797287	-1.880028e+02	-1.075360e+03	-1.263363e+03
90176	0.39177	0.796908	8.4043	3.12728	0.936747	0.000797287	-1.879576e+02	-1.073414e+03	-1.261372e+03
90177	0.39177	0.795186	8.53925	3.12728	0.932933	0.000797287	-1.874352e+02	-1.073964e+03	-1.261399e+03
90178	0.39177	0.795186	8.282	3.12728	0.930001	0.000797287	-1.874501e+02	-1.074704e+03	-1.262154e+03
90179	0.400147	0.795186	8.282	3.28414	0.939232	0.000797287	-1.873870e+02	-1.075377e+03	-1.262764e+03
90180	0.39434	0.795186	8.282	3.28414	0.939232	0.000797287	-1.873963e+02	-1.074462e+03	-1.261859e+03
90181	0.39434	0.795186	8.282	3.111	0.961073	0.00113995	-1.870874e+02	-1.075393e+03	-1.262480e+03
90182	0.395468	0.796078	8.282	3.111	0.961073	0.00113995	-1.873542e+02	-1.075409e+03	-1.262763e+03
90183	0.385114	0.782234	8.282	3.111	0.961073	0.00113995	-1.832388e+02	-1.077851e+03	-1.261089e+03
90184	0.385114	0.782234	8.282	3.111	0.944779	0.00113995	-1.832512e+02	-1.077337e+03	-1.260588e+03
90185	0.385114	0.782234	8.282	3.111	0.944779	0.00113995	-1.832512e+02	-1.077337e+03	-1.260588e+03
90186	0.385114	0.782234	8.282	3.111	0.913442	0.00113995	-1.832751e+02	-1.078234e+03	-1.261509e+03
90187	0.377199	0.782234	8.27927	3.111	0.928839	0.00113995	-1.832763e+02	-1.077213e+03	-1.260489e+03
90188	0.390427	0.782234	8.27927	3.111	0.963387	0.00113995	-1.832286e+02	-1.078584e+03	-1.261812e+03
90189	0.37182	0.782234	8.27927	3.111	0.939464	0.00113995	-1.832769e+02	-1.077105e+03	-1.260382e+03
90190	0.37182	0.782234	8.27927	3.45429	0.939464	0.00113995	-1.831847e+02	-1.079520e+03	-1.262705e+03
90191	0.37182	0.782234	8.27927	3.25213	0.939464	0.00113995	-1.832384e+02	-1.077754e+03	-1.260992e+03
90192	0.37182	0.782234	8.29822	3.25213	0.939464	0.00113995	-1.832375e+02	-1.077793e+03	-1.261031e+03
90193	0.365221	0.782234	8.29822	2.94042	0.966401	0.00113995	-1.833138e+02	-1.077270e+03	-1.260584e+03
90194	0.365221	0.793007	8.29822	2.94042	0.966401	0.00113995	-1.865227e+02	-1.073909e+03	-1.260431e+03
90195	0.365221	0.793007	8.36488	2.94042	0.966401	0.00113995	-1.865194e+02	-1.073882e+03	-1.260402e+03
90196	0.365221	0.793007	8.36488	2.94042	0.950604	0.00113995	-1.865315e+02	-1.074051e+03	-1.260582e+03
90197	0.365221	0.788818	8.36488	2.94255	0.950604	0.00113995	-1.852776e+02	-1.075206e+03	-1.260483e+03
90198	0.37331	0.805944	8.36488	2.94255	0.946375	0.00113995	-1.904354e+02	-1.071594e+03	-1.262029e+03
90199	0.371775	0.810264	8.36488	2.94255	0.936046	0.00113995	-1.917678e+02	-1.072045e+03	-1.263813e+03
90200	0.371775	0.80829	8.36488	2.94255	0.936046	0.00113995	-1.911629e+02	-1.072217e+03	-1.263380e+03
90201	0.371775	0.80829	8.36488	2.94255	0.930628	0.00113995	-1.911671e+02	-1.072834e+03	-1.264001e+03
90202	0.393555	0.80829	8.36488	2.94255	0.945204	0.000878289	-1.913797e+02	-1.073295e+03	-1.264674e+03
90203	0.393555	0.803268	8.36488	2.94255	0.974654	0.000878289	-1.898248e+02	-1.073492e+03	-1.263317e+03
90204	0.393555	0.803268	8.36488	2.94255	0.974654	0.0047065	-1.861035e+02	-1.081507e+03	-1.267611e+03
90205	0.393555	0.803268	8.36488	2.94255	0.974654	0.0047065	-1.861035e+02	-1.081507e+03	-1.267611e+03
90206	0.376039	0.803268	8.36488	2.94255	0.974654	0.0047065	-1.861318e+02	-1.078671e+03	-1.264803e+03
90207	0.376039	0.797382	8.36488	2.94255	0.975537	0.00295156	-1.860360e+02	-1.076489e+03	-1.262525e+03
90208	0.376039	0.797382	8.36488	2.94255	0.975537	0.00281435	-1.861692e+02	-1.076220e+03	-1.262389e+03
90209	0.376039	0.797382	8.36488	2.86646	0.955467	0.00281435	-1.862061e+02	-1.077102e+03	-1.263308e+03
90210	0.376039	0.797382	8.48112	2.86646	0.942296	0.00281435	-1.862104e+02	-1.077060e+03	-1.263270e+03
90211	0.376039	0.803524	8.48112	2.86646	0.942296	0.00097619	-1.898745e+02	-1.071656e+03	-1.261530e+03
90212	0.368948	0.803524	8.52389	2.86646	0.942296	0.00097619	-1.898840e+02	-1.071156e+03	-1.261040e+03
90213	0.368948	0.803524	8.52389	2.86646	0.983553	0.00097619	-1.898526e+02	-1.071033e+03	-1.260886e+03
90214	0.368948	0.803524	8.52389	2.86646	0.961565	0.00097619	-1.898693e+02	-1.070590e+03	-1.260459e+03
90215	0.368948	0.798853	8.52389	2.86646	0.961565	0.00097619	-1.884528e+02	-1.072008e+03	-1.260461e+03
90216	0.368948	0.798853	8.52389	2.86646	0.954709	0.00097619	-1.884580e+02	-1.072011e+03	-1.260469e+03
90217	0.368948	0.798853	8.52389	2.86646	0.938588	0.00106499	-1.883824e+02	-1.072659e+03	-1.261041e+03
90218	0.35789	0.811024	8.52389	2.86646	0.938588	0.00106499	-1.921098e+02	-1.070702e+03	-1.262812e+03
90219	0.371973	0.796707	8.51101	2.86646	0.97093	0.00106499	-1.877057e+02	-1.073157e+03	-1.260863e+03
90220	0.371973	0.796707	8.51101	2.86646	0.958187	0.000923577	-1.878554e+02	-1.072607e+03	-1.260463e+03
90221	0.371973	0.796707	8.51101	2.86646	0.958187	0.000923577	-1.878554e+02	-1.072607e+03	-1.260463e+03
90222	0.371973	0.796707	8.51101	2.73838	0.988032	0.000923577	-1.878695e+02	-1.074005e+03	-1.261874e+03
90223	0.371973	0.796707	8.51101	2.73838	0.988032	0.000923577	-1.878695e+02	-1.074005e+03	-1.261874e+03
90224	0.353401	0.796707	8.51101	2.73838	0.979259	0.000923577	-1.879066e+02	-1.073721e+03	-1.261628e+03
90225	0.353401	0.796707	8.23705	2.73838	0.979259	0.000923577	-1.879201e+02	-1.074016e+03	-1.261936e+03
90226	0.373627	0.796707	8.23705	2.71331	0.979259	0.000839503	-1.879776e+02	-1.074167e+03	-1.262145e+03
