iter	Krestbody_plasma(1)	VmaxC(1)	Km(1)	QurineC(1)	LnPrior	LnData	LnPosterior
92971	0.253847	3.66696	139.27	31.6401	-5.905199e+01	-4.637457e+03	-4.696509e+03
92972	0.253847	3.53503	139.27	20.7535	-5.003262e+01	-4.644716e+03	-4.694748e+03
92973	0.253847	3.59625	138.518	20.7535	-4.934155e+01	-4.645383e+03	-4.694724e+03
92974	0.253847	3.54857	139.081	20.7535	-4.986159e+01	-4.644697e+03	-4.694559e+03
92975	0.253847	3.54857	139.081	20.7535	-4.986159e+01	-4.644697e+03	-4.694559e+03
92976	0.253847	3.54857	140.365	26.4164	-5.509511e+01	-4.638839e+03	-4.693934e+03
92977	0.253847	3.54857	136.315	26.4164	-5.192249e+01	-4.641669e+03	-4.693591e+03
92978	0.253847	3.54857	136.315	24.2905	-5.019165e+01	-4.643375e+03	-4.693567e+03
92979	0.253847	3.60135	136.315	24.2905	-5.010688e+01	-4.644885e+03	-4.694992e+03
92980	0.253847	3.60135	136.04	19.8715	-4.687769e+01	-4.650270e+03	-4.697148e+03
92981	0.253847	3.60135	136.04	23.8565	-4.956582e+01	-4.645736e+03	-4.695302e+03
92982	0.253847	3.56628	136.511	21.0815	-4.804272e+01	-4.646858e+03	-4.694901e+03
92983	0.253847	3.48805	136.511	21.44	-4.840252e+01	-4.645673e+03	-4.694075e+03
92984	0.253847	3.48805	136.511	24.7744	-5.081756e+01	-4.642417e+03	-4.693235e+03
92985	0.253847	3.48805	136.511	24.7744	-5.081756e+01	-4.642417e+03	-4.693235e+03
92986	0.253847	3.48805	136.511	24.7744	-5.081756e+01	-4.642417e+03	-4.693235e+03
92987	0.249497	3.59927	136.511	24.7744	-5.063794e+01	-4.643698e+03	-4.694336e+03
92988	0.249497	3.59927	136.511	24.3724	-5.032320e+01	-4.644032e+03	-4.694356e+03
92989	0.255522	3.43939	133.078	24.3724	-4.801464e+01	-4.645459e+03	-4.693474e+03
92990	0.255522	3.43939	132.951	24.3724	-4.792182e+01	-4.645605e+03	-4.693527e+03
92991	0.255522	3.43939	132.514	20.7498	-4.505898e+01	-4.649913e+03	-4.694972e+03
92992	0.255522	3.43939	130.684	20.7498	-4.374919e+01	-4.652530e+03	-4.696279e+03
92993	0.255522	3.43939	132.533	27.3106	-5.006713e+01	-4.643786e+03	-4.693853e+03
92994	0.255522	3.39897	132.533	27.564	-5.036110e+01	-4.643300e+03	-4.693661e+03
92995	0.255522	3.39897	132.895	27.564	-5.062387e+01	-4.643052e+03	-4.693676e+03
92996	0.255522	3.39897	132.895	21.4376	-4.584506e+01	-4.648437e+03	-4.694282e+03
92997	0.255522	3.39897	132.895	21.4376	-4.584506e+01	-4.648437e+03	-4.694282e+03
92998	0.255522	3.39897	132.895	21.4376	-4.584506e+01	-4.648437e+03	-4.694282e+03
92999	0.255522	3.35487	132.895	25.5935	-4.899601e+01	-4.645026e+03	-4.694022e+03
93000	0.255522	3.40946	132.279	25.5935	-4.845927e+01	-4.644967e+03	-4.693426e+03
93001	0.255522	3.47927	132.279	29.511	-5.187881e+01	-4.643701e+03	-4.695580e+03
93002	0.25827	3.41504	133.723	29.511	-5.303751e+01	-4.641370e+03	-4.694408e+03
93003	0.25827	3.4723	135.603	22.4175	-4.839969e+01	-4.645638e+03	-4.694038e+03
93004	0.25827	3.52405	134.746	28.8836	-5.301194e+01	-4.642165e+03	-4.695177e+03
93005	0.25827	3.52558	141.167	24.6494	-5.432896e+01	-4.640685e+03	-4.695014e+03
93006	0.25827	3.52558	138.487	24.6494	-5.218929e+01	-4.641425e+03	-4.693614e+03
93007	0.25827	3.57425	138.487	29.588	-5.648019e+01	-4.638078e+03	-4.694558e+03
93008	0.252798	3.5471	138.487	26.8793	-5.400653e+01	-4.639359e+03	-4.693366e+03
93009	0.252798	3.5471	135.868	26.8911	-5.199585e+01	-4.641794e+03	-4.693790e+03
93010	0.252798	3.5471	135.868	26.8911	-5.199585e+01	-4.641794e+03	-4.693790e+03
93011	0.252798	3.61953	135.868	26.8911	-5.187966e+01	-4.644193e+03	-4.696073e+03
93012	0.252798	3.60091	140.413	28.4574	-5.688090e+01	-4.636946e+03	-4.693827e+03
93013	0.252798	3.60091	140.413	28.9899	-5.738620e+01	-4.636611e+03	-4.693997e+03
93014	0.252798	3.60091	139.116	27.7014	-5.514844e+01	-4.638457e+03	-4.693605e+03
93015	0.252798	3.60091	139.116	25.1556	-5.296631e+01	-4.640325e+03	-4.693292e+03
93016	0.252798	3.52013	139.116	25.1556	-5.309635e+01	-4.640684e+03	-4.693780e+03
93017	0.252798	3.52013	139.166	24.7411	-5.280503e+01	-4.641004e+03	-4.693809e+03
93018	0.252798	3.53576	136.835	26.6392	-5.253301e+01	-4.640764e+03	-4.693297e+03
93019	0.251807	3.49583	136.835	27.6161	-5.346238e+01	-4.640156e+03	-4.693618e+03
93020	0.250948	3.49583	136.835	22.7302	-4.951983e+01	-4.644149e+03	-4.693669e+03
93021	0.250948	3.49583	136.835	26.8701	-5.279865e+01	-4.640687e+03	-4.693486e+03
93022	0.250948	3.49583	137.354	25.876	-5.234874e+01	-4.641258e+03	-4.693607e+03
93023	0.250948	3.49583	137.354	25.876	-5.234874e+01	-4.641258e+03	-4.693607e+03
93024	0.250948	3.44943	137.354	25.876	-5.242445e+01	-4.642360e+03	-4.694784e+03
93025	0.250948	3.63447	137.354	26.827	-5.293799e+01	-4.641993e+03	-4.694931e+03
93026	0.250948	3.63447	139.598	26.827	-5.469862e+01	-4.638975e+03	-4.693674e+03
93027	0.250948	3.6145	139.598	26.827	-5.473045e+01	-4.638727e+03	-4.693458e+03
93028	0.250948	3.64451	139.598	23.4061	-5.192995e+01	-4.641908e+03	-4.693838e+03
93029	0.250948	3.64451	139.598	23.4061	-5.192995e+01	-4.641908e+03	-4.693838e+03
93030	0.250948	3.64451	138.656	23.4061	-5.118484e+01	-4.643134e+03	-4.694318e+03
93031	0.250948	3.64451	138.656	23.7131	-5.141274e+01	-4.642849e+03	-4.694262e+03
93032	0.250948	3.6674	138.656	26.0206	-5.321016e+01	-4.641652e+03	-4.694862e+03
93033	0.250948	3.6674	138.656	20.2396	-4.901776e+01	-4.647414e+03	-4.696431e+03
93034	0.250948	3.46474	134.081	20.2396	-4.584988e+01	-4.648943e+03	-4.694793e+03
93035	0.250948	3.46474	134.081	27.3786	-5.122099e+01	-4.642318e+03	-4.693539e+03
93036	0.250948	3.44844	132.687	27.3786	-5.022473e+01	-4.643529e+03	-4.693753e+03
93037	0.250948	3.44844	136.963	27.3786	-5.342423e+01	-4.641340e+03	-4.694764e+03
93038	0.250948	3.55393	136.963	27.3786	-5.325285e+01	-4.640287e+03	-4.693540e+03
93039	0.250948	3.55393	137.893	27.3786	-5.397293e+01	-4.639508e+03	-4.693481e+03
93040	0.25631	3.57617	136.566	23.944	-5.007400e+01	-4.644364e+03	-4.694438e+03
93041	0.25631	3.57617	136.566	25.4566	-5.126596e+01	-4.643081e+03	-4.694347e+03
93042	0.25631	3.57617	138.225	25.4566	-5.254988e+01	-4.640961e+03	-4.693510e+03
93043	0.25631	3.57617	138.225	22.9263	-5.060750e+01	-4.643278e+03	-4.693886e+03
93044	0.25631	3.54403	138.225	22.3989	-5.028658e+01	-4.643530e+03	-4.693817e+03
93045	0.25631	3.54564	138.225	25.83	-5.290732e+01	-4.640449e+03	-4.693356e+03
93046	0.25631	3.54564	138.225	27.7946	-5.462149e+01	-4.638976e+03	-4.693598e+03
93047	0.25631	3.54564	138.225	27.7946	-5.462149e+01	-4.638976e+03	-4.693598e+03
93048	0.25631	3.54564	138.225	27.7946	-5.462149e+01	-4.638976e+03	-4.693598e+03
93049	0.25631	3.58238	138.225	27.7946	-5.456239e+01	-4.639315e+03	-4.693878e+03
93050	0.25631	3.58238	140.777	27.7946	-5.659132e+01	-4.637295e+03	-4.693886e+03
93051	0.256503	3.58238	140.777	27.7946	-5.659132e+01	-4.637297e+03	-4.693888e+03
93052	0.256503	3.58238	140.777	27.7946	-5.659132e+01	-4.637297e+03	-4.693888e+03
93053	0.256503	3.58238	143.123	27.7946	-5.851345e+01	-4.636730e+03	-4.695243e+03
93054	0.256503	3.58238	143.123	27.7946	-5.851345e+01	-4.636730e+03	-4.695243e+03
93055	0.256503	3.58238	142.986	28.2737	-5.884119e+01	-4.636430e+03	-4.695271e+03
93056	0.256503	3.69911	142.986	28.1512	-5.854188e+01	-4.635840e+03	-4.694382e+03
93057	0.256503	3.69911	142.986	28.1512	-5.854188e+01	-4.635840e+03	-4.694382e+03
93058	0.256503	3.69911	145.483	28.1512	-6.064498e+01	-4.633965e+03	-4.694610e+03
93059	0.256503	3.72163	145.483	26.4791	-5.911705e+01	-4.635081e+03	-4.694198e+03
93060	0.256503	3.72163	145.483	26.9622	-5.953680e+01	-4.634733e+03	-4.694270e+03
93061	0.256503	3.76505	145.483	26.9622	-5.946888e+01	-4.635086e+03	-4.694555e+03
93062	0.256503	3.76505	146.977	26.9622	-6.075727e+01	-4.633778e+03	-4.694536e+03
93063	0.256503	3.81295	148.583	26.9622	-6.209284e+01	-4.632852e+03	-4.694945e+03
93064	0.256503	3.81295	148.583	31.069	-6.603794e+01	-4.630296e+03	-4.696334e+03
93065	0.256503	3.78733	148.583	32.1374	-6.721452e+01	-4.629741e+03	-4.696955e+03
93066	0.256503	3.78733	148.583	32.1374	-6.721452e+01	-4.629741e+03	-4.696955e+03
93067	0.256503	3.78733	148.583	32.1374	-6.721452e+01	-4.629741e+03	-4.696955e+03
93068	0.256503	3.78733	148.583	27.3568	-6.248229e+01	-4.632521e+03	-4.695004e+03
93069	0.256503	3.78733	148.583	22.8049	-5.882606e+01	-4.636364e+03	-4.695190e+03
93070	0.256503	3.78733	148.583	25.3898	-6.080063e+01	-4.633960e+03	-4.694761e+03
93071	0.256503	3.78733	147.669	25.3898	-5.999513e+01	-4.634565e+03	-4.694561e+03
93072	0.256503	3.78733	146.177	23.9035	-5.753031e+01	-4.637239e+03	-4.694769e+03
93073	0.256503	3.78733	146.177	19.6084	-5.465156e+01	-4.642207e+03	-4.696859e+03
93074	0.256503	3.76407	146.177	23.1961	-5.704161e+01	-4.637596e+03	-4.694638e+03
93075	0.256503	3.71863	146.177	23.1961	-5.711271e+01	-4.637460e+03	-4.694573e+03
93076	0.256503	3.71863	142.73	23.1961	-5.420138e+01	-4.640513e+03	-4.694715e+03
93077	0.256503	3.66996	139.938	25.0283	-5.340852e+01	-4.641313e+03	-4.694721e+03
93078	0.256503	3.52565	139.938	28.1533	-5.633829e+01	-4.638139e+03	-4.694477e+03
93079	0.256503	3.59357	139.938	28.1533	-5.622894e+01	-4.637608e+03	-4.693837e+03
93080	0.256503	3.59357	139.938	28.6873	-5.672922e+01	-4.637273e+03	-4.694002e+03
93081	0.251559	3.5919	139.938	28.3663	-5.642966e+01	-4.637373e+03	-4.693803e+03
93082	0.251559	3.63386	139.938	24.1057	-5.274356e+01	-4.640724e+03	-4.693467e+03
93083	0.251559	3.61603	142.065	24.1057	-5.449471e+01	-4.639224e+03	-4.693719e+03
93084	0.251559	3.60965	142.065	24.1057	-5.450489e+01	-4.639344e+03	-4.693849e+03
93085	0.251559	3.60965	142.065	24.3603	-5.470079e+01	-4.639143e+03	-4.693844e+03
93086	0.251559	3.61973	137.558	24.507	-5.120116e+01	-4.643056e+03	-4.694257e+03
93087	0.251559	3.61973	137.558	24.507	-5.120116e+01	-4.643056e+03	-4.694257e+03
93088	0.251559	3.5519	134.927	27.1159	-5.147592e+01	-4.642980e+03	-4.694456e+03
93089	0.250834	3.55021	134.927	27.1159	-5.147862e+01	-4.642893e+03	-4.694372e+03
93090	0.244106	3.55021	138.303	27.1159	-5.406555e+01	-4.640605e+03	-4.694670e+03
93091	0.244106	3.5737	140.838	20.2658	-5.092346e+01	-4.645653e+03	-4.696576e+03
93092	0.244106	3.5737	140.838	20.2658	-5.092346e+01	-4.645653e+03	-4.696576e+03
93093	0.244106	3.5737	140.838	20.2658	-5.092346e+01	-4.645653e+03	-4.696576e+03
93094	0.244106	3.72859	140.838	24.1682	-5.336513e+01	-4.641873e+03	-4.695238e+03
93095	0.244106	3.67044	140.838	24.1682	-5.345673e+01	-4.640840e+03	-4.694296e+03
93096	0.24401	3.67044	140.838	23.8635	-5.322490e+01	-4.641109e+03	-4.694334e+03
93097	0.24401	3.64377	140.838	25.1998	-5.431126e+01	-4.639939e+03	-4.694250e+03
93098	0.25601	3.64377	140.838	26.4998	-5.539570e+01	-4.638351e+03	-4.693747e+03
93099	0.25601	3.64795	140.838	31.0968	-5.976504e+01	-4.635510e+03	-4.695275e+03
93100	0.249071	3.59034	140.838	31.0968	-5.985679e+01	-4.635711e+03	-4.695567e+03
93101	0.249071	3.59034	140.838	31.0968	-5.985679e+01	-4.635711e+03	-4.695567e+03
93102	0.249071	3.68926	141.083	31.0968	-5.989731e+01	-4.635720e+03	-4.695617e+03
93103	0.249071	3.66228	146.152	31.0968	-6.417898e+01	-4.633641e+03	-4.697820e+03
93104	0.249071	3.66007	141.675	31.4356	-6.078154e+01	-4.634664e+03	-4.695445e+03
93105	0.249071	3.66007	137.52	31.4356	-5.747403e+01	-4.639832e+03	-4.697306e+03
93106	0.249071	3.53149	137.52	30.7346	-5.694844e+01	-4.638055e+03	-4.695004e+03
93107	0.249071	3.53149	137.52	25.6586	-5.223863e+01	-4.641158e+03	-4.693396e+03
93108	0.249071	3.53149	137.868	25.6586	-5.250913e+01	-4.640971e+03	-4.693480e+03
93109	0.249071	3.53126	137.868	30.4139	-5.689125e+01	-4.637970e+03	-4.694861e+03
93110	0.249071	3.53126	137.868	29.9738	-5.644778e+01	-4.638218e+03	-4.694665e+03
93111	0.249071	3.53126	137.868	29.9738	-5.644778e+01	-4.638218e+03	-4.694665e+03
93112	0.249071	3.53126	137.868	27.2905	-5.391128e+01	-4.639854e+03	-4.693766e+03
93113	0.249071	3.53126	137.868	28.464	-5.498517e+01	-4.639101e+03	-4.694086e+03
93114	0.249071	3.60467	137.868	27.4314	-5.391929e+01	-4.640035e+03	-4.693954e+03
93115	0.249071	3.50765	134.726	24.9792	-4.959824e+01	-4.643903e+03	-4.693501e+03
93116	0.249071	3.50765	134.726	24.9792	-4.959824e+01	-4.643903e+03	-4.693501e+03
93117	0.249071	3.41429	134.726	24.9792	-4.975087e+01	-4.644510e+03	-4.694261e+03
93118	0.249071	3.47074	134.726	24.9792	-4.965833e+01	-4.643753e+03	-4.693412e+03
93119	0.249071	3.45571	134.726	24.8449	-4.957597e+01	-4.643910e+03	-4.693486e+03
93120	0.249071	3.54401	134.726	24.8449	-4.943248e+01	-4.644714e+03	-4.694146e+03
93121	0.249071	3.54401	134.726	24.8449	-4.943248e+01	-4.644714e+03	-4.694146e+03
93122	0.249071	3.54401	134.356	28.9401	-5.274282e+01	-4.642384e+03	-4.695127e+03
93123	0.24769	3.53117	136.709	28.9401	-5.454070e+01	-4.639746e+03	-4.694287e+03
93124	0.24769	3.57038	136.075	28.9401	-5.399369e+01	-4.640722e+03	-4.694715e+03
93125	0.24769	3.57964	134.5	24.2725	-4.875896e+01	-4.646706e+03	-4.695465e+03
93126	0.24769	3.57964	141.384	 22.4	-5.275046e+01	-4.642218e+03	-4.694969e+03
93127	0.24769	3.57964	141.384	23.6765	-5.367150e+01	-4.641000e+03	-4.694671e+03
93128	0.24769	3.57964	142.349	23.6765	-5.446151e+01	-4.641028e+03	-4.695490e+03
93129	0.24769	3.62735	140.556	23.6765	-5.292544e+01	-4.640739e+03	-4.693664e+03
93130	0.24769	3.65875	140.556	29.9845	-5.838379e+01	-4.636495e+03	-4.694879e+03
93131	0.24769	3.65875	140.556	29.6955	-5.809671e+01	-4.636668e+03	-4.694764e+03
93132	0.24769	3.65875	136.335	29.6955	-5.478524e+01	-4.642930e+03	-4.697715e+03
93133	0.24769	3.65875	136.335	25.1007	-5.066862e+01	-4.646018e+03	-4.696687e+03
93134	0.24769	3.58445	139.935	25.1007	-5.360009e+01	-4.640140e+03	-4.693741e+03
93135	0.24769	3.58445	139.935	25.1007	-5.360009e+01	-4.640140e+03	-4.693741e+03
93136	0.24769	3.53866	139.935	25.7172	-5.417705e+01	-4.640508e+03	-4.694685e+03
93137	0.24769	3.56595	136.877	25.7172	-5.173530e+01	-4.641895e+03	-4.693630e+03
93138	0.245914	3.59119	136.877	24.5717	-5.077174e+01	-4.643363e+03	-4.694135e+03
93139	0.245914	3.54281	136.877	22.425	-4.926113e+01	-4.644848e+03	-4.694109e+03
93140	0.245914	3.54281	136.877	22.425	-4.926113e+01	-4.644848e+03	-4.694109e+03
93141	0.245914	3.54281	138.338	22.425	-5.039494e+01	-4.644027e+03	-4.694421e+03
93142	0.245914	3.61862	138.338	22.425	-5.027328e+01	-4.644096e+03	-4.694370e+03
93143	0.245914	3.61862	138.338	27.6261	-5.443950e+01	-4.639922e+03	-4.694362e+03
93144	0.245914	3.56016	137.966	28.8274	-5.535844e+01	-4.639192e+03	-4.694550e+03
93145	0.245914	3.52274	137.966	25.2744	-5.228499e+01	-4.641952e+03	-4.694237e+03
93146	0.245914	3.50252	137.966	25.2744	-5.231778e+01	-4.642378e+03	-4.694695e+03
93147	0.245914	3.50935	131.484	25.2744	-4.746305e+01	-4.648579e+03	-4.696042e+03
93148	0.245914	3.50935	131.484	24.7979	-4.708120e+01	-4.648982e+03	-4.696063e+03
93149	0.245914	3.50935	132.669	24.7979	-4.793505e+01	-4.646996e+03	-4.694931e+03
93150	0.245914	3.49542	132.669	24.7979	-4.795769e+01	-4.646634e+03	-4.694591e+03
93151	0.245914	3.49542	134.966	24.7979	-4.965339e+01	-4.644159e+03	-4.693812e+03
93152	0.245914	3.49542	134.966	24.7979	-4.965339e+01	-4.644159e+03	-4.693812e+03
93153	0.245914	3.49542	134.966	24.7979	-4.965339e+01	-4.644159e+03	-4.693812e+03
93154	0.245914	3.49542	134.966	24.7979	-4.965339e+01	-4.644159e+03	-4.693812e+03
93155	0.245914	3.49542	134.966	24.7979	-4.965339e+01	-4.644159e+03	-4.693812e+03
93156	0.245914	3.49346	134.966	24.7979	-4.965657e+01	-4.644166e+03	-4.693823e+03
93157	0.248937	3.46961	134.966	24.7979	-4.969550e+01	-4.643730e+03	-4.693425e+03
93158	0.255678	3.46961	134.966	29.4011	-5.376481e+01	-4.640301e+03	-4.694066e+03
93159	0.255678	3.41346	130.224	24.0452	-4.576064e+01	-4.648924e+03	-4.694685e+03
93160	0.252716	3.41346	130.224	24.0452	-4.576057e+01	-4.648579e+03	-4.694340e+03
93161	0.252716	3.38911	130.224	30.7288	-5.178583e+01	-4.643506e+03	-4.695292e+03
93162	0.252716	3.38911	134.023	24.3754	-4.879408e+01	-4.645201e+03	-4.693995e+03
93163	0.261987	3.38911	134.023	26.2217	-5.029339e+01	-4.644057e+03	-4.694350e+03
93164	0.261987	3.38911	132.945	26.2217	-4.950157e+01	-4.644726e+03	-4.694228e+03
93165	0.261987	3.38911	135.535	26.2217	-5.142475e+01	-4.643609e+03	-4.695034e+03
93166	0.261987	3.38911	136.695	26.2217	-5.230759e+01	-4.643651e+03	-4.695959e+03
93167	0.252136	3.38911	128.457	20.6655	-4.222943e+01	-4.654186e+03	-4.696416e+03
93168	0.252136	3.38911	134.056	20.6655	-4.621869e+01	-4.649012e+03	-4.695231e+03
93169	0.252136	3.35498	134.056	20.6655	-4.627525e+01	-4.650069e+03	-4.696344e+03
93170	0.252137	3.35498	134.056	20.6655	-4.627525e+01	-4.650062e+03	-4.696337e+03
93171	0.252137	3.4215	134.056	25.9177	-5.000815e+01	-4.643450e+03	-4.693458e+03
93172	0.252137	3.40364	134.056	25.9177	-5.003757e+01	-4.643710e+03	-4.693748e+03
93173	0.252137	3.40364	134.056	25.9177	-5.003757e+01	-4.643710e+03	-4.693748e+03
93174	0.252137	3.40364	134.056	27.3967	-5.131880e+01	-4.642667e+03	-4.693986e+03
93175	0.252137	3.49477	134.056	27.3967	-5.116955e+01	-4.642627e+03	-4.693797e+03
93176	0.252137	3.49477	134.056	26.3461	-5.025044e+01	-4.643349e+03	-4.693599e+03
93177	0.252137	3.56486	134.056	28.6599	-5.221972e+01	-4.643916e+03	-4.696136e+03
93178	0.238163	3.56486	134.056	30.3658	-5.389209e+01	-4.644570e+03	-4.698462e+03
93179	0.238163	3.56486	134.056	30.0137	-5.353732e+01	-4.644747e+03	-4.698284e+03
93180	0.238113	3.59112	134.224	23.2915	-4.779774e+01	-4.649794e+03	-4.697592e+03
93181	0.238113	3.49156	134.224	22.9533	-4.771336e+01	-4.648627e+03	-4.696341e+03
93182	0.238113	3.49156	137.063	22.9533	-4.986084e+01	-4.647736e+03	-4.697597e+03
93183	0.238113	3.53867	134.115	27.4339	-5.117570e+01	-4.645632e+03	-4.696808e+03
93184	0.238113	3.52169	134.115	27.4339	-5.120316e+01	-4.645443e+03	-4.696647e+03
93185	0.238113	3.52169	134.936	22.7458	-4.804776e+01	-4.648231e+03	-4.696278e+03
93186	0.238113	3.61013	134.936	22.7458	-4.790551e+01	-4.649746e+03	-4.697651e+03
93187	0.238113	3.61013	134.936	22.7458	-4.790551e+01	-4.649746e+03	-4.697651e+03
93188	0.238113	3.61013	134.936	27.3378	-5.158677e+01	-4.646236e+03	-4.697823e+03
93189	0.238113	3.61013	134.936	27.3378	-5.158677e+01	-4.646236e+03	-4.697823e+03
93190	0.238113	3.56943	134.936	27.969	-5.222396e+01	-4.644822e+03	-4.697046e+03
93191	0.238113	3.56685	137.611	27.969	-5.426817e+01	-4.642447e+03	-4.696715e+03
93192	0.238113	3.65954	137.611	30.3419	-5.641291e+01	-4.641920e+03	-4.698333e+03
93193	0.238113	3.65954	137.611	30.3419	-5.641291e+01	-4.641920e+03	-4.698333e+03
93194	0.242421	3.65954	140.129	26.8998	-5.514652e+01	-4.639725e+03	-4.694871e+03
93195	0.242421	3.65954	140.363	26.8998	-5.533467e+01	-4.639517e+03	-4.694851e+03
93196	0.242421	3.65954	138.552	26.368	-5.343487e+01	-4.641870e+03	-4.695305e+03
93197	0.242421	3.65954	144.403	22.9528	-5.551671e+01	-4.640951e+03	-4.696468e+03
93198	0.267379	3.65954	144.764	25.5104	-5.779032e+01	-4.638752e+03	-4.696542e+03
93199	0.267379	3.65954	144.986	27.8609	-6.001781e+01	-4.636816e+03	-4.696834e+03
93200	0.266806	3.64939	141.595	27.8609	-5.720895e+01	-4.639511e+03	-4.696720e+03
93201	0.266806	3.66362	141.595	25.2948	-5.497148e+01	-4.641897e+03	-4.696869e+03
93202	0.266806	3.66362	143.004	25.4891	-5.628939e+01	-4.640035e+03	-4.696324e+03
93203	0.266806	3.66362	143.004	25.4891	-5.628939e+01	-4.640035e+03	-4.696324e+03
93204	0.266806	3.64957	144.446	25.4891	-5.751951e+01	-4.638766e+03	-4.696286e+03
93205	0.266806	3.64957	145.96	25.4891	-5.880947e+01	-4.638128e+03	-4.696938e+03
93206	0.266806	3.64957	145.96	25.4891	-5.880947e+01	-4.638128e+03	-4.696938e+03
93207	0.266806	3.62085	145.96	25.8262	-5.913367e+01	-4.638426e+03	-4.697560e+03
93208	0.266806	3.65245	145.96	25.8262	-5.908340e+01	-4.637827e+03	-4.696910e+03
93209	0.266806	3.72889	147.1	29.643	-6.341978e+01	-4.634147e+03	-4.697567e+03
93210	0.266806	3.77103	147.1	29.643	-6.335394e+01	-4.634575e+03	-4.697929e+03
93211	0.25576	3.77103	147.1	31.7947	-6.556727e+01	-4.630751e+03	-4.696318e+03
93212	0.25576	3.81734	147.1	31.7947	-6.549541e+01	-4.631228e+03	-4.696723e+03
93213	0.25576	3.81734	147.1	29.9666	-6.360287e+01	-4.632206e+03	-4.695809e+03
93214	0.25576	3.81734	147.1	29.9666	-6.360287e+01	-4.632206e+03	-4.695809e+03
93215	0.25576	3.78911	146.844	29.9666	-6.342412e+01	-4.632061e+03	-4.695486e+03
93216	0.262224	3.78911	147.551	29.9666	-6.404060e+01	-4.632640e+03	-4.696681e+03
93217	0.25783	3.89304	147.551	25.8097	-6.007471e+01	-4.637075e+03	-4.697150e+03
93218	0.250857	3.89304	151.886	28.0627	-6.594104e+01	-4.629867e+03	-4.695808e+03
93219	0.250857	3.89304	151.886	26.1164	-6.422133e+01	-4.631198e+03	-4.695419e+03
93220	0.250857	3.89304	148.096	28.7063	-6.313264e+01	-4.633003e+03	-4.696136e+03
93221	0.250857	3.89304	148.096	24.8067	-5.973899e+01	-4.635779e+03	-4.695518e+03
93222	0.258978	3.93336	148.096	23.7491	-5.886226e+01	-4.640115e+03	-4.698977e+03
93223	0.258978	3.89617	148.955	23.7491	-5.967880e+01	-4.637199e+03	-4.696878e+03
93224	0.258978	3.73214	146.549	24.3968	-5.831536e+01	-4.636419e+03	-4.694734e+03
93225	0.258978	3.73214	142.835	24.3968	-5.517016e+01	-4.640168e+03	-4.695338e+03
93226	0.258978	3.6895	142.835	28.3064	-5.857619e+01	-4.636152e+03	-4.694728e+03
93227	0.258978	3.66678	142.835	27.3488	-5.773773e+01	-4.636565e+03	-4.694303e+03
93228	0.252362	3.68821	142.835	25.4189	-5.605293e+01	-4.637476e+03	-4.693529e+03
93229	0.252362	3.66666	142.256	25.4189	-5.560872e+01	-4.637831e+03	-4.693440e+03
93230	0.252362	3.66666	142.256	23.7814	-5.432492e+01	-4.639222e+03	-4.693546e+03
93231	0.252362	3.66666	145.788	27.6496	-6.049797e+01	-4.634841e+03	-4.695339e+03
93232	0.253635	3.69116	139.788	28.7346	-5.649869e+01	-4.639071e+03	-4.695569e+03
93233	0.253635	3.69116	139.788	28.0725	-5.587883e+01	-4.639488e+03	-4.695367e+03
93234	0.253635	3.69116	139.788	28.5197	-5.629560e+01	-4.639187e+03	-4.695482e+03
93235	0.254732	3.69116	139.15	28.5197	-5.578902e+01	-4.640462e+03	-4.696251e+03
93236	0.254732	3.58021	140.781	28.5197	-5.726967e+01	-4.636779e+03	-4.694049e+03
93237	0.254732	3.58021	140.781	28.5197	-5.726967e+01	-4.636779e+03	-4.694049e+03
93238	0.266842	3.5331	139.688	27.7454	-5.575233e+01	-4.640083e+03	-4.695835e+03
93239	0.266842	3.5331	137.194	27.7454	-5.379617e+01	-4.642413e+03	-4.696209e+03
93240	0.24248	3.5331	137.194	27.7454	-5.379562e+01	-4.641425e+03	-4.695220e+03
93241	0.24248	3.5331	134.728	27.7454	-5.192204e+01	-4.643315e+03	-4.695237e+03
93242	0.24248	3.62261	140.804	27.7454	-5.650376e+01	-4.638814e+03	-4.695318e+03
93243	0.257979	3.49716	137.083	27.7454	-5.376813e+01	-4.640053e+03	-4.693822e+03
93244	0.257979	3.49716	134.281	27.7454	-5.164766e+01	-4.642751e+03	-4.694399e+03
93245	0.257979	3.49716	137.305	27.8922	-5.407391e+01	-4.639776e+03	-4.693850e+03
93246	0.257979	3.57206	137.305	28.2333	-5.426760e+01	-4.640215e+03	-4.694483e+03
93247	0.256609	3.57206	137.305	28.2333	-5.426757e+01	-4.639970e+03	-4.694237e+03
93248	0.256609	3.57206	137.305	24.1184	-5.078205e+01	-4.643162e+03	-4.693944e+03
93249	0.256609	3.57206	137.305	24.1184	-5.078205e+01	-4.643162e+03	-4.693944e+03
93250	0.256609	3.57206	137.305	24.1184	-5.078205e+01	-4.643162e+03	-4.693944e+03
93251	0.256609	3.57206	137.305	23.585	-5.037984e+01	-4.643651e+03	-4.694031e+03
93252	0.256609	3.46959	137.305	26.4838	-5.286882e+01	-4.640988e+03	-4.693857e+03
93253	0.256609	3.46959	132.281	25.9985	-4.869866e+01	-4.645935e+03	-4.694633e+03
93254	0.24169	3.46959	132.228	25.9985	-4.865971e+01	-4.646640e+03	-4.695300e+03
93255	0.24169	3.48629	132.228	22.7667	-4.612689e+01	-4.649560e+03	-4.695687e+03
